"","ID","Description","Count","GeneRatio","geneID"
"GO:0019882","GO:0019882","antigen processing and presentation",3,"3/215","HLA-DQB2/CCR7/RACGAP1"
"GO:0031294","GO:0031294","lymphocyte costimulation",1,"1/215","CCR7"
"GO:0035172","GO:0035172","hemocyte proliferation",0,"0/215",""
"GO:0042386","GO:0042386","hemocyte differentiation",0,"0/215",""
"GO:0045058","GO:0045058","T cell selection",1,"1/215","CCR7"
"GO:0045321","GO:0045321","leukocyte activation",19,"19/215","SLPI/SIGLEC14/VTCN1/CCR7/IDH1/P2RX7/SBNO2/FOXP1/S100A11/MILR1/TNFAIP8L2/MCEMP1/GAS6/MMP14/CD8B/C3AR1/PTGER4/GAA/LRG1"
"GO:0050900","GO:0050900","leukocyte migration",9,"9/215","HSD3B7/CCR7/PODXL2/CD34/MMP1/GAS6/MMP14/C3AR1/PTGER4"
"GO:0090713","GO:0090713","immunological memory process",0,"0/215",""
"GO:0006792","GO:0006792","regulation of sulfur utilization",0,"0/215",""
"GO:0045882","GO:0045882","negative regulation of sulfur utilization",0,"0/215",""
"GO:0045883","GO:0045883","positive regulation of sulfur utilization",0,"0/215",""
"GO:0006795","GO:0006795","regulation of phosphorus utilization",0,"0/215",""
"GO:0045942","GO:0045942","negative regulation of phosphorus utilization",0,"0/215",""
"GO:0045949","GO:0045949","positive regulation of phosphorus utilization",0,"0/215",""
"GO:0002118","GO:0002118","aggressive behavior",0,"0/215",""
"GO:0002209","GO:0002209","behavioral defense response",0,"0/215",""
"GO:0002210","GO:0002210","behavioral response to wounding",0,"0/215",""
"GO:0007611","GO:0007611","learning or memory",2,"2/215","MEIS2/EN1"
"GO:0007622","GO:0007622","rhythmic behavior",0,"0/215",""
"GO:0007625","GO:0007625","grooming behavior",0,"0/215",""
"GO:0007626","GO:0007626","locomotory behavior",5,"5/215","GAD1/SOBP/ABAT/EN1/GAA"
"GO:0007631","GO:0007631","feeding behavior",2,"2/215","NPW/EN1"
"GO:0007632","GO:0007632","visual behavior",1,"1/215","MEIS2"
"GO:0007635","GO:0007635","chemosensory behavior",0,"0/215",""
"GO:0007638","GO:0007638","mechanosensory behavior",0,"0/215",""
"GO:0019098","GO:0019098","reproductive behavior",0,"0/215",""
"GO:0030534","GO:0030534","adult behavior",3,"3/215","PCDH17/ABAT/EN1"
"GO:0030537","GO:0030537","larval behavior",0,"0/215",""
"GO:0032537","GO:0032537","host-seeking behavior",0,"0/215",""
"GO:0035176","GO:0035176","social behavior",2,"2/215","GAD1/EN1"
"GO:0035187","GO:0035187","hatching behavior",0,"0/215",""
"GO:0035640","GO:0035640","exploration behavior",2,"2/215","GAD1/ABAT"
"GO:0040040","GO:0040040","thermosensory behavior",0,"0/215",""
"GO:0042630","GO:0042630","behavioral response to water deprivation",0,"0/215",""
"GO:0048266","GO:0048266","behavioral response to pain",1,"1/215","LPAR5"
"GO:0048520","GO:0048520","positive regulation of behavior",0,"0/215",""
"GO:0048521","GO:0048521","negative regulation of behavior",0,"0/215",""
"GO:0050795","GO:0050795","regulation of behavior",0,"0/215",""
"GO:0051780","GO:0051780","behavioral response to nutrient",0,"0/215",""
"GO:0051867","GO:0051867","general adaptation syndrome, behavioral process",0,"0/215",""
"GO:0060273","GO:0060273","crying behavior",0,"0/215",""
"GO:0060756","GO:0060756","foraging behavior",0,"0/215",""
"GO:0061744","GO:0061744","motor behavior",0,"0/215",""
"GO:0071625","GO:0071625","vocalization behavior",0,"0/215",""
"GO:0006734","GO:0006734","NADH metabolic process",0,"0/215",""
"GO:0006739","GO:0006739","NADP metabolic process",1,"1/215","IDH1"
"GO:0006807","GO:0006807","nitrogen compound metabolic process",93,"93/215","HS3ST1/SLPI/RPL39/SLC38A3/NECAB3/PHF19/WNT2/RGCC/ATP5F1D/ERMP1/PHLPP1/MOCOS/SCX/GPC2/ASPRV1/MEIS2/PNPLA7/CTH/SULT4A1/GAD1/MRPS12/VGF/BCL2L12/CCR7/IRF5/AK5/ITPRIP/DNAJC6/EPHA2/PELI2/IDH1/HEY2/FHL2/P2RX7/ERO1B/GRHL2/TRAF5/SBNO2/FOXP1/YBX3/MXD1/ATP2B4/RNF19A/CHGB/HNF4A/MDFI/RAB23/APOC3/CCND1/NME1/PRKCA/ZCCHC12/CTSW/CD34/HMGB2/FOXC2/APOLD1/ZNF552/HOXC10/NQO1/MAPK15/PJA1/FZD6/NYNRIN/POU5F1/ACSL5/MMP1/SPTSSB/MSX1/KIRREL1/LPAR5/SOCS3/EFNA5/ABAT/GAS6/GPC6/FBXL7/ACSM5/FBXO41/NFIA/RBPMS/TIMP4/MMP14/HOXB13/CHAF1B/ALOX15/EN1/SCAND1/RRM2/KNDC1/ECEL1/PTGER4/HOPX"
"GO:0009056","GO:0009056","catabolic process",29,"29/215","RPL39/DHDH/GPC2/CRYZ/PNPLA7/CTH/GAD1/GALM/IDH1/P2RX7/YBX3/ATP2B4/RNF19A/RAB23/APOC3/CYP2C18/RUBCNL/PRKCA/CTSW/HMGB2/MAPK15/PJA1/MMP1/ABAT/GPC6/FBXL7/TIMP4/MMP14/GAA"
"GO:0009058","GO:0009058","biosynthetic process",67,"67/215","HS3ST1/RPL39/SLC38A3/NECAB3/PHF19/WNT2/RGCC/ATP5F1D/HSD3B7/MOCOS/SCX/GPC2/MEIS2/CTH/GAD1/MRPS12/BCL2L12/CCR7/IRF5/AK5/IDH1/HEY2/FHL2/DGKA/P2RX7/GRHL2/TRAF5/SBNO2/FOXP1/YBX3/MXD1/ATP2B4/HNF4A/MDFI/APOC3/CCND1/NME1/S100A11/ZCCHC12/CD34/HMGB2/FOXC2/ZNF552/HOXC10/NQO1/MAPK15/FZD6/POU5F1/ACSL5/SPTSSB/MSX1/LPAR5/ABAT/GAS6/GPC6/ACSM5/NFIA/RBPMS/HOXB13/CHAF1B/ALOX15/CYGB/EN1/SCAND1/RRM2/HOPX/CYB5R1"
"GO:0009892","GO:0009892","negative regulation of metabolic process",40,"40/215","SLPI/RPL39/PHF19/RGCC/SCX/MEIS2/BCL2L12/CCR7/ITPRIP/EPHA2/HEY2/FHL2/P2RX7/SBNO2/FOXP1/YBX3/MXD1/ATP2B4/HNF4A/MDFI/APOC3/CCND1/NME1/PRKCA/S100A11/CD34/HMGB2/FOXC2/HOXC10/POU5F1/MSX1/KIRREL1/SOCS3/GAS6/NFIA/TIMP4/HOXB13/CYGB/EN1/PTGER4"
"GO:0009893","GO:0009893","positive regulation of metabolic process",46,"46/215","SLC38A3/PHF19/WNT2/RGCC/SCX/MEIS2/BCL2L12/CCR7/IRF5/EPHA2/PELI2/HEY2/P2RX7/GRHL2/TRAF5/SBNO2/FOXP1/YBX3/ATP2B4/RNF19A/HNF4A/CCND1/PRKCA/ZCCHC12/CD34/SLC26A9/HMGB2/FOXC2/HOXC10/MAPK15/POU5F1/MSX1/SOCS3/EFNA5/ABAT/GAS6/CADM1/NFIA/RBPMS/MMP14/ALOX15/EN1/SCAND1/C3AR1/KNDC1/PTGER4"
"GO:0018933","GO:0018933","nicotine metabolic process",0,"0/215",""
"GO:0019222","GO:0019222","regulation of metabolic process",72,"72/215","SLPI/RPL39/SLC38A3/NECAB3/PHF19/WNT2/RGCC/PHLPP1/SCX/MEIS2/CTH/VTCN1/BCL2L12/CCR7/IRF5/ITPRIP/EPHA2/PELI2/IDH1/HEY2/FHL2/P2RX7/GRHL2/TRAF5/SBNO2/FOXP1/YBX3/MXD1/ATP2B4/RNF19A/HNF4A/MDFI/APOC3/CCND1/NME1/RUBCNL/PRKCA/S100A11/ZCCHC12/CD34/SLC26A9/HMGB2/FOXC2/ZNF552/HOXC10/NQO1/MAPK15/FZD6/POU5F1/MSX1/KIRREL1/LPAR5/SOCS3/EFNA5/ABAT/GAS6/CADM1/NFIA/RBPMS/TIMP4/MMP14/HOXB13/ALOX15/COX7A1/CYGB/EN1/SCAND1/C3AR1/RRM2/KNDC1/PTGER4/HOPX"
"GO:0019674","GO:0019674","NAD metabolic process",0,"0/215",""
"GO:0019748","GO:0019748","secondary metabolic process",0,"0/215",""
"GO:0032259","GO:0032259","methylation",2,"2/215","PHF19/GRHL2"
"GO:0032963","GO:0032963","collagen metabolic process",6,"6/215","RGCC/SCX/P2RX7/MMP1/MMP14/CYGB"
"GO:0042440","GO:0042440","pigment metabolic process",0,"0/215",""
"GO:0042445","GO:0042445","hormone metabolic process",2,"2/215","ERO1B/CYP2C18"
"GO:0044033","GO:0044033","multi-organism metabolic process",0,"0/215",""
"GO:0044237","GO:0044237","cellular metabolic process",101,"101/215","SLPI/RPL39/SLC38A3/NECAB3/PHF19/WNT2/DHDH/RGCC/ATP5F1D/HSD3B7/PHLPP1/MOCOS/SCX/GPC2/CRYZ/MEIS2/PNPLA7/CTH/SULT4A1/GAD1/MRPS12/VGF/BCL2L12/CCR7/IRF5/AK5/ITPRIP/DNAJC6/EPHA2/PELI2/IDH1/HEY2/FHL2/DGKA/P2RX7/ERO1B/GRHL2/TRAF5/SBNO2/FOXP1/YBX3/MXD1/ATP2B4/RNF19A/CHGB/HNF4A/PCDH12/MDFI/RAB23/APOC3/CCND1/CYP2C18/NME1/RUBCNL/PRKCA/S100A11/ZCCHC12/CTSW/CD34/HMGB2/FOXC2/ZNF552/HOXC10/NQO1/MAPK15/PJA1/FZD6/NYNRIN/POU5F1/ACSL5/MMP1/SPTSSB/MSX1/KIRREL1/LPAR5/SOCS3/EFNA5/ABAT/GAS6/GPC6/MX2/FBXL7/ACSM5/FBXO41/NFIA/RBPMS/TIMP4/MMP14/HOXB13/CHAF1B/ALOX15/COX7A1/CYGB/EN1/SCAND1/RRM2/KNDC1/PTGER4/HOPX/NAT1/GAA"
"GO:0044238","GO:0044238","primary metabolic process",102,"102/215","SLPI/RPL39/SLC38A3/NECAB3/PHF19/WNT2/DHDH/RGCC/ATP5F1D/HSD3B7/ERMP1/PHLPP1/MOCOS/SCX/GPC2/ASPRV1/MEIS2/PNPLA7/CTH/SULT4A1/GAD1/MRPS12/VGF/BCL2L12/CCR7/IRF5/AK5/ITPRIP/GALM/DNAJC6/EPHA2/PELI2/IDH1/HEY2/FHL2/DGKA/P2RX7/ERO1B/GRHL2/TRAF5/SBNO2/FOXP1/YBX3/MXD1/ATP2B4/RNF19A/CHGB/HNF4A/PCDH12/MDFI/RAB23/APOC3/CCND1/CYP2C18/NME1/RUBCNL/PRKCA/ZCCHC12/CTSW/SLC16A11/HMGB2/FOXC2/APOLD1/ZNF552/HOXC10/NQO1/MAPK15/PJA1/FZD6/NYNRIN/POU5F1/ACSL5/MMP1/SPTSSB/MSX1/KIRREL1/LPAR5/SOCS3/EFNA5/ABAT/GAS6/GPC6/FBXL7/ACSM5/FBXO41/NFIA/RBPMS/TIMP4/MMP14/HOXB13/CHAF1B/ALOX15/CYGB/EN1/SCAND1/RRM2/KNDC1/ECEL1/PTGER4/HOPX/GAA/CYB5R1"
"GO:0044281","GO:0044281","small molecule metabolic process",26,"26/215","DHDH/ATP5F1D/HSD3B7/CTH/SULT4A1/GAD1/AK5/GALM/EPHA2/IDH1/P2RX7/ATP2B4/HNF4A/RAB23/APOC3/CYP2C18/NME1/RUBCNL/NQO1/ACSL5/ABAT/ACSM5/ALOX15/CYGB/RRM2/GAA"
"GO:0045730","GO:0045730","respiratory burst",0,"0/215",""
"GO:0046034","GO:0046034","ATP metabolic process",4,"4/215","ATP5F1D/AK5/P2RX7/COX7A1"
"GO:0051189","GO:0051189","prosthetic group metabolic process",1,"1/215","MOCOS"
"GO:0055114","GO:0055114","oxidation-reduction process",17,"17/215","DHDH/ATP5F1D/HSD3B7/CRYZ/IDH1/ERO1B/PDIA5/PCDH12/CYP2C18/RUBCNL/NQO1/ALOX15/COX7A1/CYGB/RRM2/GAA/CYB5R1"
"GO:0070085","GO:0070085","glycosylation",0,"0/215",""
"GO:0070988","GO:0070988","demethylation",0,"0/215",""
"GO:0071704","GO:0071704","organic substance metabolic process",110,"110/215","HS3ST1/SLPI/RPL39/SLC38A3/NECAB3/PHF19/WNT2/DHDH/RGCC/ATP5F1D/HSD3B7/ERMP1/PHLPP1/MOCOS/SCX/GPC2/ASPRV1/MEIS2/PNPLA7/CTH/SULT4A1/GAD1/MRPS12/VTCN1/VGF/BCL2L12/CCR7/IRF5/AK5/ITPRIP/GALM/DNAJC6/EPHA2/PELI2/IDH1/HEY2/FHL2/DGKA/P2RX7/ERO1B/GRHL2/TRAF5/SBNO2/FOXP1/YBX3/MXD1/ATP2B4/RNF19A/CHGB/HNF4A/PCDH12/MDFI/RAB23/APOC3/CCND1/CYP2C18/NME1/RUBCNL/PRKCA/S100A11/ZCCHC12/CTSW/CD34/SLC16A11/SLC26A9/HMGB2/FOXC2/APOLD1/ZNF552/HOXC10/NQO1/MAPK15/PJA1/FZD6/NYNRIN/POU5F1/ACSL5/MMP1/SPTSSB/MSX1/KIRREL1/LPAR5/SOCS3/EFNA5/ABAT/GAS6/GPC6/MX2/FBXL7/ACSM5/CADM1/FBXO41/NFIA/RBPMS/TIMP4/MMP14/HOXB13/CHAF1B/ALOX15/CYGB/EN1/SCAND1/C3AR1/RRM2/KNDC1/ECEL1/PTGER4/HOPX/GAA/CYB5R1"
"GO:1901049","GO:1901049","atropine metabolic process",0,"0/215",""
"GO:1901275","GO:1901275","tartrate metabolic process",0,"0/215",""
"GO:1901286","GO:1901286","iron-sulfur-molybdenum cofactor metabolic process",0,"0/215",""
"GO:1901902","GO:1901902","tyrocidine metabolic process",0,"0/215",""
"GO:1902421","GO:1902421","hydrogen metabolic process",0,"0/215",""
"GO:1990845","GO:1990845","adaptive thermogenesis",2,"2/215","FOXC2/HOXC10"
"GO:0043610","GO:0043610","regulation of carbohydrate utilization",0,"0/215",""
"GO:0000075","GO:0000075","cell cycle checkpoint",2,"2/215","RGCC/CCND1"
"GO:0000920","GO:0000920","septum digestion after cytokinesis",0,"0/215",""
"GO:0001775","GO:0001775","cell activation",28,"28/215","SLPI/GNG2/RGCC/SIGLEC14/VTCN1/CCR7/IDH1/DGKA/P2RX7/SBNO2/FOXP1/PRKCA/S100A11/APOLD1/FZD6/MILR1/TNFAIP8L2/MCEMP1/ABAT/GAS6/MMP14/CSRP1/CYGB/CD8B/C3AR1/PTGER4/GAA/LRG1"
"GO:0001906","GO:0001906","cell killing",3,"3/215","P2RX7/SH2D1A/CADM1"
"GO:0006276","GO:0006276","plasmid maintenance",0,"0/215",""
"GO:0006457","GO:0006457","protein folding",3,"3/215","GNG2/ERO1B/PDIA5"
"GO:0006903","GO:0006903","vesicle targeting",1,"1/215","MAPK15"
"GO:0006928","GO:0006928","movement of cell or subcellular component",30,"30/215","RGCC/HSD3B7/FUZ/GPC2/LAMA5/CCR7/EPHA2/FOXP1/ATP2B4/DEPDC1B/PODXL2/ARHGDIB/PRKCA/S100A11/PODN/CD34/HMGB2/CLEC14A/FOXC2/MAPK15/MMP1/EFNA5/GAS6/GPC6/TMSB15A/MMP14/RACGAP1/CYGB/C3AR1/PTGER4"
"GO:0006949","GO:0006949","syncytium formation",2,"2/215","PTGFRN/SBNO2"
"GO:0007017","GO:0007017","microtubule-based process",7,"7/215","ATP2B4/RNF19A/MAPK15/POC1A/SAPCD2/EFNA5/RACGAP1"
"GO:0007034","GO:0007034","vacuolar transport",0,"0/215",""
"GO:0007049","GO:0007049","cell cycle",16,"16/215","RGCC/MEIS2/NCAPD3/ATP2B4/CCND1/PRKCA/MAPK15/POC1A/MSX1/SAPCD2/MX2/FBXL7/SPC24/RACGAP1/CHAF1B/RRM2"
"GO:0007059","GO:0007059","chromosome segregation",3,"3/215","NCAPD3/MAPK15/RACGAP1"
"GO:0007154","GO:0007154","cell communication",89,"89/215","S100A6/SLC38A3/GNG2/WNT2/RGCC/PHLPP1/RASGRP2/FUZ/HLA-DQB2/SCX/GPC2/LAMA5/LSP1/CTH/GAD1/VTCN1/VGF/BCL2L12/CCR7/PCDH17/IRF5/CD164/ITGA7/GPR17/LRRC4C/RGS10/ITPRIP/EPHA2/PELI2/IL11RA/HEY2/FHL2/DGKA/P2RX7/TRAF5/PDIA5/FOXP1/YBX3/ATP2B4/DCBLD2/DEPDC1B/RNF19A/CHGB/HNF4A/MDFI/RAB23/ARHGDIB/APOC3/CCND1/CASTOR3/PRKCA/S100A11/CD34/HMGB2/CLEC14A/DIRAS1/FOXC2/NQO1/MAPK15/FZD6/MILR1/NMB/MMP1/MSX1/LPAR5/SOCS3/EFNA5/ABAT/ADAP2/NPW/GAS6/GPC6/MX2/SH2D1A/CADM1/RBPMS/TIMP4/MMP14/RACGAP1/ALOX15/VSNL1/GNG12/CD8B/C3AR1/KNDC1/ECEL1/PTGER4/SOSTDC1/LRG1"
"GO:0007155","GO:0007155","cell adhesion",34,"34/215","SIGLEC10/RGCC/SIGLEC14/FIBCD1/LAMA5/VTCN1/CCR7/PCDH17/CD164/ITGA7/ABI3BP/LRRC4C/EPHA2/GRHL2/TRO/PODXL2/PCDH12/ARHGDIB/PRKCA/S100A11/CD34/FOXC2/MILR1/TNFAIP8L2/KIRREL1/EFNA5/ABAT/GAS6/GPC6/CADM1/MMP14/CSRP1/ALOX15/TLN2"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",2,"2/215","CCR7/SAPCD2"
"GO:0007165","GO:0007165","signal transduction",81,"81/215","S100A6/GNG2/WNT2/RGCC/PHLPP1/RASGRP2/FUZ/HLA-DQB2/SCX/GPC2/LAMA5/LSP1/CTH/VTCN1/VGF/BCL2L12/CCR7/IRF5/CD164/ITGA7/GPR17/RGS10/ITPRIP/EPHA2/PELI2/IL11RA/HEY2/FHL2/DGKA/P2RX7/TRAF5/PDIA5/FOXP1/YBX3/ATP2B4/DCBLD2/DEPDC1B/CHGB/HNF4A/MDFI/RAB23/ARHGDIB/APOC3/CCND1/CASTOR3/PRKCA/S100A11/CD34/HMGB2/CLEC14A/DIRAS1/FOXC2/MAPK15/FZD6/MILR1/NMB/MMP1/MSX1/LPAR5/SOCS3/EFNA5/ABAT/ADAP2/NPW/GAS6/GPC6/MX2/SH2D1A/RBPMS/TIMP4/MMP14/RACGAP1/ALOX15/GNG12/CD8B/C3AR1/KNDC1/ECEL1/PTGER4/SOSTDC1/LRG1"
"GO:0007272","GO:0007272","ensheathment of neurons",0,"0/215",""
"GO:0008037","GO:0008037","cell recognition",3,"3/215","CCR7/PCDH12/CADM1"
"GO:0008219","GO:0008219","cell death",30,"30/215","RGCC/PHLPP1/SCX/CTH/VTCN1/BCL2L12/CCR7/IRF5/ITPRIP/EPHA2/HEY2/FHL2/P2RX7/TRAF5/FOXP1/YBX3/SPRR2F/NME1/SPRR2A/PRKCA/CD34/HMGB2/FOXC2/NQO1/TNFAIP8L2/MSX1/SOCS3/GAS6/CADM1/EN1"
"GO:0008283","GO:0008283","cell population proliferation",37,"37/215","S100A6/GNG2/WNT2/RGCC/FUZ/SCX/MEIS2/LAMA5/VTCN1/CD164/EPHA2/IL11RA/HEY2/P2RX7/GRHL2/FOXP1/ELN/HNF4A/CCND1/NME1/PRKCA/S100A11/PODN/CD34/HMGB2/FOXC2/HOXC10/MAPK15/FZD6/TBC1D8/NMB/MSX1/SAPCD2/GAS6/MMP14/RACGAP1/LRG1"
"GO:0010118","GO:0010118","stomatal movement",0,"0/215",""
"GO:0010496","GO:0010496","intercellular transport",0,"0/215",""
"GO:0016037","GO:0016037","light absorption",0,"0/215",""
"GO:0016049","GO:0016049","cell growth",6,"6/215","RASGRP2/DCBLD2/HNF4A/MSX1/EFNA5/MMP14"
"GO:0016192","GO:0016192","vesicle-mediated transport",27,"27/215","SLPI/FCGRT/SIGLEC14/PCDH17/DNAJC6/IDH1/PRG4/P2RX7/APOC3/NME1/RUBCNL/S100A11/TRPV6/CTSW/MAPK15/MILR1/MCEMP1/DENND5A/GAS6/MX2/RACGAP1/ALOX15/VSNL1/C3AR1/GAA/LRG1/CYB5R1"
"GO:0016458","GO:0016458","gene silencing",1,"1/215","POU5F1"
"GO:0019725","GO:0019725","cellular homeostasis",19,"19/215","SLC12A8/CCR7/GPR17/P2RX7/ERO1B/PDIA5/ATP2B4/NME1/TRPV6/NQO1/NMB/NELL2/EFNA5/GAS6/ATP2B2/VSNL1/C3AR1/PTGER4/GAA"
"GO:0019835","GO:0019835","cytolysis",0,"0/215",""
"GO:0022402","GO:0022402","cell cycle process",12,"12/215","RGCC/NCAPD3/ATP2B4/CCND1/PRKCA/MAPK15/POC1A/MSX1/SAPCD2/FBXL7/RACGAP1/RRM2"
"GO:0022406","GO:0022406","membrane docking",0,"0/215",""
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",1,"1/215","HMGB2"
"GO:0030029","GO:0030029","actin filament-based process",13,"13/215","ARHGEF15/RGCC/CCR7/ADD3/ELN/ARHGDIB/KIRREL1/EFNA5/TMSB15A/CSRP1/RACGAP1/ALOX15/PTGER4"
"GO:0032196","GO:0032196","transposition",0,"0/215",""
"GO:0033059","GO:0033059","cellular pigmentation",0,"0/215",""
"GO:0034337","GO:0034337","RNA folding",0,"0/215",""
"GO:0035212","GO:0035212","cell competition in a multicellular organism",0,"0/215",""
"GO:0036166","GO:0036166","phenotypic switching",0,"0/215",""
"GO:0043335","GO:0043335","protein unfolding",0,"0/215",""
"GO:0044663","GO:0044663","establishment or maintenance of cell type involved in phenotypic switching",0,"0/215",""
"GO:0044764","GO:0044764","multi-organism cellular process",1,"1/215","GAS6"
"GO:0045103","GO:0045103","intermediate filament-based process",0,"0/215",""
"GO:0048522","GO:0048522","positive regulation of cellular process",70,"70/215","ARHGEF15/S100A6/SLC38A3/PHF19/WNT2/RGCC/FUZ/SCX/GPC2/MEIS2/CTH/VTCN1/BCL2L12/CCR7/IRF5/GPR17/ABI3BP/EPHA2/PELI2/IL11RA/HEY2/P2RX7/GRHL2/TRAF5/SBNO2/FOXP1/YBX3/ATP2B4/DEPDC1B/RNF19A/HNF4A/CCND1/NME1/PRKCA/S100A11/ZCCHC12/CD34/HMGB2/FOXC2/HOXC10/NQO1/MAPK15/POC1A/TBC1D8/POU5F1/NMB/ACSL5/MMP1/MSX1/LRRC26/SAPCD2/KIRREL1/SOCS3/EFNA5/ABAT/GAS6/SH2D1A/CADM1/NFIA/RBPMS/MMP14/RACGAP1/ALOX15/VSNL1/EN1/SCAND1/C3AR1/KNDC1/PTGER4/LRG1"
"GO:0048523","GO:0048523","negative regulation of cellular process",70,"70/215","SLPI/ARHGEF15/RGCC/PHLPP1/FUZ/SCX/MEIS2/CTH/VTCN1/BCL2L12/CCR7/PCDH17/CD164/RGS10/ITPRIP/ADD3/EPHA2/HEY2/FHL2/P2RX7/GRHL2/SBNO2/FOXP1/YBX3/MXD1/ATP2B4/DCBLD2/HNF4A/MDFI/RAB23/ARHGDIB/APOC3/CCND1/CASTOR3/NME1/PRKCA/S100A11/PODN/CD34/HMGB2/FOXC2/NQO1/MAPK15/FZD6/MILR1/POU5F1/NMB/TNFAIP8L2/MSX1/SAPCD2/KIRREL1/SOCS3/EFNA5/ABAT/DENND5A/GAS6/SH2D1A/FBXL7/TMSB15A/NFIA/TIMP4/MMP14/HOXB13/CYGB/VSNL1/EN1/RRM2/PTGER4/HOPX/SOSTDC1"
"GO:0048869","GO:0048869","cellular developmental process",54,"54/215","S100A6/WNT2/RGCC/FUZ/SCX/GPC2/PTGFRN/MEIS2/LAMA5/CTH/BCL2L12/CCR7/ITGA7/GPR17/MSI2/LRRC4C/EPHA2/HEY2/FHL2/GRHL2/SBNO2/FOXP1/SPRR2F/HNF4A/PCDH12/MDFI/CCND1/NME1/SPRR2A/PRKCA/CD34/HMGB2/FOXC2/APOLD1/HOXC10/POC1A/POU5F1/MSX1/SOCS3/EFNA5/DENND5A/GAS6/CADM1/ATP2B2/MMP14/CSRP1/RACGAP1/HOXB13/EN1/KNDC1/PTGER4/HOPX/SOSTDC1/LRG1"
