"","ID","Description","Count","GeneRatio","geneID"
"GO:0005952","GO:0005952","cAMP-dependent protein kinase complex",0,"0/677",""
"GO:0005953","GO:0005953","CAAX-protein geranylgeranyltransferase complex",0,"0/677",""
"GO:0005954","GO:0005954","calcium- and calmodulin-dependent protein kinase complex",0,"0/677",""
"GO:0005955","GO:0005955","calcineurin complex",0,"0/677",""
"GO:0005956","GO:0005956","protein kinase CK2 complex",0,"0/677",""
"GO:0005963","GO:0005963","magnesium-dependent protein serine/threonine phosphatase complex",0,"0/677",""
"GO:0008043","GO:0008043","intracellular ferritin complex",0,"0/677",""
"GO:0009318","GO:0009318","exodeoxyribonuclease VII complex",0,"0/677",""
"GO:0009327","GO:0009327","NAD(P)+ transhydrogenase complex (AB-specific)",0,"0/677",""
"GO:0009330","GO:0009330","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",0,"0/677",""
"GO:0009337","GO:0009337","sulfite reductase complex (NADPH)",0,"0/677",""
"GO:0009338","GO:0009338","exodeoxyribonuclease V complex",0,"0/677",""
"GO:0009350","GO:0009350","ethanolamine ammonia-lyase complex",0,"0/677",""
"GO:0009356","GO:0009356","aminodeoxychorismate synthase complex",0,"0/677",""
"GO:0009366","GO:0009366","enterobactin synthetase complex",0,"0/677",""
"GO:0009368","GO:0009368","endopeptidase Clp complex",0,"0/677",""
"GO:0009375","GO:0009375","ferredoxin hydrogenase complex",0,"0/677",""
"GO:0009579","GO:0009579","thylakoid",0,"0/677",""
"GO:0010170","GO:0010170","glucose-1-phosphate adenylyltransferase complex",0,"0/677",""
"GO:0010598","GO:0010598","NAD(P)H dehydrogenase complex (plastoquinone)",0,"0/677",""
"GO:0016234","GO:0016234","inclusion body",3,"3/677","EDEM1/MAPT/LRRK2"
"GO:0016610","GO:0016610","nitrogenase complex",0,"0/677",""
"GO:0017101","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",0,"0/677",""
"GO:0017122","GO:0017122","protein N-acetylglucosaminyltransferase complex",0,"0/677",""
"GO:0030008","GO:0030008","TRAPP complex",0,"0/677",""
"GO:0030014","GO:0030014","CCR4-NOT complex",0,"0/677",""
"GO:0030076","GO:0030076","light-harvesting complex",0,"0/677",""
"GO:0030289","GO:0030289","protein phosphatase 4 complex",0,"0/677",""
"GO:0030880","GO:0030880","RNA polymerase complex",0,"0/677",""
"GO:0030956","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex",0,"0/677",""
"GO:0031026","GO:0031026","glutamate synthase complex",0,"0/677",""
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex",0,"0/677",""
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",7,"7/677","FERMT2/GNAS/PTK2B/TGM3/GNAZ/TIAM1/SYK"
"GO:0031248","GO:0031248","protein acetyltransferase complex",1,"1/677","ACTL6A"
"GO:0031371","GO:0031371","ubiquitin conjugating enzyme complex",0,"0/677",""
"GO:0031421","GO:0031421","invertasome",0,"0/677",""
"GO:0031431","GO:0031431","Dbf4-dependent protein kinase complex",0,"0/677",""
"GO:0031501","GO:0031501","mannosyltransferase complex",1,"1/677","DPM3"
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex",0,"0/677",""
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex",0,"0/677",""
"GO:0032144","GO:0032144","4-aminobutyrate transaminase complex",0,"0/677",""
"GO:0032299","GO:0032299","ribonuclease H2 complex",0,"0/677",""
"GO:0032300","GO:0032300","mismatch repair complex",0,"0/677",""
"GO:0032517","GO:0032517","SOD1-calcineurin complex",0,"0/677",""
"GO:0032996","GO:0032996","Bcl3-Bcl10 complex",0,"0/677",""
"GO:0033202","GO:0033202","DNA helicase complex",1,"1/677","ACTL6A"
"GO:0033256","GO:0033256","I-kappaB/NF-kappaB complex",1,"1/677","NFKB2"
"GO:0033588","GO:0033588","Elongator holoenzyme complex",0,"0/677",""
"GO:0033593","GO:0033593","BRCA2-MAGE-D1 complex",0,"0/677",""
"GO:0033607","GO:0033607","SOD1-Bcl-2 complex",0,"0/677",""
"GO:0034615","GO:0034615","GCH1 complex",0,"0/677",""
"GO:0034657","GO:0034657","GID complex",0,"0/677",""
"GO:0034708","GO:0034708","methyltransferase complex",3,"3/677","KDM5D/PHF19/SNRPB"
"GO:0034716","GO:0034716","Gemin3-Gemin4-Gemin5 complex",0,"0/677",""
"GO:0034717","GO:0034717","Gemin6-Gemin7-unrip complex",0,"0/677",""
"GO:0034718","GO:0034718","SMN-Gemin2 complex",0,"0/677",""
"GO:0034751","GO:0034751","aryl hydrocarbon receptor complex",0,"0/677",""
"GO:0034977","GO:0034977","ABIN2-NFKB1-MAP3K8 complex",0,"0/677",""
"GO:0035301","GO:0035301","Hedgehog signaling complex",0,"0/677",""
"GO:0038201","GO:0038201","TOR complex",0,"0/677",""
"GO:0042575","GO:0042575","DNA polymerase complex",1,"1/677","MAD2L2"
"GO:0043229","GO:0043229","intracellular organelle",431,"431/677","HOXA11/RHBDD2/ALDH3B1/SYN1/MGST1/RHOBTB2/ETV7/KDM5D/FHL1/NLRP2/HSD17B6/VIM/ARNTL2/STAP1/RAI14/RTN4R/CAPG/LTBP1/NRIP2/KCNQ1/FOXC1/GALC/CYFIP2/SERPINB3/SOAT1/F7/RPL18/GPC1/SLC9A7/SPI1/ISOC1/DDX3Y/IDI1/NUCB2/PFN2/FERMT2/RAP1GAP/STXBP2/RARB/NFKB2/MOXD1/MEF2C/LRP2/ATP8B1/SMARCD3/FYB1/TRAF5/FAM234B/COL16A1/EFR3B/MAPRE3/MGST2/NOX4/AURKA/EBF4/OAS1/PEBP1/GADD45B/SERPIND1/MFNG/SLC5A1/KDELR3/RASL10A/HMOX1/CBX7/PDGFB/MYH9/GZMB/SIX4/DHRS2/NFATC4/PABPC1L/BIRC7/SMAD7/ELF4/USP11/PORCN/MAGED2/ARMCX3/RUBCNL/FA2H/MCM4/OLFM2/ETHE1/DLX5/PTN/HSPB1/NUDT1/PLOD3/MPDZ/GLIS3/LIPA/SFXN3/NPM3/HOXB6/RASD1/ALDH3A1/SYNGR2/CRYAB/CCND1/FOLR1/APOC3/NDUFS8/POU2AF1/P3H3/ASIC1/ARHGDIB/COL12A1/VNN1/PERP/QKI/NUDT12/RBP1/COL7A1/PLCH1/REEP6/APC2/IFIH1/BCL9/PRRX1/MAD2L2/IVNS1ABP/RGS4/PPL/ELL2/PHF19/NEK6/DUSP4/SORBS3/PTK2B/EPHX2/TSHZ3/ECHDC2/PLBD1/CSTA/NMI/FAM210B/SLPI/VASP/FOXA2/CD93/TMX4/SNRPB/NRSN2/FAM110A/CITED1/ID1/GNAZ/A4GALT/LSM7/ACTN4/MCCC2/CHSY1/LLGL1/NR0B2/SPINK5/SWAP70/MICAL2/LOXL2/EDEM1/MEIS2/HNF1A/OASL/BICDL1/DTX1/CD36/HILPDA/EHF/PRRG4/CD63/ACTL6A/GALNT5/GATA4/SKIL/GYPC/TMOD1/DAB2IP/TLR4/BAAT/RPL35/BCL2L10/GCHFR/FNBP1L/CYP1B1/SLC3A1/CYP2C8/MYOF/TACC2/FRMD6/DOP1B/LMTK3/MYO1F/LBR/OSR1/RHOB/PAM/FAM50B/DCDC2/PLPPR1/ST8SIA6/THRSP/NR3C2/CABYR/CHST9/TIAM1/SH3RF2/HKDC1/HK1/CD109/UBE2L6/RAB11FIP1/GLYATL2/AIFM1/MAPK13/MS4A1/B3GNT7/MPV17L/BUB1B/DUSP23/F11R/STC1/PRAC1/COX7A1/PGAP3/FDXR/ITGA5/ACTG2/EN1/SPATA18/ZC3H12A/DNALI1/KLF15/CAMK2N2/MELTF/ABLIM2/CDC25A/HSPA4L/ETNPPL/PITX2/HMGB2/SCRG1/MICALL2/ALDH7A1/COX6C/OSR2/TP53INP1/GEM/PDP1/PSIP1/SYK/MAMDC2/SVEP1/DYNLT3/MID1IP1/AMN/AVPR1A/CKB/LARP6/BORCS7/PLEKHF1/TMEM100/SMPD1/MOGAT2/CYB5R2/TUB/WDR72/ZMAT1/TBC1D16/CA4/TPM4/RPL13/TUBA1C/CYP2S1/TTYH1/PLIN4/FILIP1L/TAP1/BDKRB2/RHOH/SCNN1B/BMP1/CAVIN2/COL3A1/LDLRAD4/IL7R/PKIG/NSG1/CLIC3/CKAP2L/BUB1/DCXR/LDB2/CTNND2/MUC3A/CHD3/MYRIP/FOS/HAS2/HS6ST2/PKIA/FAM241B/KRT19/CLCN5/TPPP/KRT13/ISG20/ID4/BSG/IL16/TCEAL1/AFF1/ZMAT3/SLFN11/RAB37/OVOL1/RARG/PLK3/DPY19L1/SPTBN2/PIFO/MSRB3/SELP/SLC16A13/GOLT1A/TRAM1L1/SLC29A2/SH3PXD2B/FZD4/NUPR1/B3GNT5/LMNB2/FOXC2/PNMA1/TCIM/MAMSTR/FIBIN/SHMT1/DPP7/PARP10/ZHX2/FOXE1/AURKB/RRS1/RCC2/DPM3/CYC1/FUCA1/ARSJ/TMEM102/ZNF467/SOX2/SPATA13/PYCR1/AFMID/GPC6/CHST6/CABCOCO1/MX2/UPP1/CBX6/KNTC1/PTP4A3/PROS1/CDCA2/TCEAL2/WT1/USP18/SORCS2/BRI3BP/TCEAL9/TCN2/GAS2L1/BICD2/THBS2/INSIG1/ARHGAP30/PDE2A/VSIG10L/KRT14/MAPT/ZNF395/EMID1/ENTPD5/MITF/DNER/S100A3/WNT7B/ZNF626/HEPACAM2/KRTDAP/FAM83G/RALGAPA2/LRRK2/GJB3/ZNF512B/HLA-DQA1/GM2A/FLNA/FAM3C/CASP4/LAGE3/SERTAD1/SLC25A29/SVIP/PEG3/ASPH/HLA-DRB5/RPL39/SNORD104/SNORA73B/SNORA5C/SNORD6/RNU6-8/RNU4-2/CHML/SYCE1L/MT1H/MT1A/MT1M/KRT6A/LBH/REPIN1/ANG/AQP1/MIF/ADH1C/ECSCR/SCARNA13/EID1/CTSO/SNORD116-4"
"GO:0044100","GO:0044100","sporoplasm",0,"0/677",""
"GO:0044609","GO:0044609","DBIRD complex",0,"0/677",""
"GO:0044796","GO:0044796","DNA polymerase processivity factor complex",0,"0/677",""
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex",0,"0/677",""
"GO:0045273","GO:0045273","respiratory chain complex II",0,"0/677",""
"GO:0045275","GO:0045275","respiratory chain complex III",1,"1/677","CYC1"
"GO:0045277","GO:0045277","respiratory chain complex IV",0,"0/677",""
"GO:0046821","GO:0046821","extrachromosomal DNA",0,"0/677",""
"GO:0048269","GO:0048269","methionine adenosyltransferase complex",0,"0/677",""
"GO:0052718","GO:0052718","tRNA-specific adenosine-34 deaminase complex",0,"0/677",""
"GO:0060171","GO:0060171","stereocilium membrane",0,"0/677",""
"GO:0070090","GO:0070090","metaphase plate",0,"0/677",""
"GO:0070419","GO:0070419","nonhomologous end joining complex",0,"0/677",""
"GO:0070477","GO:0070477","endospore core",0,"0/677",""
"GO:0070725","GO:0070725","Yb body",0,"0/677",""
"GO:0070850","GO:0070850","TACC/TOG complex",0,"0/677",""
"GO:0071141","GO:0071141","SMAD protein complex",1,"1/677","SMAD7"
"GO:0071147","GO:0071147","TEAD-2 multiprotein complex",0,"0/677",""
"GO:0071152","GO:0071152","G-protein alpha(q)-synembrin complex",0,"0/677",""
"GO:0071153","GO:0071153","G-protein alpha(o)-synembrin complex",0,"0/677",""
"GO:0071154","GO:0071154","G-protein alpha(i)1-synembrin complex",0,"0/677",""
"GO:0071155","GO:0071155","G-protein alpha(13)-synembrin complex",0,"0/677",""
"GO:0071159","GO:0071159","NF-kappaB complex",0,"0/677",""
"GO:0072669","GO:0072669","tRNA-splicing ligase complex",0,"0/677",""
"GO:0120123","GO:0120123","ubiquitin activating enzyme complex",0,"0/677",""
"GO:1905348","GO:1905348","endonuclease complex",0,"0/677",""
"GO:1990302","GO:1990302","Bre1-Rad6 ubiquitin ligase complex",0,"0/677",""
"GO:1990303","GO:1990303","UBR1-RAD6 ubiquitin ligase complex",0,"0/677",""
"GO:1990304","GO:1990304","MUB1-RAD6-UBR2 ubiquitin ligase complex",0,"0/677",""
"GO:1990305","GO:1990305","RAD6-UBR2 ubiquitin ligase complex",0,"0/677",""
"GO:1990306","GO:1990306","RSP5-BUL ubiquitin ligase complex",0,"0/677",""
"GO:1990328","GO:1990328","RPB4-RPB7 complex",0,"0/677",""
"GO:0044423","GO:0044423","virion part",0,"0/677",""
"GO:0000133","GO:0000133","polarisome",0,"0/677",""
"GO:0000346","GO:0000346","transcription export complex",0,"0/677",""
"GO:0000347","GO:0000347","THO complex",0,"0/677",""
"GO:0000417","GO:0000417","HIR complex",0,"0/677",""
"GO:0000444","GO:0000444","MIS12/MIND type complex",0,"0/677",""
"GO:0000797","GO:0000797","condensin core heterodimer",0,"0/677",""
"GO:0000808","GO:0000808","origin recognition complex",1,"1/677","REPIN1"
"GO:0000817","GO:0000817","COMA complex",0,"0/677",""
"GO:0000930","GO:0000930","gamma-tubulin complex",0,"0/677",""
"GO:0000939","GO:0000939","condensed chromosome inner kinetochore",0,"0/677",""
"GO:0000940","GO:0000940","condensed chromosome outer kinetochore",2,"2/677","BUB1B/BUB1"
"GO:0000974","GO:0000974","Prp19 complex",0,"0/677",""
"GO:0001114","GO:0001114","protein-DNA-RNA complex",0,"0/677",""
"GO:0001534","GO:0001534","radial spoke",0,"0/677",""
"GO:0001535","GO:0001535","radial spoke head",0,"0/677",""
"GO:0001536","GO:0001536","radial spoke stalk",0,"0/677",""
"GO:0002096","GO:0002096","polkadots",0,"0/677",""
"GO:0002111","GO:0002111","BRCA2-BRAF35 complex",0,"0/677",""
"GO:0002133","GO:0002133","polycystin complex",0,"0/677",""
"GO:0002142","GO:0002142","stereocilia ankle link complex",0,"0/677",""
"GO:0002144","GO:0002144","cytosolic tRNA wobble base thiouridylase complex",0,"0/677",""
"GO:0002167","GO:0002167","VRK3/VHR/ERK complex",0,"0/677",""
"GO:0002193","GO:0002193","MAML1-RBP-Jkappa- ICN1 complex",0,"0/677",""
"GO:0002199","GO:0002199","zona pellucida receptor complex",0,"0/677",""
"GO:0002929","GO:0002929","MECO complex",0,"0/677",""
"GO:0005577","GO:0005577","fibrinogen complex",0,"0/677",""
"GO:0005581","GO:0005581","collagen trimer",6,"6/677","COL16A1/COL12A1/COL7A1/EMILIN1/COL3A1/EMID1"
"GO:0005601","GO:0005601","classical-complement-pathway C3/C5 convertase complex",0,"0/677",""
"GO:0005602","GO:0005602","complement component C1 complex",0,"0/677",""
"GO:0005616","GO:0005616","larval serum protein complex",0,"0/677",""
"GO:0005643","GO:0005643","nuclear pore",2,"2/677","MX2/BICD2"
"GO:0005662","GO:0005662","DNA replication factor A complex",0,"0/677",""
"GO:0005663","GO:0005663","DNA replication factor C complex",0,"0/677",""
"GO:0005667","GO:0005667","transcription regulator complex",18,"18/677","HOXA11/ARNTL2/SPI1/SIX4/NFATC4/SMAD7/CCND1/POU2AF1/BCL9/IVNS1ABP/GATA4/SKIL/PITX2/LDB2/CHD3/FOS/RARG/SOX2"
"GO:0005677","GO:0005677","chromatin silencing complex",0,"0/677",""
"GO:0005831","GO:0005831","steroid hormone aporeceptor complex",0,"0/677",""
"GO:0005833","GO:0005833","hemoglobin complex",0,"0/677",""
"GO:0005835","GO:0005835","fatty acid synthase complex",0,"0/677",""
"GO:0005838","GO:0005838","proteasome regulatory particle",0,"0/677",""
"GO:0005839","GO:0005839","proteasome core complex",0,"0/677",""
"GO:0005849","GO:0005849","mRNA cleavage factor complex",0,"0/677",""
"GO:0005850","GO:0005850","eukaryotic translation initiation factor 2 complex",0,"0/677",""
"GO:0005851","GO:0005851","eukaryotic translation initiation factor 2B complex",0,"0/677",""
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex",0,"0/677",""
"GO:0005853","GO:0005853","eukaryotic translation elongation factor 1 complex",0,"0/677",""
"GO:0005854","GO:0005854","nascent polypeptide-associated complex",0,"0/677",""
"GO:0005861","GO:0005861","troponin complex",0,"0/677",""
"GO:0005862","GO:0005862","muscle thin filament tropomyosin",1,"1/677","TPM4"
"GO:0005875","GO:0005875","microtubule associated complex",5,"5/677","AURKA/ACTG2/DNALI1/DYNLT3/AURKB"
"GO:0005885","GO:0005885","Arp2/3 protein complex",0,"0/677",""
"GO:0005931","GO:0005931","axonemal nexin link",0,"0/677",""
"GO:0008023","GO:0008023","transcription elongation factor complex",2,"2/677","ELL2/AFF1"
"GO:0008074","GO:0008074","guanylate cyclase complex, soluble",0,"0/677",""
"GO:0008091","GO:0008091","spectrin",1,"1/677","SPTBN2"
"GO:0008180","GO:0008180","COP9 signalosome",2,"2/677","MYH9/TMOD1"
"GO:0008278","GO:0008278","cohesin complex",0,"0/677",""
"GO:0008290","GO:0008290","F-actin capping protein complex",1,"1/677","CAPG"
"GO:0008537","GO:0008537","proteasome activator complex",0,"0/677",""
"GO:0008540","GO:0008540","proteasome regulatory particle, base subcomplex",0,"0/677",""
"GO:0008541","GO:0008541","proteasome regulatory particle, lid subcomplex",0,"0/677",""
"GO:0009344","GO:0009344","nitrite reductase complex [NAD(P)H]",0,"0/677",""
"GO:0009346","GO:0009346","citrate lyase complex",0,"0/677",""
"GO:0010316","GO:0010316","pyrophosphate-dependent phosphofructokinase complex",0,"0/677",""
"GO:0010317","GO:0010317","pyrophosphate-dependent phosphofructokinase complex, alpha-subunit complex",0,"0/677",""
"GO:0010318","GO:0010318","pyrophosphate-dependent phosphofructokinase complex, beta-subunit complex",0,"0/677",""
"GO:0015627","GO:0015627","type II protein secretion system complex",0,"0/677",""
"GO:0016272","GO:0016272","prefoldin complex",0,"0/677",""
"GO:0016281","GO:0016281","eukaryotic translation initiation factor 4F complex",0,"0/677",""
"GO:0016459","GO:0016459","myosin complex",2,"2/677","MYH9/MYO1F"
"GO:0016592","GO:0016592","mediator complex",0,"0/677",""
"GO:0017086","GO:0017086","3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex",0,"0/677",""
"GO:0017102","GO:0017102","methionyl glutamyl tRNA synthetase complex",0,"0/677",""
"GO:0017177","GO:0017177","glucosidase II complex",0,"0/677",""
"GO:0018444","GO:0018444","translation release factor complex",0,"0/677",""
"GO:0019008","GO:0019008","molybdopterin synthase complex",0,"0/677",""
"GO:0019035","GO:0019035","viral integration complex",0,"0/677",""
"GO:0019036","GO:0019036","viral transcriptional complex",0,"0/677",""
"GO:0019197","GO:0019197","phosphoenolpyruvate-dependent sugar phosphotransferase complex",0,"0/677",""
"GO:0019773","GO:0019773","proteasome core complex, alpha-subunit complex",0,"0/677",""
"GO:0019774","GO:0019774","proteasome core complex, beta-subunit complex",0,"0/677",""
"GO:0019814","GO:0019814","immunoglobulin complex",8,"8/677","SYK/IGLV2-14/TRBC2/IGHG4/IGHG2/IGHV3-64/IGKV1-17/IGKV1-16"
"GO:0022623","GO:0022623","proteasome-activating nucleotidase complex",0,"0/677",""
"GO:0022624","GO:0022624","proteasome accessory complex",0,"0/677",""
"GO:0030015","GO:0030015","CCR4-NOT core complex",0,"0/677",""
"GO:0030080","GO:0030080","B875 antenna complex",0,"0/677",""
"GO:0030081","GO:0030081","B800-820 antenna complex",0,"0/677",""
"GO:0030082","GO:0030082","B800-850 antenna complex",0,"0/677",""
"GO:0030256","GO:0030256","type I protein secretion system complex",0,"0/677",""
"GO:0030257","GO:0030257","type III protein secretion system complex",0,"0/677",""
"GO:0030314","GO:0030314","junctional membrane complex",0,"0/677",""
"GO:0030689","GO:0030689","Noc complex",0,"0/677",""
"GO:0030870","GO:0030870","Mre11 complex",0,"0/677",""
"GO:0030877","GO:0030877","beta-catenin destruction complex",1,"1/677","APC2"
"GO:0030895","GO:0030895","apolipoprotein B mRNA editing enzyme complex",0,"0/677",""
"GO:0030896","GO:0030896","checkpoint clamp complex",0,"0/677",""
"GO:0030929","GO:0030929","ADPG pyrophosphorylase complex",0,"0/677",""
"GO:0030990","GO:0030990","intraciliary transport particle",0,"0/677",""
"GO:0030991","GO:0030991","intraciliary transport particle A",0,"0/677",""
"GO:0030992","GO:0030992","intraciliary transport particle B",0,"0/677",""
"GO:0030993","GO:0030993","axonemal heterotrimeric kinesin-II complex",0,"0/677",""
"GO:0031080","GO:0031080","nuclear pore outer ring",0,"0/677",""
"GO:0031082","GO:0031082","BLOC complex",1,"1/677","BCAS4"
"GO:0031105","GO:0031105","septin complex",0,"0/677",""
"GO:0031209","GO:0031209","SCAR complex",0,"0/677",""
"GO:0031250","GO:0031250","anaerobic ribonucleoside-triphosphate reductase complex",0,"0/677",""
"GO:0031251","GO:0031251","PAN complex",0,"0/677",""
"GO:0031262","GO:0031262","Ndc80 complex",0,"0/677",""
"GO:0031298","GO:0031298","replication fork protection complex",0,"0/677",""
"GO:0031389","GO:0031389","Rad17 RFC-like complex",0,"0/677",""
"GO:0031390","GO:0031390","Ctf18 RFC-like complex",0,"0/677",""
"GO:0031395","GO:0031395","bursicon neuropeptide hormone complex",0,"0/677",""
"GO:0031422","GO:0031422","RecQ family helicase-topoisomerase III complex",0,"0/677",""
"GO:0031499","GO:0031499","TRAMP complex",0,"0/677",""
"GO:0031511","GO:0031511","Mis6-Sim4 complex",0,"0/677",""
"GO:0031518","GO:0031518","CBF3 complex",0,"0/677",""
"GO:0031519","GO:0031519","PcG protein complex",3,"3/677","CBX7/PHF19/CBX6"
"GO:0031521","GO:0031521","spitzenkorper",0,"0/677",""
"GO:0031522","GO:0031522","cell envelope Sec protein transport complex",0,"0/677",""
"GO:0031523","GO:0031523","Myb complex",1,"1/677","FLNA"
"GO:0031617","GO:0031617","NMS complex",0,"0/677",""
"GO:0031680","GO:0031680","G-protein beta/gamma-subunit complex",0,"0/677",""
"GO:0031838","GO:0031838","haptoglobin-hemoglobin complex",0,"0/677",""
"GO:0031941","GO:0031941","filamentous actin",1,"1/677","APC2"
"GO:0032039","GO:0032039","integrator complex",0,"0/677",""
"GO:0032116","GO:0032116","SMC loading complex",0,"0/677",""
