"","ID","Description","Count","GeneRatio","geneID"
"GO:0009058","GO:0009058","biosynthetic process",185,"185/656","PDK4/ACSM3/NR1H4/VCAN/BARX2/ST6GALNAC2/PABPC1/DGKD/RARB/JADE1/AKR1B1/WNT11/TF/GCAT/FA2H/SALL1/RPS16/TGFB1/HOXA13/SERPINE1/MOGAT3/COL1A1/IL23A/ACSS3/GMNN/HBEGF/LOX/HMGCR/ABCC5/KCNIP3/GALNT3/CCDC88A/GLS/PECR/VAX2/ID3/MXI1/HELLS/GOT1/SFRP5/CAT/FABP3/RUNX2/EREG/MYRF/RRBP1/THRA/BCL11B/KRT17/IRF5/MRPS12/GGT7/TMTC1/LOXL2/AGT/GLUL/IGF2BP3/HS6ST1/TXN/CPEB2/TLR2/SLC44A5/IDH1/ETV6/ACVRL1/DUOXA2/RORC/OSR1/ZNF300/CREB5/PTGES/MKX/MAT1A/NPAS3/QDPR/NR3C2/SERP2/NADK2/PID1/GOLGA7B/KIT/TSC22D3/XDH/SLC45A3/APOA2/HOXB13/CYB5R1/ZDHHC1/ABCG1/PDE9A/MGAT4B/MFSD12/FDXR/CYGB/AK4/S100A11/S100A12/TGFA/NPPC/PBXIP1/INAVA/PRKCI/ZC3H12A/RFC4/ABLIM2/PITX2/HAND2/ITGA2/STARD4/PDP1/FBP1/CYBB/MID1IP1/FOLR2/CRYL1/PKNOX2/SMPD1/APBB1/RIMKLB/ACSM1/PCLAF/GSTM4/ATP5ME/EMX2/SCAND1/CHST11/CXXC5/PIK3CD/ENC1/P2RY6/CCL19/GXYLT2/ADCY5/PARP14/ADCY6/ZBTB4/B3GNT5/BASP1/TYMS/RPS6KA3/TGIF1/CPNE7/GATA2/F2R/SIAH2/SLC25A10/CAMK1D/GAS6/GPC6/CHST6/CBX6/MACC1/MUC6/INSIG1/PDE2A/SPIN4/CERKL/ENTPD8/CACNA1H/PLXNB2/DAPK1/FLNA/FAM3C/PLCG2/RPL12/RPS4X/PEG3/HOXC4/APRT/DMD/NT5M/LBH/DDAH2/CPNE1/ALG3/CERS1/MTCO2P12/PSMB9/CEBPA/CHCHD10/SLC5A8/MMP12/MRPL12/CCL5/PCGF2"
"GO:0009892","GO:0009892","negative regulation of metabolic process",116,"116/656","PDK4/TYROBP/NR1H4/MVP/GPRC5A/STAP1/BARX2/PABPC1/CAMSAP3/RARB/WNT11/GADD45B/PIK3IP1/RASSF2/SALL1/RPS16/TGFB1/SERPINE1/CORO1C/IL23A/SH2B3/GMNN/HBEGF/HMGCR/KCNIP3/VAX2/ID3/CD46/MXI1/HELLS/GOT1/CSTA/SRGN/RUNX2/EREG/THRA/NUP210/LOXL2/PRR5L/AGT/IGF2BP3/BIN1/TXN/CPEB2/ETV6/ACVRL1/LMTK3/RORC/OSR1/MKX/PID1/DUSP2/XDH/APOA2/HOXB13/ACE/CSTB/MFSD12/CYGB/S100A11/NPPC/PBXIP1/ADORA1/FABP1/ZC3H12A/HAND2/SPINK1/CGAS/FBP1/WNK2/SPINT1/SMPD1/APBB1/BEX3/ROBO1/EMX2/CST1/CXXC5/PIK3CD/ENC1/PARP14/ZBTB4/WFDC5/BASP1/TYMS/RPS6KA3/MAGEF1/TGIF1/LGALS7B/GATA2/SIAH2/GAS6/CBX6/INSIG1/PDE2A/SERPINA5/DAPK1/FLNA/FAM3C/RPL12/RPS4X/CD2AP/PEG3/DMD/HLA-F/LBH/CPNE1/CERS1/C4B/ORM1/PSMB9/CEBPA/MMP12/SPON1/PCGF2/SRCIN1"
"GO:0009893","GO:0009893","positive regulation of metabolic process",141,"141/656","TYROBP/NR1H4/GPRC5A/STAP1/BARX2/ADRB1/LTK/PABPC1/RARB/IL4R/JADE1/WNT11/MAP3K20/TF/GADD45B/CDC25B/RASSF2/SALL1/BBC3/TGFB1/PCOLCE/SERPINE1/RARRES2/AGR2/CCL8/COL1A1/FAM20A/IL23A/GHR/HBEGF/HMGCR/CCDC88A/ECE1/ID3/CD46/AVPI1/FABP3/RUNX2/EREG/MYRF/THRA/BCL11B/KRT17/IRF5/PRR5L/AGT/WNT10A/EDAR/TXN/TLR2/ETV6/ACVRL1/DUOXA2/RORC/OSR1/NAT8/ZNF300/CREB5/MKX/NPAS3/PID1/FGF18/IL34/KIT/XDH/SLC45A3/FCER1G/APOA2/ACE/SPON2/PIP/ABCG1/S100A12/TGFA/INAVA/ADORA1/FABP1/ZC3H12A/RFC4/PITX2/HAND2/ITGA2/STARD4/CGAS/PDP1/MID1IP1/PLEKHF1/SMPD1/APBB1/BEX3/B2M/ROBO1/GPRC5C/SCAND1/PIK3CD/P2RY6/IL17D/CCL19/HPSE/ADCY5/PARP14/ADCY6/RNF152/RPS6KA3/FZD8/MAGEF1/LGALS7B/GATA2/F2R/CAMK1D/GAS6/MACC1/INSIG1/PDE2A/SULF2/PLXNB2/DAPK1/PLCG2/MBP/RPS4X/PEG3/HOXC4/ASPH/HLA-G/HLA-F/SPIRE2/IGHD/LBH/DDAH2/ITGA1/ORM2/ORM1/MTCO2P12/CEBPA/CHCHD10/MMP12/SPON1/MRPL12/CCL5/CCL3L1/SRCIN1"
"GO:0018933","GO:0018933","nicotine metabolic process",0,"0/656",""
"GO:0019222","GO:0019222","regulation of metabolic process",228,"228/656","PDK4/TYROBP/NR1H4/MVP/CLK1/GPRC5A/STAP1/BARX2/ADRB1/LTK/PABPC1/CAMSAP3/RARB/IL4R/JADE1/CTTN/WNT11/MAP3K20/TF/GADD45B/PIK3IP1/CDC25B/RASSF2/SALL1/RPS16/PLD3/BBC3/TGFB1/HOXA13/PCOLCE/SERPINE1/RARRES2/AGR2/CCL8/COL1A1/FAM20A/CORO1C/IL23A/SH2B3/GMNN/GHR/HBEGF/LOX/HMGCR/KCNIP3/CCDC88A/VAX2/ECE1/ID3/CD46/MXI1/HELLS/AVPI1/GOT1/SFRP5/CSTA/CAT/FABP3/SRGN/RUNX2/CXCL6/EREG/MYRF/THRA/BCL11B/RAC2/KRT17/IRF5/TRPM4/NUP210/RBM38/LOXL2/PRR5L/AGT/WNT10A/EDAR/IGF2BP3/BIN1/TXN/CPEB2/TLR2/IDH1/ETV6/ACVRL1/DUOXA2/LMTK3/RORC/REN/OSR1/ATP6V1C2/NAT8/ZNF300/CREB5/MKX/NPAS3/NR3C2/PID1/FGF18/IL34/KIT/CCNB2/TSC22D3/DUSP2/XDH/SLC45A3/FCER1G/APOA2/HOXB13/ACE/SPON2/PIP/ABCG1/TFF3/CSTB/C9orf116/PPP1R16A/MFSD12/COX7A1/CYGB/AK4/S100A11/S100A12/TGFA/NPPC/PBXIP1/INAVA/ADORA1/PRKCI/FABP1/ZC3H12A/RFC4/CDC25A/PITX2/HAND2/ITGA2/STARD4/SPINK1/CGAS/PDP1/FBP1/MID1IP1/WNK2/FOLR2/PKNOX2/SPINT1/PLEKHF1/SMPD1/APBB1/MFAP4/BEX3/B2M/ANGPTL4/ROBO1/EMX2/CST1/GPRC5C/SCAND1/CXXC5/PIK3CD/ENC1/P2RY6/IL17D/CCL19/HPSE/ADCY5/PARP14/ADCY6/ZBTB4/WFDC5/RNF152/BASP1/TYMS/RPS6KA3/FZD8/MAGEF1/TGIF1/LGALS7B/GATA2/F2R/SIAH2/CAMK1D/GAS6/CBX6/MACC1/INSIG1/PDE2A/SPIN4/SERPINA5/SULF2/PLXNB2/DAPK1/FLNA/FAM3C/PLCG2/RPL12/MBP/RPS4X/CD2AP/PEG3/HOXC4/ASPH/DMD/HLA-G/HLA-F/SPIRE2/IGHD/LBH/S1PR3/DDAH2/ITGA1/UCA1/CPNE1/CERS1/C4B/ORM2/ORM1/MTCO2P12/PSMB9/CEBPA/CHCHD10/TRIL/MMP12/SPON1/MRPL12/CCL5/CCL3L1/PCGF2/SRCIN1"
"GO:0019674","GO:0019674","NAD metabolic process",1,"1/656","NADK2"
"GO:0019748","GO:0019748","secondary metabolic process",2,"2/656","AKR1B1/MFSD12"
"GO:0032259","GO:0032259","methylation",7,"7/656","NR1H4/HELLS/MAT1A/RAB3B/TYMS/NSUN7/INMT"
"GO:0032963","GO:0032963","collagen metabolic process",14,"14/656","TGFB1/COL1A1/TNS2/GOT1/ADAMTS14/CYGB/NPPC/ITGA2/MFAP4/MMP10/F2R/MMP1/MMP12/MMP28"
"GO:0042440","GO:0042440","pigment metabolic process",2,"2/656","MFSD12/APRT"
"GO:0042445","GO:0042445","hormone metabolic process",13,"13/656","RETSAT/AKR1B1/DHRS2/GHR/ECE1/ENPEP/DUOXA2/REN/ACE/FDXR/CYP2S1/CACNA1H/ADH1B"
"GO:0044033","GO:0044033","multi-organism metabolic process",0,"0/656",""
