"","ID","Description","Count","GeneRatio","geneID"
"GO:0009892","GO:0009892","negative regulation of metabolic process",120,"120/651","MLXIPL/BAK1/GRN/LMO3/SERPINB3/PRDM1/ATP8B1/TESC/PEBP1/HIF1A/SERPINA4/PAPLN/PSME2/BEX4/NDFIP2/ACP5/CDK6/PTN/MET/VSIR/SPOCK2/RPL28/PPIF/CCND1/IL10RA/PHACTR1/BAG2/GMNN/ARFGEF3/FOXP1/IVNS1ABP/RGS2/PTBP3/PI3/PTGIS/SNAI1/PMEPA1/THRA/CCR7/NR1D1/PRDX5/BCL2L12/TWSG1/H19/GMFG/DLG4/RIDA/PTPN22/NOTCH2/NGF/PPP1R1A/PKIB/MYC/IL33/DNAJB5/RPS6/FOXP4/ITGAV/CILP/HERC5/FGF2/FURIN/NLRC5/FCN3/CREG1/DLX1/RBMS3/EGFR/IGFBP3/TNKS1BP1/ADAM17/WWC2/BAG3/MGAT5/TCF7L1/SPOCK1/FZD1/ATP13A2/BTG2/BCL6B/TNFSF13/ITIH3/LRP5/PLPP3/NPPC/DAPL1/PBXIP1/COL6A3/ATP1A1/ELF3/HMGB2/MAD2L1/CLDN3/WNK2/CENPV/BEX3/NXN/RILP/SERPINF2/ATOH8/SERPINA6/TPPP/RARG/CMKLR1/ACER2/SOX2/TENT5C/WT1/SLC24A3/MUC1/IRF7/LILRB4/TNFRSF4/SERPINA1/SIRPA/SOX18/SERPINB5/TNF/MIR3142HG/FXYD1"
"GO:0009893","GO:0009893","positive regulation of metabolic process",155,"155/651","ITGA3/MLXIPL/WAS/IFNGR1/TNFRSF1B/ARNTL2/BAK1/GRN/SERPINB3/PRDM1/PKM/SEMA3A/LRP2/SMARCD3/STRADB/TESC/SCD/NRP1/HIF1A/NFKBIA/PSME2/NDFIP2/CAB39L/FLT1/BNIP3L/MAP4K1/CDK6/CAV2/MET/HOXA3/HOXA5/VSIR/ACTA2/NEURL1/MAP3K8/UBE2S/ZMIZ1/CCND1/BAG2/PERP/QKI/AADAC/FOXP1/RNF19B/CD58/CD2/FABP3/CCR2/TNFSF10/EDN3/SNAI1/PLAGL2/FFAR2/THRA/CCR7/NR1D1/BCL2L12/HOXD13/TWSG1/TNNI2/ASS1/DLG4/RIDA/VAV3/PTPN22/NOTCH2/NGF/SPIRE1/SLC38A2/RSAD2/PKIB/LMX1B/MYC/IL33/CCL21/FGF2/PDE5A/ANXA3/DUOXA1/DUOXA2/FGF7/DNAJA4/FURIN/NKD1/NLRC5/NAT8/DLX1/PTH2R/ACKR3/RBMS3/CSRNP1/CREB5/EGFR/IGFBP3/MSN/ADM/TNKS1BP1/RNF144A/ADAM17/BAG3/TCF7L1/TNIK/LY96/WNT7A/MMP14/FZD1/IL34/ATP13A2/BTG2/SPON2/ABCG1/ALOX15/TNFSF13/ADCY9/LRP5/S100A9/S100A12/TGFA/FZD5/ELF3/HMGB2/ITGA2/MID1IP1/VEGFD/CLDN3/BEX3/B2M/GPT/RILP/SERPINF2/SEMA4C/ATOH8/GPR37L1/ADRA1B/FAXDC2/LPAR3/CCL19/RARG/CMKLR1/SH3PXD2B/FZD4/ACER2/SOX2/RAP2B/TENT5C/TNFAIP8L3/WT1/TMEM106A/SLC24A3/MUC1/IRF7/GJC2/TOX/SOX18/TNF"
"GO:0018933","GO:0018933","nicotine metabolic process",0,"0/651",""
"GO:0019222","GO:0019222","regulation of metabolic process",244,"244/651","ITGA3/MLXIPL/WAS/IFNGR1/TNFRSF1B/ARNTL2/BAK1/GRN/LMO3/SERPINB3/PRDM1/PKM/SEMA3A/LRP2/PHLPP1/ATP8B1/SMARCD3/STRADB/TESC/OAS1/PEBP1/SCD/NRP1/HIF1A/SERPINA4/PAPLN/NFKBIA/PSME2/BEX4/NDFIP2/CAB39L/ACP5/PARP4/FLT1/TSC22D1/SQLE/BNIP3L/MAP4K1/CDK6/WDR91/PTN/CAV2/MET/HOXA3/HOXA5/VSIR/SPOCK2/ACTA2/NEURL1/MAP3K8/UBE2S/RPL28/ZMIZ1/PPIF/DTX4/CCND1/IL10RA/PHACTR1/BAG2/GMNN/PERP/ARFGEF3/QKI/AADAC/ZBTB47/FOXP1/RNF19B/FBXO2/IVNS1ABP/RGS2/CTH/CD58/CD2/PTBP3/CAT/FABP3/CCR2/TNFSF10/PI3/EDN3/PTGIS/SNAI1/PMEPA1/PLAGL2/FFAR2/THRA/CCR7/NR1D1/PRDX5/BCL2L12/RRAS/HOXD13/TWSG1/TNNI2/H19/ASS1/GMFG/DLG4/RIDA/VAV3/PTPN22/SORT1/NOTCH2/VTCN1/NGF/SPIRE1/SLC38A2/RSAD2/PPP1R1A/PKIB/LMX1B/MYC/IL33/CCL21/DNAJB5/RPS6/FOXP4/TCF19/IDH1/ITGAV/SECISBP2L/CILP/HERC5/FGF2/PDE5A/ANXA3/DUOXA1/DUOXA2/FGF7/DNAJA4/FURIN/NKD1/NLRC5/FCN3/ZNF697/ATP1B1/CREG1/NAT8/AFF3/DLX1/PTH2R/ACKR3/RBMS3/CSRNP1/NFKBIZ/PM20D2/CREB5/EGFR/IGFBP3/ZNF92/MSN/ADM/TNKS1BP1/RNF144A/ADAM17/WWC2/BAG3/PTPN14/MGAT5/TCF7L1/SPOCK1/TNIK/LY96/WNT7A/MMP14/FZD1/IL34/TSC22D3/ATP13A2/BTG2/SPON2/ABCG1/ALOX15/BCL6B/TNFSF13/CCNF/ADCY9/ITIH3/LRP5/PLPP3/AK4/S100A9/S100A12/TGFA/FZD5/NPPC/DAPL1/PBXIP1/COL6A3/ATP1A1/ELF3/HMGB2/MAD2L1/HPGD/ITGA2/MID1IP1/VEGFD/CLDN3/WNK2/ZNF367/CENPV/BEX3/B2M/NXN/GPT/RILP/SERPINF2/SEMA4C/ATOH8/GPR37L1/SERPINA6/ADRA1B/FAXDC2/TPPP/HOPX/LPAR3/CCL19/RARG/DHCR7/CMKLR1/SH3PXD2B/FZD4/ACER2/SOX2/RAP2B/TENT5C/TNFAIP8L3/WT1/TMEM106A/SLC24A3/MUC1/IRF7/LILRB4/TNFRSF4/SERPINA1/SIRPA/ARC/GJC2/TOX/SOX18/SERPINB5/TNF/MIR3142HG/FXYD1"
"GO:0019674","GO:0019674","NAD metabolic process",3,"3/651","PKM/NADK2/PGM2L1"
"GO:0019748","GO:0019748","secondary metabolic process",1,"1/651","AKR1C2"
"GO:0032259","GO:0032259","methylation",6,"6/651","PRDM1/MYC/BTG2/NNMT/MAT2A/WT1"
"GO:0032963","GO:0032963","collagen metabolic process",10,"10/651","HIF1A/VSIR/COL5A1/ADAMTS14/FURIN/MMP14/NPPC/ITGA2/SERPINF2/KLK6"
"GO:0042440","GO:0042440","pigment metabolic process",0,"0/651",""
"GO:0042445","GO:0042445","hormone metabolic process",14,"14/651","HIF1A/NGF/RBP4/DUOXA1/DUOXA2/DUOX2/FURIN/ADM/AKR1C2/DHRS3/ATP1A1/KLK6/DHCR7/ADH6"
"GO:0044033","GO:0044033","multi-organism metabolic process",0,"0/651",""
