"","ID","Description","Count","GeneRatio","geneID"
"GO:0002684","GO:0002684","positive regulation of immune system process",47,"47/780","CX3CL1/MASP2/SLC11A1/PTPRC/EZR/PYCARD/CD276/STAT1/IL1R1/ID2/CD274/PLVAP/ARPC1B/IDO1/DDX60/LEF1/SKAP1/FCGR1A/C1QC/CD3G/ZBTB7B/BTNL9/CXCL10/P2RY12/CXCL8/VEGFB/SELP/CLCF1/BAIAP2/JUN/SOX12/SOCS1/MUC1/FPR3/ISG15/S100A14/SLC39A10/SRC/RAET1G/PLPP4/MICB/HLA-E/IGHV2-5/IGHV3-7/PSMB9/C4A/CCL5"
"GO:0006955","GO:0006955","immune response",108,"108/780","CX3CL1/CCL26/MASP2/SLC11A1/SERPINB3/PTPRC/EZR/ADA2/DSP/PGRMC1/PYCARD/CD276/RAB3D/ALDOC/LTBR/OAS2/STAT1/IL1R1/ARHGEF2/IRF6/CD274/PKN1/ADGRE5/MT2A/IRF1/SRMS/VPREB3/APOE/BST2/ARPC1B/PRR7/IDO1/GCH1/TCN1/CKAP4/IL1RN/DDX60/CXCL9/LEF1/PPP3CA/GLIPR1/RAB20/SKAP1/DEGS1/IL2RG/DOCK11/MFHAS1/NOTCH1/CDC42EP2/ALDOA/ITGB1/FCGR1A/HK1/SLAMF8/CDA/C1QC/CSTB/CD3G/ZBTB7B/CCR5/GBP4/TRIM17/PPBP/CXCL1/DTX3L/CTSB/GPER1/BTNL9/FTH1/CXCL10/CXCL11/PGM2/RNASE2/CXCL8/SERPINB9/GAA/AQP4/CD8B/SAA1/CD34/CLCF1/BAIAP2/JUN/SOCS1/MUC1/FPR3/ISG15/S100A13/IL1RAP/SLC39A10/SRC/RAET1G/PLPP4/LST1/MICB/HLA-E/IGLV5-45/IGHV2-5/IGHV3-7/SLC26A6/ORM2/PSMB9/PLEKHO2/IGKV1-27/C4A/SIGLEC14/HP/CCL5"
"GO:0019882","GO:0019882","antigen processing and presentation",10,"10/780","SLC11A1/NCF4/PYCARD/RAB33A/CENPE/FCGR1A/CTSF/AP1S2/HLA-E/PSMB9"
"GO:0031294","GO:0031294","lymphocyte costimulation",2,"2/780","CD274/SRC"
"GO:0035172","GO:0035172","hemocyte proliferation",0,"0/780",""
"GO:0042386","GO:0042386","hemocyte differentiation",0,"0/780",""
"GO:0045058","GO:0045058","T cell selection",3,"3/780","PTPRC/FOXN1/CD3G"
"GO:0045321","GO:0045321","leukocyte activation",70,"70/780","CX3CL1/SLC11A1/SERPINB3/PTPRC/ADA2/DSP/PGRMC1/PYCARD/CD276/RAB3D/FOXN1/ALDOC/LTBR/ID2/CD274/PKN1/ADGRE5/MT1G/IRF1/BST2/PRR7/IDO1/TCN1/CKAP4/LRRC8A/LEF1/PPP3CA/GLIPR1/DEGS1/DOCK11/MFHAS1/ALDOA/ITGB1/CMTM7/FZD7/SLAMF8/CDA/CSTB/CD3G/ZBTB7B/IKZF3/PPBP/CXCL1/CTSB/GPER1/FTH1/PGM2/RNASE2/CXCL8/GAA/CD8B/CLCF1/JUN/CD151/SOX12/SOCS1/S100A13/SLC39A10/SRC/MAFB/LST1/MICB/HLA-E/IGHV2-5/IGHV3-7/ORM2/PLEKHO2/SIGLEC14/HP/CCL5"
"GO:0050900","GO:0050900","leukocyte migration",38,"38/780","CX3CL1/CCL26/PYCARD/CEACAM5/IL1R1/VPREB3/PLVAP/GYPC/EMILIN1/CXCL9/GRB7/ITGB1/SLC16A1/SLAMF8/NBL1/CCR5/PPBP/CXCL1/GREM1/SLC3A2/CXCL10/CXCL11/P2RY12/GP2/CXCL8/SDC2/BSG/SAA1/VEGFB/MST1/CD34/SELP/THBD/S100A14/SRC/IGHV2-5/IGHV3-7/CCL5"
"GO:0090713","GO:0090713","immunological memory process",0,"0/780",""
"GO:0006792","GO:0006792","regulation of sulfur utilization",0,"0/780",""
"GO:0045882","GO:0045882","negative regulation of sulfur utilization",0,"0/780",""
"GO:0045883","GO:0045883","positive regulation of sulfur utilization",0,"0/780",""
"GO:0006795","GO:0006795","regulation of phosphorus utilization",0,"0/780",""
"GO:0045942","GO:0045942","negative regulation of phosphorus utilization",0,"0/780",""
"GO:0045949","GO:0045949","positive regulation of phosphorus utilization",0,"0/780",""
"GO:0002118","GO:0002118","aggressive behavior",0,"0/780",""
"GO:0002209","GO:0002209","behavioral defense response",4,"4/780","MAPK8IP2/APOE/LYPD1/GJA1"
"GO:0002210","GO:0002210","behavioral response to wounding",0,"0/780",""
"GO:0007611","GO:0007611","learning or memory",16,"16/780","MAPK8IP2/EGR2/APOE/PPT1/ITGB1/SLC6A1/EN1/ADCY1/MAP1A/RGS14/KCNAB1/SYNPO/FOSL1/JUN/CLDN5/FOXO6"
"GO:0007622","GO:0007622","rhythmic behavior",4,"4/780","NMU/ID2/EGR2/CIART"
"GO:0007625","GO:0007625","grooming behavior",4,"4/780","NMU/HOXB8/PPT1/DDO"
"GO:0007626","GO:0007626","locomotory behavior",14,"14/780","ID2/HOXB8/APOE/IDO1/PPT1/NKX2-1/NOVA1/LGI4/CIART/CSTB/EN1/GAA/KCNJ10/SELENOP"
"GO:0007631","GO:0007631","feeding behavior",3,"3/780","NMU/REN/EN1"
"GO:0007632","GO:0007632","visual behavior",3,"3/780","ITGB1/RGS14/SYNPO"
"GO:0007635","GO:0007635","chemosensory behavior",1,"1/780","GJB4"
"GO:0007638","GO:0007638","mechanosensory behavior",1,"1/780","ETV1"
"GO:0019098","GO:0019098","reproductive behavior",1,"1/780","MAPK8IP2"
"GO:0030534","GO:0030534","adult behavior",7,"7/780","ID2/HOXB8/PPT1/LGI4/CSTB/EN1/KCNJ10"
"GO:0030537","GO:0030537","larval behavior",0,"0/780",""
"GO:0032537","GO:0032537","host-seeking behavior",0,"0/780",""
"GO:0035176","GO:0035176","social behavior",2,"2/780","MAPK8IP2/EN1"
"GO:0035187","GO:0035187","hatching behavior",0,"0/780",""
"GO:0035640","GO:0035640","exploration behavior",1,"1/780","APOE"
"GO:0040040","GO:0040040","thermosensory behavior",0,"0/780",""
"GO:0042630","GO:0042630","behavioral response to water deprivation",0,"0/780",""
"GO:0048266","GO:0048266","behavioral response to pain",1,"1/780","CAPN2"
"GO:0048520","GO:0048520","positive regulation of behavior",1,"1/780","GJA1"
"GO:0048521","GO:0048521","negative regulation of behavior",1,"1/780","NMU"
"GO:0050795","GO:0050795","regulation of behavior",3,"3/780","NMU/APOE/GJA1"
"GO:0051780","GO:0051780","behavioral response to nutrient",1,"1/780","SLC16A1"
"GO:0051867","GO:0051867","general adaptation syndrome, behavioral process",0,"0/780",""
"GO:0060273","GO:0060273","crying behavior",0,"0/780",""
"GO:0060756","GO:0060756","foraging behavior",0,"0/780",""
"GO:0061744","GO:0061744","motor behavior",0,"0/780",""
"GO:0071625","GO:0071625","vocalization behavior",0,"0/780",""
"GO:0006734","GO:0006734","NADH metabolic process",3,"3/780","ALDOC/ALDOA/HK1"
"GO:0006739","GO:0006739","NADP metabolic process",2,"2/780","FMO5/PGM2"
"GO:0006807","GO:0006807","nitrogen compound metabolic process",356,"356/780","MEOX1/CX3CL1/ETV1/CCL26/MAPK8IP2/MASP2/IYD/SLC11A1/WWTR1/ARNTL2/TG/LTBP1/NEDD4L/DKK3/NFE2L3/SERPINB3/SOAT1/NTHL1/OAT/MCM10/MTHFD2/PHKA1/PTPN3/LNX1/ALDH3A2/P4HA2/MCM2/TP63/ARHGEF10L/SEMA3A/TP73/PTPRC/NOX4/ADAMTS2/TMPRSS11E/PTHLH/TFAP2C/PIR/CPXM1/EZR/CLSPN/DPYSL2/CDC45/ADA2/DSP/ACOT7/SCD/CBX7/FOXRED2/SIX4/GALNT16/ASB2/SERPINA4/PAPLN/LAMA1/STS/PGRMC1/BEX4/TSC22D1/PYCARD/CEMIP/BNIP3L/NOP53/PTPRS/RAB3D/DBP/LHX2/FAM20A/FOXN1/ALDOC/AREG/AADAT/DUSP16/LTBR/OAS2/RASAL1/SOD2/RBM24/CCNG1/IRX4/NR3C1/PDGFRB/STAT1/CHST10/ID2/PLCL1/ERRFI1/ARHGEF2/SRM/PIK3R3/IRF6/HOXB8/SRGN/EGR2/P4HA1/CDKN2C/BHLHE41/WWP1/DDX39A/PKN1/GIPC1/RAP2A/IRF1/SRMS/IDUA/AUNIP/KLF2/PKMYT1/PNKD/A4GALT/FOXA1/RNASE1/RHBDF2/ARHGEF6/APOE/PLVAP/BST2/GINS2/PRR7/IDO1/PPT1/SH3BP5/GALNT15/NAPSA/CKMT2/NR0B2/GCH1/MATN3/TMCC2/KL/RNF128/MICAL2/APLNR/TCN1/ADAM19/CKAP4/LMO7/NKX2-1/ABHD17C/ALPK3/ACTL6A/BIN1/KLF4/BAAT/CPEB2/ARRB1/SULF1/DUOX1/GCHFR/SLC44A5/CYP1B1/EMILIN1/CENPE/ENPEP/CASP6/LEF1/PPP3CA/SLC39A8/MAPK8IP3/ETV6/DUSP6/LUM/SLC39A5/NOVA1/TOM1L1/SKAP1/PMAIP1/GRB7/UCK2/CRABP2/DEGS1/REN/AMT/ECE2/PDGFC/BHMT/RNF145/PM20D2/IL2RG/IGSF1/MFHAS1/TACC1/ADHFE1/LACTB2/NOTCH1/ALDOA/HMGA2/FCGR1A/LATS2/MAT1A/GPD1L/GJA1/ZNF117/PLOD2/PROM2/GOLGA7B/FZD7/SH3RF2/PPP2R2B/HK1/HPD/XDH/RHBDL2/CDA/DMTN/ADAMTS4/CIART/CSTB/SPATC1L/ZNF761/ZBTB7B/CCR5/PPP1R35/FGFR4/RECQL4/PPP1R16A/PGAP3/IKZF3/DIRAS3/NFIA/HENMT1/GFI1/PEA15/VANGL2/ATF3/IER5/PKDCC/HAAO/CAPN2/TRIM17/FBXO41/EN1/SPATA18/RPL22L1/FABP1/PPM1L/PCOLCE2/CPA3/DTX3L/BDH2/FOXQ1/CTSB/SOX17/DLC1/ADCY1/GPER1/TP53INP1/CASP7/SALL2/E2F7/ADAMTS15/PPP1R14D/APBB1/SCG5/GREM1/TSC22D4/MAP1A/ENGASE/ENTPD3/RGS14/EFNA1/CXCL10/ADRB2/B3GALNT1/RNASE2/SDC2/CCDC8/ELOVL6/PFKFB3/SERPINB9/IRX1/CDH2/SIX2/FOXA3/ZNF296/SDR16C5/HTRA3/CEL/SCAND1/RRM2/KLF11/SMPDL3A/NDNF/SAA1/PTPRM/FKBP2/VEGFB/MST1/CSPG4/CD34/CTSF/NRIP3/CLCF1/FOSL1/RMI2/NR2F1/LPCAT4/CDK5R1/ZBED2/JUN/PGBD5/POLR2L/SOX12/MLF1/ZHX2/PIPOX/FOXS1/SEPHS2/EXT1/BACE2/KPNA2/TCEAL7/KIRREL1/TMPRSS2/OLIG1/SOCS1/MUC1/PDE6G/NR2F2/INKA1/INSIG1/ENTPD5/NANOS3/PLEKHN1/ISG15/LITAF/MAOA/GSPT2/IL1RAP/SLC39A10/GAL3ST4/SRC/RPS4X/MAFK/SREBF2/SNORA31/RNU4-2/DDO/FOXO6/MAFB/TCEA3/HSD17B8/NYNRIN/VGLL3/SNORD60/CKMT1A/TWIST2/SCARNA7/PSMB9/ZNF542P/C4A/HP/GTF2I/CCL5/SRCIN1/NEFL"
"GO:0009056","GO:0009056","catabolic process",111,"111/780","SLC11A1/WWTR1/CYP24A1/NEDD4L/NTHL1/OAT/PHKA1/PTPN3/LNX1/ALDH3A2/HSD17B14/ADAMTS2/EZR/ADA2/ACOT7/FOXRED2/ASB2/MAP1LC3A/STS/PYCARD/CEMIP/BNIP3L/NOP53/PRUNE2/ALDOC/AADAT/ALDH2/OAS2/RBM24/HSD11B1/ACADS/WWP1/GIPC1/IDUA/PNKD/ECHS1/APOE/IDO1/PPT1/PIK3C2B/RNF128/CYP2J2/ABHD17C/ARRB1/PLCB2/DUOX1/CYP1B1/ENPEP/LUM/TOM1L1/PMAIP1/EPHX1/AMT/BHMT/ATP6V1B2/ADHFE1/SOGA1/ALDOA/ITGB1/MAT1A/GPD1L/GJA1/SH3RF2/HK1/GLYATL2/HPD/XDH/CDA/AKR7A3/HAAO/CAPN2/TRIM17/SPATA18/FABP1/DTX3L/BDH2/CTSB/SOX17/TP53INP1/MAP1A/ACAA2/ENTPD3/EFNA1/ADRB2/PGM2/RNASE2/SDC2/PFKFB3/CEL/ATP6V0E2/GAA/SMPDL3A/CSPG4/CTSF/LPL/PRIMA1/CDK5R1/ZHX2/PIPOX/ENTPD5/NANOS3/PLEKHN1/ISG15/MAOA/GSPT2/SRC/RPS4X/SREBF2/DDO/PSMB9/HP"
"GO:0009058","GO:0009058","biosynthetic process",224,"224/780","MEOX1/CX3CL1/ETV1/SLC11A1/WWTR1/ARNTL2/TG/NEDD4L/DKK3/NFE2L3/GYG2/SOAT1/NTHL1/OAT/TRAM2/MCM10/ALDH3A2/MCM2/TP63/ARHGEF10L/TP73/PTPRC/NOX4/HSD17B14/TFAP2C/PIR/EZR/CLSPN/CDC45/ADA2/ACOT7/SCD/CBX7/SIX4/GALNT16/PGRMC1/TSC22D1/PYCARD/CEMIP/OCA2/SLC39A14/NOP53/DBP/LHX2/FOXN1/ALDOC/INPP4B/AADAT/SOD2/RBM24/IRX4/NR3C1/PDGFRB/STAT1/CHST10/ID2/ERRFI1/ARHGEF2/SRM/PIK3R3/HSD11B1/IRF6/HOXB8/EGR2/BHLHE41/WWP1/PKN1/GIPC1/PLP1/IRF1/KLF2/A4GALT/FOXA1/APOE/GINS2/IDO1/PPT1/GALNT15/CKMT2/NR0B2/GCH1/PIK3C2B/RNF128/MICAL2/LMO7/NKX2-1/ABHD17C/ACTL6A/KLF4/BAAT/CPEB2/ARRB1/DUOX1/GCHFR/SLC44A5/CYP1B1/EMILIN1/LEF1/PPP3CA/SLC39A8/ETV6/LUM/SKAP1/GRB7/UCK2/CRABP2/DEGS1/BHMT/IGSF1/TACC1/NOTCH1/SOGA1/ALDOA/HMGA2/MAT1A/GPD1L/GJA1/ZNF117/PLOD2/GOLGA7B/FZD7/XDH/SLC45A3/CDA/CIART/ZNF761/ZBTB7B/PTH1R/FGFR4/RECQL4/PGAP3/IKZF3/CYGB/NFIA/GFI1/VANGL2/ATF3/IER5/HAAO/CAPN2/EN1/RPL22L1/PPM1L/DTX3L/BDH2/FOXQ1/SOX17/ADCY1/GPER1/TP53INP1/SALL2/E2F7/APBB1/GREM1/TSC22D4/ACAA2/ENTPD3/RGS14/EFNA1/CXCL10/ADRB2/B3GALNT1/PGM2/CXCL8/SDC2/ELOVL6/IRX1/SIX2/FOXA3/ZNF296/SDR16C5/SCAND1/RRM2/KLF11/SMPDL3A/VEGFB/MST1/CSPG4/CD34/LPL/FOSL1/RMI2/NR2F1/LPCAT4/CDK5R1/ZBED2/JUN/POLR2L/SOX12/MLF1/ZHX2/FOXS1/SEPHS2/EXT1/BACE2/TCEAL7/OLIG1/MUC1/NR2F2/INSIG1/ENTPD5/AGMO/NANOS3/PLEKHN1/ISG15/LITAF/GSPT2/IL1RAP/GAL3ST4/SRC/RPS4X/MAFK/SREBF2/FOXO6/MAFB/TCEA3/HSD17B8/VGLL3/CKMT1A/TWIST2/PSMB9/ZNF542P/GTF2I/CCL5"
"GO:0009892","GO:0009892","negative regulation of metabolic process",143,"143/780","CX3CL1/SLC11A1/WWTR1/NEDD4L/DKK3/NFE2L3/SERPINB3/PTPN3/TP63/PTPRC/TFAP2C/EZR/CDC45/CBX7/SIX4/SERPINA4/PAPLN/BEX4/PYCARD/NOP53/PTPRS/LHX2/DUSP16/RBM24/IRX4/NR3C1/STAT1/ID2/PLCL1/ERRFI1/HOXB8/CD274/SRGN/CDKN2C/BHLHE41/WWP1/PKN1/GIPC1/IRF1/AUNIP/KLF2/PKMYT1/FOXA1/APOE/BST2/PRR7/IDO1/SH3BP5/NR0B2/RNF128/NKX2-1/BIN1/KLF4/CPEB2/ARRB1/SYTL2/GCHFR/EMILIN1/LEF1/PPP3CA/ETV6/DUSP6/NOVA1/GRB7/MFHAS1/NOTCH1/SOGA1/HMGA2/LATS2/GPD1L/GJA1/SH3RF2/XDH/SLAMF8/CDA/DMTN/CIART/CSTB/ZBTB7B/PPP1R35/CYGB/NFIA/HENMT1/GFI1/ATF3/EN1/FABP1/DTX3L/FOXQ1/GPER1/TP53INP1/SALL2/E2F7/PPP1R14D/APBB1/GREM1/TSC22D4/MAP1A/RGS14/EFNA1/CXCL8/CCDC8/SERPINB9/IRX1/SIX2/ZNF296/SDR16C5/KLF11/MST1/CD34/RMI2/NR2F1/CDK5R1/ZBED2/JUN/POLR2L/ZHX2/FOXS1/BACE2/TCEAL7/KIRREL1/CLDN5/SOCS1/MUC1/NR2F2/INKA1/INSIG1/NANOS3/PLEKHN1/ISG15/GSPT2/SRC/RPS4X/MAFK/SREBF2/MIR429/MIRLET7D/FOXO6/TWIST2/PSMB9/C4A/HP/SRCIN1"
"GO:0009893","GO:0009893","positive regulation of metabolic process",171,"171/780","MEOX1/CX3CL1/ETV1/CCL26/MAPK8IP2/SLC11A1/WWTR1/ARNTL2/NEDD4L/NFE2L3/SERPINB3/SOAT1/TP63/ARHGEF10L/SEMA3A/TP73/PTPRC/NOX4/TFAP2C/EZR/CLSPN/SCD/SIX4/MYOM1/PYCARD/CD276/CEMIP/BNIP3L/NOP53/DBP/LHX2/FAM20A/FOXN1/AREG/LTBR/RBM24/NR3C1/PDGFRB/STAT1/IL1R1/ID2/ARHGEF2/PIK3R3/IRF6/CD274/EGR2/WWP1/PKN1/GIPC1/PLP1/RAP2A/IRF1/KLF2/FOXA1/APOE/PRR7/IDO1/NR0B2/GCH1/KL/RNF128/MICAL2/APLNR/ADAM19/LMO7/NKX2-1/ACTL6A/KLF4/ARRB1/SULF1/DDX60/CYP1B1/EMILIN1/CENPE/LEF1/PPP3CA/MAPK8IP3/ETV6/DUSP6/LUM/SLC39A5/TOM1L1/SKAP1/PMAIP1/PDGFC/MFHAS1/TACC1/NOTCH1/HMGA2/FCGR1A/GJA1/PROM2/FZD7/SH3RF2/XDH/SLC45A3/SPATC1L/ZBTB7B/PTH1R/FGFR4/NFIA/PEA15/VANGL2/ATF3/IER5/CAPN2/EN1/FABP1/PCOLCE2/DTX3L/SOX17/DLC1/ADCY1/GPER1/TP53INP1/SALL2/E2F7/PPP1R14D/APBB1/GREM1/EFNA1/CXCL10/ADRB2/P2RY12/CXCL8/ELOVL6/PFKFB3/SERPINB9/CDH2/SIX2/FOXA3/ZNF296/SDR16C5/SCAND1/SAA1/VEGFB/CSPG4/CD34/SLC26A9/LPL/CLCF1/FOSL1/NR2F1/CDK5R1/ZBED2/JUN/POLR2L/SOX12/CLDN5/SOCS1/MUC1/PDE6G/NR2F2/INSIG1/ENTPD5/NANOS3/PLEKHN1/LITAF/IL1RAP/SLC39A10/SRC/RPS4X/SREBF2/RAET1G/FOXO6/MAFB/HLA-E/ORM2/GTF2I/CCL5/SRCIN1"
"GO:0018933","GO:0018933","nicotine metabolic process",0,"0/780",""
"GO:0019222","GO:0019222","regulation of metabolic process",267,"267/780","MEOX1/CX3CL1/ETV1/CCL26/MAPK8IP2/SLC11A1/WWTR1/ARNTL2/LTBP1/NEDD4L/DKK3/NFE2L3/SERPINB3/SOAT1/PTPN3/TP63/ARHGEF10L/SEMA3A/TP73/PTPRC/NOX4/PTHLH/TFAP2C/PIR/EZR/CLSPN/CDC45/SCD/CBX7/SIX4/SERPINA4/PAPLN/MYOM1/BEX4/TSC22D1/PYCARD/CD276/CEMIP/BNIP3L/NOP53/PTPRS/DBP/LHX2/FAM20A/FOXN1/AREG/DUSP16/LTBR/OAS2/SOD2/RBM24/CCNG1/IRX4/NR3C1/PDGFRB/STAT1/IL1R1/ID2/PLCL1/ERRFI1/ARHGEF2/PIK3R3/IRF6/HOXB8/CD274/SRGN/EGR2/CDKN2C/BHLHE41/WWP1/PKN1/GIPC1/PLP1/RAP2A/IRF1/AUNIP/KLF2/PKMYT1/PNKD/FOXA1/APOE/BST2/PRR7/IDO1/SH3BP5/FMO5/NR0B2/GCH1/KL/RNF128/MICAL2/APLNR/ADAM19/LMO7/NKX2-1/ACTL6A/BIN1/KLF4/CPEB2/ARRB1/SYTL2/SULF1/DDX60/GCHFR/CYP1B1/EMILIN1/CENPE/LEF1/PPP3CA/SLC39A8/MAPK8IP3/ETV6/GLIPR1/DUSP6/LUM/SLC39A5/NOVA1/TOM1L1/SKAP1/PMAIP1/GRB7/CRABP2/REN/PDGFC/BHMT/PM20D2/IGSF1/MFHAS1/ATP6V1B2/TACC1/NOTCH1/SOGA1/HMGA2/ITGB1/FCGR1A/LATS2/GPD1L/GJA1/ZNF117/PROM2/FZD7/SH3RF2/PPP2R2B/XDH/SLAMF8/SLC45A3/CDA/DMTN/CIART/CSTB/SPATC1L/ZNF761/ZBTB7B/PTH1R/PPP1R35/FGFR4/PPP1R16A/IKZF3/CYGB/DIRAS3/NFIA/HENMT1/GFI1/PEA15/VANGL2/ATF3/IER5/CAPN2/TRIM17/EN1/FABP1/PCOLCE2/DTX3L/FOXQ1/SOX17/DLC1/ADCY1/GPER1/TP53INP1/BTNL9/SALL2/E2F7/PPP1R14D/APBB1/GREM1/TSC22D4/MAP1A/RGS14/EFNA1/CXCL10/ADRB2/P2RY12/CXCL8/CCDC8/ELOVL6/PFKFB3/SERPINB9/IRX1/CDH2/SIX2/FOXA3/ZNF296/SDR16C5/ATP6V0E2/SCAND1/RRM2/KLF11/SAA1/VEGFB/MST1/CSPG4/CD34/SLC26A9/LPL/CLCF1/FOSL1/RMI2/NR2F1/CDK5R1/ZBED2/JUN/POLR2L/SOX12/MLF1/ZHX2/FOXS1/BACE2/KPNA2/TCEAL7/KIRREL1/CLDN5/OLIG1/SOCS1/MUC1/PDE6G/NR2F2/INKA1/INSIG1/ENTPD5/NANOS3/PLEKHN1/ISG15/LITAF/GSPT2/IL1RAP/SLC39A10/SRC/RPS4X/MAFK/SREBF2/MIR429/MIRLET7D/RAET1G/FOXO6/MAFB/TCEA3/HLA-E/VGLL3/ORM2/TWIST2/PSMB9/ZNF542P/C4A/HP/GTF2I/CCL5/SRCIN1"
"GO:0019674","GO:0019674","NAD metabolic process",4,"4/780","ALDOC/ALDOA/GPD1L/HK1"
"GO:0019748","GO:0019748","secondary metabolic process",5,"5/780","OCA2/GIPC1/CYP1B1/AKR7A3/BDH2"
