"","ID","Description","Count","GeneRatio","geneID"
"GO:0002253","GO:0002253","activation of immune response",31,"31/698","IGLV2-11/IGLV3-1/LCP2/CTLA4/IGLV2-14/MUC6/MYO10/ELMO1/FCGR2A/MUC3A/RFTN1/PSMB9/IGLC7/DOCK1/HCK/FCN1/BTN3A2/CMKLR1/LIMK1/MUC20/ADA/THY1/IGLV3-21/IGLV2-23/IGKV1-17/SKAP1/CD22/RUNX1/C8G/HLA-DQA1/CD47"
"GO:0002262","GO:0002262","myeloid cell homeostasis",6,"6/698","KLF13/KLF2/MERTK/MFHAS1/HIPK2/PRDX1"
"GO:0002339","GO:0002339","B cell selection",0,"0/698",""
"GO:0002404","GO:0002404","antigen sampling in mucosal-associated lymphoid tissue",0,"0/698",""
"GO:0002440","GO:0002440","production of molecular mediator of immune response",16,"16/698","IGKV3D-15/IGLV2-11/IGLV3-1/IGLV2-14/TNFRSF4/IGKV1D-13/IL1R1/IL4R/IGLV3-10/IGLV3-16/IGLV3-9/IGLV2-18/IGLV3-21/IGLV2-23/IGKV1-17/CD22"
"GO:0002507","GO:0002507","tolerance induction",4,"4/698","FOXJ1/IDO1/CD274/PDCD1"
"GO:0002520","GO:0002520","immune system development",50,"50/698","FOXJ1/MT1G/FOXE1/RAB7B/DACT2/MYL9/RASGRP1/CTLA4/IRF1/HHEX/CITED2/DOCK11/LOX/IDO1/RASSF2/IL17D/SLAMF6/LY6D/CD274/PSMB9/IL4R/PRR7/KLF13/KLF2/LOXL3/JAG2/DHTKD1/UBD/NBEAL2/IRF8/GPR137B/MERTK/TF/GPC3/MFHAS1/PDCD1/IL23A/TCIM/ITGB1/CCL19/ADA/CD109/DUSP10/LGALS1/MFNG/KAT2A/HIPK2/PITX2/RUNX1/ZBTB7B"
"GO:0002682","GO:0002682","regulation of immune system process",85,"85/698","FOXJ1/LGALS7B/PJA2/IGLV2-11/IGLV3-1/IL20RB/LCP2/RAB7B/CD177/MYL9/RASGRP1/EBI3/CTLA4/IRF1/PPP3CA/PILRA/IGLV2-14/FOXF1/RARRES2/USP18/MUC6/LOX/MYO10/ELMO1/TNFRSF4/FCGR2A/CAMK1D/MUC3A/RFTN1/IDO1/ORM2/IL1R1/CD6/SOX11/RASSF2/IL17D/SLAMF6/CD274/PSMB9/IGLC7/IL4R/DOCK1/ITGAM/KLF13/COL1A2/LOXL3/HCK/LRRC32/FCN1/BTN3A2/LAIR1/GPR137B/CMKLR1/MERTK/PLA2G5/MFHAS1/LIMK1/PDCD1/IL23A/TMEM102/TCIM/MUC20/ITGB1/SIRPA/CCL19/GPSM3/GREM1/ADA/DDX60/THY1/DUSP10/ITGAL/IGLV3-21/IGLV2-23/IGKV1-17/SKAP1/LGALS1/KAT2A/CD22/RUNX1/ZBTB7B/SHC1/C8G/HLA-DQA1/CD47"
"GO:0002683","GO:0002683","negative regulation of immune system process",25,"25/698","FOXJ1/LGALS7B/IL20RB/CTLA4/IRF1/FOXF1/IDO1/SOX11/IL17D/CD274/IL4R/KLF13/LOXL3/LRRC32/GPR137B/MERTK/PDCD1/GREM1/ADA/THY1/DUSP10/CD22/RUNX1/ZBTB7B/CD47"
"GO:0002684","GO:0002684","positive regulation of immune system process",58,"58/698","FOXJ1/IGLV2-11/IGLV3-1/LCP2/RAB7B/CD177/RASGRP1/EBI3/CTLA4/IGLV2-14/FOXF1/RARRES2/MUC6/MYO10/ELMO1/TNFRSF4/FCGR2A/CAMK1D/MUC3A/RFTN1/IDO1/IL1R1/CD6/SLAMF6/CD274/PSMB9/IGLC7/IL4R/DOCK1/ITGAM/HCK/FCN1/BTN3A2/CMKLR1/PLA2G5/LIMK1/PDCD1/IL23A/TMEM102/MUC20/SIRPA/CCL19/GPSM3/ADA/DDX60/THY1/DUSP10/IGLV3-21/IGLV2-23/IGKV1-17/SKAP1/LGALS1/CD22/RUNX1/ZBTB7B/C8G/HLA-DQA1/CD47"
"GO:0006955","GO:0006955","immune response",134,"134/698","FOXJ1/IGKV3D-15/GBP6/PJA2/CANT1/IGLV2-11/IGLV3-1/IL20RB/LCP2/PTPRB/MVP/RAB7B/CD177/RASGRP1/EBI3/NFIL3/SLA/CTLA4/IRF1/PPP3CA/PILRA/IGLV2-14/FOXF1/IL1R2/DOCK11/RARRES2/USP18/MUC6/TCN1/VAT1/SNCA/MYO10/ELMO1/DAPK1/GM2A/KRT16/TNFRSF4/FCGR2A/MUC3A/RFTN1/IDO1/ORM2/IGKV1D-13/IL1R1/CD6/GGH/SLAMF6/FTH1/IRF6/CD274/PSMB9/IGLC7/IL4R/IGLV3-10/IGLV3-16/LRG1/DOCK1/PLAC8/PRR7/ITGAM/COL1A2/IL2RG/ALOX5/LOXL3/BIN2/TMEM106A/S100A11/CXCL3/HCK/UBD/NBEAL2/IRF8/FCN1/BTN3A2/LCP1/LAIR1/APRT/MCEMP1/MX2/CMKLR1/F12/SERPINC1/PLA2G5/TF/MFHAS1/MST1R/LIMK1/PRSS2/CCL3L1/PDCD1/CCL13/IL23A/TCIM/MUC20/SKP2/CAMK2D/ITGB1/SIRPA/EMP2/CCL19/SVIP/ADA/DDX60/THY1/DUSP10/S100A8/ITGAL/TRBJ2-1/TRBV28/TRBV20-1/IGLV3-9/APBB1IP/IGLV2-18/IGLV3-21/IGLV2-23/TNFRSF17/IGKV1-17/SKAP1/CXCL5/LGALS1/MFNG/CCL15/CD22/CAPN1/CMTM6/RUNX1/ZBTB7B/SHC1/CCR5/PRDX1/C8G/PNMA1/HLA-DQA1/CD47"
"GO:0019882","GO:0019882","antigen processing and presentation",5,"5/698","KIF5A/RFTN1/PSMB9/CCL19/HLA-DQA1"
"GO:0031294","GO:0031294","lymphocyte costimulation",5,"5/698","CTLA4/CD274/PDCD1/CCL19/LGALS1"
"GO:0035172","GO:0035172","hemocyte proliferation",0,"0/698",""
"GO:0042386","GO:0042386","hemocyte differentiation",0,"0/698",""
"GO:0045058","GO:0045058","T cell selection",4,"4/698","SLAMF6/LOXL3/JAG2/IL23A"
"GO:0045321","GO:0045321","leukocyte activation",82,"82/698","FOXJ1/MT1G/LGALS7B/PJA2/CANT1/IL20RB/LCP2/PTPRB/MVP/CD177/RASGRP1/EBI3/CTLA4/IRF1/PPP3CA/HHEX/FOXF1/DOCK11/TCN1/VAT1/SNCA/ADAM9/GM2A/TNFRSF4/FCGR2A/IDO1/ORM2/CD6/SOX11/GGH/SLAMF6/LY6D/FTH1/CD274/IGLC7/IL4R/LRG1/PLAC8/PRR7/ITGAM/ALOX5/LOXL3/EPHB1/JAG2/BIN2/TMEM106A/S100A11/UBD/LRRC32/NBEAL2/HSH2D/FCN1/LCP1/LAIR1/APRT/MCEMP1/GPR137B/MERTK/MFHAS1/PRSS2/PDCD1/IL23A/ITGB1/SIRPA/CCL19/SVIP/ADA/THY1/DUSP10/S100A8/ITGAL/APBB1IP/LGALS1/MFNG/KAT2A/CD22/CAPN1/CMTM6/RUNX1/ZBTB7B/PRDX1/CD47"
"GO:0050900","GO:0050900","leukocyte migration",43,"43/698","FOXJ1/IGLV2-11/IGLV3-1/CD177/EDNRB/IGLV2-14/RARRES2/CAMK1D/GPC1/IL1R1/IGLC7/ITGAM/COL1A2/ALOX5/SLC7A7/CXCL3/HCK/CMKLR1/MERTK/CCL3L1/CCL13/IL23A/TMEM102/ITGB1/SIRPA/CCL19/GPSM3/GREM1/ADA/THY1/ATP1B1/S100A8/ITGAL/IGLV3-21/IGLV2-23/ITGA3/IGKV1-17/CXCL5/CCL15/SHC1/CCR5/ITGA5/CD47"
"GO:0090713","GO:0090713","immunological memory process",1,"1/698","IL23A"
"GO:0006792","GO:0006792","regulation of sulfur utilization",0,"0/698",""
"GO:0045882","GO:0045882","negative regulation of sulfur utilization",0,"0/698",""
"GO:0045883","GO:0045883","positive regulation of sulfur utilization",0,"0/698",""
"GO:0006795","GO:0006795","regulation of phosphorus utilization",0,"0/698",""
"GO:0045942","GO:0045942","negative regulation of phosphorus utilization",0,"0/698",""
"GO:0045949","GO:0045949","positive regulation of phosphorus utilization",0,"0/698",""
"GO:0002118","GO:0002118","aggressive behavior",0,"0/698",""
"GO:0002209","GO:0002209","behavioral defense response",0,"0/698",""
"GO:0002210","GO:0002210","behavioral response to wounding",0,"0/698",""
"GO:0007611","GO:0007611","learning or memory",8,"8/698","PJA2/CNTNAP2/GM2A/FEN1/ITGB1/ITGA3/KAT2A/ITGA5"
"GO:0007622","GO:0007622","rhythmic behavior",1,"1/698","ADA"
"GO:0007625","GO:0007625","grooming behavior",1,"1/698","APRT"
"GO:0007626","GO:0007626","locomotory behavior",4,"4/698","SEZ6L/IDO1/NLGN2/HIPK2"
"GO:0007631","GO:0007631","feeding behavior",1,"1/698","P2RY1"
"GO:0007632","GO:0007632","visual behavior",1,"1/698","ITGB1"
"GO:0007635","GO:0007635","chemosensory behavior",0,"0/698",""
"GO:0007638","GO:0007638","mechanosensory behavior",1,"1/698","CNTNAP2"
"GO:0019098","GO:0019098","reproductive behavior",0,"0/698",""
"GO:0030534","GO:0030534","adult behavior",3,"3/698","CNTNAP2/SEZ6L/HIPK2"
"GO:0030537","GO:0030537","larval behavior",0,"0/698",""
"GO:0032537","GO:0032537","host-seeking behavior",0,"0/698",""
"GO:0035176","GO:0035176","social behavior",1,"1/698","CNTNAP2"
"GO:0035187","GO:0035187","hatching behavior",0,"0/698",""
"GO:0035640","GO:0035640","exploration behavior",2,"2/698","NLGN2/ITGA3"
"GO:0040040","GO:0040040","thermosensory behavior",0,"0/698",""
"GO:0042630","GO:0042630","behavioral response to water deprivation",0,"0/698",""
"GO:0048266","GO:0048266","behavioral response to pain",0,"0/698",""
"GO:0048520","GO:0048520","positive regulation of behavior",0,"0/698",""
"GO:0048521","GO:0048521","negative regulation of behavior",1,"1/698","ADA"
"GO:0050795","GO:0050795","regulation of behavior",1,"1/698","ADA"
"GO:0051780","GO:0051780","behavioral response to nutrient",0,"0/698",""
"GO:0051867","GO:0051867","general adaptation syndrome, behavioral process",0,"0/698",""
"GO:0060273","GO:0060273","crying behavior",0,"0/698",""
"GO:0060756","GO:0060756","foraging behavior",0,"0/698",""
"GO:0061744","GO:0061744","motor behavior",0,"0/698",""
"GO:0071625","GO:0071625","vocalization behavior",1,"1/698","CNTNAP2"
"GO:0006734","GO:0006734","NADH metabolic process",2,"2/698","PFKM/GPD1"
"GO:0006739","GO:0006739","NADP metabolic process",1,"1/698","NNT"
"GO:0006807","GO:0006807","nitrogen compound metabolic process",312,"312/698","FOXJ1/AXIN2/FOXE1/SCG5/PDE2A/MSX2/PJA2/SNORD104/TG/CANT1/ACSM3/SNORA73B/RPS6KA2/ZNF542P/LCP2/BOP1/PIK3IP1/ABCC1/DUSP2/TPST1/PTPRB/MVP/PKMYT1/FBLL1/SLC16A2/NAT8B/EZH2/RAB7B/ST3GAL5/ST3GAL6/WT1/ELK3/TYMS/RASGRP1/COL4A2/KSR1/RPS2/NNT/BMP1/SPINT2/NFIL3/AMT/PRSS23/SLA/LMNA/RPS4Y1/CYC1/RAP2A/IRF1/PPP3CA/SLC39A8/SPIN4/EDNRB/VASH1/HOXA11/CHST6/GPC6/JADE2/HHEX/NME4/FOXF1/GCAT/CITED2/IL1R2/RARRES2/CHST10/MEOX2/CDON/UQCC3/KDM5D/PLOD3/USP18/MUC6/SLC52A3/DDAH2/SULT1C4/PI15/TCN1/APLNR/P4HA1/LOX/TOM1L1/PPP1R14A/CDC42EP5/SNCA/FABP1/ADAM9/APOLD1/EXOSC4/SOX21/AURKB/SLC2A6/DAPK1/GM2A/SFRP5/TNFRSF4/TGM2/CAMK1D/TMEM119/ADAM28/PABPC1/ZCCHC12/ADAMTSL4/MUC3A/EID1/IDO1/EIF3L/CLK1/ZNF883/DLX3/GPC1/WNT6/IGFBP5/GALNT3/TNS2/AATK/SOX11/F2R/RASSF2/KCTD11/LPAR1/SMPDL3A/GGH/PLD3/CIT/SCRN2/GZMK/PSCA/FEN1/IRF6/ORC1/KLK12/PSMB9/LMCD1/PLAC8/EAF2/NKD2/THNSL2/SNHG1/P2RY1/PRR7/ITGAM/KLF13/RHBDL1/KLF2/AUNIP/CASK/IDUA/MAP3K20/SIK1B/IL2RG/DPYD/GPRC5A/SPIRE2/LIMCH1/NGFR/LOXL3/EPHB1/SLC7A7/MAPK15/DHTKD1/MRPL14/TMEM106A/SGMS2/CARNS1/HCK/ENTPD7/RPS4X/UBD/GFRA2/CDKN2C/MED13L/CLIP3/NUMBL/MAPK8IP3/IRF8/TOB1/GOT1/HOXB5/ERO1B/APRT/CROT/SNORA31/LMO3/ACTN2/ZIC2/WIPI1/CP/CMKLR1/MERTK/GALNT15/F12/SLC19A2/SERPINC1/EGLN3/TMCC2/AJUBA/APOH/FBXL16/PLA2G5/TF/MAMLD1/GPC3/CHST7/SERPINA5/MFHAS1/MST1R/LIMK1/PRSS2/CCL3L1/APBB1/SMPD1/FBP1/IRX5/DUSP16/ZNF467/CCL13/IL23A/TMEM102/PJA1/TCIM/MAMSTR/MUC20/AHNAK/ALDH1L1/SKP2/CAMK2D/CTF1/ADAM12/SIRPA/ELOVL2/EMP2/AKR1B10/CCL19/SVIP/MSRB3/GREM1/USP54/ADA/CERS1/NAP1L2/LMO7/TMPRSS4/BBC3/CD109/B3GNT7/MAPK13/THY1/SLC26A2/ACSS1/DUSP10/S100A8/ST6GALNAC1/TENT5C/CDH1/ZBTB4/RARB/SNORA5C/AQP1/MAP4K4/MIR30C2/MXRA8/SKAP1/HMGCS1/PRLR/FBXO41/IER5/SGPP2/RFC4/MELTF/LGALS1/ROBO1/ACMSD/PFKM/SH3BP5/KAT2A/CCL15/HEY1/HIPK2/PITX2/ELOVL5/NCCRP1/NANOS1/CAPN1/SFRP4/CCDC88A/EVA1A/ZNF711/TMTC2/DPM3/RUNX1/ZNF761/CHAF1B/PGAP3/ZDHHC12/ZBTB7B/SHC1/CCR5/ITGA5/F3/PRDX1/ECE1/CDK18/ZBTB7C/NQO1/SOX2/BASP1/CDK5R1/CD47/TPP1/PAPSS1/GPD1"
"GO:0009056","GO:0009056","catabolic process",88,"88/698","AXIN2/PDE2A/RPS2/NNT/HSD11B1/AMT/RPS4Y1/GPC6/GCAT/RARRES2/USP18/DDAH2/SULT1C4/TOM1L1/ALDH1A1/SNCA/FABP1/ADAM9/EXOSC4/AURKB/SLC2A6/DAPK1/GM2A/CYP4F3/PABPC1/IDO1/GPC1/ATP6V1B2/SMPDL3A/DAGLA/FEN1/PSMB9/NKD2/THNSL2/HBA2/IDUA/DPYD/MAPK15/DHTKD1/CARNS1/ENTPD7/PLCB4/RPS4X/ATP6V1G2/UBD/MTCL1/ACADS/IRF8/TOB1/GOT1/GPRASP1/CROT/GPR137B/WIPI1/FBXL16/PLA2G5/GPC3/PRSS2/SMPD1/FBP1/PJA1/ALDH1L1/SKP2/ITGB1/AKR1B10/SVIP/GABARAPL1/ADA/DRAM1/GLYATL2/S100A8/TENT5C/CDH1/IMPA2/ACMSD/PFKM/HIPK2/NCCRP1/NANOS1/CAPN1/EVA1A/GALE/PRDX1/ECE1/CDK5R1/TPP1/CRABP1/GPD1"
"GO:0009058","GO:0009058","biosynthetic process",181,"181/698","FOXJ1/FOXE1/PDE2A/MSX2/TG/CANT1/ACSM3/ZNF542P/EZH2/RAB7B/ST3GAL5/ST3GAL6/WT1/ELK3/TYMS/COL4A2/RPS2/HSD11B1/NFIL3/RPS4Y1/CYC1/IRF1/PPP3CA/SLC39A8/SPIN4/EDNRB/HOXA11/OSBPL3/CHST6/GPC6/HHEX/NME4/FOXF1/GCAT/CITED2/CHST10/MEOX2/CDON/UQCC3/PLOD3/MOGAT3/MUC6/DDAH2/LOX/SNCA/SOX21/AURKB/DAPK1/SFRP5/TNFRSF4/CAMK1D/PABPC1/ZCCHC12/MUC3A/EID1/IDO1/EIF3L/ZNF883/DLX3/GPC1/WNT6/IGFBP5/GALNT3/SOX11/F2R/SMPDL3A/DAGLA/FEN1/IRF6/ORC1/PSMB9/LMCD1/PLAC8/EAF2/THNSL2/P2RY1/KLF13/KLF2/CASK/DPYD/ALOX5/NGFR/LOXL3/MAPK15/MRPL14/TMEM106A/S100A11/SGMS2/CARNS1/HCK/RPS4X/MED13L/CLIP3/IRF8/TOB1/GOT1/HOXB5/TSPOAP1/APRT/ACTN2/ZIC2/WIPI1/CMKLR1/GALNT15/EGLN3/AJUBA/PLA2G5/TF/MAMLD1/GPC3/CHST7/APBB1/SMPD1/FBP1/IRX5/ZNF467/IL23A/TCIM/MAMSTR/MUC20/ALDH1L1/CAMK2D/SIRPA/ELOVL2/CCL19/SVIP/GREM1/ADA/CERS1/CYB5R2/LMO7/FADS2/B3GNT7/SLC26A2/ACSS1/S100A8/ST6GALNAC1/CDH1/ZBTB4/RARB/MIR30C2/SKAP1/HMGCS1/PRLR/IER5/IMPA2/SGPP2/RFC4/ACMSD/PFKM/KAT2A/HEY1/HIPK2/PITX2/ELOVL5/NANOS1/SFRP4/CCDC88A/EBP/ZNF711/TMTC2/DPM3/RUNX1/ZNF761/CHAF1B/CBR1/PGAP3/ZDHHC12/ZBTB7B/SHC1/PTH1R/FDXR/CDK18/ZBTB7C/NQO1/SOX2/BASP1/CDK5R1/CD47/PAPSS1/GPD1"
"GO:0009892","GO:0009892","negative regulation of metabolic process",107,"107/698","FOXJ1/AXIN2/FOXE1/LGALS7B/PDE2A/MSX2/IL20RB/PIK3IP1/DUSP2/PTPRB/MVP/PKMYT1/EZH2/WT1/ELK3/TYMS/RPS2/NNT/SPINT2/NFIL3/RPS4Y1/IRF1/PPP3CA/MIR22HG/EDNRB/HHEX/FOXF1/CITED2/IL1R2/PI15/PPP1R14A/ALDH1A1/SNCA/FABP1/EXOSC4/AURKB/DAPK1/TNFRSF4/PABPC1/EID1/IDO1/IGFBP5/SOX11/RASSF2/PSCA/CD274/PSMB9/LMCD1/PRR7/ITGAM/KLF2/AUNIP/GPRC5A/NGFR/LOXL3/S100A11/FERMT1/RPS4X/GFRA2/LRRC32/CDKN2C/IRF8/TOB1/GOT1/MIRLET7D/LMO3/ZIC2/CMKLR1/MERTK/SERPINC1/AJUBA/GPC3/SERPINA5/MFHAS1/LIMK1/APBB1/SMPD1/FBP1/IRX5/DUSP16/IL23A/SIRPA/SVIP/GREM1/CERS1/CD109/THY1/DUSP10/MSR1/TENT5C/ZBTB4/RARB/AQP1/MIR30C2/ROBO1/ACMSD/SH3BP5/HEY1/HIPK2/NANOS1/RUNX1/ZBTB7B/SHC1/SOX2/BASP1/CDK5R1/MYO1D"
"GO:0009893","GO:0009893","positive regulation of metabolic process",153,"153/698","FOXJ1/AXIN2/FOXE1/LGALS7B/PDE2A/PJA2/SLC26A9/IL20RB/LCP2/NAT8B/EZH2/RAB7B/CD177/WT1/ELK3/RASGRP1/EBI3/KSR1/RPS2/NNT/NFIL3/LMNA/RAP2A/IRF1/PPP3CA/EDNRB/HOXA11/HHEX/FOXF1/CITED2/RARRES2/MEOX2/CDON/DDAH2/APLNR/TOM1L1/SNCA/FABP1/ADAM9/SOX21/AURKB/DAPK1/CAMK1D/TMEM119/PABPC1/ZCCHC12/IDO1/ORM2/DLX3/WNT6/IL1R1/CD6/SOX11/F2R/RASSF2/LPAR1/IL17D/SLAMF6/IRF6/CD274/IL4R/PLAC8/EAF2/NKD2/P2RY1/PRR7/ITGAM/KLF2/CASK/MAP3K20/GPRC5A/SPIRE2/LIMCH1/NGFR/EPHB1/MAPK15/TMEM106A/RPS4X/LRRC32/CLIP3/MAPK8IP3/IRF8/TOB1/HOXB5/FCN1/ACTN2/ZIC2/CMKLR1/MERTK/F12/EGLN3/AJUBA/PLA2G5/TF/GPC3/MFHAS1/MST1R/CCL3L1/APBB1/SMPD1/CCL13/IL23A/TCIM/MAMSTR/MUC20/SKP2/ANK2/CTF1/EMP2/CCL19/SVIP/GPSM3/GREM1/NAP1L2/LMO7/DDX60/BBC3/MAPK13/S100A8/TENT5C/CDH1/ITGA3/RARB/MAP4K4/SKAP1/PRLR/IER5/RFC4/MELTF/ROBO1/PFKM/KAT2A/CCL15/HEY1/HIPK2/PITX2/ELOVL5/NANOS1/SFRP4/AGR2/CCDC88A/ZNF711/RUNX1/ZBTB7B/SHC1/PTH1R/ITGA5/F3/ECE1/ZBTB7C/SOX2/CDK5R1/GPD1"
"GO:0018933","GO:0018933","nicotine metabolic process",0,"0/698",""
"GO:0019222","GO:0019222","regulation of metabolic process",241,"241/698","FOXJ1/AXIN2/FOXE1/LGALS7B/PDE2A/MSX2/PJA2/SLC26A9/IL20RB/ZNF542P/LCP2/PIK3IP1/DUSP2/PTPRB/MVP/PKMYT1/NAT8B/EZH2/RAB7B/CD177/WT1/ELK3/TYMS/RASGRP1/EBI3/KSR1/RPS2/NNT/SPINT2/NFIL3/LMNA/RPS4Y1/RAP2A/IRF1/PPP3CA/SLC39A8/SPIN4/MIR22HG/EDNRB/HOXA11/HHEX/FOXF1/CITED2/IL1R2/RARRES2/MEOX2/CDON/DDAH2/PI15/APLNR/LOX/TOM1L1/PPP1R14A/ALDH1A1/SNCA/FABP1/ADAM9/EXOSC4/SOX21/AURKB/SLC2A6/DAPK1/SFRP5/TNFRSF4/CAMK1D/TMEM119/PABPC1/ZCCHC12/EID1/IDO1/CLK1/ORM2/ZNF883/DLX3/ATP6V1B2/WNT6/IL1R1/CD6/IGFBP5/SOX11/F2R/RASSF2/LPAR1/IL17D/PLD3/SLAMF6/PSCA/IRF6/CD274/ORC1/PSMB9/IL4R/LMCD1/PLAC8/EAF2/NKD2/P2RY1/PRR7/ITGAM/KLF13/KLF2/AUNIP/CASK/MAP3K20/GPRC5A/ALOX5/SPIRE2/LIMCH1/NGFR/LOXL3/EPHB1/SLC7A7/MAPK15/TMEM106A/S100A11/HCK/FERMT1/RPS4X/S1PR3/ATP6V1G2/MTCL1/GFRA2/LRRC32/CDKN2C/MED13L/CLIP3/COX7A1/MAPK8IP3/IRF8/TOB1/GOT1/HOXB5/FCN1/BTN3A2/MIRLET7D/LMO3/GPR137B/ACTN2/ZIC2/CMKLR1/MERTK/F12/SERPINC1/EGLN3/AJUBA/PLA2G5/TF/MAMLD1/GPC3/SERPINA5/MFHAS1/MST1R/LIMK1/CCL3L1/APBB1/SMPD1/FBP1/IRX5/DUSP16/ZNF467/CCL13/IL23A/TMEM102/TCIM/MAMSTR/MUC20/AHNAK/SKP2/ANK2/CAMK2D/CTF1/ITGB1/SIRPA/EMP2/CCL19/SVIP/GPSM3/GREM1/CERS1/NAP1L2/DRAM1/LMO7/TMPRSS4/DDX60/BBC3/CD109/MAPK13/THY1/DUSP10/ATP1B1/S100A8/MSR1/TENT5C/CDH1/ITGA3/ZBTB4/RARB/AQP1/MAP4K4/MIR30C2/SKAP1/HMGCS1/PRLR/IER5/RFC4/MELTF/ROBO1/ACMSD/PFKM/SH3BP5/KAT2A/CCL15/HEY1/LPAR2/HIPK2/PITX2/ELOVL5/NANOS1/CAPN1/SFRP4/AGR2/CCDC88A/ZNF711/RUNX1/ZNF761/ZBTB7B/SHC1/PTH1R/ITGA5/F3/PRDX1/ECE1/CDK18/ZBTB7C/NQO1/SOX2/BASP1/CDK5R1/MYO1D/CD47/GPD1"
"GO:0019674","GO:0019674","NAD metabolic process",2,"2/698","PFKM/GPD1"
"GO:0019748","GO:0019748","secondary metabolic process",2,"2/698","AKR1B10/ACMSD"
"GO:0032259","GO:0032259","methylation",6,"6/698","FBLL1/EZH2/WT1/TYMS/LMNA/ZNF711"
"GO:0032963","GO:0032963","collagen metabolic process",7,"7/698","PLOD3/TNS2/F2R/COL1A2/GOT1/PRSS2/ITGB1"
"GO:0042440","GO:0042440","pigment metabolic process",2,"2/698","APRT/ADA"
"GO:0042445","GO:0042445","hormone metabolic process",13,"13/698","FOXE1/SCG5/TG/SLC16A2/ALDH1A1/ADH1B/ERO1B/TSPOAP1/ADH1C/AKR1B10/FDXR/ECE1/CRABP1"
"GO:0044033","GO:0044033","multi-organism metabolic process",0,"0/698",""
