"","ID","Description","Count","GeneRatio","geneID"
"GO:0005952","GO:0005952","cAMP-dependent protein kinase complex",1,"1/1731","PRKX"
"GO:0005953","GO:0005953","CAAX-protein geranylgeranyltransferase complex",0,"0/1731",""
"GO:0005954","GO:0005954","calcium- and calmodulin-dependent protein kinase complex",0,"0/1731",""
"GO:0005955","GO:0005955","calcineurin complex",1,"1/1731","ITPR1"
"GO:0005956","GO:0005956","protein kinase CK2 complex",0,"0/1731",""
"GO:0005963","GO:0005963","magnesium-dependent protein serine/threonine phosphatase complex",0,"0/1731",""
"GO:0008043","GO:0008043","intracellular ferritin complex",0,"0/1731",""
"GO:0009318","GO:0009318","exodeoxyribonuclease VII complex",0,"0/1731",""
"GO:0009327","GO:0009327","NAD(P)+ transhydrogenase complex (AB-specific)",0,"0/1731",""
"GO:0009330","GO:0009330","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",0,"0/1731",""
"GO:0009337","GO:0009337","sulfite reductase complex (NADPH)",0,"0/1731",""
"GO:0009338","GO:0009338","exodeoxyribonuclease V complex",0,"0/1731",""
"GO:0009350","GO:0009350","ethanolamine ammonia-lyase complex",0,"0/1731",""
"GO:0009356","GO:0009356","aminodeoxychorismate synthase complex",0,"0/1731",""
"GO:0009366","GO:0009366","enterobactin synthetase complex",0,"0/1731",""
"GO:0009368","GO:0009368","endopeptidase Clp complex",0,"0/1731",""
"GO:0009375","GO:0009375","ferredoxin hydrogenase complex",0,"0/1731",""
"GO:0009579","GO:0009579","thylakoid",0,"0/1731",""
"GO:0010170","GO:0010170","glucose-1-phosphate adenylyltransferase complex",0,"0/1731",""
"GO:0010598","GO:0010598","NAD(P)H dehydrogenase complex (plastoquinone)",0,"0/1731",""
"GO:0016234","GO:0016234","inclusion body",6,"6/1731","HSPB7/MT3/CLU/PRKCQ/HAP1/HERPUD1"
"GO:0016610","GO:0016610","nitrogenase complex",0,"0/1731",""
"GO:0017101","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",0,"0/1731",""
"GO:0017122","GO:0017122","protein N-acetylglucosaminyltransferase complex",0,"0/1731",""
"GO:0030008","GO:0030008","TRAPP complex",1,"1/1731","TRAPPC6A"
"GO:0030014","GO:0030014","CCR4-NOT complex",0,"0/1731",""
"GO:0030076","GO:0030076","light-harvesting complex",0,"0/1731",""
"GO:0030289","GO:0030289","protein phosphatase 4 complex",0,"0/1731",""
"GO:0030880","GO:0030880","RNA polymerase complex",2,"2/1731","MCM3/POLR2L"
"GO:0030956","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex",0,"0/1731",""
"GO:0031026","GO:0031026","glutamate synthase complex",0,"0/1731",""
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex",0,"0/1731",""
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",18,"18/1731","STAC2/GNAS/SHANK3/GNG4/GNAZ/STAC3/GNB4/TIAM1/ERRFI1/TGM3/PLEKHA4/HIP1/FERMT2/FES/CYTH3/GNA14/SRMS/SLA"
"GO:0031248","GO:0031248","protein acetyltransferase complex",1,"1/1731","ACTL6A"
"GO:0031371","GO:0031371","ubiquitin conjugating enzyme complex",0,"0/1731",""
"GO:0031421","GO:0031421","invertasome",0,"0/1731",""
"GO:0031431","GO:0031431","Dbf4-dependent protein kinase complex",0,"0/1731",""
"GO:0031501","GO:0031501","mannosyltransferase complex",0,"0/1731",""
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex",0,"0/1731",""
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex",0,"0/1731",""
"GO:0032144","GO:0032144","4-aminobutyrate transaminase complex",0,"0/1731",""
"GO:0032299","GO:0032299","ribonuclease H2 complex",0,"0/1731",""
"GO:0032300","GO:0032300","mismatch repair complex",0,"0/1731",""
"GO:0032517","GO:0032517","SOD1-calcineurin complex",0,"0/1731",""
"GO:0032996","GO:0032996","Bcl3-Bcl10 complex",0,"0/1731",""
"GO:0033202","GO:0033202","DNA helicase complex",2,"2/1731","TFPT/ACTL6A"
"GO:0033256","GO:0033256","I-kappaB/NF-kappaB complex",0,"0/1731",""
"GO:0033588","GO:0033588","Elongator holoenzyme complex",0,"0/1731",""
"GO:0033593","GO:0033593","BRCA2-MAGE-D1 complex",0,"0/1731",""
"GO:0033607","GO:0033607","SOD1-Bcl-2 complex",0,"0/1731",""
"GO:0034615","GO:0034615","GCH1 complex",0,"0/1731",""
"GO:0034657","GO:0034657","GID complex",0,"0/1731",""
"GO:0034708","GO:0034708","methyltransferase complex",2,"2/1731","UTY/SNRPB"
"GO:0034716","GO:0034716","Gemin3-Gemin4-Gemin5 complex",0,"0/1731",""
"GO:0034717","GO:0034717","Gemin6-Gemin7-unrip complex",0,"0/1731",""
"GO:0034718","GO:0034718","SMN-Gemin2 complex",0,"0/1731",""
"GO:0034751","GO:0034751","aryl hydrocarbon receptor complex",0,"0/1731",""
"GO:0034977","GO:0034977","ABIN2-NFKB1-MAP3K8 complex",0,"0/1731",""
"GO:0035301","GO:0035301","Hedgehog signaling complex",0,"0/1731",""
"GO:0038201","GO:0038201","TOR complex",2,"2/1731","PRR5L/SESN1"
"GO:0042575","GO:0042575","DNA polymerase complex",2,"2/1731","MCM3/MAD2L2"
