"","ID","Description","Count","GeneRatio","geneID"
"GO:0008289","GO:0008289","lipid binding",8,"8/154","PSD/SCIN/VDR/PREX1/IRX5/ANXA9/S100A9/NCF1C"
"GO:0008430","GO:0008430","selenium binding",0,"0/154",""
"GO:0015643","GO:0015643","toxic substance binding",1,"1/154","ASS1"
"GO:0019808","GO:0019808","polyamine binding",0,"0/154",""
"GO:0030246","GO:0030246","carbohydrate binding",3,"3/154","SIGLEC14/CRYBG1/FCN3"
"GO:0031409","GO:0031409","pigment binding",0,"0/154",""
"GO:0033218","GO:0033218","amide binding",5,"5/154","RAMP2/SLC40A1/TYMS/GPRASP2/APBB1"
"GO:0035731","GO:0035731","dinitrosyl-iron complex binding",0,"0/154",""
"GO:0036094","GO:0036094","small molecule binding",21,"21/154","ACSL1/CYB5R1/SGK2/DAPK2/SIGLEC14/CDK4/ASS1/RERGL/VDR/CRY2/RASL11A/DDX39A/CLCN5/IRX5/TYMS/MAPK15/UBE2E2/SLC27A2/SYN2/GBP4/S100A9"
"GO:0042165","GO:0042165","neurotransmitter binding",0,"0/154",""
"GO:0042562","GO:0042562","hormone binding",2,"2/154","RAMP2/SLC40A1"
"GO:0043167","GO:0043167","ion binding",53,"53/154","ZMAT3/IL1A/ZMAT1/BSPRY/NR4A3/PRRG2/ACSL1/CYB5R1/SGK2/PSD/PARP12/DAPK2/SIGLEC14/CD4/MMP1/S100A6/GPNMB/CDK4/ASS1/RERGL/SCIN/RNF43/TBC1D9/GLCE/VDR/CRY2/RASL11A/DDX39A/PREX1/CREB5/C11orf54/CANT1/CLCN5/TYMS/MAPK15/PJA1/EXT1/UBE2E2/ZBTB7C/CYP4F3/DMD/SLC27A2/FCN3/ANXA9/ARMT1/ADHFE1/SYN2/STEAP2/GBP4/S100A9/ADAMTS9/TRPV6/NCF1C"
"GO:0043176","GO:0043176","amine binding",0,"0/154",""
"GO:0043287","GO:0043287","poly(3-hydroxyalkanoate) binding",0,"0/154",""
"GO:0043515","GO:0043515","kinetochore binding",0,"0/154",""
"GO:0044590","GO:0044590","iron-sulfur-molybdenum cofactor binding",0,"0/154",""
"GO:0044877","GO:0044877","protein-containing complex binding",10,"10/154","MISP/NEAT1/CD4/GPNMB/CDK4/SCIN/WASF1/BCL2A1/TPM1/APBB1"
"GO:0046790","GO:0046790","virion binding",1,"1/154","ANXA9"
"GO:0046812","GO:0046812","host cell surface binding",0,"0/154",""
"GO:0046848","GO:0046848","hydroxyapatite binding",0,"0/154",""
"GO:0046904","GO:0046904","calcium oxalate binding",0,"0/154",""
"GO:0048038","GO:0048038","quinone binding",0,"0/154",""
"GO:0050436","GO:0050436","microfibril binding",0,"0/154",""
"GO:0050825","GO:0050825","ice binding",0,"0/154",""
"GO:0050840","GO:0050840","extracellular matrix binding",0,"0/154",""
"GO:0050997","GO:0050997","quaternary ammonium group binding",0,"0/154",""
"GO:0051192","GO:0051192","prosthetic group binding",0,"0/154",""
"GO:0051540","GO:0051540","metal cluster binding",0,"0/154",""
"GO:0070026","GO:0070026","nitric oxide binding",0,"0/154",""
"GO:0072328","GO:0072328","alkene binding",0,"0/154",""
"GO:0072341","GO:0072341","modified amino acid binding",3,"3/154","SCIN/TYMS/ANXA9"
"GO:0097159","GO:0097159","organic cyclic compound binding",38,"38/154","FOXE1/ZMAT3/ZMAT1/NR4A3/ACSL1/CYB5R1/SGK2/RPLP0P6/PARP12/DAPK2/NEAT1/GRHL2/PAX2/GRHL1/PRRC2B/MYCN/CDK4/ASS1/RERGL/RPL28/VDR/CRY2/RASL11A/DDX39A/SNRPN/CREB5/CLCN5/IRX5/TYMS/SRRM3/MAPK15/UBE2E2/ZBTB7C/CYP4F3/SLC27A2/SYN2/GBP4/DLX6"
"GO:0097243","GO:0097243","flavonoid binding",0,"0/154",""
"GO:0097367","GO:0097367","carbohydrate derivative binding",16,"16/154","ACSL1/SGK2/DAPK2/SIGLEC14/GPNMB/CDK4/ASS1/RERGL/RASL11A/DDX39A/CLCN5/MAPK15/UBE2E2/SLC27A2/SYN2/GBP4"
"GO:0140272","GO:0140272","exogenous protein binding",2,"2/154","CD4/CXCR4"
"GO:0140355","GO:0140355","cargo receptor ligand activity",0,"0/154",""
"GO:1901363","GO:1901363","heterocyclic compound binding",38,"38/154","FOXE1/ZMAT3/ZMAT1/NR4A3/ACSL1/CYB5R1/SGK2/RPLP0P6/PARP12/DAPK2/NEAT1/GRHL2/PAX2/GRHL1/PRRC2B/MYCN/CDK4/ASS1/RERGL/RPL28/VDR/CRY2/RASL11A/DDX39A/SNRPN/CREB5/CLCN5/IRX5/TYMS/SRRM3/MAPK15/UBE2E2/ZBTB7C/CYP4F3/SLC27A2/SYN2/GBP4/DLX6"
"GO:1901567","GO:1901567","fatty acid derivative binding",1,"1/154","S100A9"
"GO:1901681","GO:1901681","sulfur compound binding",1,"1/154","GPNMB"
"GO:1902670","GO:1902670","carbon dioxide binding",0,"0/154",""
"GO:1904483","GO:1904483","synthetic cannabinoid binding",0,"0/154",""
"GO:1904493","GO:1904493","tetrahydrofolyl-poly(glutamate) polymer binding",0,"0/154",""
"GO:1904517","GO:1904517","MgATP(2-) binding",0,"0/154",""
"GO:1990300","GO:1990300","cellulosome binding",0,"0/154",""
"GO:0004362","GO:0004362","glutathione-disulfide reductase activity",0,"0/154",""
"GO:0004601","GO:0004601","peroxidase activity",0,"0/154",""
"GO:0004784","GO:0004784","superoxide dismutase activity",0,"0/154",""
"GO:0004791","GO:0004791","thioredoxin-disulfide reductase activity",0,"0/154",""
"GO:0032542","GO:0032542","sulfiredoxin activity",0,"0/154",""
"GO:0045174","GO:0045174","glutathione dehydrogenase (ascorbate) activity",0,"0/154",""
"GO:0050605","GO:0050605","superoxide reductase activity",0,"0/154",""
"GO:0051920","GO:0051920","peroxiredoxin activity",0,"0/154",""
"GO:0004873","GO:0004873","asialoglycoprotein receptor activity",0,"0/154",""
"GO:0004998","GO:0004998","transferrin receptor activity",0,"0/154",""
"GO:0005044","GO:0005044","scavenger receptor activity",2,"2/154","CD5/CXCL16"
"GO:0008196","GO:0008196","vitellogenin receptor activity",0,"0/154",""
"GO:0016964","GO:0016964","alpha-2 macroglobulin receptor activity",0,"0/154",""
"GO:0030226","GO:0030226","apolipoprotein receptor activity",0,"0/154",""
"GO:0030228","GO:0030228","lipoprotein particle receptor activity",1,"1/154","CXCL16"
"GO:0033568","GO:0033568","lactoferrin receptor activity",0,"0/154",""
"GO:0061714","GO:0061714","folic acid receptor activity",0,"0/154",""
"GO:0070287","GO:0070287","ferritin receptor activity",0,"0/154",""
"GO:0140488","GO:0140488","heme receptor activity",0,"0/154",""
"GO:0004694","GO:0004694","eukaryotic translation initiation factor 2alpha kinase activity",0,"0/154",""
"GO:0030371","GO:0030371","translation repressor activity",1,"1/154","TYMS"
"GO:0045183","GO:0045183","translation factor activity, non-nucleic acid binding",0,"0/154",""
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding",1,"1/154","TYMS"
"GO:0000156","GO:0000156","phosphorelay response regulator activity",0,"0/154",""
"GO:0009927","GO:0009927","histidine phosphotransfer kinase activity",0,"0/154",""
"GO:0031992","GO:0031992","energy transducer activity",0,"0/154",""
"GO:0038023","GO:0038023","signaling receptor activity",12,"12/154","GPC6/CD2/NR4A3/ADGRF5/CD4/RAMP2/CD5/VDR/CRY2/CXCR4/SOSTDC1/ANXA9"
"GO:0030533","GO:0030533","triplet codon-amino acid adaptor activity",0,"0/154",""
"GO:0030674","GO:0030674","protein-macromolecule adaptor activity",3,"3/154","SLA2/VAMP1/ARRDC4"
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity",3,"3/154","PSD/ARHGEF16/PREX1"
"GO:0016247","GO:0016247","channel regulator activity",2,"2/154","SGK2/KCNAB2"
"GO:0030234","GO:0030234","enzyme regulator activity",14,"14/154","SLA2/CAB39L/CCND3/RGS1/RGS11/PKIB/CDK4/RUNDC3A/TBC1D9/PREX1/ARHGAP30/ANP32E/ANXA9/NCF1C"
"GO:0030545","GO:0030545","receptor regulator activity",7,"7/154","CCL4/IL1A/DKK3/GPNMB/AREG/SST/CXCL16"
"GO:0097690","GO:0097690","iron ion transmembrane transporter inhibitor activity",0,"0/154",""
"GO:0140110","GO:0140110","transcription regulator activity",12,"12/154","PPP1R13L/FOXE1/NR4A3/GRHL2/PAX2/GRHL1/MYCN/VDR/CREB5/IRX5/ZBTB7C/DLX6"
"GO:0140416","GO:0140416","DNA-binding transcription factor inhibitor activity",0,"0/154",""
"GO:0016530","GO:0016530","metallochaperone activity",0,"0/154",""
"GO:0032977","GO:0032977","membrane insertase activity",0,"0/154",""
"GO:0097163","GO:0097163","sulfur carrier activity",0,"0/154",""
"GO:0140132","GO:0140132","iron-sulfur cluster carrier activity",0,"0/154",""
"GO:0140414","GO:0140414","phosphopantetheine-dependent carrier activity",0,"0/154",""
"GO:0000155","GO:0000155","phosphorelay sensor kinase activity",0,"0/154",""
"GO:0005034","GO:0005034","osmosensor activity",0,"0/154",""
"GO:0019826","GO:0019826","oxygen sensor activity",0,"0/154",""
"GO:0035991","GO:0035991","nitric oxide sensor activity",0,"0/154",""
"GO:0061891","GO:0061891","calcium ion sensor activity",0,"0/154",""
"GO:0070027","GO:0070027","carbon monoxide sensor activity",0,"0/154",""
"GO:0097063","GO:0097063","cadmium ion sensor activity",0,"0/154",""
"GO:0097077","GO:0097077","copper ion sensor activity",0,"0/154",""
"GO:0106219","GO:0106219","zinc ion sensor activity",0,"0/154",""
"GO:0106254","GO:0106254","lipid sensor activity",0,"0/154",""
"GO:0140442","GO:0140442","peroxide sensor activity",0,"0/154",""
"GO:0140482","GO:0140482","iron sensor activity",0,"0/154",""
"GO:0140311","GO:0140311","protein sequestering activity",0,"0/154",""
"GO:0140319","GO:0140319","receptor decoy activity",0,"0/154",""
"GO:0140487","GO:0140487","metal ion sequestering activity",0,"0/154",""
"GO:0000497","GO:0000497","DNA template activity",0,"0/154",""
"GO:0140490","GO:0140490","microtubule nucleator activity",0,"0/154",""
