"","ID","Description","Count","GeneRatio","geneID"
"GO:0106265","GO:0106265","THPH synthase activity",0,"0/677",""
"GO:0140096","GO:0140096","catalytic activity, acting on a protein",58,"58/677","RHBDD2/MASP2/KDM5D/LTBP1/PRSS8/NRIP2/F7/TRAF5/AURKA/GGT5/GZMB/PAPLN/BIRC7/USP11/PLOD3/PALD1/CCND1/P3H3/NEK6/DUSP4/PTK2B/TGM3/LOXL2/DTX1/EPHA7/GALNT5/LOXL4/LMTK3/CBLC/PAM/ADAMTS12/TMPRSS11D/SH3RF2/UBE2L6/MAPK13/BUB1B/DUSP23/ZC3H12A/CDC25A/PDP1/SYK/SEC11C/BMP1/ADAM9/BUB1/RNF150/PLK3/DPP7/PARP10/AURKB/PTP4A3/USP18/TMPRSS6/LRRK2/CASP4/ASPH/CFI/CTSO"
"GO:0140097","GO:0140097","catalytic activity, acting on DNA",3,"3/677","MCM4/CHD3/ISG20"
"GO:0140098","GO:0140098","catalytic activity, acting on RNA",6,"6/677","DDX3Y/IFIH1/ZC3H12A/ISG20/SLFN11/ANG"
"GO:0003735","GO:0003735","structural constituent of ribosome",4,"4/677","RPL18/RPL35/RPL13/RPL39"
"GO:0005199","GO:0005199","structural constituent of cell wall",0,"0/677",""
"GO:0005200","GO:0005200","structural constituent of cytoskeleton",8,"8/677","VIM/PPL/SORBS3/TUBA1C/KRT19/SPTBN2/KRT14/KRT6A"
"GO:0005201","GO:0005201","extracellular matrix structural constituent",13,"13/677","LTBP1/COL16A1/SRPX2/PCOLCE/COL12A1/COL7A1/PRG4/EMILIN1/TNXB/COL3A1/MUC3A/PODN/THBS2"
"GO:0005212","GO:0005212","structural constituent of eye lens",2,"2/677","VIM/CRYAB"
"GO:0005213","GO:0005213","structural constituent of egg chorion",0,"0/677",""
"GO:0008147","GO:0008147","structural constituent of bone",0,"0/677",""
"GO:0008307","GO:0008307","structural constituent of muscle",3,"3/677","TPM4/KRT19/ASPH"
"GO:0008316","GO:0008316","structural constituent of vitelline membrane",0,"0/677",""
"GO:0016490","GO:0016490","structural constituent of peritrophic membrane",0,"0/677",""
"GO:0017056","GO:0017056","structural constituent of nuclear pore",0,"0/677",""
"GO:0019911","GO:0019911","structural constituent of myelin sheath",1,"1/677","PLP1"
"GO:0030280","GO:0030280","structural constituent of skin epidermis",0,"0/677",""
"GO:0030281","GO:0030281","structural constituent of cutaneous appendage",0,"0/677",""
"GO:0030527","GO:0030527","structural constituent of chromatin",0,"0/677",""
"GO:0035804","GO:0035804","structural constituent of egg coat",0,"0/677",""
"GO:0039660","GO:0039660","structural constituent of virion",0,"0/677",""
"GO:0042302","GO:0042302","structural constituent of cuticle",0,"0/677",""
"GO:0043886","GO:0043886","structural constituent of carboxysome",0,"0/677",""
"GO:0097099","GO:0097099","structural constituent of albumen",0,"0/677",""
"GO:0097493","GO:0097493","structural molecule activity conferring elasticity",1,"1/677","EMILIN1"
"GO:0098918","GO:0098918","structural constituent of synapse",1,"1/677","SPTBN2"
"GO:0005319","GO:0005319","lipid transporter activity",4,"4/677","ATP8B1/CD36/SLCO2A1/GM2A"
"GO:0005344","GO:0005344","oxygen carrier activity",1,"1/677","MB"
"GO:0022857","GO:0022857","transmembrane transporter activity",39,"39/677","KCNQ1/SLC9A7/SLC5A1/SFXN3/ASIC1/PTK2B/CD36/SLC5A6/SLC3A1/SLC47A1/KCNMB1/KCNJ16/COX7A1/KCNF1/SLC16A14/GRIK3/COX6C/CACNB3/TTYH1/TAP1/SCNN1B/SLC20A2/SLC16A4/GJB1/CLIC3/TMEM37/CLCN5/NIPAL4/SLC16A11/SLC16A13/SLC26A9/MFSD4A/SLCO2A1/SLC29A2/GJB3/CLDN4/SLC39A10/SLC25A29/AQP1"
"GO:0140142","GO:0140142","nucleocytoplasmic carrier activity",0,"0/677",""
"GO:0140318","GO:0140318","protein transporter activity",0,"0/677",""
"GO:0140481","GO:0140481","ATPase-coupled iron-sulfur cluster transmembrane transporter activity",0,"0/677",""
"GO:0000035","GO:0000035","acyl binding",0,"0/677",""
"GO:0003682","GO:0003682","chromatin binding",19,"19/677","FOXC1/MEF2C/SMARCD3/NFATC4/NPM3/PHF19/TSHZ3/CITED1/ACTN4/ACTL6A/SKIL/ZC3H12A/HMGB2/SVEP1/FOS/NUPR1/FOXC2/MITF/REPIN1"
"GO:0003823","GO:0003823","antigen binding",13,"13/677","TAP1/IL7R/LILRB4/HLA-DQA1/HLA-DRB5/IGLV2-14/TRBC2/IGHG4/IGHG2/TSPAN4/IGHV3-64/IGKV1-17/IGKV1-16"
"GO:0005515","GO:0005515","protein binding",471,"471/677","RHBDD2/CRLF1/ALDH3B1/SYN1/MGST1/RHOBTB2/MASP2/ETV7/KDM5D/FHL1/NLRP2/TYMP/VIM/ARNTL2/STAP1/RAI14/RTN4R/CAPG/LTBP1/PRSS8/NRIP2/KCNQ1/FOXC1/CYFIP2/SERPINB3/SOAT1/F7/GPC1/SLC9A7/SPI1/ISOC1/NUCB2/PFN2/ASNS/FERMT2/PPP2R2C/RAP1GAP/STXBP2/RARB/NFKB2/MOXD1/MEF2C/LRP2/ATP8B1/SMARCD3/FYB1/TRAF5/COL16A1/EFR3B/MAPRE3/MGST2/NOX4/GNAS/AURKA/EBF4/OAS1/PEBP1/GADD45B/SLC5A1/HMOX1/CBX7/PDGFB/MYH9/CERK/GZMB/CCDC198/DHRS2/NFATC4/BIRC7/SMAD7/ELF4/USP11/PORCN/MAGED2/SRPX2/ARMCX3/RUBCNL/TNFSF13B/NME3/FA2H/MCM4/OLFM2/RASAL3/ETHE1/CADM4/DLX5/PTN/WNT2/HSPB1/NUDT1/PCOLCE/PLOD3/MPDZ/PALD1/UNC5B/NPM3/GALK1/HOXB6/ENO3/RASD1/ALDH3A1/SYNGR2/CRYAB/CCND1/FOLR1/APOC3/IL10RA/NDUFS8/CHKA/POU2AF1/CLEC2B/SELPLG/ASIC1/ARHGDIB/BTN3A3/PERP/QKI/NUDT12/RBP1/COL7A1/CISH/AADAC/REEP6/APC2/IFIH1/BCL9/PRRX1/MAD2L2/IVNS1ABP/MIIP/RGS4/RARRES1/PPL/ELL2/PHF19/NEK6/DUSP4/TNFRSF10B/SORBS3/PTK2B/EPHX2/TSHZ3/CSTA/IL13RA2/AMD1/PLP1/NMI/FAM210B/SLPI/VASP/FOXA2/CD93/SNRPB/NRSN2/LRRN4/FAM110A/CITED1/ID1/GNAZ/PLVAP/LSM7/ACTN4/MCCC2/LLGL1/NR0B2/SWAP70/MICAL2/LOXL2/EDEM1/MEIS2/HNF1A/OASL/BICDL1/DTX1/CD36/HILPDA/EPHA7/CD63/ACTL6A/GATA4/SKIL/IL1RN/GYPC/TMOD1/DAB2IP/TLR4/BAAT/BCL2L10/GCHFR/BCAR3/FNBP1L/SLC3A1/EMILIN1/MYOF/LOXL4/CH25H/TACC2/GRTP1/CDH24/FRMD6/EMP3/LMTK3/CBLC/MYO1F/SLC47A1/PKLR/LBR/RHOB/PAM/FAM50B/GFRA3/DCDC2/TNFRSF21/PLPPR1/FAM171A1/BTBD11/THRSP/ADAMTS12/QDPR/NR3C2/PLEKHG4B/TMPRSS11D/PID1/SEMA3D/CABYR/C16orf74/TSPAN7/TIAM1/SH3RF2/HK1/CD109/UBE2L6/RAB11FIP1/AIFM1/MAPK13/MS4A1/B3GNT7/BUB1B/DUSP23/F11R/STC1/RCAN1/PPP1R16A/LRRC56/PLXDC1/ITGA5/RFTN2/KCNF1/CCDC74A/SPATA18/ZC3H12A/DNALI1/KLF15/CAMK2N2/MELTF/ABLIM2/CDC25A/PLXNB1/PITX2/HMGB2/SCRG1/TNFRSF11B/MICALL2/CA3/ALDH7A1/COX6C/OSR2/TP53INP1/GEM/PDP1/PSIP1/SYK/MAMDC2/RASEF/DYNLT3/MID1IP1/AMN/AVPR1A/CKB/LARP6/BORCS7/PLEKHF1/TMEM100/SMPD1/CYB5R2/TUB/SEC11C/TBC1D16/CA4/TPM4/RPL13/CACNB3/TUBA1C/CYP2S1/TTYH1/PSCA/TAP1/BDKRB2/RHOH/SCNN1B/TNXB/BMP1/CAVIN2/COL3A1/ADAM9/LDLRAD4/IL7R/PKIG/NSG1/GJB1/CLIC3/BUB1/DCXR/LDB2/LINGO1/CTNND2/TM4SF1/CHD3/MYRIP/ALCAM/FOS/HAS2/PKIA/C9orf16/FAM241B/KRT19/CLCN5/TPPP/KRT13/DLK2/ID4/BSG/IL16/IL17D/TCEAL1/AFF1/NIPAL4/ZMAT3/SLFN11/CCL19/LRRC20/RAB37/OVOL1/RARG/EGFL7/PLK3/SPTBN2/PIFO/MSRB3/SELP/ADCY6/SLC16A11/SLC16A13/SLC26A9/IL20RB/GOLT1A/TRAM1L1/CMKLR1/SH3PXD2B/FZD4/NUPR1/TPRN/B3GNT5/LMNB2/FOXC2/METRNL/PNMA1/TCIM/MAMSTR/C8G/LY6H/FIBIN/SHMT1/PARP10/ZHX2/C5orf46/OPLAH/FOXE1/AURKB/RRS1/RCC2/DPM3/FUCA1/CUEDC1/TMEM102/ZNF467/SOX2/SPATA13/CADM1/PYCR1/AFMID/GPC6/ARHGEF37/MX2/UPP1/CBX6/KNTC1/PTP4A3/CLDN6/TCEAL2/JAG2/WT1/USP18/TMEM106A/SEMA4B/INPP5J/TCEAL9/IL3RA/TCN2/GAS2L1/IRS2/BICD2/THBS2/INSIG1/PDE2A/CXCR3/LILRB4/KRT14/MAPT/TMPRSS6/ENTPD5/MITF/LYPD6/BCAM/DNER/S100A3/WNT7B/HEPACAM2/FAM83G/RALGAPA2/LRRK2/GJB3/C9orf152/PLAC9/CLDN4/ZNF512B/HLA-DQA1/FLNA/FAM3C/CASP4/LAGE3/SERTAD1/SULT1A2/TMEM229B/SVIP/CSF2RA/ASPH/NRARP/SHISA4/CHML/STUM/AARD/MT1H/MT1A/INSYN1/MT1M/CFI/KRT6A/TRBC2/IGHG4/IGHG2/LBH/S1PR3/TSPAN4/ANG/IGHV3-64/AQP1/MIF/ECSCR/EID1/SMIM3"
"GO:0005549","GO:0005549","odorant binding",1,"1/677","LCN12"
"GO:0008144","GO:0008144","drug binding",6,"6/677","RARB/LRP2/FOLR1/CHKA/HMGB2/PDE2A"
"GO:0008289","GO:0008289","lipid binding",34,"34/677","STAP1/RTN4R/CAPG/KCNQ1/SOAT1/PFN2/FERMT2/ATP8B1/FYB1/PEBP1/RUBCNL/APOC3/RASAL1/RBP1/CD36/DAB2IP/TLR4/FNBP1L/MYOF/PLA2G7/NR3C2/TIAM1/PLEKHF1/CAVIN2/SERPINA6/SPTBN2/SELP/PHLDA3/SH3PXD2B/C8G/LCN12/INSIG1/MAPT/S1PR3"
"GO:0008430","GO:0008430","selenium binding",0,"0/677",""
"GO:0015643","GO:0015643","toxic substance binding",2,"2/677","EPHX2/A4GALT"
"GO:0019808","GO:0019808","polyamine binding",1,"1/677","AMD1"
"GO:0030246","GO:0030246","carbohydrate binding",15,"15/677","PLOD3/GALK1/P3H3/CLEC2B/PRG4/GPCPD1/CD93/LOXL2/GALNT5/PAM/HKDC1/HK1/BSG/SELP/CRYBG2"
"GO:0031409","GO:0031409","pigment binding",0,"0/677",""
"GO:0033218","GO:0033218","amide binding",17,"17/677","MGST1/RTN4R/SOAT1/MGST2/KDELR3/CRYAB/FOLR1/CD36/TLR4/SSTR1/AVPR1A/TAP1/FZD4/OXTR/HLA-DQA1/HLA-DRB5/ANG"
"GO:0035731","GO:0035731","dinitrosyl-iron complex binding",0,"0/677",""
"GO:0036094","GO:0036094","small molecule binding",83,"83/677","SYN1/RHOBTB2/NLRP2/RTN4R/SOAT1/DDX3Y/ASNS/ATP8B1/NOX4/GNAS/AURKA/OAS1/PEBP1/RASL10A/MYH9/CERK/NME3/SPAG1/MCM4/PLOD3/GALK1/RASD1/FOLR1/APOC3/CHKA/P3H3/RBP1/IFIH1/NEK6/PTK2B/GNAZ/ACTN4/MCCC2/SWAP70/MICAL2/EPHA7/GCHFR/CYP1B1/LMTK3/MYO1F/PKLR/LBR/RHOB/PAM/QDPR/HKDC1/HK1/AIFM1/MAPK13/BUB1B/ACTG2/HSPA4L/ETNPPL/GEM/SYK/RASEF/CKB/CYB5R2/TUBA1C/TAP1/RHOH/BUB1/CHD3/CLCN5/BSG/CARNS1/SLFN11/RAB37/PLK3/SELP/ADCY6/C8G/SHMT1/OPLAH/AURKB/MX2/LCN12/TCN2/PDE2A/ENTPD8/LRRK2/MB/LTB4R"
"GO:0042165","GO:0042165","neurotransmitter binding",0,"0/677",""
"GO:0042562","GO:0042562","hormone binding",2,"2/677","AVPR1A/OXTR"
"GO:0043167","GO:0043167","ion binding",208,"208/677","SYN1/MGST1/RHOBTB2/MASP2/KDM5D/FHL1/NLRP2/STAP1/RTN4R/CAPG/LTBP1/KCNQ1/SOAT1/F7/CA11/GPC1/DDX3Y/IDI1/NUCB2/PFN2/ASNS/FERMT2/RARB/MOXD1/LRP2/ATP8B1/TRAF5/MGST2/NOX4/GNAS/AURKA/EBF4/OAS1/PEBP1/SERPIND1/MFNG/RASL10A/HMOX1/MYH9/CERK/BIRC7/SMAD7/RUBCNL/NME3/FA2H/SPAG1/MCM4/ETHE1/PTN/NUDT1/PCOLCE/PLOD3/GLIS3/GALK1/ENO3/RASD1/CRYAB/FOLR1/APOC3/NDUFS8/CHKA/P3H3/RASAL1/NUDT12/PLCH1/IFIH1/GDA/PHF19/NEK6/PTK2B/EPHX2/TSHZ3/AMD1/TGM3/CD93/GNAZ/ACTN4/MCCC2/CHSY1/SWAP70/MICAL2/LOXL2/EDEM1/DTX1/EPHA7/PRRG4/GALNT5/GATA4/DAB2IP/GCHFR/CYP1B1/CYP2C8/MYOF/LOXL4/CH25H/CDH24/LMTK3/CBLC/MYO1F/PKLR/LBR/OSR1/RHOB/PAM/PLA2G7/ADAMTS12/QDPR/NR3C2/CABYR/SH3RF2/HKDC1/HK1/AIFM1/MAPK13/FRRS1/BUB1B/ITGA5/ACTG2/ZC3H12A/KLF15/MELTF/ABLIM2/HSPA4L/ETNPPL/MICALL2/CA3/OSR2/GEM/PDP1/SYK/RASEF/SVEP1/CKB/PLEKHF1/SMPD1/CYB5R2/ZMAT1/CA4/TPM4/TUBA1C/CYP2S1/TTYH1/TAP1/RHOH/TNXB/BMP1/CAVIN2/COL3A1/ADAM9/BUB1/CHD3/MYRIP/RNF150/CLCN5/TPPP/DLK2/ISG20/CARNS1/ZMAT3/SLFN11/RAB37/CYP7B1/OVOL1/RARG/EGFL7/PLK3/SPTBN2/MSRB3/SELP/ADCY6/PHLDA3/SH3PXD2B/SHMT1/ZHX2/OPLAH/AURKB/CYC1/ARSJ/ZNF467/CABCOCO1/MX2/PROS1/JAG2/LCN12/WT1/TCN2/THBS2/PDE2A/MAPT/ZNF395/DNER/S100A3/ZNF626/ENTPD8/LRRK2/ZNF512B/MB/PEG3/ASPH/PDE7A/MT1H/MT1A/MT1M/CFI/REPIN1/ANG/ADH1C/PCDHB16"
"GO:0043176","GO:0043176","amine binding",0,"0/677",""
"GO:0043287","GO:0043287","poly(3-hydroxyalkanoate) binding",0,"0/677",""
"GO:0043515","GO:0043515","kinetochore binding",0,"0/677",""
"GO:0044590","GO:0044590","iron-sulfur-molybdenum cofactor binding",0,"0/677",""
"GO:0044877","GO:0044877","protein-containing complex binding",58,"58/677","VIM/RTN4R/CAPG/FERMT2/RARB/FYB1/COL16A1/GNAS/PDGFB/MYH9/SMAD7/PTN/PCOLCE/ENO3/CRYAB/CCND1/IFIH1/PTK2B/CD93/SNRPB/ID1/GNAZ/ACTN4/NR0B2/CD36/ACTL6A/TMOD1/DAB2IP/GCHFR/SLC3A1/EMILIN1/MYO1F/MS4A1/F11R/ITGA5/ZC3H12A/ABLIM2/MICALL2/SYK/TUB/TPM4/TNXB/COL3A1/ADAM9/FOS/KRT19/PODN/FZD4/C8G/GAS2L1/IRS2/BICD2/KRT14/MAPT/LRRK2/FLNA/S1PR3/TSPAN4"
"GO:0046790","GO:0046790","virion binding",0,"0/677",""
"GO:0046812","GO:0046812","host cell surface binding",0,"0/677",""
"GO:0046848","GO:0046848","hydroxyapatite binding",0,"0/677",""
"GO:0046904","GO:0046904","calcium oxalate binding",0,"0/677",""
"GO:0048038","GO:0048038","quinone binding",0,"0/677",""
"GO:0050436","GO:0050436","microfibril binding",1,"1/677","LTBP1"
"GO:0050825","GO:0050825","ice binding",0,"0/677",""
"GO:0050840","GO:0050840","extracellular matrix binding",3,"3/677","GPC1/ADAM9/BCAM"
"GO:0050997","GO:0050997","quaternary ammonium group binding",0,"0/677",""
"GO:0051192","GO:0051192","prosthetic group binding",0,"0/677",""
"GO:0051540","GO:0051540","metal cluster binding",1,"1/677","NDUFS8"
"GO:0070026","GO:0070026","nitric oxide binding",0,"0/677",""
"GO:0072328","GO:0072328","alkene binding",0,"0/677",""
"GO:0072341","GO:0072341","modified amino acid binding",5,"5/677","MGST1/MGST2/NOX4/FOLR1/CAVIN2"
"GO:0097159","GO:0097159","organic cyclic compound binding",162,"162/677","HOXA11/SYN1/RHOBTB2/ETV7/KDM5D/NLRP2/VIM/ARNTL2/FOXC1/SOAT1/RPL18/SPI1/DDX3Y/NUCB2/ASNS/RARB/NFKB2/MEF2C/ATP8B1/NOX4/GNAS/AURKA/EBF4/OAS1/PEBP1/RASL10A/HMOX1/MYH9/CERK/SIX4/NFATC4/PABPC1L/SMAD7/ELF4/NME3/FA2H/SPAG1/MCM4/DLX5/HSPB1/NUDT1/GLIS3/NPM3/GALK1/HOXB6/RASD1/FOLR1/APOC3/CHKA/POU2AF1/QKI/IFIH1/PRRX1/PHF19/NEK6/PTK2B/TSHZ3/SLPI/FOXA2/SNRPB/GNAZ/LSM7/ACTN4/MCCC2/SWAP70/MICAL2/MEIS2/HNF1A/OASL/EPHA7/EHF/ACTL6A/GATA4/SKIL/RPL35/CYP1B1/CYP2C8/LMTK3/MYO1F/PKLR/LBR/OSR1/RHOB/QDPR/NR3C2/HKDC1/HK1/AIFM1/MAPK13/BUB1B/RCAN1/ACTG2/EN1/ZC3H12A/KLF15/HSPA4L/ETNPPL/PITX2/HMGB2/OSR2/GEM/PSIP1/SYK/RASEF/CKB/LARP6/CYB5R2/ZMAT1/RPL13/TUBA1C/CYP2S1/TAP1/RHOH/BUB1/CHD3/SERPINA6/FOS/CLCN5/ISG20/CARNS1/ZMAT3/SLFN11/RAB37/CYP7B1/OVOL1/RARG/PLK3/ADCY6/NUPR1/FOXC2/SHMT1/ZHX2/OPLAH/FOXE1/AURKB/RRS1/RCC2/CYC1/ZNF467/SOX2/MX2/CBX6/WT1/TCN2/INSIG1/PDE2A/MAPT/ZNF395/MITF/ZNF626/ENTPD8/LRRK2/ZNF512B/FLNA/MB/PEG3/RPL39/RNU6-8/RNU4-2/LTB4R/REPIN1/ANG"
"GO:0097243","GO:0097243","flavonoid binding",0,"0/677",""
"GO:0097367","GO:0097367","carbohydrate derivative binding",68,"68/677","SYN1/RHOBTB2/NLRP2/RTN4R/SOAT1/DDX3Y/ASNS/ATP8B1/GNAS/AURKA/OAS1/PEBP1/SERPIND1/RASL10A/MYH9/CERK/NME3/SPAG1/MCM4/PTN/PCOLCE/GALK1/RASD1/CHKA/IFIH1/NEK6/PTK2B/GNAZ/ACTN4/MCCC2/SWAP70/EPHA7/TLR4/LMTK3/MYO1F/PKLR/RHOB/HKDC1/HK1/MAPK13/BUB1B/ACTG2/HSPA4L/GEM/SYK/RASEF/CKB/TUBA1C/TAP1/RHOH/TNXB/BUB1/CHD3/CLCN5/CARNS1/SLFN11/RAB37/PLK3/SELP/ADCY6/OPLAH/AURKB/MX2/THBS2/PDE2A/ENTPD8/LRRK2/ANG"
"GO:0140272","GO:0140272","exogenous protein binding",6,"6/677","SERPINB3/SELPLG/F11R/ITGA5/SLC20A2/CLDN6"
"GO:0140355","GO:0140355","cargo receptor ligand activity",0,"0/677",""
"GO:1901363","GO:1901363","heterocyclic compound binding",159,"159/677","HOXA11/SYN1/RHOBTB2/ETV7/KDM5D/NLRP2/VIM/ARNTL2/FOXC1/SOAT1/RPL18/SPI1/DDX3Y/NUCB2/ASNS/RARB/NFKB2/MEF2C/ATP8B1/NOX4/GNAS/AURKA/EBF4/OAS1/PEBP1/RASL10A/HMOX1/MYH9/CERK/SIX4/NFATC4/PABPC1L/SMAD7/ELF4/NME3/FA2H/SPAG1/MCM4/DLX5/HSPB1/NUDT1/GLIS3/NPM3/GALK1/HOXB6/RASD1/FOLR1/CHKA/POU2AF1/QKI/IFIH1/PRRX1/PHF19/NEK6/PTK2B/TSHZ3/SLPI/FOXA2/SNRPB/GNAZ/LSM7/ACTN4/MCCC2/SWAP70/MICAL2/MEIS2/HNF1A/OASL/EPHA7/EHF/ACTL6A/GATA4/SKIL/RPL35/CYP1B1/CYP2C8/LMTK3/MYO1F/PKLR/LBR/OSR1/RHOB/QDPR/NR3C2/HKDC1/HK1/AIFM1/MAPK13/BUB1B/RCAN1/ACTG2/EN1/ZC3H12A/KLF15/HSPA4L/ETNPPL/PITX2/HMGB2/OSR2/GEM/PSIP1/SYK/RASEF/CKB/LARP6/CYB5R2/ZMAT1/RPL13/TUBA1C/CYP2S1/TAP1/RHOH/BUB1/CHD3/FOS/CLCN5/ISG20/CARNS1/ZMAT3/SLFN11/RAB37/CYP7B1/OVOL1/RARG/PLK3/ADCY6/NUPR1/FOXC2/SHMT1/ZHX2/OPLAH/FOXE1/AURKB/RRS1/RCC2/CYC1/ZNF467/SOX2/MX2/CBX6/WT1/TCN2/PDE2A/MAPT/ZNF395/MITF/ZNF626/ENTPD8/LRRK2/ZNF512B/FLNA/MB/PEG3/RPL39/RNU6-8/RNU4-2/LTB4R/REPIN1/ANG"
"GO:1901567","GO:1901567","fatty acid derivative binding",1,"1/677","SOAT1"
"GO:1901681","GO:1901681","sulfur compound binding",11,"11/677","MGST1/RTN4R/SOAT1/MGST2/SERPIND1/PTN/PCOLCE/TNXB/SELP/THBS2/ANG"
"GO:1902670","GO:1902670","carbon dioxide binding",0,"0/677",""
"GO:1904483","GO:1904483","synthetic cannabinoid binding",0,"0/677",""
"GO:1904493","GO:1904493","tetrahydrofolyl-poly(glutamate) polymer binding",0,"0/677",""
"GO:1904517","GO:1904517","MgATP(2-) binding",0,"0/677",""
"GO:1990300","GO:1990300","cellulosome binding",0,"0/677",""
"GO:0004362","GO:0004362","glutathione-disulfide reductase activity",0,"0/677",""
"GO:0004601","GO:0004601","peroxidase activity",2,"2/677","MGST1/MGST2"
"GO:0004784","GO:0004784","superoxide dismutase activity",0,"0/677",""
"GO:0004791","GO:0004791","thioredoxin-disulfide reductase activity",0,"0/677",""
"GO:0032542","GO:0032542","sulfiredoxin activity",0,"0/677",""
"GO:0045174","GO:0045174","glutathione dehydrogenase (ascorbate) activity",0,"0/677",""
"GO:0050605","GO:0050605","superoxide reductase activity",0,"0/677",""
"GO:0051920","GO:0051920","peroxiredoxin activity",0,"0/677",""
"GO:0004873","GO:0004873","asialoglycoprotein receptor activity",0,"0/677",""
"GO:0004998","GO:0004998","transferrin receptor activity",0,"0/677",""
"GO:0005044","GO:0005044","scavenger receptor activity",5,"5/677","PRG4/LOXL2/CD36/LOXL4/CFI"
"GO:0008196","GO:0008196","vitellogenin receptor activity",0,"0/677",""
"GO:0016964","GO:0016964","alpha-2 macroglobulin receptor activity",0,"0/677",""
"GO:0030226","GO:0030226","apolipoprotein receptor activity",0,"0/677",""
"GO:0030228","GO:0030228","lipoprotein particle receptor activity",1,"1/677","CD36"
"GO:0033568","GO:0033568","lactoferrin receptor activity",0,"0/677",""
"GO:0061714","GO:0061714","folic acid receptor activity",1,"1/677","FOLR1"
"GO:0070287","GO:0070287","ferritin receptor activity",0,"0/677",""
"GO:0140488","GO:0140488","heme receptor activity",0,"0/677",""
"GO:0004694","GO:0004694","eukaryotic translation initiation factor 2alpha kinase activity",0,"0/677",""
"GO:0030371","GO:0030371","translation repressor activity",1,"1/677","SHMT1"
"GO:0045183","GO:0045183","translation factor activity, non-nucleic acid binding",0,"0/677",""
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding",1,"1/677","SHMT1"
"GO:0000156","GO:0000156","phosphorelay response regulator activity",0,"0/677",""
"GO:0009927","GO:0009927","histidine phosphotransfer kinase activity",0,"0/677",""
"GO:0031992","GO:0031992","energy transducer activity",0,"0/677",""
