"","ID","Description","Count","GeneRatio","geneID"
"GO:0002253","GO:0002253","activation of immune response",29,"29/677","MASP2/STAP1/CYFIP2/MEF2C/FYB1/BTN3A3/C7/TLR4/TNFRSF21/MS4A1/ZC3H12A/SYK/CACNB3/MUC3A/CMKLR1/C8G/PROS1/LILRB4/HLA-DQA1/SLC39A10/HLA-DRB5/CFI/IGLV2-14/TRBC2/IGHG4/IGHG2/IGHV3-64/IGKV1-17/IGKV1-16"
"GO:0002262","GO:0002262","myeloid cell homeostasis",6,"6/677","SPI1/HMOX1/HOXB6/FAM210B/HMGB2/MB"
"GO:0002339","GO:0002339","B cell selection",0,"0/677",""
"GO:0002404","GO:0002404","antigen sampling in mucosal-associated lymphoid tissue",0,"0/677",""
"GO:0002440","GO:0002440","production of molecular mediator of immune response",14,"14/677","HMOX1/SMAD7/TNFSF13B/MAD2L2/IL13RA2/SPINK5/SWAP70/CD36/TLR4/IL7R/IGLV2-14/IGKV1-17/IGKV1-16/MIF"
"GO:0002507","GO:0002507","tolerance induction",0,"0/677",""
"GO:0002520","GO:0002520","immune system development",43,"43/677","FOXC1/SPI1/NFKB2/MEF2C/GNAS/MFNG/MYH9/SIX4/DHRS2/SMAD7/PTN/POU2AF1/SELPLG/VNN1/MAD2L2/PTK2B/FAM210B/SPINK5/SWAP70/MEIS2/DTX1/TLR4/LBR/CD109/MS4A1/ZC3H12A/PITX2/HMGB2/SYK/RHOH/IL7R/FOS/IL17D/CCL19/RARG/TCIM/FOXE1/RRS1/JAG2/LILRB4/MITF/MB/NRARP"
"GO:0002682","GO:0002682","regulation of immune system process",75,"75/677","MASP2/STAP1/FOXC1/CYFIP2/F7/SPI1/STXBP2/MEF2C/FYB1/GNAS/HMOX1/SMAD7/TNFSF13B/RASAL3/PTN/CLEC2B/BTN3A3/VNN1/C7/MAD2L2/PTK2B/IL13RA2/NMI/FAM210B/XG/PLVAP/SPINK5/SWAP70/MEIS2/DTX1/CD36/TLR4/EMILIN1/PLA2G7/TNFRSF21/MS4A1/ZC3H12A/HMGB2/SYK/CACNB3/RHOH/COL3A1/IL7R/MUC3A/FOS/IL17D/CCL19/RARG/SELP/IL20RB/CMKLR1/TCIM/C8G/TMEM102/CADM1/PROS1/USP18/IRS2/CXCR3/LILRB4/MITF/LRRK2/HLA-DQA1/SLC39A10/NRARP/HLA-DRB5/CFI/IGLV2-14/TRBC2/IGHG4/IGHG2/IGHV3-64/IGKV1-17/IGKV1-16/MIF"
"GO:0002683","GO:0002683","negative regulation of immune system process",20,"20/677","STAP1/HMOX1/SMAD7/PTK2B/IL13RA2/NMI/SPINK5/MEIS2/DTX1/TLR4/EMILIN1/TNFRSF21/ZC3H12A/COL3A1/IL7R/IL17D/IL20RB/LILRB4/NRARP/MIF"
"GO:0002684","GO:0002684","positive regulation of immune system process",58,"58/677","MASP2/STAP1/FOXC1/CYFIP2/F7/STXBP2/MEF2C/FYB1/GNAS/HMOX1/TNFSF13B/RASAL3/PTN/BTN3A3/VNN1/C7/MAD2L2/PTK2B/IL13RA2/FAM210B/XG/PLVAP/SWAP70/CD36/TLR4/PLA2G7/TNFRSF21/MS4A1/ZC3H12A/HMGB2/SYK/CACNB3/RHOH/IL7R/MUC3A/FOS/CCL19/SELP/CMKLR1/C8G/TMEM102/CADM1/PROS1/IRS2/LILRB4/LRRK2/HLA-DQA1/SLC39A10/HLA-DRB5/CFI/IGLV2-14/TRBC2/IGHG4/IGHG2/IGHV3-64/IGKV1-17/IGKV1-16/MIF"
"GO:0006955","GO:0006955","immune response",97,"97/677","ALDH3B1/MGST1/MASP2/NLRP2/VIM/STAP1/CYFIP2/SERPINB3/STXBP2/NFKB2/MEF2C/FYB1/OAS1/MFNG/HMOX1/GZMB/SMAD7/ELF4/TNFSF13B/POU2AF1/CLEC2B/BTN3A3/VNN1/C7/IFIH1/MAD2L2/PRG4/PTK2B/IL13RA2/NMI/SLPI/CD93/CITED1/SPINK5/SWAP70/OASL/CD36/CD63/IL1RN/DAB2IP/TLR4/TNFRSF21/HK1/MS4A1/ZC3H12A/HMGB2/GEM/SYK/CACNB3/TAP1/COL3A1/IL7R/MUC3A/ALCAM/FOS/ISG20/IL16/CCL19/RAB37/IL20RB/CMKLR1/PNMA1/TCIM/C8G/DPP7/FUCA1/CADM1/MX2/PROS1/USP18/TMEM106A/CXCR3/LILRB4/HLA-DQA1/GM2A/SLC39A10/CASP4/SVIP/HLA-DRB5/RPL39/CFI/KRT6A/IGLV2-14/TRGC1/TRBV6-5/TRBV20-1/TRBJ2-1/TRBJ2-7/TRBC2/IGHG4/IGHG2/LTB4R/ANG/IGHV3-64/IGKV1-17/IGKV1-16/MIF"
"GO:0019882","GO:0019882","antigen processing and presentation",6,"6/677","CD36/TAP1/CCL19/SPTBN2/HLA-DQA1/HLA-DRB5"
"GO:0031294","GO:0031294","lymphocyte costimulation",2,"2/677","TNFSF13B/CCL19"
"GO:0035172","GO:0035172","hemocyte proliferation",0,"0/677",""
"GO:0042386","GO:0042386","hemocyte differentiation",0,"0/677",""
"GO:0045058","GO:0045058","T cell selection",2,"2/677","SYK/JAG2"
"GO:0045321","GO:0045321","leukocyte activation",56,"56/677","ALDH3B1/MGST1/STAP1/SERPINB3/SPI1/STXBP2/MEF2C/MFNG/HMOX1/MYH9/DHRS2/SMAD7/ELF4/TNFSF13B/RASAL3/POU2AF1/SELPLG/VNN1/MAD2L2/PTK2B/IL13RA2/SLPI/CD93/SPINK5/SWAP70/DTX1/CD36/CD63/TLR4/TNFRSF21/MS4A1/ZC3H12A/SYK/RHOH/ADAM9/IL7R/CCL19/RAB37/IL20RB/DPP7/FUCA1/JAG2/TMEM106A/IRS2/LILRB4/MAPT/LRRK2/GM2A/SLC39A10/SVIP/NRARP/TRBC2/IGHG4/IGHG2/IGHV3-64/MIF"
"GO:0050900","GO:0050900","leukocyte migration",34,"34/677","STAP1/F7/GPC1/HMOX1/PDGFB/MYH9/PTN/SELPLG/TNFRSF10B/PTK2B/XG/PLVAP/SWAP70/GYPC/EMILIN1/CH25H/PLA2G7/F11R/ITGA5/SYK/RHOH/BSG/IL16/CCL19/CYP7B1/SELP/CMKLR1/TMEM102/PROS1/CXCR3/IGLV2-14/IGKV1-17/IGKV1-16/MIF"
"GO:0090713","GO:0090713","immunological memory process",0,"0/677",""
"GO:0006792","GO:0006792","regulation of sulfur utilization",0,"0/677",""
"GO:0045882","GO:0045882","negative regulation of sulfur utilization",0,"0/677",""
"GO:0045883","GO:0045883","positive regulation of sulfur utilization",0,"0/677",""
"GO:0006795","GO:0006795","regulation of phosphorus utilization",0,"0/677",""
"GO:0045942","GO:0045942","negative regulation of phosphorus utilization",0,"0/677",""
"GO:0045949","GO:0045949","positive regulation of phosphorus utilization",0,"0/677",""
"GO:0002118","GO:0002118","aggressive behavior",1,"1/677","AVPR1A"
"GO:0002209","GO:0002209","behavioral defense response",2,"2/677","MEF2C/ASIC1"
"GO:0002210","GO:0002210","behavioral response to wounding",0,"0/677",""
"GO:0007611","GO:0007611","learning or memory",12,"12/677","MEF2C/NFATC4/PTN/ASIC1/LRRN4/MEIS2/ITGA5/EN1/FOS/OXTR/MAPT/GM2A"
"GO:0007622","GO:0007622","rhythmic behavior",1,"1/677","C3orf70"
"GO:0007625","GO:0007625","grooming behavior",1,"1/677","AVPR1A"
"GO:0007626","GO:0007626","locomotory behavior",7,"7/677","OLFM2/FOXA2/TMOD1/LGI4/EN1/FZD4/LRRK2"
"GO:0007631","GO:0007631","feeding behavior",3,"3/677","EN1/FOS/OXTR"
"GO:0007632","GO:0007632","visual behavior",2,"2/677","LRRN4/MEIS2"
"GO:0007635","GO:0007635","chemosensory behavior",0,"0/677",""
"GO:0007638","GO:0007638","mechanosensory behavior",0,"0/677",""
"GO:0019098","GO:0019098","reproductive behavior",2,"2/677","AVPR1A/OXTR"
"GO:0030534","GO:0030534","adult behavior",5,"5/677","FOXA2/TMOD1/LGI4/EN1/SPTBN2"
"GO:0030537","GO:0030537","larval behavior",0,"0/677",""
"GO:0032537","GO:0032537","host-seeking behavior",0,"0/677",""
"GO:0035176","GO:0035176","social behavior",3,"3/677","EN1/AVPR1A/OXTR"
"GO:0035187","GO:0035187","hatching behavior",0,"0/677",""
"GO:0035640","GO:0035640","exploration behavior",1,"1/677","LRRK2"
"GO:0040040","GO:0040040","thermosensory behavior",0,"0/677",""
"GO:0042630","GO:0042630","behavioral response to water deprivation",0,"0/677",""
"GO:0048266","GO:0048266","behavioral response to pain",0,"0/677",""
"GO:0048520","GO:0048520","positive regulation of behavior",1,"1/677","MEF2C"
"GO:0048521","GO:0048521","negative regulation of behavior",0,"0/677",""
"GO:0050795","GO:0050795","regulation of behavior",1,"1/677","MEF2C"
"GO:0051780","GO:0051780","behavioral response to nutrient",0,"0/677",""
"GO:0051867","GO:0051867","general adaptation syndrome, behavioral process",0,"0/677",""
"GO:0060273","GO:0060273","crying behavior",0,"0/677",""
"GO:0060756","GO:0060756","foraging behavior",0,"0/677",""
"GO:0061744","GO:0061744","motor behavior",0,"0/677",""
"GO:0071625","GO:0071625","vocalization behavior",1,"1/677","SRPX2"
"GO:0006734","GO:0006734","NADH metabolic process",4,"4/677","ENO3/NUDT12/PKLR/HK1"
"GO:0006739","GO:0006739","NADP metabolic process",2,"2/677","NUDT12/DCXR"
"GO:0006807","GO:0006807","nitrogen compound metabolic process",336,"336/677","HOXA11/RHBDD2/CRLF1/ALDH3B1/MGST1/MASP2/ETV7/KDM5D/NLRP2/TYMP/VIM/ARNTL2/STAP1/LTBP1/PRSS8/NRIP2/KCNQ1/FOXC1/GALC/CYFIP2/SERPINB3/SOAT1/F7/RPL18/GPC1/SPI1/PFN2/ASNS/PPP2R2C/RARB/NFKB2/MOXD1/MEF2C/LRP2/ATP8B1/SMARCD3/TRAF5/MAPRE3/MGST2/NOX4/GNAS/AURKA/EBF4/OAS1/PEBP1/GADD45B/SERPIND1/GGT5/HMOX1/CBX7/PDGFB/MYH9/CERK/GZMB/SIX4/PAPLN/NFATC4/PABPC1L/DOK5/BIRC7/SMAD7/ELF4/USP11/PORCN/ARMCX3/NME3/FA2H/MCM4/RASAL3/ETHE1/CADM4/DLX5/PTN/WNT2/HSPB1/NUDT1/PCOLCE/PLOD3/GLIS3/PALD1/NPM3/GALK1/HOXB6/ENO3/RASD1/CRYAB/CCND1/FOLR1/APOC3/CHKA/POU2AF1/P3H3/RASAL1/VNN1/PERP/QKI/NUDT12/COL7A1/CISH/APC2/IFIH1/BCL9/PRRX1/MAD2L2/IVNS1ABP/RGS4/RARRES1/ELL2/GDA/PHF19/NEK6/DUSP4/TNFRSF10B/SORBS3/PTK2B/TSHZ3/PLBD1/CSTA/AMD1/NMI/SLPI/TGM3/FOXA2/SNRPB/CITED1/ID1/A4GALT/PLVAP/LSM7/ACTN4/MCCC2/CHSY1/NR0B2/SPINK5/SWAP70/MICAL2/LOXL2/EDEM1/MEIS2/HNF1A/OASL/DTX1/CD36/EPHA7/EHF/ACTL6A/GALNT5/GATA4/SKIL/DAB2IP/TLR4/BAAT/RPL35/BCL2L10/GCHFR/BCAR3/CYP1B1/SLC5A6/EMILIN1/LOXL4/LMTK3/CBLC/PKLR/OSR1/PAM/GFRA3/PLA2G7/ST8SIA6/ADAMTS12/QDPR/NR3C2/TMPRSS11D/PID1/CHST9/TIAM1/SH3RF2/HKDC1/HK1/CD109/UBE2L6/AIFM1/MAPK13/B3GNT7/BUB1B/DUSP23/RCAN1/PPP1R16A/PGAP3/ITGA5/EN1/SPATA18/ZC3H12A/KLF15/CAMK2N2/MELTF/ABLIM2/CDC25A/PITX2/HMGB2/ALDH7A1/OSR2/TP53INP1/PDP1/PSIP1/SYK/AMN/PPP1R14D/SPINT1/CKB/LARP6/SMPD1/SEC11C/RPL13/PPP1R14A/SPINT2/PSCA/BDKRB2/RHOH/BMP1/COL3A1/ADAM9/LDLRAD4/IL7R/PKIG/NSG1/BUB1/LDB2/MUC3A/CHD3/SERPINA6/RNF150/FOS/HAS2/HS6ST2/PKIA/TPPP/ISG20/MBOAT1/ID4/CARNS1/SLFN11/CCL19/OVOL1/RARG/PLK3/DPY19L1/SPTBN2/MSRB3/ADCY6/CMKLR1/FZD4/NUPR1/B3GNT5/FOXC2/TCIM/MAMSTR/SHMT1/DPP7/PARP10/ZHX2/OPLAH/FOXE1/AURKB/RRS1/DPM3/CYC1/FUCA1/OXTR/TMEM102/ZNF467/SOX2/PYCR1/AFMID/GPC6/TMEM119/CHST6/UPP1/CBX6/PTP4A3/PROS1/CDCA2/WT1/USP18/TMEM106A/INPP5J/IL3RA/TCN2/IRS2/INSIG1/PDE2A/LILRB4/MAPT/SERPINA11/ZNF395/TMPRSS6/ENTPD5/MITF/DNER/WNT7B/ZNF626/ENTPD8/LRRK2/CLDN4/GM2A/FLNA/SLC39A10/CASP4/LAGE3/SERTAD1/SULT1A2/SERPINB2/SVIP/CSF2RA/PEG3/ASPH/NRARP/RPL39/SNORD104/SNORA73B/SNORA5C/SNORD6/RNU6-8/RNU4-2/CHML/PDE7A/CFI/LBH/REPIN1/ANG/AQP1/MIF/ECSCR/SCARNA13/EID1/CTSO/SNORD116-4"
"GO:0009056","GO:0009056","catabolic process",98,"98/677","RHBDD2/ALDH3B1/HSD17B6/TYMP/VIM/GALC/RPL18/GPC1/MOXD1/LRP2/MGST2/AURKA/GGT5/HMOX1/SMAD7/USP11/RUBCNL/HSPB1/NUDT1/LIPA/GALK1/ENO3/APOC3/IL10RA/NUDT12/AADAC/PLCH1/APC2/MAD2L2/GDA/PTK2B/EPHX2/ECHDC2/PLBD1/GPCPD1/LSM7/MCCC2/EDEM1/CD36/GATA4/DAB2IP/RPL35/FNBP1L/CYP1B1/CYP2C8/CBLC/PKLR/PLA2G7/ADAMTS12/QDPR/SH3RF2/HKDC1/HK1/UBE2L6/GLYATL2/AIFM1/BUB1B/SPATA18/ZC3H12A/HMGB2/ALDH7A1/TP53INP1/PLEKHF1/SMPD1/RPL13/CYP2S1/ADAM9/DCXR/RNF150/ISG20/CARNS1/SLFN11/PLK3/NUPR1/SHMT1/ZHX2/AURKB/FUCA1/AFMID/GPC6/UPP1/USP18/INPP5J/IRS2/PDE2A/MAPT/TMPRSS6/ENTPD5/ENTPD8/LRRK2/GM2A/FLNA/SULT1A2/SVIP/RPL39/PDE7A/ECSCR/CTSO"
"GO:0009058","GO:0009058","biosynthetic process",215,"215/677","HOXA11/ALDH3B1/MGST1/ETV7/NLRP2/HSD17B6/TYMP/VIM/ARNTL2/FOXC1/SOAT1/RPL18/GPC1/SPI1/IDI1/ASNS/RARB/NFKB2/MOXD1/MEF2C/ATP8B1/SMARCD3/TRAF5/MAPRE3/MGST2/HSD17B2/NOX4/EBF4/GGT5/HMOX1/CBX7/PDGFB/GZMB/SIX4/NFATC4/PABPC1L/SMAD7/ELF4/PORCN/ARMCX3/NME3/FA2H/MCM4/DLX5/WNT2/HSPB1/NUDT1/PLOD3/GLIS3/NPM3/HOXB6/ENO3/RASD1/CRYAB/CCND1/APOC3/CHKA/POU2AF1/P3H3/QKI/NUDT12/RBP1/BCL9/PRRX1/MAD2L2/IVNS1ABP/ELL2/GDA/PHF19/SORBS3/PTK2B/EPHX2/TSHZ3/AMD1/PLP1/NMI/FOXA2/SNRPB/CITED1/ID1/A4GALT/ACTN4/CHSY1/NR0B2/MICAL2/LOXL2/MEIS2/HNF1A/DTX1/CD36/EHF/ACTL6A/GALNT5/GATA4/SKIL/DAB2IP/TLR4/BAAT/RPL35/GCHFR/BCAR3/CYP1B1/EMILIN1/CYP2C8/CH25H/PKLR/LBR/OSR1/PAM/ST8SIA6/THRSP/QDPR/NR3C2/PID1/CHST9/UBE2L6/B3GNT7/MPV17L/PGAP3/FDXR/EN1/ZC3H12A/KLF15/ABLIM2/ETNPPL/PITX2/HMGB2/ALDH7A1/OSR2/TP53INP1/PDP1/PSIP1/SYK/MID1IP1/AVPR1A/CKB/LARP6/SMPD1/MOGAT2/CYB5R2/RPL13/RHOH/PKIG/DCXR/LDB2/MUC3A/CHD3/FOS/HAS2/HS6ST2/PKIA/MBOAT1/ID4/CARNS1/SLFN11/CCL19/CYP7B1/OVOL1/RARG/PLK3/DPY19L1/ADCY6/CMKLR1/FZD4/NUPR1/B3GNT5/FOXC2/TCIM/MAMSTR/SHMT1/PARP10/ZHX2/OPLAH/FOXE1/AURKB/DPM3/CYC1/ZNF467/SOX2/PYCR1/AFMID/GPC6/CHST6/UPP1/CBX6/PTP4A3/WT1/TMEM106A/INPP5J/IRS2/INSIG1/PDE2A/LILRB4/ZNF395/TMPRSS6/ENTPD5/MITF/ZNF626/ENTPD8/LRRK2/FLNA/FAM3C/LAGE3/SERTAD1/SULT1A2/SVIP/PEG3/NRARP/RPL39/PDE7A/LBH/REPIN1/ANG/MIF/EID1"
"GO:0009892","GO:0009892","negative regulation of metabolic process",138,"138/677","ETV7/VIM/STAP1/KCNQ1/FOXC1/SERPINB3/RPL18/SPI1/RARB/MEF2C/ATP8B1/AURKA/PEBP1/GADD45B/SERPIND1/HMOX1/CBX7/PDGFB/GZMB/SIX4/PAPLN/NFATC4/BIRC7/SMAD7/CADM4/PTN/HSPB1/GLIS3/RASD1/CRYAB/CCND1/APOC3/IL10RA/NUDT12/COL7A1/IFIH1/PRRX1/MAD2L2/IVNS1ABP/RGS4/RARRES1/PHF19/DUSP4/SORBS3/TSHZ3/CSTA/NMI/SLPI/FOXA2/CITED1/ID1/LSM7/NR0B2/SPINK5/SWAP70/LOXL2/MEIS2/CD36/GATA4/SKIL/DAB2IP/TLR4/RPL35/GCHFR/EMILIN1/LMTK3/CBLC/OSR1/TNFRSF21/PID1/SH3RF2/CD109/UBE2L6/MPV17L/EN1/ZC3H12A/KLF15/CAMK2N2/HMGB2/OSR2/TP53INP1/PPP1R14D/SPINT1/SMPD1/RPL13/PPP1R14A/SPINT2/PSCA/BDKRB2/RHOH/LDLRAD4/PKIG/LDB2/SERPINA6/PKIA/TPPP/ID4/SLFN11/OVOL1/RARG/PLK3/IL20RB/CMKLR1/NUPR1/FOXC2/SHMT1/PARP10/ZHX2/FOXE1/AURKB/SOX2/CBX6/PROS1/WT1/INPP5J/IRS2/INSIG1/MIR22HG/PDE2A/LILRB4/MAPT/SERPINA11/TMPRSS6/MITF/LRRK2/FLNA/FAM3C/SERPINB2/SVIP/PEG3/NRARP/RPL39/MIRLET7D/LBH/ANG/AQP1/MIF/EID1"
"GO:0009893","GO:0009893","positive regulation of metabolic process",157,"157/677","HOXA11/CRLF1/NLRP2/VIM/ARNTL2/STAP1/FOXC1/CYFIP2/SERPINB3/SOAT1/SPI1/PFN2/RARB/NFKB2/MEF2C/LRP2/SMARCD3/TRAF5/MAPRE3/NOX4/GNAS/AURKA/EBF4/GADD45B/HMOX1/PDGFB/MYH9/SIX4/NFATC4/PABPC1L/DOK5/BIRC7/SMAD7/ELF4/ARMCX3/DLX5/WNT2/HSPB1/PCOLCE/GLIS3/CCND1/POU2AF1/PERP/QKI/AADAC/APC2/IFIH1/BCL9/PRRX1/MAD2L2/PHF19/TNFRSF10B/SORBS3/PTK2B/EPHX2/PLP1/NMI/FOXA2/CITED1/ID1/ACTN4/NR0B2/MICAL2/EDEM1/MEIS2/HNF1A/DTX1/CD36/HILPDA/EPHA7/EHF/CD63/ACTL6A/GATA4/DAB2IP/TLR4/BCL2L10/BCAR3/CYP1B1/EMILIN1/OSR1/PID1/TIAM1/SH3RF2/AIFM1/MAPK13/ITGA5/ACTG2/EN1/ZC3H12A/KLF15/MELTF/PITX2/HMGB2/OSR2/TP53INP1/PDP1/SYK/MID1IP1/PPP1R14D/AVPR1A/LARP6/PLEKHF1/SMPD1/ADAM9/IL7R/NSG1/LDB2/FOS/HAS2/ID4/IL16/IL17D/CCL19/OVOL1/RARG/PLK3/PIFO/ADCY6/SLC26A9/IL20RB/CMKLR1/SH3PXD2B/FZD4/NUPR1/FOXC2/TCIM/MAMSTR/FOXE1/AURKB/OXTR/SOX2/CADM1/TMEM119/CDCA2/WT1/TMEM106A/IRS2/INSIG1/PDE2A/MAPT/TMPRSS6/ENTPD5/MITF/WNT7B/LRRK2/CLDN4/SLC39A10/LAGE3/SERTAD1/SVIP/PEG3/ASPH/LBH/ANG/MIF/ECSCR"
"GO:0018933","GO:0018933","nicotine metabolic process",0,"0/677",""
"GO:0019222","GO:0019222","regulation of metabolic process",255,"255/677","HOXA11/CRLF1/ETV7/NLRP2/VIM/ARNTL2/STAP1/LTBP1/KCNQ1/FOXC1/CYFIP2/SERPINB3/SOAT1/RPL18/SPI1/IDI1/PFN2/PPP2R2C/RARB/NFKB2/MEF2C/LRP2/ATP8B1/SMARCD3/TRAF5/MAPRE3/NOX4/GNAS/AURKA/EBF4/OAS1/PEBP1/GADD45B/SERPIND1/HMOX1/CBX7/PDGFB/MYH9/GZMB/SIX4/PAPLN/NFATC4/PABPC1L/DOK5/BIRC7/SMAD7/ELF4/SRPX2/ARMCX3/RUBCNL/CADM4/DLX5/PTN/WNT2/HSPB1/PCOLCE/GLIS3/HOXB6/RASD1/CRYAB/CCND1/APOC3/IL10RA/POU2AF1/BTN3A3/PERP/QKI/NUDT12/COL7A1/CISH/AADAC/APC2/IFIH1/BCL9/PRRX1/MAD2L2/IVNS1ABP/RGS4/RARRES1/PHF19/DUSP4/TNFRSF10B/SORBS3/PTK2B/EPHX2/TSHZ3/CSTA/PLP1/NMI/SLPI/FOXA2/CITED1/ID1/LSM7/ACTN4/NR0B2/SPINK5/SWAP70/MICAL2/LOXL2/EDEM1/MEIS2/HNF1A/OASL/DTX1/CD36/HILPDA/EPHA7/EHF/CD63/ACTL6A/GATA4/SKIL/DAB2IP/TLR4/RPL35/BCL2L10/GCHFR/BCAR3/CYP1B1/EMILIN1/LMTK3/CBLC/OSR1/PAM/TNFRSF21/THRSP/NR3C2/PID1/TIAM1/SH3RF2/CD109/UBE2L6/AIFM1/MAPK13/MPV17L/F11R/RCAN1/PPP1R16A/COX7A1/ITGA5/ACTG2/EN1/ZC3H12A/KLF15/CAMK2N2/MELTF/CDC25A/PITX2/HMGB2/OSR2/TP53INP1/PDP1/PSIP1/SYK/MID1IP1/PPP1R14D/SPINT1/AVPR1A/LARP6/PLEKHF1/SMPD1/TBC1D16/RPL13/PPP1R14A/SPINT2/PSCA/BDKRB2/RHOH/ADAM9/LDLRAD4/IL7R/PKIG/NSG1/LDB2/CHD3/SERPINA6/FOS/HAS2/PKIA/TPPP/ID4/IL16/IL17D/AFF1/SLFN11/CCL19/OVOL1/RARG/PLK3/PIFO/ADCY6/SLC26A9/IL20RB/CMKLR1/SH3PXD2B/FZD4/NUPR1/FOXC2/TCIM/MAMSTR/SHMT1/PARP10/ZHX2/FOXE1/AURKB/OXTR/TMEM102/ZNF467/SOX2/CADM1/TMEM119/CBX6/LRRC19/PTP4A3/PROS1/CDCA2/WT1/TMEM106A/INPP5J/IRS2/INSIG1/MIR22HG/PDE2A/LILRB4/MAPT/SERPINA11/ZNF395/TMPRSS6/ENTPD5/MITF/WNT7B/ZNF626/LRRK2/CLDN4/FLNA/FAM3C/SLC39A10/LAGE3/SERTAD1/SERPINB2/SVIP/PEG3/ASPH/NRARP/RPL39/MIRLET7D/LBH/S1PR3/REPIN1/ANG/AQP1/MIF/ECSCR/EID1"
"GO:0019674","GO:0019674","NAD metabolic process",3,"3/677","ENO3/PKLR/HK1"
"GO:0019748","GO:0019748","secondary metabolic process",3,"3/677","CITED1/CYP1B1/PAM"
"GO:0032259","GO:0032259","methylation",6,"6/677","SPI1/GNAS/PHF19/SNRPB/FOS/WT1"
"GO:0032963","GO:0032963","collagen metabolic process",8,"8/677","VIM/PLOD3/P3H3/ID1/EMILIN1/LARP6/TNXB/TMPRSS6"
"GO:0042440","GO:0042440","pigment metabolic process",3,"3/677","HMOX1/CITED1/SHMT1"
"GO:0042445","GO:0042445","hormone metabolic process",11,"11/677","HSD17B6/HSD17B2/DHRS2/RBP1/CYP1B1/CYP2C8/CHST9/FDXR/CYP2S1/FOXE1/ADH1C"
"GO:0044033","GO:0044033","multi-organism metabolic process",0,"0/677",""
