"","ID","Description","Count","GeneRatio","geneID"
"GO:0002684","GO:0002684","positive regulation of immune system process",22,"22/202","CX3CL1/PTPN22/TLR4/STXBP1/RSAD2/NOTCH2/MEF2C/NR4A3/FOXP1/RGCC/IGKV3-15/IGLV6-57/AIF1/CD247/HCAR2/MDK/LCK/PTN/KCNN4/RIPOR2/FCN3/TNFSF13"
"GO:0006955","GO:0006955","immune response",39,"39/202","CX3CL1/SLPI/PTPN22/TLR4/STXBP1/RSAD2/NOTCH2/XAF1/BPIFB1/HCST/SIT1/CPLX2/IDH1/CXCR4/MEF2C/PLD1/BCL3/IFI35/PKM/SLC2A3/GRN/NR4A3/CD58/FOXP1/RGCC/IGKV3-15/IGLV5-45/IGLV6-57/AIF1/CD247/MDK/LCK/RETN/KCNN4/FCN3/ALOX15/TNK1/TNFAIP8L2/TNFSF13"
"GO:0019882","GO:0019882","antigen processing and presentation",1,"1/202","MFSD6"
"GO:0031294","GO:0031294","lymphocyte costimulation",1,"1/202","LCK"
"GO:0035172","GO:0035172","hemocyte proliferation",0,"0/202",""
"GO:0042386","GO:0042386","hemocyte differentiation",0,"0/202",""
"GO:0045058","GO:0045058","T cell selection",0,"0/202",""
"GO:0045321","GO:0045321","leukocyte activation",28,"28/202","CX3CL1/SLPI/PTPN22/TLR4/STXBP1/RSAD2/NOTCH2/SIT1/CPLX2/IDH1/MAPK8IP1/MEF2C/PLD1/BCL3/PKM/SLC2A3/GRN/NR4A3/CD58/FOXP1/AIF1/MDK/LCK/CDK6/RETN/RIPOR2/TNFAIP8L2/TNFSF13"
"GO:0050900","GO:0050900","leukocyte migration",13,"13/202","CX3CL1/CH25H/CXCR4/CD58/TNFRSF10A/IGKV3-15/IGLV6-57/AIF1/MDK/CEACAM5/LCK/PTN/RIPOR2"
"GO:0090713","GO:0090713","immunological memory process",0,"0/202",""
"GO:0006792","GO:0006792","regulation of sulfur utilization",0,"0/202",""
"GO:0045882","GO:0045882","negative regulation of sulfur utilization",0,"0/202",""
"GO:0045883","GO:0045883","positive regulation of sulfur utilization",0,"0/202",""
"GO:0006795","GO:0006795","regulation of phosphorus utilization",0,"0/202",""
"GO:0045942","GO:0045942","negative regulation of phosphorus utilization",0,"0/202",""
"GO:0045949","GO:0045949","positive regulation of phosphorus utilization",0,"0/202",""
"GO:0002118","GO:0002118","aggressive behavior",0,"0/202",""
"GO:0002209","GO:0002209","behavioral defense response",2,"2/202","MEF2C/MDK"
"GO:0002210","GO:0002210","behavioral response to wounding",0,"0/202",""
"GO:0007611","GO:0007611","learning or memory",11,"11/202","KCNK2/NGF/MEF2C/FEN1/INSR/PRKAR1B/MDK/PTN/OXTR/BRSK1/EN1"
"GO:0007622","GO:0007622","rhythmic behavior",0,"0/202",""
"GO:0007625","GO:0007625","grooming behavior",0,"0/202",""
"GO:0007626","GO:0007626","locomotory behavior",2,"2/202","HOXD10/EN1"
"GO:0007631","GO:0007631","feeding behavior",4,"4/202","NR4A3/RETN/OXTR/EN1"
"GO:0007632","GO:0007632","visual behavior",0,"0/202",""
"GO:0007635","GO:0007635","chemosensory behavior",0,"0/202",""
"GO:0007638","GO:0007638","mechanosensory behavior",0,"0/202",""
"GO:0019098","GO:0019098","reproductive behavior",1,"1/202","OXTR"
"GO:0030534","GO:0030534","adult behavior",3,"3/202","HOXD10/NR4A3/EN1"
"GO:0030537","GO:0030537","larval behavior",0,"0/202",""
"GO:0032537","GO:0032537","host-seeking behavior",0,"0/202",""
"GO:0035176","GO:0035176","social behavior",2,"2/202","OXTR/EN1"
"GO:0035187","GO:0035187","hatching behavior",0,"0/202",""
"GO:0035640","GO:0035640","exploration behavior",0,"0/202",""
"GO:0040040","GO:0040040","thermosensory behavior",0,"0/202",""
"GO:0042630","GO:0042630","behavioral response to water deprivation",0,"0/202",""
"GO:0048266","GO:0048266","behavioral response to pain",0,"0/202",""
"GO:0048520","GO:0048520","positive regulation of behavior",2,"2/202","MEF2C/NR4A3"
"GO:0048521","GO:0048521","negative regulation of behavior",1,"1/202","RETN"
"GO:0050795","GO:0050795","regulation of behavior",4,"4/202","MEF2C/NR4A3/MDK/RETN"
"GO:0051780","GO:0051780","behavioral response to nutrient",0,"0/202",""
"GO:0051867","GO:0051867","general adaptation syndrome, behavioral process",0,"0/202",""
"GO:0060273","GO:0060273","crying behavior",0,"0/202",""
"GO:0060756","GO:0060756","foraging behavior",0,"0/202",""
"GO:0061744","GO:0061744","motor behavior",0,"0/202",""
"GO:0071625","GO:0071625","vocalization behavior",0,"0/202",""
"GO:0006734","GO:0006734","NADH metabolic process",1,"1/202","PKM"
"GO:0006739","GO:0006739","NADP metabolic process",2,"2/202","IDH1/PGD"
"GO:0006807","GO:0006807","nitrogen compound metabolic process",93,"93/202","CX3CL1/BIRC5/KCNK2/SLPI/PTPN22/TLR4/NGF/NOTCH2/TRIM47/DDC/HOXD10/HCST/UBE2L6/QDPR/CPXM2/IDH1/DUSP5/SLC5A6/FOXP4/CXCR4/MAPK8IP1/ZFY/MEF2C/PLD1/BCL3/MAST4/PKM/PARP12/ATP2B4/RNF19A/GRN/STK17B/NR4A3/FOXP1/VNN2/CCND1/LHPP/ATP5F1D/MET/TNFRSF10A/RGCC/ACP5/BEX4/FBXO32/RPP25/BCL9L/CDK5R1/FEN1/FASN/INSR/FUT3/PRKAR1B/THEM5/HOGA1/PAX9/AIF1/CHKA/MDK/F2R/HOXB4/LCK/PTN/WDR91/CDK6/ETHE1/MCM3/PPP1R13L/MCM4/TCEAL7/FCN3/PTPN7/PDIA6/ALOX15/PM20D2/SLC22A3/NAGS/FHL5/DDAH1/PLK4/MRPL14/OXTR/BRSK1/VPS37D/ZCCHC12/TNK1/PDP1/YWHAZ/SGMS2/MSX1/EN1/TNFSF13/RCN3/PADI3"
"GO:0009056","GO:0009056","catabolic process",30,"30/202","PTPN22/SORD/UBE2L6/RETREG1/QDPR/IDH1/PLD1/PKM/ATP2B4/RNF19A/CYP2C18/MET/PCK2/CDK5R1/CYP2S1/FEN1/INSR/HOGA1/HCAR2/IL10RA/WDR91/PON3/GALM/DDAH1/BDH1/PGD/VPS37D/YWHAZ/TNFSF13/RCN3"
"GO:0009058","GO:0009058","biosynthetic process",67,"67/202","CX3CL1/BIRC5/KCNK2/TLR4/NOTCH2/DDC/HOXD10/SORD/UBE2L6/QDPR/IDH1/CH25H/FOXP4/MAPK8IP1/ZFY/MEF2C/PLD1/BCL3/PKM/ATP2B4/GYG2/NR4A3/MPV17L/FOXP1/CCND1/LHPP/ATP5F1D/MET/RGCC/ACP5/PCK2/BCL9L/CDK5R1/FEN1/FASN/INSR/FUT3/HOGA1/PAX9/AIF1/CHKA/MDK/F2R/HOXB4/CDK6/MCM3/PPP1R13L/MCM4/TCEAL7/CBR1/FCN3/ETNK2/ALOX15/NAGS/FHL5/DDAH1/CYGB/BDH1/MFSD12/PGD/MRPL14/ZCCHC12/PDP1/SGMS2/MSX1/EN1/RCN3"
"GO:0009892","GO:0009892","negative regulation of metabolic process",43,"43/202","CX3CL1/BIRC5/KCNK2/SLPI/PTPN22/TLR4/NGF/NOTCH2/UBE2L6/DUSP5/FOXP4/MAPK8IP1/MEF2C/BCL3/ATP2B4/GRN/NR4A3/MPV17L/FOXP1/CCND1/MET/RGCC/ACP5/BEX4/CDK5R1/PRKAR1B/PAX9/AIF1/HCAR2/HOXB4/IL10RA/PTN/PON3/CDK6/PPP1R13L/TCEAL7/FCN3/CYGB/MFSD12/YWHAZ/MSX1/EN1/TNFSF13"
"GO:0009893","GO:0009893","positive regulation of metabolic process",46,"46/202","CX3CL1/PTPN22/TLR4/RSAD2/NGF/NOTCH2/HOXD10/DUSP5/CXCR4/MAPK8IP1/MEF2C/PLD1/BCL3/PKM/ATP2B4/RNF19A/GRN/NR4A3/CD58/FOXP1/CCND1/MET/TNFRSF10A/RGCC/BCL9L/CDK5R1/FASN/INSR/PRKAR1B/PAX9/AIF1/MDK/F2R/HOXB4/LCK/CDK6/ALOX15/FHL5/DDAH1/OXTR/ZCCHC12/PDP1/MSX1/EN1/TNFSF13/RCN3"
"GO:0018933","GO:0018933","nicotine metabolic process",0,"0/202",""
"GO:0019222","GO:0019222","regulation of metabolic process",69,"69/202","CX3CL1/BIRC5/KCNK2/SLPI/PTPN22/TLR4/RSAD2/NGF/NOTCH2/HOXD10/UBE2L6/IDH1/DUSP5/FOXP4/CXCR4/MAPK8IP1/ZFY/MEF2C/PLD1/BCL3/PKM/ATP2B4/RNF19A/GRN/STX1B/NR4A3/MPV17L/CD58/FOXP1/CCND1/MET/TNFRSF10A/RGCC/ACP5/BEX4/BCL9L/CDK5R1/FASN/INSR/PRKAR1B/PAX9/AIF1/HCAR2/MDK/F2R/HOXB4/IL10RA/LCK/PTN/WDR91/PON3/CDK6/PPP1R13L/TCEAL7/FCN3/ALOX15/PM20D2/FHL5/DDAH1/CYGB/MFSD12/OXTR/ZCCHC12/PDP1/YWHAZ/MSX1/EN1/TNFSF13/RCN3"
"GO:0019674","GO:0019674","NAD metabolic process",1,"1/202","PKM"
"GO:0019748","GO:0019748","secondary metabolic process",3,"3/202","DDC/PON3/MFSD12"
"GO:0032259","GO:0032259","methylation",0,"0/202",""
"GO:0032963","GO:0032963","collagen metabolic process",4,"4/202","RGCC/F2R/CYGB/RCN3"
"GO:0042440","GO:0042440","pigment metabolic process",1,"1/202","MFSD12"
"GO:0042445","GO:0042445","hormone metabolic process",4,"4/202","NGF/CYP2C18/CYP2S1/UGT2B7"
"GO:0044033","GO:0044033","multi-organism metabolic process",0,"0/202",""
"GO:0044237","GO:0044237","cellular metabolic process",114,"114/202","CX3CL1/BIRC5/KCNK2/SLPI/PTPN22/TLR4/NGF/NOTCH2/TRIM47/DDC/HOXD10/HCST/SORD/UBE2L6/RETREG1/QDPR/CPXM2/IDH1/DUSP5/CH25H/SLC5A6/FOXP4/CXCR4/MAPK8IP1/ZFY/MEF2C/PLD1/BCL3/MAST4/PKM/SLC2A3/PARP12/ATP2B4/GYG2/RNF19A/GRN/STK17B/NR4A3/CYP2C18/MPV17L/FOXP1/VNN2/CCND1/LHPP/ATP5F1D/MET/TNFRSF10A/RGCC/ACP5/BEX4/PCK2/FBXO32/RPP25/BCL9L/CDK5R1/CYP2S1/FEN1/FASN/INSR/FUT3/UGT2B7/PRKAR1B/THEM5/HOGA1/PAX9/AIF1/CHKA/MDK/NDUFS8/F2R/HOXB4/IL10RA/LCK/PTN/WDR91/PON3/CDK6/ETHE1/MCM3/PPP1R13L/MCM4/TCEAL7/CBR1/FCN3/ETNK2/PTPN7/PDIA6/ALOX15/PM20D2/MTFR2/SLC22A3/NAGS/FHL5/SLC25A4/DDAH1/CYGB/BDH1/MFSD12/PLK4/PGD/MRPL14/OXTR/BRSK1/VPS37D/ZCCHC12/TNK1/PDP1/YWHAZ/SGMS2/MSX1/EN1/TNFSF13/RCN3/PADI3"
"GO:0044238","GO:0044238","primary metabolic process",103,"103/202","CX3CL1/BIRC5/KCNK2/SLPI/PTPN22/TLR4/NGF/NOTCH2/TRIM47/DDC/HOXD10/HCST/SORD/UBE2L6/QDPR/CPXM2/IDH1/DUSP5/CH25H/FOXP4/CXCR4/MAPK8IP1/ZFY/MEF2C/PLD1/BCL3/MAST4/PKM/SLC2A3/PARP12/ATP2B4/GYG2/RNF19A/GRN/STK17B/NR4A3/CYP2C18/FOXP1/CCND1/LHPP/ATP5F1D/MET/TNFRSF10A/RGCC/BEX4/PCK2/FBXO32/RPP25/BCL9L/CDK5R1/CYP2S1/FEN1/FASN/INSR/FUT3/UGT2B7/PRKAR1B/THEM5/HOGA1/PAX9/AIF1/CHKA/HCAR2/MDK/F2R/HOXB4/LCK/PTN/WDR91/PON3/CDK6/MCM3/PPP1R13L/MCM4/TCEAL7/CBR1/FCN3/ETNK2/PTPN7/PDIA6/GALM/ALOX15/PM20D2/NAGS/FHL5/DDAH1/CYGB/PLK4/PGD/MRPL14/OXTR/BRSK1/VPS37D/ZCCHC12/TNK1/PDP1/YWHAZ/SGMS2/MSX1/EN1/TNFSF13/RCN3/PADI3"
"GO:0044281","GO:0044281","small molecule metabolic process",33,"33/202","DDC/SORD/QDPR/IDH1/CH25H/SLC5A6/PKM/SLC2A3/ATP2B4/NR4A3/CYP2C18/VNN2/LHPP/ATP5F1D/ACP5/PCK2/CYP2S1/FASN/INSR/UGT2B7/THEM5/HOGA1/CHKA/PON3/CBR1/GALM/ALOX15/NAGS/DDAH1/CYGB/BDH1/PGD/PDP1"
"GO:0045730","GO:0045730","respiratory burst",2,"2/202","GRN/INSR"
"GO:0046034","GO:0046034","ATP metabolic process",4,"4/202","PKM/ATP5F1D/INSR/NDUFS8"
"GO:0051189","GO:0051189","prosthetic group metabolic process",0,"0/202",""
"GO:0055114","GO:0055114","oxidation-reduction process",21,"21/202","SORD/QDPR/IDH1/CH25H/PKM/GYG2/NR4A3/CYP2C18/ATP5F1D/CYP2S1/FASN/INSR/NDUFS8/ETHE1/CBR1/PDIA6/ALOX15/MTFR2/CYGB/BDH1/PGD"
"GO:0070085","GO:0070085","glycosylation",1,"1/202","FUT3"
"GO:0070988","GO:0070988","demethylation",0,"0/202",""
"GO:0071704","GO:0071704","organic substance metabolic process",114,"114/202","CX3CL1/BIRC5/KCNK2/SLPI/PTPN22/TLR4/RSAD2/NGF/NOTCH2/TRIM47/DDC/HOXD10/HCST/SORD/UBE2L6/QDPR/CPXM2/IDH1/DUSP5/CH25H/SLC5A6/FOXP4/CXCR4/MAPK8IP1/ZFY/MEF2C/PLD1/BCL3/MAST4/PKM/SLC2A3/PARP12/ATP2B4/GYG2/RNF19A/GRN/STK17B/STX1B/NR4A3/CYP2C18/CD58/FOXP1/VNN2/CCND1/LHPP/ATP5F1D/MET/TNFRSF10A/RGCC/ACP5/BEX4/PCK2/FBXO32/RPP25/BCL9L/CDK5R1/CYP2S1/FEN1/FASN/INSR/FUT3/UGT2B7/PRKAR1B/THEM5/HOGA1/PAX9/AIF1/CD247/CHKA/HCAR2/MDK/F2R/HOXB4/LCK/PTN/WDR91/PON3/CDK6/ETHE1/MCM3/PPP1R13L/MCM4/TCEAL7/CBR1/FCN3/ETNK2/PTPN7/PDIA6/GALM/ALOX15/PM20D2/SLC22A3/NAGS/FHL5/DDAH1/CYGB/BDH1/MFSD12/PLK4/PGD/MRPL14/OXTR/BRSK1/VPS37D/ZCCHC12/TNK1/PDP1/YWHAZ/SGMS2/MSX1/EN1/TNFSF13/RCN3/PADI3"
"GO:1901049","GO:1901049","atropine metabolic process",0,"0/202",""
"GO:1901275","GO:1901275","tartrate metabolic process",0,"0/202",""
"GO:1901286","GO:1901286","iron-sulfur-molybdenum cofactor metabolic process",0,"0/202",""
"GO:1901902","GO:1901902","tyrocidine metabolic process",0,"0/202",""
"GO:1902421","GO:1902421","hydrogen metabolic process",0,"0/202",""
"GO:1990845","GO:1990845","adaptive thermogenesis",3,"3/202","TLR4/CXCR4/OXTR"
"GO:0043610","GO:0043610","regulation of carbohydrate utilization",0,"0/202",""
"GO:0000075","GO:0000075","cell cycle checkpoint",3,"3/202","CCND1/RGCC/BRSK1"
"GO:0000920","GO:0000920","septum digestion after cytokinesis",0,"0/202",""
"GO:0001775","GO:0001775","cell activation",32,"32/202","CX3CL1/SLPI/PTPN22/TLR4/STXBP1/RSAD2/NOTCH2/SIT1/CPLX2/IDH1/MAPK8IP1/MEF2C/PLD1/BCL3/PKM/SLC2A3/GRN/NR4A3/CD58/FOXP1/RGCC/AIF1/MDK/F2R/LCK/CDK6/RETN/RIPOR2/CYGB/YWHAZ/TNFAIP8L2/TNFSF13"
"GO:0001906","GO:0001906","cell killing",0,"0/202",""
"GO:0006276","GO:0006276","plasmid maintenance",0,"0/202",""
"GO:0006457","GO:0006457","protein folding",2,"2/202","GRN/PDIA6"
"GO:0006903","GO:0006903","vesicle targeting",0,"0/202",""
"GO:0006928","GO:0006928","movement of cell or subcellular component",38,"38/202","CX3CL1/NOTCH2/LAMA5/MYO5C/SORD/ROBO4/CH25H/CXCR4/MEF2C/PLD1/ATP2B4/LAMC2/GRN/NR4A3/CD58/FOXP1/MET/TNFRSF10A/RGCC/BEX4/CDK5R1/INSR/FUT3/IGKV3-15/KIFC1/TCAP/IGLV6-57/AIF1/MDK/F2R/CEACAM5/LCK/PTN/CDK6/RIPOR2/CACNA2D1/CABYR/CYGB"
"GO:0006949","GO:0006949","syncytium formation",1,"1/202","RIPOR2"
"GO:0007017","GO:0007017","microtubule-based process",11,"11/202","BIRC5/SORD/ATP2B4/RNF19A/MET/HEPACAM2/CDK5R1/KIFC1/CABYR/PLK4/BRSK1"
"GO:0007034","GO:0007034","vacuolar transport",2,"2/202","GRN/VPS37D"
"GO:0007049","GO:0007049","cell cycle",21,"21/202","BIRC5/NOTCH2/TMEM8B/ATP2B4/NR4A3/CCND1/RGCC/HEPACAM2/CDK5R1/TTYH1/REEP4/FEN1/INSR/KIFC1/AIF1/CDK6/MCM3/MCM4/PLK4/BRSK1/MSX1"
"GO:0007059","GO:0007059","chromosome segregation",4,"4/202","BIRC5/BEX4/FEN1/KIFC1"
"GO:0007154","GO:0007154","cell communication",82,"82/202","CX3CL1/BIRC5/KCNK2/SH2D2A/PTPN22/TLR4/STXBP1/RSAD2/NGF/NOTCH2/XAF1/BPIFB1/LAMA5/HCST/SIT1/CPLX2/DUSP5/IGFBPL1/CXCR4/MAPK8IP1/MEF2C/PLD1/BCL3/MAST4/RASGRP2/IFI35/CADPS2/ATP2B4/RNF19A/GRN/STK17B/STX1B/NR4A3/MPV17L/FOXP1/CCND1/MET/TNFRSF10A/RGCC/SYTL4/BCL9L/GREM2/STX19/CDK5R1/REPS2/INSR/GNG12/PRKAR1B/SLC6A9/IGKV3-15/OR2I1P/IGLV6-57/AIF1/CD247/HCAR2/MDK/F2R/IL10RA/LCK/PTN/CDK6/CAPS/RETN/PPP1R13L/KCNN4/RIPOR2/CAP2/PDIA6/ALOX15/SLC25A4/DDAH1/CACNA2D1/IL22RA1/ARHGEF19/OXTR/BRSK1/TNK1/YWHAZ/MSX1/FRZB/TNFSF13/RCN3"
"GO:0007155","GO:0007155","cell adhesion",27,"27/202","CX3CL1/IBSP/PTPN22/STXBP1/TROAP/LAMA5/FIBCD1/TMEM8B/ROBO4/CXCR4/LAMC2/NR4A3/CD58/RGCC/CDK5R1/TTYH1/FUT3/AIF1/MDK/CEACAM5/LCK/PTN/CDK6/RIPOR2/ALOX15/TNFAIP8L2/PDLIM5"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",3,"3/202","RIPOR2/CAP2/BRSK1"
"GO:0007165","GO:0007165","signal transduction",74,"74/202","CX3CL1/BIRC5/KCNK2/SH2D2A/PTPN22/TLR4/RSAD2/NGF/NOTCH2/XAF1/BPIFB1/LAMA5/HCST/SIT1/DUSP5/IGFBPL1/CXCR4/MAPK8IP1/MEF2C/PLD1/BCL3/MAST4/RASGRP2/IFI35/ATP2B4/GRN/STK17B/STX1B/NR4A3/MPV17L/FOXP1/CCND1/MET/TNFRSF10A/RGCC/BCL9L/GREM2/CDK5R1/REPS2/INSR/GNG12/PRKAR1B/SLC6A9/IGKV3-15/OR2I1P/IGLV6-57/AIF1/CD247/HCAR2/MDK/F2R/IL10RA/LCK/PTN/CDK6/CAPS/RETN/PPP1R13L/KCNN4/RIPOR2/CAP2/PDIA6/ALOX15/DDAH1/IL22RA1/ARHGEF19/OXTR/BRSK1/TNK1/YWHAZ/MSX1/FRZB/TNFSF13/RCN3"
"GO:0007272","GO:0007272","ensheathment of neurons",2,"2/202","CXCR4/PTN"
"GO:0008037","GO:0008037","cell recognition",6,"6/202","ROBO4/CXCR4/CDK5R1/FUT3/FCN3/YWHAZ"
"GO:0008219","GO:0008219","cell death",39,"39/202","CX3CL1/BIRC5/KCNK2/TLR4/STXBP1/NGF/NOTCH2/XAF1/RETREG1/CXCR4/MAPK8IP1/MEF2C/BCL3/PKM/GRN/STK17B/NR4A3/MPV17L/FOXP1/PACRG/MET/TNFRSF10A/RGCC/CDK5R1/AIF1/HCAR2/MDK/F2R/CEACAM5/LCK/PTN/PPP1R13L/SLC25A4/ARHGEF19/YWHAZ/TNFAIP8L2/MSX1/EN1/FRZB"
"GO:0008283","GO:0008283","cell population proliferation",32,"32/202","CX3CL1/BIRC5/KCNK2/SH2D2A/PTPN22/TLR4/NGF/NOTCH2/LAMA5/MAPK8IP1/MEF2C/LAMC2/GRN/NR4A3/FOXP1/CCND1/RGCC/BEX4/INSR/FUT3/AIF1/MDK/F2R/HOXB4/LCK/PTN/CDK6/DDAH1/TNK1/MSX1/FRZB/TNFSF13"
"GO:0010118","GO:0010118","stomatal movement",0,"0/202",""
"GO:0010496","GO:0010496","intercellular transport",0,"0/202",""
"GO:0016037","GO:0016037","light absorption",0,"0/202",""
"GO:0016049","GO:0016049","cell growth",9,"9/202","NGF/IGFBPL1/CXCR4/RASGRP2/CDK5R1/TNK1/MSX1/PDLIM5/FRZB"
"GO:0016192","GO:0016192","vesicle-mediated transport",33,"33/202","SLPI/TLR4/STXBP1/DDC/CPLX2/IDH1/MAPK8IP1/PLD1/PKM/CADPS2/SLC2A3/GRN/STX1B/NR4A3/CD58/MET/SYTL4/STX19/CDK5R1/REPS2/INSR/PRKAR1B/IGKV3-15/IGLV6-57/AIF1/CD247/IL10RA/WDR91/RETN/FCN3/ALOX15/BRSK1/VPS37D"
"GO:0016458","GO:0016458","gene silencing",0,"0/202",""
"GO:0019725","GO:0019725","cellular homeostasis",13,"13/202","CX3CL1/CXCR4/ATP2B4/GRN/PCK2/FEN1/SLC12A8/F2R/LCK/KCNN4/PDIA6/CACNA2D1/OXTR"
"GO:0019835","GO:0019835","cytolysis",0,"0/202",""
"GO:0022402","GO:0022402","cell cycle process",18,"18/202","BIRC5/NOTCH2/ATP2B4/CCND1/RGCC/HEPACAM2/CDK5R1/REEP4/FEN1/INSR/KIFC1/AIF1/CDK6/MCM3/MCM4/PLK4/BRSK1/MSX1"
"GO:0022406","GO:0022406","membrane docking",5,"5/202","STXBP1/CPLX2/STX1B/STX19/PLK4"
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",5,"5/202","PACRG/MDK/PTN/RETN/CABYR"
"GO:0030029","GO:0030029","actin filament-based process",17,"17/202","CX3CL1/NOTCH2/MYO5C/INA/MEF2C/MET/RGCC/CDK5R1/TCAP/AIF1/MDK/CAP2/ALOX15/ABRACL/CACNA2D1/ARHGEF19/PDLIM5"
"GO:0032196","GO:0032196","transposition",0,"0/202",""
"GO:0033059","GO:0033059","cellular pigmentation",0,"0/202",""
"GO:0034337","GO:0034337","RNA folding",0,"0/202",""
"GO:0035212","GO:0035212","cell competition in a multicellular organism",0,"0/202",""
"GO:0036166","GO:0036166","phenotypic switching",0,"0/202",""
"GO:0043335","GO:0043335","protein unfolding",0,"0/202",""
"GO:0044663","GO:0044663","establishment or maintenance of cell type involved in phenotypic switching",0,"0/202",""
"GO:0044764","GO:0044764","multi-organism cellular process",1,"1/202","CXCR4"
"GO:0045103","GO:0045103","intermediate filament-based process",1,"1/202","INA"
"GO:0048522","GO:0048522","positive regulation of cellular process",69,"69/202","CX3CL1/BIRC5/KCNK2/IBSP/PTPN22/TLR4/STXBP1/RSAD2/NGF/NOTCH2/HOXD10/HCST/DUSP5/CXCR4/MAPK8IP1/MEF2C/PLD1/BCL3/PKM/CADPS2/ATP2B4/LAMC2/RNF19A/GRN/STK17B/STX1B/NR4A3/FOXP1/CCND1/MET/TNFRSF10A/RGCC/SYTL4/BCL9L/CDK5R1/FEN1/FASN/INSR/FUT3/PRKAR1B/PAX9/AIF1/CD247/HCAR2/MDK/F2R/HOXB4/IL10RA/LCK/PTN/CDK6/RETN/PPP1R13L/KCNN4/RIPOR2/ALOX15/FHL5/DDAH1/CACNA2D1/PLK4/ARHGEF19/OXTR/ZCCHC12/YWHAZ/MSX1/EN1/FRZB/TNFSF13/RCN3"
"GO:0048523","GO:0048523","negative regulation of cellular process",62,"62/202","CX3CL1/BIRC5/KCNK2/SLPI/PTPN22/TLR4/STXBP1/RSAD2/NGF/NOTCH2/BPIFB1/RETREG1/DUSP5/FOXP4/MAPK8IP1/MEF2C/BCL3/ATP2B4/GRN/STX1B/NR4A3/MPV17L/FOXP1/PACRG/CCND1/MET/TNFRSF10A/RGCC/ACP5/BEX4/SYTL4/BCL9L/GREM2/CDK5R1/PRKAR1B/SLC6A9/PAX9/AIF1/MDK/F2R/HOXB4/IL10RA/CEACAM5/LCK/PTN/PON3/CDK6/PPP1R13L/TCEAL7/RIPOR2/FCN3/SLC25A4/DDAH1/CYGB/MFSD12/BRSK1/TNK1/YWHAZ/TNFAIP8L2/MSX1/EN1/FRZB"
