"","ID","Description","Count","GeneRatio","geneID"
"GO:0106265","GO:0106265","THPH synthase activity",0,"0/1731",""
"GO:0140096","GO:0140096","catalytic activity, acting on a protein",171,"171/1731","AURKA/STK39/FBXO2/MAP3K21/CTSB/CPS1/PALD1/UBE2QL1/NTRK2/HDAC1/COLGALT1/HTRA1/CTSC/MGAT3/RNF213/BIRC3/MMP17/EYA1/EPHB3/CSF1R/CPA3/DTX4/DUSP23/PAM/FKBP10/FGFR4/PELI1/TPSB2/MAP3K5/MAP3K1/PKDCC/DNAJC6/JAK3/CDK6/CTSE/F2/RNF112/NRIP2/PRSS8/P4HTM/DTX1/SRPK1/HGF/PGC/PIM2/ZDHHC2/UTY/MAST1/CCNB1/PRSS21/GALNT16/GZMH/GALNT11/EPHA7/PTPRH/COLGALT2/ITGB3/TGM3/PRKD1/NHLRC4/EFNA4/GAPDH/USP9Y/UBA7/CTSG/RNF182/DTX3L/TIE1/MYLK/HTATIP2/TPSD1/CCL3/HUNK/CPB2/RNF212/PSMB8/PDGFRL/PCSK2/PTP4A1/NUAK1/PRKCQ/DPP4/SGK1/LIMK2/B4GALNT4/CPXM1/LYPLA1/ADAMDEC1/DPP6/RNF128/TRIM2/CPE/MMP16/PTPRE/MERTK/CLCA2/PGGHG/HTRA3/FBXO6/RNF19B/EPHA4/QPCT/PLAT/CFB/ERBB3/EFNA3/PTPRT/FBXL6/UBE2E2/NEK2/DUSP6/EPHB2/PGPEP1/FKBP5/ADAMTS4/ADAMTS15/DDR2/TRIM22/PKN1/GZMB/ERBB2/HP/CPQ/FAM20C/PLK3/PTPRM/HPN/DTL/CRIM1/GALNT6/FES/C1S/POMK/CDC7/LOXL2/NEDD4L/LTBP1/PTPRC/USP11/GALNT7/MAPK10/STK10/WWP1/CPA4/ABHD17C/PRKX/SRMS/PDZRN3/MMP2/PTPN6/REN/DTX3/PDGFRA/TTC3/C1RL/THSD4/MYLIP/PHPT1/ADAM22/ADAMTS9/RNF122/STK17B/PTPRD/ASB2/P4HA2/SLA/PROC/QSOX1/TPSG1/PDIA5/FGFR2"
"GO:0140097","GO:0140097","catalytic activity, acting on DNA",10,"10/1731","RECQL4/RAD51/MCM3/DNASE1L3/RBBP8/MCM2/NTHL1/RFC3/ANXA1/CHTF18"
"GO:0140098","GO:0140098","catalytic activity, acting on RNA",10,"10/1731","DDX39B/NOCT/NYNRIN/DDX58/AZGP1/HELZ2/POLR2L/RNASET2/RNASE6/DDX3Y"
"GO:0003735","GO:0003735","structural constituent of ribosome",5,"5/1731","RPL18A/RPS21/RPLP2/RPS18/RPL36"
"GO:0005199","GO:0005199","structural constituent of cell wall",0,"0/1731",""
"GO:0005200","GO:0005200","structural constituent of cytoskeleton",17,"17/1731","EPB41L4B/ACTA1/HLA-DRB1/PLEC/SORBS3/TUBB3/DSP/HIP1/CTNNA2/TUBB/NEFL/PPL/ARPC1B/KRT6B/TUBB6/TLN2/TUBA1B"
"GO:0005201","GO:0005201","extracellular matrix structural constituent",32,"32/1731","NID2/COL22A1/SRPX/LAMA3/SBSPON/COL4A4/COL5A3/BGN/LAMB2/EMILIN2/SRPX2/COL10A1/CHADL/COL17A1/HAPLN1/COL4A6/COMP/TFPI2/LUM/COL5A2/COL6A1/COL11A2/PXDN/LTBP1/MATN3/EMILIN3/THSD4/COL23A1/ASPN/MXRA5/LAMA1/COL1A2"
"GO:0005212","GO:0005212","structural constituent of eye lens",1,"1/1731","CRYAB"
"GO:0005213","GO:0005213","structural constituent of egg chorion",0,"0/1731",""
"GO:0008147","GO:0008147","structural constituent of bone",0,"0/1731",""
"GO:0008307","GO:0008307","structural constituent of muscle",5,"5/1731","JPH1/MYBPC1/PLEC/MYL3/MYOM1"
"GO:0008316","GO:0008316","structural constituent of vitelline membrane",0,"0/1731",""
"GO:0016490","GO:0016490","structural constituent of peritrophic membrane",0,"0/1731",""
"GO:0017056","GO:0017056","structural constituent of nuclear pore",0,"0/1731",""
"GO:0019911","GO:0019911","structural constituent of myelin sheath",1,"1/1731","PLP1"
"GO:0030280","GO:0030280","structural constituent of skin epidermis",4,"4/1731","SPRR1A/SPRR2E/PKP1/PI3"
"GO:0030281","GO:0030281","structural constituent of cutaneous appendage",0,"0/1731",""
"GO:0030527","GO:0030527","structural constituent of chromatin",0,"0/1731",""
"GO:0035804","GO:0035804","structural constituent of egg coat",0,"0/1731",""
"GO:0039660","GO:0039660","structural constituent of virion",0,"0/1731",""
"GO:0042302","GO:0042302","structural constituent of cuticle",0,"0/1731",""
"GO:0043886","GO:0043886","structural constituent of carboxysome",0,"0/1731",""
"GO:0097099","GO:0097099","structural constituent of albumen",0,"0/1731",""
"GO:0097493","GO:0097493","structural molecule activity conferring elasticity",2,"2/1731","EMILIN2/EMILIN3"
"GO:0098918","GO:0098918","structural constituent of synapse",1,"1/1731","NEFL"
"GO:0005319","GO:0005319","lipid transporter activity",11,"11/1731","ABCD1/STRA6/GLTP/CD36/GRAMD1B/CEACAM1/CETP/FABP5/ABCA2/GLTPD2/APOL3"
"GO:0005344","GO:0005344","oxygen carrier activity",0,"0/1731",""
"GO:0022857","GO:0022857","transmembrane transporter activity",95,"95/1731","TRPV2/SLC7A9/ABCD1/TMEM63A/ABCG2/SLC6A20/SLC28A1/TMEM38B/NIPAL2/KCNMA1/ATP1A2/SLC52A2/PKD2/SLC46A3/PPBP/LRRC8A/STRA6/KCNQ1/NOX1/PANX2/CLCN4/GABRD/ITPR3/PLP2/SLC26A6/SLC38A1/SLC16A7/AQP4/MFSD10/SLC6A11/CD36/SLC9A7/KCNJ8/GABRE/SLC39A14/SLC7A11/CLIC4/KCNN3/ITPR1/GRIK5/SLC7A1/CACNA2D2/SLC2A10/SLC44A5/KCNJ10/LMBRD1/CEACAM1/SFXN3/SLC1A4/SLC38A11/GJB4/GLRB/MCU/KCNG1/SLC4A4/SLC5A3/AZGP1/SLC30A4/KCND2/SLC39A5/GJB5/ATP5F1EP2/CLCN3/SLC2A9/GJA5/GABRP/CLCA2/SLC28A3/SCN1B/SLC15A1/SLC35A3/C1orf194/TRPM4/SLC1A3/ABCA2/CDH17/KCNJ2/SLC9A2/SIDT1/SLC9A3/SLC4A11/RYR1/ATP6V0C/CNR1/ABCC2/SLC11A1/NCS1/SLC45A3/CLIC2/TRPM2/ATP1A3/ORAI2/PRF1/KCNN2/TMEM38A"
"GO:0140142","GO:0140142","nucleocytoplasmic carrier activity",1,"1/1731","KPNA2"
"GO:0140318","GO:0140318","protein transporter activity",1,"1/1731","AZGP1"
"GO:0140481","GO:0140481","ATPase-coupled iron-sulfur cluster transmembrane transporter activity",0,"0/1731",""
"GO:0000035","GO:0000035","acyl binding",0,"0/1731",""
"GO:0003682","GO:0003682","chromatin binding",42,"42/1731","TP63/NCAPH/CKS2/THRB/SATB1/TSPYL5/ACTN4/SAMD1/HDAC1/TSHZ3/SMARCA2/SOX9/RAD51/SNAI2/UTY/SKIL/ASCL1/PPARG/WDHD1/MEF2C/CBX2/NUPR1/PPARGC1A/KLF4/ACTL6A/PKN1/YAP1/TSPYL2/CITED1/SHMT2/HMGN3/CDC45/SMARCA1/NPM2/SREBF1/OVOL2/FOXO1/JUN/CENPF/RCC1/SMAD3/NPM3"
"GO:0003823","GO:0003823","antigen binding",42,"42/1731","IGHV3-35/IGHV3-21/IGHV3-11/SLC7A9/IGHV1-45/IGHV4-39/IGHV2-5/IGHV3-13/TRBV7-9/IGHV3-72/IGHV3-15/IGHV3-48/IGHV3-7/IGKV1D-39/HLA-DRB1/IGHV5-51/IGHV3-33/IGLV2-8/IGKV1-39/IGHV2-26/IGHV3-20/HLA-A/IGKV2-30/IGHV1-3/IGHV4-34/IGHV3-23/IGHV4-28/HLA-H/DHCR24/IGHV3-66/IGHV1-18/IGHV3-49/IGHV1-58/HLA-DRA/IGHV1-24/IGKV1D-12/IGHV3-53/CD1D/IGHV4-61/IGHV1-69/HLA-DPA1/CD1A"
