"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","41/932","367/18866",9.52311461798426e-07,0.000416638075833326,0.000349846245955563,"TGFB1/GLS/ALDH1A3/LIPC/PLA2G1B/FGFR4/AMACR/FABP5/PECR/SEPHS2/CDO1/PSAT1/CD74/SLC1A3/CEACAM1/MGST2/CYP2D6/HOGA1/GGT7/IDO1/BHMT/PDGFB/DECR2/BHMT2/FOLH1/PKLR/SDSL/SDS/ACSS2/APOC1/EDN1/OAT/ACSM2A/CYP4F11/HACD1/BCAT2/SLC45A3/LIPG/ACACA/SHMT2/BGN",41
"GO:0016053","GO:0016053","organic acid biosynthetic process","41/932","368/18866",1.02205866982767e-06,0.000416638075833326,0.000349846245955563,"TGFB1/GLS/ALDH1A3/LIPC/PLA2G1B/FGFR4/AMACR/FABP5/PECR/SEPHS2/CDO1/PSAT1/CD74/SLC1A3/CEACAM1/MGST2/CYP2D6/HOGA1/GGT7/IDO1/BHMT/PDGFB/DECR2/BHMT2/FOLH1/PKLR/SDSL/SDS/ACSS2/APOC1/EDN1/OAT/ACSM2A/CYP4F11/HACD1/BCAT2/SLC45A3/LIPG/ACACA/SHMT2/BGN",41
"GO:0048762","GO:0048762","mesenchymal cell differentiation","30/932","229/18866",1.07124061220439e-06,0.000416638075833326,0.000349846245955563,"JAG1/TGFB1/RFLNB/SPRED1/PHLDB1/FN1/STAT1/ADAM15/KITLG/HGF/WWTR1/SNAI2/WNT11/TBX1/NKX2-1/SEMA6D/FGFR1/TGFB2/SOX8/FOXA1/EDN1/SHH/FOXA2/FAM83D/MCRIP1/IL6/S100A4/SIX2/HEY1/SMAD7",30
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","34/932","279/18866",1.14385786580093e-06,0.000416638075833326,0.000349846245955563,"IGF2/ADAM19/PIK3R1/EFNB2/SOX12/CD74/LILRB2/CCL5/VCAM1/TJP1/CX3CL1/HAVCR2/EFNB3/CD24/PYCARD/HLA-DMB/ZBTB7B/CEACAM6/CD1D/F11R/CXCL13/AFDN/FOXA1/GLI3/SHH/FOXA2/PIEZO1/IL6/TFRC/CD6/DUSP10/SMAD7/IL18/TNFSF9",34
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","41/932","370/18866",1.17605779779825e-06,0.000416638075833326,0.000349846245955563,"IGHV3-13/JAG1/TGFB1/SLC11A1/WAS/IGHV3-11/CD74/IGHV3-7/CEACAM1/SLAMF6/IGHV1-18/IRF7/CD1E/HAVCR2/IGHV6-1/IGHV2-5/IGHV3-15/IGKV1-39/ZBTB7B/CLU/SUSD4/HLA-H/IGHV4-59/CD1D/IL13RA2/CXCL13/BATF/UNC13D/AZGP1/IGHV3-21/IGHV1-24/IL6/IGKV1-16/TFRC/CD1A/IGHV1-3/SMAD7/CTSH/RFTN1/C3/IL18",41
"GO:0001503","GO:0001503","ossification","43/932","412/18866",3.1582797655178e-06,0.0010489436671226,0.000880786047765128,"XYLT1/JAG1/TGFB1/IGF2/IGFBP5/RFLNB/FAM20C/TP53INP2/DDR2/MMP16/CYP24A1/SNX10/EGR2/HGF/WWTR1/SNAI2/PKDCC/MMP2/WNT11/KREMEN2/SRGN/GPM6B/KL/TGFB2/CCL3/GPNMB/ITGA11/CLEC3B/SOX8/GLI3/SHH/SBNO2/EXT1/ACHE/ATP6V1B1/IL6/CCR1/SIX2/COL1A2/SMAD7/CHSY1/NOCT/PTH1R",43
"GO:0002548","GO:0002548","monocyte chemotaxis","14/932","67/18866",3.95387232980012e-06,0.00123593397415046,0.0010377996783915,"CCL26/CXCL17/S100A7/CCL11/SLAMF8/S100A14/RPS19/CCL5/CX3CL1/PDGFB/CCL3/DUSP1/IL6/CCR1",14
"GO:0048017","GO:0048017","inositol lipid-mediated signaling","26/932","196/18866",4.36709084620857e-06,0.00128926226426402,0.00108257883608644,"EPOR/NOP53/PIK3R1/TNFAIP8L3/PIP4K2A/CEACAM1/PREX2/CCL5/PLCB2/ERBB3/HGF/PDGFB/ERBB2/NTRK2/FGFR1/TGFB2/PPP1R16B/SLC9A3R1/EDN1/MAZ/ADAP2/NPR3/EZR/ZFP36L1/GPER1/IL18",26
"GO:0044282","GO:0044282","small molecule catabolic process","45/932","452/18866",6.51931482088161e-06,0.00182334941885078,0.00153104573549679,"DDO/TGFB1/GLS/AMACR/PECR/CDO1/LYVE1/LPIN3/CYP24A1/LIPE/HMMR/INPP5J/GLYCTK/QPRT/AHCY/HOGA1/ACADS/IDO1/DECR2/PKLR/MIOX/SDSL/SDS/DPYS/ADA2/OAT/HK3/ALDH3B2/FAH/ALDH3B1/CROT/ALDH2/CYP4F11/CEMIP2/IDUA/PGM2/BCAT2/ALDH3A2/CDA/CRYM/AMDHD1/MT3/MCCC2/FAAH/SHMT2",45
"GO:0060485","GO:0060485","mesenchyme development","33/932","290/18866",7.29128663717885e-06,0.00187843904666834,0.00157730386839671,"JAG1/TGFB1/RFLNB/SPRED1/PHLDB1/FN1/STAT1/ADAM15/KITLG/ERBB3/HGF/WWTR1/SNAI2/WNT11/TBX1/NKX2-1/SEMA6D/FGFR1/TGFB2/GATA4/SOX8/FOXA1/EDN1/SHH/FOXA2/FAM83D/MCRIP1/IL6/S100A4/SIX2/ZFP36L1/HEY1/SMAD7",33
"GO:0043491","GO:0043491","protein kinase B signaling","32/932","278/18866",7.87248596300897e-06,0.00187843904666834,0.00157730386839671,"TGFB1/IGF2/IGFBP5/FGFR4/NOP53/PIK3R1/TNFAIP8L3/MAGI2/CCL5/PIK3R3/KITLG/CX3CL1/ERBB3/HGF/PDGFB/SH2B3/ERBB2/NTRK2/KL/FGFR1/ESR1/CCL3/SLC9A3R1/GATA4/NOX4/MAZ/RASD2/ZFP36L1/GPER1/TSPYL5/MT3/IL18",32
"GO:0002697","GO:0002697","regulation of immune effector process","46/932","470/18866",8.07400773585446e-06,0.00187843904666834,0.00157730386839671,"IGHV3-13/TGFB1/CD96/VTN/DNASE1L3/SLAMF8/NOP53/GPRC5B/SH2D1A/STAT1/A2M/HTRA1/WAS/IGHV3-11/CD74/IGHV3-7/CEACAM1/RPS19/SLAMF6/SERPINB4/CD1E/HAVCR2/IGHV2-5/PYCARD/IGKV1-39/HLA-DMB/BST2/ZBTB7B/CLU/SUSD4/TGFB2/HLA-H/IGHV4-59/CD1D/IL13RA2/UNC13D/AZGP1/IL6/IGKV1-16/TFRC/CD1A/DUSP10/SMAD7/C3/IL18/FES",46
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","27/932","215/18866",8.13024051060816e-06,0.00187843904666834,0.00157730386839671,"CCL26/TGFB1/S100A7/CCL11/FGFR4/MARCO/TNFAIP8L3/CD74/ALKAL2/CCL5/CX3CL1/HAVCR2/ABCA7/PDGFB/PYCARD/SHC1/CCL3/GPNMB/GATA4/NOX4/AKAP12/HMGCR/CCR1/GPR183/GPER1/MTURN/MT3",27
"GO:0007160","GO:0007160","cell-matrix adhesion","28/932","230/18866",1.00790574099282e-05,0.00223167129484828,0.00187390896318798,"ITGA8/JAG1/CD96/VTN/PLAU/PIK3R1/FN1/PLEKHA2/LYVE1/BCAM/DLC1/ADAM15/ITGAL/VCAM1/ACTN1/CX3CL1/CDKN2A/EPDR1/GPM6B/ARHGAP6/SGCE/ITGA11/CEACAM6/ACTN2/POSTN/ITGBL1/ITGA3/NINJ1",28
"GO:0022612","GO:0022612","gland morphogenesis","19/932","124/18866",1.06070995862121e-05,0.00224253921135091,0.00188303462886843,"TGFB1/CCL11/IGFBP5/SERPINB5/CEACAM1/HGF/SNAI2/CAPN1/FGFR1/TGFB2/ESR1/LAMA1/SLC9A3R1/FOXA1/GLI3/SHH/NTN1/IL6/LIMS2",19
"GO:0016049","GO:0016049","cell growth","47/932","490/18866",1.09721527089055e-05,0.00224253921135091,0.00188303462886843,"MAP2/TGFB1/TMEM97/IGFBP5/GNG4/SPART/DCLK1/PPT1/FN1/RUFY3/CEACAM1/ADAM15/CPNE5/CDKN2A/DDX39B/WNT11/REG1A/SEMA6D/IGFBP4/ERBB2/APBB2/TNFRSF12A/AUTS2/MEG3/BST2/MAPT/S100A8/TGFB2/GATA4/CDKN2C/INHBA/TRPV2/JADE1/EDN1/NTN1/POSTN/TSPYL2/RNF157/DPYSL2/CDA/LHX2/BCAR1/SYT17/SMAD7/CDH4/MT3/MAP1B",47
"GO:0001558","GO:0001558","regulation of cell growth","42/932","420/18866",1.18230267939803e-05,0.00232694682900783,0.00195391074384727,"MAP2/TGFB1/TMEM97/IGFBP5/GNG4/SPART/PPT1/FN1/RUFY3/CEACAM1/ADAM15/CPNE5/CDKN2A/DDX39B/WNT11/REG1A/SEMA6D/IGFBP4/ERBB2/APBB2/TNFRSF12A/MEG3/BST2/MAPT/S100A8/TGFB2/CDKN2C/INHBA/TRPV2/JADE1/EDN1/NTN1/TSPYL2/RNF157/DPYSL2/CDA/BCAR1/SYT17/SMAD7/CDH4/MT3/MAP1B",42
"GO:0060326","GO:0060326","cell chemotaxis","34/932","311/18866",1.2630662572391e-05,0.00234833109821687,0.0019718668710935,"CCL26/CXCL17/S100A7/CCL11/PLA2G1B/SLAMF8/THBS4/MMP28/SLC12A2/CD74/DPEP1/S100A14/RPS19/CCL5/CX3CL1/HGF/PDGFB/MCU/S100A8/FGFR1/TGFB2/CCL3/PPBP/STK39/CXCL13/EDN1/LYST/CCR5/DUSP1/ARHGEF5/IL6/CCR1/GPR183/BCAR1",34
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","28/932","233/18866",1.28709944579188e-05,0.00234833109821687,0.0019718668710935,"LGR5/ARRDC3/MARCO/ADCY1/OXER1/GNA14/PTGER3/ADM2/LPAR2/ADCYAP1R1/CALCRL/ADGRL1/APLP1/ADCY2/SLC9A3R1/GPR176/AKAP12/RAMP2/EDN1/GNAO1/ADRA2C/GNAZ/GNAI1/NPR3/GPER1/ADGRB1/PTGER2/PTH1R",28
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","39/932","380/18866",1.32874300626577e-05,0.00234833109821687,0.0019718668710935,"VLDLR/FOXO6/GPRC5B/FN1/RUFY3/BRINP1/MAGI2/ALKAL2/ITPKA/CNTN1/CPNE5/CX3CL1/HGF/REG1A/TNFRSF12A/GDPD5/NEFL/NTRK2/SHANK3/MAPT/FGFR1/HMG20B/METRN/TRPV2/FOXA1/CDON/NTN1/TCF3/ADRA2C/MMD/SKIL/RNF157/SYT17/CDH4/ITGA3/ASCL1/MAP1B/FES/AMIGO1",39
"GO:0048568","GO:0048568","embryonic organ development","44/932","451/18866",1.36993345962971e-05,0.00234833109821687,0.0019718668710935,"ITGA8/TGFB1/IGF2/ALDH1A3/HOXB3/STIL/NR2F2/MMP16/STRA6/SOX15/HOXB8/KITLG/VASH1/PKDCC/WNT11/PDGFB/HOXA9/SH2B3/TBX1/HIPK2/SOX18/FZD2/TTC39C/MICAL2/TMIE/FGFR1/TGFB2/SLC9A3R1/GATA4/EDN1/GLI3/SHH/NTN1/SALL1/ATP6V1B1/EPAS1/EFEMP1/GJB5/SIX2/ZFP36L1/HEY1/DLX6/LRIG3/PHLDA2",44
"GO:0097529","GO:0097529","myeloid leukocyte migration","27/932","222/18866",1.46901685950714e-05,0.00243948612231905,0.00204840870639828,"CCL26/CD200/CXCL17/S100A7/CCL11/PLA2G1B/SLAMF8/THBS4/MMP28/CD74/DPEP1/S100A14/RPS19/CCL5/CX3CL1/PDGFB/MCU/S100A8/TGFB2/CCL3/PPBP/CXCL13/EDN1/DUSP1/ARHGEF5/IL6/CCR1",27
"GO:0022604","GO:0022604","regulation of cell morphogenesis","47/932","499/18866",1.75692808993445e-05,0.00276286111341572,0.00231994300254922,"XK/ATP10A/MAP2/ARC/CCL11/FGD6/SPART/FN1/RHOBTB1/RUFY3/DLC1/ITPKA/CPNE5/MYH14/FBLN1/REG1A/SEMA6D/EFNB3/TNFRSF12A/NEFL/NTRK2/SHANK3/MAPT/CCL3/METRN/HCK/SLC9A3R1/F11R/TRPV2/SRCIN1/ACTN4/UNC13D/NTN1/POSTN/SKIL/FGD3/RNF157/EZR/DPYSL2/LIMS2/SYT17/CDH4/MT3/MAP1B/FES/AMIGO1/MYH9",47
"GO:0061005","GO:0061005","cell differentiation involved in kidney development","12/932","57/18866",1.77654414855339e-05,0.00276286111341572,0.00231994300254922,"JAG1/STAT1/MAGI2/WWTR1/PDGFB/CD24/PROM1/MTSS1/GLI3/SHH/SALL1/SIX2",12
"GO:0001655","GO:0001655","urogenital system development","35/932","330/18866",1.81972410556173e-05,0.00276286111341572,0.00231994300254922,"ITGA8/TP73/JAG1/LGR5/SERPINB5/MMP17/STAT1/EFNB2/MAGI2/STRA6/COL4A1/WWTR1/WNT11/PDGFB/CD24/PROM1/MTSS1/MAGED1/EPCAM/CRLF1/ANGPT2/FGFR1/TGFB2/ESR1/SOX8/FOXA1/GLI3/SHH/SALL1/PRLR/TIPARP/SIX2/SMAD7/CTSH/ITGA3",35
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","21/932","152/18866",1.9098258783071e-05,0.00281911519925665,0.00236717891758591,"JAG1/TGFB1/RFLNB/SPRED1/PHLDB1/ADAM15/HGF/WWTR1/SNAI2/WNT11/NKX2-1/FGFR1/TGFB2/FOXA1/FOXA2/FAM83D/MCRIP1/IL6/S100A4/HEY1/SMAD7",21
"GO:0014065","GO:0014065","phosphatidylinositol 3-kinase signaling","21/932","154/18866",2.33458441024771e-05,0.00329485416499834,0.00276665150752292,"EPOR/NOP53/PIK3R1/PIP4K2A/CEACAM1/PREX2/CCL5/ERBB3/HGF/PDGFB/ERBB2/NTRK2/FGFR1/TGFB2/PPP1R16B/SLC9A3R1/EDN1/MAZ/ZFP36L1/GPER1/IL18",21
"GO:0048771","GO:0048771","tissue remodeling","23/932","178/18866",2.35612454403344e-05,0.00329485416499834,0.00276665150752292,"IL20RA/JAG1/TGFB1/IGFBP5/THBS4/DDR2/SNX10/CEACAM1/P3H4/CST3/CAPN1/TNFRSF11B/MMP2/GPR137B/GPNMB/NOX4/NCDN/EPAS1/IL6/TFRC/IL18/BGN/PTH1R",23
"GO:0002683","GO:0002683","negative regulation of immune system process","44/932","463/18866",2.60946622286416e-05,0.00347837811855324,0.00292075448062658,"CD200/TGFB1/CD96/SLAMF8/PIK3R1/SH2D1A/A2M/HTRA1/MMP28/MILR1/CD74/LILRB2/CST7/CEACAM1/SAMHD1/RPS19/SERPINB4/HOXB8/KITLG/CX3CL1/HAVCR2/IDO1/HOXA9/ERBB2/BST2/ZBTB7B/TMEM176B/SUSD4/GPR137B/TGFB2/CCL3/GPNMB/IL13RA2/INHBA/LDLR/GLI3/SHH/DUSP1/TTLL12/EZR/ZFP36L1/GPER1/DUSP10/SMAD7",44
"GO:0016054","GO:0016054","organic acid catabolic process","31/932","282/18866",2.70469999054907e-05,0.00347837811855324,0.00292075448062658,"DDO/TGFB1/GLS/AMACR/PECR/CDO1/LYVE1/LPIN3/LIPE/HMMR/QPRT/AHCY/HOGA1/ACADS/IDO1/DECR2/SDSL/SDS/OAT/FAH/CROT/CYP4F11/CEMIP2/IDUA/BCAT2/ALDH3A2/CRYM/AMDHD1/MCCC2/FAAH/SHMT2",31
"GO:0046395","GO:0046395","carboxylic acid catabolic process","31/932","282/18866",2.70469999054907e-05,0.00347837811855324,0.00292075448062658,"DDO/TGFB1/GLS/AMACR/PECR/CDO1/LYVE1/LPIN3/LIPE/HMMR/QPRT/AHCY/HOGA1/ACADS/IDO1/DECR2/SDSL/SDS/OAT/FAH/CROT/CYP4F11/CEMIP2/IDUA/BCAT2/ALDH3A2/CRYM/AMDHD1/MCCC2/FAAH/SHMT2",31
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","24/932","192/18866",2.74918857695213e-05,0.00347837811855324,0.00292075448062658,"EPOR/NOP53/PIK3R1/PIP4K2A/CEACAM1/PREX2/CCL5/PLCB2/ERBB3/HGF/PDGFB/ERBB2/NTRK2/FGFR1/TGFB2/PPP1R16B/SLC9A3R1/EDN1/MAZ/NPR3/EZR/ZFP36L1/GPER1/IL18",24
"GO:0008361","GO:0008361","regulation of cell size","23/932","181/18866",3.08537612267332e-05,0.00372902969916033,0.00313122375745115,"XK/MAP2/SPART/FN1/SLC12A2/RUFY3/KCNMA1/SLC12A7/SEMA6D/TNFRSF12A/DEPTOR/SHANK3/MAPT/SLC9A3R1/TRPV2/EDN1/NTN1/AQP4/DPYSL2/CDH4/MT3/MAP1B/AQP1",23
"GO:0002544","GO:0002544","chronic inflammatory response","7/932","20/18866",3.08764220479967e-05,0.00372902969916033,0.00313122375745115,"CCL11/CCL5/AHCY/IDO1/S100A8/CXCL13/UNC13D",7
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","42/932","439/18866",3.38704997092372e-05,0.00399972967677525,0.00335852744485278,"JAG1/TGFB1/IGF2/ADAM19/PIK3R1/EFNB2/SOX12/CD74/LILRB2/CEACAM1/CCL5/VCAM1/TJP1/CX3CL1/HAVCR2/IDO1/SH2B3/EFNB3/ERBB2/CD24/PYCARD/HLA-DMB/ZBTB7B/EPCAM/GPNMB/CEACAM6/CD1D/F11R/CXCL13/AFDN/FOXA1/GLI3/SHH/FOXA2/PIEZO1/IL6/TFRC/CD6/DUSP10/SMAD7/IL18/TNFSF9",42
"GO:0007162","GO:0007162","negative regulation of cell adhesion","32/932","301/18866",3.91751799250801e-05,0.00452558491569295,0.00380008209845342,"JAG1/TGFB1/MUC1/PIK3R1/CD74/LILRB2/CEACAM1/DLC1/ADAM15/CX3CL1/HAVCR2/ARHGDIG/CDKN2A/ERBB3/SNAI2/IDO1/FBLN1/SH2B3/ERBB2/ZBTB7B/EPCAM/ARHGAP6/ANGPT2/GPNMB/ACTN4/FZD7/GLI3/SHH/POSTN/DUSP1/TGFBI/SMAD7",32
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","36/932","357/18866",4.10237521815845e-05,0.00463830253389234,0.00389472979838156,"IGHV3-13/TGFB1/IGF2/PIK3R1/EFNB2/SOX12/IGHV3-11/CD74/IGHV3-7/LILRB2/CCL5/VCAM1/IGHV1-18/HAVCR2/IGHV6-1/IGHV2-5/IGHV3-15/EFNB3/CD24/PYCARD/HLA-DMB/ZBTB7B/IGHV4-59/CD1D/GLI3/SHH/IGHV3-21/IGHV1-24/IL6/GPR183/TFRC/CD6/IGHV1-3/DUSP10/IL18/TNFSF9",36
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","27/932","236/18866",4.3884958450897e-05,0.00473995063775053,0.00398008255322079,"MAP2/CCL11/SPART/DCLK1/FN1/RUFY3/MAGI2/CPNE5/WNT11/REG1A/SEMA6D/TNFRSF12A/AUTS2/MAPT/ESR1/TRPV2/SHH/NTN1/POSTN/SALL1/RNF157/DPYSL2/LHX2/SYT17/CDH4/MT3/MAP1B",27
"GO:0010818","GO:0010818","T cell chemotaxis","8/932","28/18866",4.41792682574284e-05,0.00473995063775053,0.00398008255322079,"CCL26/S100A7/SLC12A2/CCL5/CCL3/STK39/CXCL13/GPR183",8
"GO:0022617","GO:0022617","extracellular matrix disassembly","14/932","82/18866",4.45987075437574e-05,0.00473995063775053,0.00398008255322079,"TGFB1/FGFR4/DDR2/A2M/HTRA1/MMP16/ADAM15/CST3/CAPN1/MMP2/FAP/CAPNS2/IL6/CTSL",14
"GO:0007187","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","29/932","263/18866",4.59675726649941e-05,0.00478964080670154,0.00402180682202084,"LGR5/ARRDC3/MARCO/ADCY1/OXER1/GNA14/PTGER3/ADM2/LPAR2/ADCYAP1R1/CALCRL/ADGRL1/APLP1/ADCY2/SLC9A3R1/GPR176/AKAP12/RAMP2/EDN1/GNAO1/ADRA2C/GNAZ/GNAI1/NPR3/CCR1/GPER1/ADGRB1/PTGER2/PTH1R",29
"GO:0006911","GO:0006911","phagocytosis, engulfment","18/932","126/18866",4.71019549267531e-05,0.00481345747078396,0.00404180540353252,"IGHV3-13/MARCO/RHOBTB1/IGHV3-11/IGHV3-7/IGHV1-18/HAVCR1/ABCA7/IGHV6-1/IGHV2-5/IGHV3-15/IGHV4-59/IGHV3-21/IGHV1-24/IGHV1-3/ADGRB1/C3/MYH9",18
"GO:0071621","GO:0071621","granulocyte chemotaxis","18/932","127/18866",5.23929435429416e-05,0.00519856714595061,0.00436517761061835,"CCL26/CXCL17/S100A7/CCL11/PLA2G1B/THBS4/CD74/DPEP1/S100A14/CCL5/CX3CL1/MCU/S100A8/TGFB2/CCL3/PPBP/CXCL13/EDN1",18
