"","ID","Description","Count","GeneRatio","geneID"
"GO:0005952","GO:0005952","cAMP-dependent protein kinase complex",1,"1/651","PRKX"
"GO:0005953","GO:0005953","CAAX-protein geranylgeranyltransferase complex",0,"0/651",""
"GO:0005954","GO:0005954","calcium- and calmodulin-dependent protein kinase complex",0,"0/651",""
"GO:0005955","GO:0005955","calcineurin complex",0,"0/651",""
"GO:0005956","GO:0005956","protein kinase CK2 complex",0,"0/651",""
"GO:0005963","GO:0005963","magnesium-dependent protein serine/threonine phosphatase complex",0,"0/651",""
"GO:0008043","GO:0008043","intracellular ferritin complex",0,"0/651",""
"GO:0009318","GO:0009318","exodeoxyribonuclease VII complex",0,"0/651",""
"GO:0009327","GO:0009327","NAD(P)+ transhydrogenase complex (AB-specific)",0,"0/651",""
"GO:0009330","GO:0009330","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",0,"0/651",""
"GO:0009337","GO:0009337","sulfite reductase complex (NADPH)",0,"0/651",""
"GO:0009338","GO:0009338","exodeoxyribonuclease V complex",0,"0/651",""
"GO:0009350","GO:0009350","ethanolamine ammonia-lyase complex",0,"0/651",""
"GO:0009356","GO:0009356","aminodeoxychorismate synthase complex",0,"0/651",""
"GO:0009366","GO:0009366","enterobactin synthetase complex",0,"0/651",""
"GO:0009368","GO:0009368","endopeptidase Clp complex",0,"0/651",""
"GO:0009375","GO:0009375","ferredoxin hydrogenase complex",0,"0/651",""
"GO:0009579","GO:0009579","thylakoid",0,"0/651",""
"GO:0010170","GO:0010170","glucose-1-phosphate adenylyltransferase complex",0,"0/651",""
"GO:0010598","GO:0010598","NAD(P)H dehydrogenase complex (plastoquinone)",0,"0/651",""
"GO:0016234","GO:0016234","inclusion body",2,"2/651","STRADB/BAG3"
"GO:0016610","GO:0016610","nitrogenase complex",0,"0/651",""
"GO:0017101","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",0,"0/651",""
"GO:0017122","GO:0017122","protein N-acetylglucosaminyltransferase complex",0,"0/651",""
"GO:0030008","GO:0030008","TRAPP complex",0,"0/651",""
"GO:0030014","GO:0030014","CCR4-NOT complex",1,"1/651","TNKS1BP1"
"GO:0030076","GO:0030076","light-harvesting complex",0,"0/651",""
"GO:0030289","GO:0030289","protein phosphatase 4 complex",0,"0/651",""
"GO:0030880","GO:0030880","RNA polymerase complex",0,"0/651",""
"GO:0030956","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex",0,"0/651",""
"GO:0031026","GO:0031026","glutamate synthase complex",0,"0/651",""
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex",0,"0/651",""
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",3,"3/651","CAV2/DLG4/ALOX15"
"GO:0031248","GO:0031248","protein acetyltransferase complex",0,"0/651",""
"GO:0031371","GO:0031371","ubiquitin conjugating enzyme complex",0,"0/651",""
"GO:0031421","GO:0031421","invertasome",0,"0/651",""
"GO:0031431","GO:0031431","Dbf4-dependent protein kinase complex",0,"0/651",""
"GO:0031501","GO:0031501","mannosyltransferase complex",1,"1/651","DPM3"
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex",0,"0/651",""
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex",0,"0/651",""
"GO:0032144","GO:0032144","4-aminobutyrate transaminase complex",0,"0/651",""
"GO:0032299","GO:0032299","ribonuclease H2 complex",0,"0/651",""
"GO:0032300","GO:0032300","mismatch repair complex",0,"0/651",""
"GO:0032517","GO:0032517","SOD1-calcineurin complex",0,"0/651",""
"GO:0032996","GO:0032996","Bcl3-Bcl10 complex",0,"0/651",""
"GO:0033202","GO:0033202","DNA helicase complex",0,"0/651",""
"GO:0033256","GO:0033256","I-kappaB/NF-kappaB complex",1,"1/651","NFKBIA"
"GO:0033588","GO:0033588","Elongator holoenzyme complex",0,"0/651",""
"GO:0033593","GO:0033593","BRCA2-MAGE-D1 complex",0,"0/651",""
"GO:0033607","GO:0033607","SOD1-Bcl-2 complex",0,"0/651",""
"GO:0034615","GO:0034615","GCH1 complex",0,"0/651",""
"GO:0034657","GO:0034657","GID complex",0,"0/651",""
"GO:0034708","GO:0034708","methyltransferase complex",0,"0/651",""
"GO:0034716","GO:0034716","Gemin3-Gemin4-Gemin5 complex",0,"0/651",""
"GO:0034717","GO:0034717","Gemin6-Gemin7-unrip complex",0,"0/651",""
"GO:0034718","GO:0034718","SMN-Gemin2 complex",0,"0/651",""
"GO:0034751","GO:0034751","aryl hydrocarbon receptor complex",0,"0/651",""
"GO:0034977","GO:0034977","ABIN2-NFKB1-MAP3K8 complex",0,"0/651",""
"GO:0035301","GO:0035301","Hedgehog signaling complex",0,"0/651",""
"GO:0038201","GO:0038201","TOR complex",0,"0/651",""
"GO:0042575","GO:0042575","DNA polymerase complex",0,"0/651",""
"GO:0043229","GO:0043229","intracellular organelle",400,"400/651","ITGAL/ST3GAL1/MLXIPL/CD9/WAS/TNFRSF1B/ARNTL2/BAK1/GRN/CP/COL9A2/SERPINB3/PKP2/F7/PRDM1/PKM/SYT1/PRR11/REEP1/GTSE1/LRP2/PHLPP1/ATP8B1/SMARCD3/FYB1/STRADB/MGST2/LZTS3/TESC/OAS1/CHGB/PEBP1/SCD/ABLIM1/NRP1/TSPAN15/MICALL1/HIF1A/SERPINA4/PCK2/NFKBIA/PSME2/REC8/PLTP/SYTL4/BEX4/NDFIP2/FNDC3A/ACP5/PARP4/FLT1/TSC22D1/NCALD/SQLE/SLC39A14/BNIP3L/CDK6/PON2/WDR91/PTN/CAV2/HOXA3/LFNG/HOXA5/ACTA2/SFXN3/NPM3/LHPP/SH3PXD2A/UBE2S/RPL28/ZMIZ1/PPIF/VWA5A/DTX4/UNC93B1/CCND1/UST/PHACTR1/BAG2/RAB23/PTP4A1/ALDH5A1/GMNN/SOBP/PERP/ARFGEF3/PACRG/QKI/PLXNA1/PLCH1/ZBTB47/TNNC1/FOXP1/RNF19B/RHOU/FBXO2/IVNS1ABP/PLA2G4A/WLS/RGS2/AGMAT/CD58/VAMP8/ABCG2/PPL/ELL2/PTBP3/CTNNAL1/NEK6/CAT/GJB6/ADGRB2/GPSM2/FAM210B/PARD6B/PTGIS/SNAI1/PMEPA1/PLAGL2/F10/THRA/CCR7/NR1D1/PRDX5/BCL2L12/FLNC/CALU/CCDC136/MRPS12/MYO1B/HOXD13/TNNI2/COL5A1/PNPLA7/LAMA5/ASS1/GMFG/RAP1GAP2/ITGB4/TRIM47/XAF1/DLG4/RIDA/REEP2/TSPAN2/PTPN22/SORT1/PTGFRN/NOTCH2/NGF/SPIRE1/RSAD2/KRT7/MAP7/CD164/PKIB/RAB11FIP5/LMX1B/MYC/IL33/DNAJB5/ALDH1B1/RPS6/FOXP4/TCF19/KIF11/CEP55/IDH1/ITPRID2/ITGAV/GLCE/APH1B/HERC6/GPAT3/FGF2/MMRN1/SHROOM3/ANXA3/SORD/DUOXA2/DUOX2/SLC27A2/FGF7/PSTPIP1/BCL2A1/TPM1/MFGE8/FURIN/NLRC5/KLK3/PADI3/PGD/SH3BGRL3/PLK4/SYTL1/KIF2C/SYPL2/ZNF697/GPR161/MPC2/CREG1/NAT8/SFXN5/DQX1/ST6GAL2/AFF3/GALNT13/ZNF385B/DLX1/ABCA12/ACKR3/RBMS3/POMGNT2/CSRNP1/NFKBIZ/COL8A1/ANO7/CYP39A1/PM20D2/ARHGAP18/CREB5/EGFR/CDCA5/IGFBP3/IGFBP1/NIPSNAP2/ZNF92/SYTL5/MSN/SYT8/TNKS1BP1/RNF144A/ADAM17/SLC25A4/BAG3/MZT2B/PTPN14/MGAT5/PSTPIP2/TCF7L1/NADK2/C4orf19/TNIK/PGM5/ENAH/SORBS2/LY96/ADAMTS1/WNT7A/FGD5/STEAP2/MMP14/TSC22D3/ATP13A2/BTG2/ALDH4A1/CHCHD6/TPPP3/ZYX/CCDC28B/ABCG1/TMPRSS3/ALOX15/BCL6B/ASGR2/TNFSF13/TEDC2/CCNF/ASRGL1/ITIH3/LRP5/PLPP3/AK4/PDPN/DHRS3/LAPTM5/S100A9/S100A12/TGFA/FZD5/NPPC/ANTXR2/PBXIP1/COL6A3/ATP1A1/FSTL1/LMOD1/ELF3/HDAC11/HMGB2/MAD2L1/MAP9/HPGD/ITGA2/ELOVL7/CMYA5/MID1IP1/RNF183/VEGFD/ZNF367/AQP3/MELK/SPTSSA/CFL2/SKA3/WEE1/CCDC68/CENPV/BEX3/B2M/ACSM1/NXN/KIFC2/RILP/SERPINF2/KLK1/KLK4/KLK2/KLK6/KLK11/KRT1/SEMA4C/TSPAN5/ATOH8/SFTPB/VAMP5/PPIC/ADRA1B/HSPB2/CMTM8/KRT15/TPPP/KRT20/MCC/HOPX/MAP6/CLSTN1/RAB37/RARG/CES3/SSH3/CES2/DHCR7/NBEA/MRGPRF/TRAM1L1/UGT8/B4GAT1/SH3PXD2B/RIN1/FZD4/CNIH2/FUT2/FIBIN/DPP7/SEC24C/ACER2/RCC2/DPM3/TMTC2/GIMAP7/GADD45GIP1/SOX2/RAP2B/CABCOCO1/GBP6/TENT5C/ACSM5/TNFAIP8L3/FBXL7/RFLNB/PRKX/SMTN/WT1/SORCS2/MANEAL/MUC1/IRF7/KRT14/GCNT1/FNBP1/KAZN/NOL4L/SERPINA1/SIRPA/ARC/LRBA/TOX/SOX18/RTL8A/TCEAL5/LST1/DENND1C/JPT2/SNORD60/CFAP45/TNF/SCARNA7/SELENOP"
"GO:0044100","GO:0044100","sporoplasm",0,"0/651",""
"GO:0044609","GO:0044609","DBIRD complex",0,"0/651",""
"GO:0044796","GO:0044796","DNA polymerase processivity factor complex",0,"0/651",""
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex",1,"1/651","PPIF"
"GO:0045273","GO:0045273","respiratory chain complex II",0,"0/651",""
"GO:0045275","GO:0045275","respiratory chain complex III",0,"0/651",""
"GO:0045277","GO:0045277","respiratory chain complex IV",0,"0/651",""
"GO:0046821","GO:0046821","extrachromosomal DNA",0,"0/651",""
"GO:0048269","GO:0048269","methionine adenosyltransferase complex",1,"1/651","MAT2A"
"GO:0052718","GO:0052718","tRNA-specific adenosine-34 deaminase complex",0,"0/651",""
"GO:0060171","GO:0060171","stereocilium membrane",0,"0/651",""
"GO:0070090","GO:0070090","metaphase plate",0,"0/651",""
"GO:0070419","GO:0070419","nonhomologous end joining complex",0,"0/651",""
"GO:0070477","GO:0070477","endospore core",0,"0/651",""
"GO:0070725","GO:0070725","Yb body",0,"0/651",""
"GO:0070850","GO:0070850","TACC/TOG complex",0,"0/651",""
"GO:0071141","GO:0071141","SMAD protein complex",0,"0/651",""
"GO:0071147","GO:0071147","TEAD-2 multiprotein complex",0,"0/651",""
"GO:0071152","GO:0071152","G-protein alpha(q)-synembrin complex",0,"0/651",""
"GO:0071153","GO:0071153","G-protein alpha(o)-synembrin complex",0,"0/651",""
"GO:0071154","GO:0071154","G-protein alpha(i)1-synembrin complex",0,"0/651",""
"GO:0071155","GO:0071155","G-protein alpha(13)-synembrin complex",0,"0/651",""
"GO:0071159","GO:0071159","NF-kappaB complex",0,"0/651",""
"GO:0072669","GO:0072669","tRNA-splicing ligase complex",0,"0/651",""
"GO:0120123","GO:0120123","ubiquitin activating enzyme complex",0,"0/651",""
"GO:1905348","GO:1905348","endonuclease complex",0,"0/651",""
"GO:1990302","GO:1990302","Bre1-Rad6 ubiquitin ligase complex",0,"0/651",""
"GO:1990303","GO:1990303","UBR1-RAD6 ubiquitin ligase complex",0,"0/651",""
"GO:1990304","GO:1990304","MUB1-RAD6-UBR2 ubiquitin ligase complex",0,"0/651",""
"GO:1990305","GO:1990305","RAD6-UBR2 ubiquitin ligase complex",0,"0/651",""
"GO:1990306","GO:1990306","RSP5-BUL ubiquitin ligase complex",0,"0/651",""
"GO:1990328","GO:1990328","RPB4-RPB7 complex",0,"0/651",""
"GO:0044423","GO:0044423","virion part",0,"0/651",""
"GO:0000133","GO:0000133","polarisome",0,"0/651",""
"GO:0000346","GO:0000346","transcription export complex",0,"0/651",""
"GO:0000347","GO:0000347","THO complex",0,"0/651",""
"GO:0000417","GO:0000417","HIR complex",0,"0/651",""
"GO:0000444","GO:0000444","MIS12/MIND type complex",0,"0/651",""
"GO:0000797","GO:0000797","condensin core heterodimer",0,"0/651",""
"GO:0000808","GO:0000808","origin recognition complex",0,"0/651",""
"GO:0000817","GO:0000817","COMA complex",0,"0/651",""
"GO:0000930","GO:0000930","gamma-tubulin complex",1,"1/651","MZT2B"
"GO:0000939","GO:0000939","condensed chromosome inner kinetochore",0,"0/651",""
"GO:0000940","GO:0000940","condensed chromosome outer kinetochore",1,"1/651","SKA3"
"GO:0000974","GO:0000974","Prp19 complex",0,"0/651",""
"GO:0001114","GO:0001114","protein-DNA-RNA complex",0,"0/651",""
"GO:0001534","GO:0001534","radial spoke",0,"0/651",""
"GO:0001535","GO:0001535","radial spoke head",0,"0/651",""
"GO:0001536","GO:0001536","radial spoke stalk",0,"0/651",""
"GO:0002096","GO:0002096","polkadots",0,"0/651",""
"GO:0002111","GO:0002111","BRCA2-BRAF35 complex",0,"0/651",""
"GO:0002133","GO:0002133","polycystin complex",0,"0/651",""
"GO:0002142","GO:0002142","stereocilia ankle link complex",0,"0/651",""
"GO:0002144","GO:0002144","cytosolic tRNA wobble base thiouridylase complex",0,"0/651",""
"GO:0002167","GO:0002167","VRK3/VHR/ERK complex",0,"0/651",""
"GO:0002193","GO:0002193","MAML1-RBP-Jkappa- ICN1 complex",0,"0/651",""
"GO:0002199","GO:0002199","zona pellucida receptor complex",0,"0/651",""
"GO:0002929","GO:0002929","MECO complex",0,"0/651",""
"GO:0005577","GO:0005577","fibrinogen complex",1,"1/651","SERPINF2"
"GO:0005581","GO:0005581","collagen trimer",5,"5/651","COL9A2/COL5A1/FCN3/COL8A1/COL6A3"
"GO:0005601","GO:0005601","classical-complement-pathway C3/C5 convertase complex",0,"0/651",""
"GO:0005602","GO:0005602","complement component C1 complex",0,"0/651",""
"GO:0005616","GO:0005616","larval serum protein complex",0,"0/651",""
"GO:0005643","GO:0005643","nuclear pore",1,"1/651","MAD2L1"
"GO:0005662","GO:0005662","DNA replication factor A complex",0,"0/651",""
"GO:0005663","GO:0005663","DNA replication factor C complex",0,"0/651",""
"GO:0005667","GO:0005667","transcription regulator complex",9,"9/651","MLXIPL/ARNTL2/HIF1A/CCND1/IVNS1ABP/CREG1/TCF7L1/RARG/SOX2"
"GO:0005677","GO:0005677","chromatin silencing complex",0,"0/651",""
"GO:0005831","GO:0005831","steroid hormone aporeceptor complex",0,"0/651",""
"GO:0005833","GO:0005833","hemoglobin complex",0,"0/651",""
"GO:0005835","GO:0005835","fatty acid synthase complex",0,"0/651",""
"GO:0005838","GO:0005838","proteasome regulatory particle",0,"0/651",""
"GO:0005839","GO:0005839","proteasome core complex",0,"0/651",""
"GO:0005849","GO:0005849","mRNA cleavage factor complex",0,"0/651",""
"GO:0005850","GO:0005850","eukaryotic translation initiation factor 2 complex",0,"0/651",""
"GO:0005851","GO:0005851","eukaryotic translation initiation factor 2B complex",0,"0/651",""
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex",0,"0/651",""
"GO:0005853","GO:0005853","eukaryotic translation elongation factor 1 complex",0,"0/651",""
"GO:0005854","GO:0005854","nascent polypeptide-associated complex",0,"0/651",""
"GO:0005861","GO:0005861","troponin complex",2,"2/651","TNNC1/TNNI2"
"GO:0005862","GO:0005862","muscle thin filament tropomyosin",1,"1/651","TPM1"
"GO:0005875","GO:0005875","microtubule associated complex",5,"5/651","ACTA2/MAP7/KIF11/KIF2C/KIFC2"
"GO:0005885","GO:0005885","Arp2/3 protein complex",0,"0/651",""
"GO:0005931","GO:0005931","axonemal nexin link",0,"0/651",""
"GO:0008023","GO:0008023","transcription elongation factor complex",2,"2/651","ELL2/AFF3"
"GO:0008074","GO:0008074","guanylate cyclase complex, soluble",1,"1/651","GUCY1A1"
"GO:0008091","GO:0008091","spectrin",0,"0/651",""
"GO:0008180","GO:0008180","COP9 signalosome",0,"0/651",""
"GO:0008278","GO:0008278","cohesin complex",1,"1/651","REC8"
"GO:0008290","GO:0008290","F-actin capping protein complex",0,"0/651",""
"GO:0008537","GO:0008537","proteasome activator complex",1,"1/651","PSME2"
"GO:0008540","GO:0008540","proteasome regulatory particle, base subcomplex",0,"0/651",""
"GO:0008541","GO:0008541","proteasome regulatory particle, lid subcomplex",0,"0/651",""
"GO:0009344","GO:0009344","nitrite reductase complex [NAD(P)H]",0,"0/651",""
"GO:0009346","GO:0009346","citrate lyase complex",0,"0/651",""
"GO:0010316","GO:0010316","pyrophosphate-dependent phosphofructokinase complex",0,"0/651",""
"GO:0010317","GO:0010317","pyrophosphate-dependent phosphofructokinase complex, alpha-subunit complex",0,"0/651",""
"GO:0010318","GO:0010318","pyrophosphate-dependent phosphofructokinase complex, beta-subunit complex",0,"0/651",""
"GO:0015627","GO:0015627","type II protein secretion system complex",0,"0/651",""
"GO:0016272","GO:0016272","prefoldin complex",0,"0/651",""
"GO:0016281","GO:0016281","eukaryotic translation initiation factor 4F complex",0,"0/651",""
"GO:0016459","GO:0016459","myosin complex",1,"1/651","MYO1B"
"GO:0016592","GO:0016592","mediator complex",1,"1/651","CDK6"
"GO:0017086","GO:0017086","3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex",0,"0/651",""
"GO:0017102","GO:0017102","methionyl glutamyl tRNA synthetase complex",0,"0/651",""
"GO:0017177","GO:0017177","glucosidase II complex",0,"0/651",""
"GO:0018444","GO:0018444","translation release factor complex",0,"0/651",""
"GO:0019008","GO:0019008","molybdopterin synthase complex",0,"0/651",""
"GO:0019035","GO:0019035","viral integration complex",0,"0/651",""
"GO:0019036","GO:0019036","viral transcriptional complex",0,"0/651",""
"GO:0019197","GO:0019197","phosphoenolpyruvate-dependent sugar phosphotransferase complex",0,"0/651",""
"GO:0019773","GO:0019773","proteasome core complex, alpha-subunit complex",0,"0/651",""
"GO:0019774","GO:0019774","proteasome core complex, beta-subunit complex",0,"0/651",""
"GO:0019814","GO:0019814","immunoglobulin complex",4,"4/651","IGLV4-69/IGLV4-60/IGHV2-5/IGHV1-18"
"GO:0022623","GO:0022623","proteasome-activating nucleotidase complex",0,"0/651",""
"GO:0022624","GO:0022624","proteasome accessory complex",1,"1/651","PSME2"
"GO:0030015","GO:0030015","CCR4-NOT core complex",0,"0/651",""
"GO:0030080","GO:0030080","B875 antenna complex",0,"0/651",""
"GO:0030081","GO:0030081","B800-820 antenna complex",0,"0/651",""
"GO:0030082","GO:0030082","B800-850 antenna complex",0,"0/651",""
"GO:0030256","GO:0030256","type I protein secretion system complex",0,"0/651",""
"GO:0030257","GO:0030257","type III protein secretion system complex",0,"0/651",""
"GO:0030314","GO:0030314","junctional membrane complex",0,"0/651",""
"GO:0030689","GO:0030689","Noc complex",0,"0/651",""
"GO:0030870","GO:0030870","Mre11 complex",0,"0/651",""
"GO:0030877","GO:0030877","beta-catenin destruction complex",0,"0/651",""
"GO:0030895","GO:0030895","apolipoprotein B mRNA editing enzyme complex",0,"0/651",""
"GO:0030896","GO:0030896","checkpoint clamp complex",0,"0/651",""
"GO:0030929","GO:0030929","ADPG pyrophosphorylase complex",0,"0/651",""
"GO:0030990","GO:0030990","intraciliary transport particle",0,"0/651",""
"GO:0030991","GO:0030991","intraciliary transport particle A",0,"0/651",""
"GO:0030992","GO:0030992","intraciliary transport particle B",0,"0/651",""
"GO:0030993","GO:0030993","axonemal heterotrimeric kinesin-II complex",0,"0/651",""
"GO:0031080","GO:0031080","nuclear pore outer ring",0,"0/651",""
"GO:0031082","GO:0031082","BLOC complex",0,"0/651",""
"GO:0031105","GO:0031105","septin complex",0,"0/651",""
"GO:0031209","GO:0031209","SCAR complex",0,"0/651",""
"GO:0031250","GO:0031250","anaerobic ribonucleoside-triphosphate reductase complex",0,"0/651",""
"GO:0031251","GO:0031251","PAN complex",0,"0/651",""
"GO:0031262","GO:0031262","Ndc80 complex",0,"0/651",""
"GO:0031298","GO:0031298","replication fork protection complex",0,"0/651",""
"GO:0031389","GO:0031389","Rad17 RFC-like complex",0,"0/651",""
"GO:0031390","GO:0031390","Ctf18 RFC-like complex",0,"0/651",""
"GO:0031395","GO:0031395","bursicon neuropeptide hormone complex",0,"0/651",""
"GO:0031422","GO:0031422","RecQ family helicase-topoisomerase III complex",0,"0/651",""
"GO:0031499","GO:0031499","TRAMP complex",0,"0/651",""
"GO:0031511","GO:0031511","Mis6-Sim4 complex",0,"0/651",""
"GO:0031518","GO:0031518","CBF3 complex",0,"0/651",""
"GO:0031519","GO:0031519","PcG protein complex",0,"0/651",""
"GO:0031521","GO:0031521","spitzenkorper",0,"0/651",""
"GO:0031522","GO:0031522","cell envelope Sec protein transport complex",0,"0/651",""
"GO:0031523","GO:0031523","Myb complex",0,"0/651",""
"GO:0031617","GO:0031617","NMS complex",0,"0/651",""
"GO:0031680","GO:0031680","G-protein beta/gamma-subunit complex",0,"0/651",""
"GO:0031838","GO:0031838","haptoglobin-hemoglobin complex",0,"0/651",""
"GO:0031941","GO:0031941","filamentous actin",1,"1/651","SMTN"
"GO:0032039","GO:0032039","integrator complex",0,"0/651",""
"GO:0032116","GO:0032116","SMC loading complex",0,"0/651",""
"GO:0032311","GO:0032311","angiogenin-PRI complex",0,"0/651",""
"GO:0032449","GO:0032449","CBM complex",0,"0/651",""
"GO:0032545","GO:0032545","CURI complex",0,"0/651",""
"GO:0032766","GO:0032766","NHE3/E3KARP/ACTN4 complex",0,"0/651",""
"GO:0032807","GO:0032807","DNA ligase IV complex",0,"0/651",""
"GO:0032992","GO:0032992","protein-carbohydrate complex",0,"0/651",""
"GO:0032993","GO:0032993","protein-DNA complex",0,"0/651",""
"GO:0032994","GO:0032994","protein-lipid complex",1,"1/651","PLTP"
"GO:0033061","GO:0033061","DNA recombinase mediator complex",0,"0/651",""
"GO:0033104","GO:0033104","type VI protein secretion system complex",0,"0/651",""
