"","ID","Description","Count","GeneRatio","geneID"
"GO:0005952","GO:0005952","cAMP-dependent protein kinase complex",2,"2/1147","PRKAR2B/PRKAR1B"
"GO:0005953","GO:0005953","CAAX-protein geranylgeranyltransferase complex",0,"0/1147",""
"GO:0005954","GO:0005954","calcium- and calmodulin-dependent protein kinase complex",0,"0/1147",""
"GO:0005955","GO:0005955","calcineurin complex",0,"0/1147",""
"GO:0005956","GO:0005956","protein kinase CK2 complex",0,"0/1147",""
"GO:0005963","GO:0005963","magnesium-dependent protein serine/threonine phosphatase complex",0,"0/1147",""
"GO:0008043","GO:0008043","intracellular ferritin complex",0,"0/1147",""
"GO:0009318","GO:0009318","exodeoxyribonuclease VII complex",0,"0/1147",""
"GO:0009327","GO:0009327","NAD(P)+ transhydrogenase complex (AB-specific)",0,"0/1147",""
"GO:0009330","GO:0009330","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",1,"1/1147","TOP2A"
"GO:0009337","GO:0009337","sulfite reductase complex (NADPH)",0,"0/1147",""
"GO:0009338","GO:0009338","exodeoxyribonuclease V complex",0,"0/1147",""
"GO:0009350","GO:0009350","ethanolamine ammonia-lyase complex",0,"0/1147",""
"GO:0009356","GO:0009356","aminodeoxychorismate synthase complex",0,"0/1147",""
"GO:0009366","GO:0009366","enterobactin synthetase complex",0,"0/1147",""
"GO:0009368","GO:0009368","endopeptidase Clp complex",0,"0/1147",""
"GO:0009375","GO:0009375","ferredoxin hydrogenase complex",0,"0/1147",""
"GO:0009579","GO:0009579","thylakoid",0,"0/1147",""
"GO:0010170","GO:0010170","glucose-1-phosphate adenylyltransferase complex",0,"0/1147",""
"GO:0010598","GO:0010598","NAD(P)H dehydrogenase complex (plastoquinone)",0,"0/1147",""
"GO:0016234","GO:0016234","inclusion body",4,"4/1147","MAPT/POLD1/UBD/LRRK2"
"GO:0016610","GO:0016610","nitrogenase complex",0,"0/1147",""
"GO:0017101","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",0,"0/1147",""
"GO:0017122","GO:0017122","protein N-acetylglucosaminyltransferase complex",1,"1/1147","OGT"
"GO:0030008","GO:0030008","TRAPP complex",0,"0/1147",""
"GO:0030014","GO:0030014","CCR4-NOT complex",1,"1/1147","ZFP36"
"GO:0030076","GO:0030076","light-harvesting complex",0,"0/1147",""
"GO:0030289","GO:0030289","protein phosphatase 4 complex",0,"0/1147",""
"GO:0030880","GO:0030880","RNA polymerase complex",0,"0/1147",""
"GO:0030956","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex",0,"0/1147",""
"GO:0031026","GO:0031026","glutamate synthase complex",0,"0/1147",""
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex",0,"0/1147",""
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",9,"9/1147","GNG12/TNK1/HIP1/LCK/SYK/GNG7/DTNA/STAC2/SRMS"
"GO:0031248","GO:0031248","protein acetyltransferase complex",5,"5/1147","ACTL6A/JADE2/JADE1/MBIP/OGT"
"GO:0031371","GO:0031371","ubiquitin conjugating enzyme complex",0,"0/1147",""
"GO:0031421","GO:0031421","invertasome",0,"0/1147",""
"GO:0031431","GO:0031431","Dbf4-dependent protein kinase complex",0,"0/1147",""
"GO:0031501","GO:0031501","mannosyltransferase complex",1,"1/1147","DPM3"
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex",0,"0/1147",""
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex",1,"1/1147","PDE3B"
"GO:0032144","GO:0032144","4-aminobutyrate transaminase complex",0,"0/1147",""
"GO:0032299","GO:0032299","ribonuclease H2 complex",0,"0/1147",""
"GO:0032300","GO:0032300","mismatch repair complex",0,"0/1147",""
"GO:0032517","GO:0032517","SOD1-calcineurin complex",0,"0/1147",""
"GO:0032996","GO:0032996","Bcl3-Bcl10 complex",0,"0/1147",""
"GO:0033202","GO:0033202","DNA helicase complex",1,"1/1147","ACTL6A"
"GO:0033256","GO:0033256","I-kappaB/NF-kappaB complex",1,"1/1147","NFKB2"
"GO:0033588","GO:0033588","Elongator holoenzyme complex",0,"0/1147",""
"GO:0033593","GO:0033593","BRCA2-MAGE-D1 complex",0,"0/1147",""
"GO:0033607","GO:0033607","SOD1-Bcl-2 complex",0,"0/1147",""
"GO:0034615","GO:0034615","GCH1 complex",0,"0/1147",""
"GO:0034657","GO:0034657","GID complex",0,"0/1147",""
"GO:0034708","GO:0034708","methyltransferase complex",1,"1/1147","EZH2"
"GO:0034716","GO:0034716","Gemin3-Gemin4-Gemin5 complex",0,"0/1147",""
"GO:0034717","GO:0034717","Gemin6-Gemin7-unrip complex",0,"0/1147",""
"GO:0034718","GO:0034718","SMN-Gemin2 complex",0,"0/1147",""
"GO:0034751","GO:0034751","aryl hydrocarbon receptor complex",1,"1/1147","AHR"
"GO:0034977","GO:0034977","ABIN2-NFKB1-MAP3K8 complex",0,"0/1147",""
"GO:0035301","GO:0035301","Hedgehog signaling complex",0,"0/1147",""
"GO:0038201","GO:0038201","TOR complex",0,"0/1147",""
"GO:0042575","GO:0042575","DNA polymerase complex",1,"1/1147","POLD1"
"GO:0043229","GO:0043229","intracellular organelle",714,"714/1147","GNG12/AGPAT2/LPCAT4/FASN/COPZ2/PDE4B/DSG2/AIFM3/MAP6D1/CCDC170/SLCO4C1/LTBR/SCNN1A/FCN1/LGALS1/INSR/MLPH/CHST10/SCNN1B/ZNF692/FEN1/SFTPC/NT5M/CDC42BPG/RPS6KA2/TCEAL7/WIPI1/ACADS/FGF1/ABCC4/NME4/ARRDC3/PLEKHF1/MEOX2/FOXN1/ALDOC/IRX4/STXBP2/SLC25A43/NFKB2/MTCO2P12/MBNL3/HIPK2/AP1G2/MANEAL/FBLL1/S100A16/EBI3/APOH/CHTF18/FBL/TJP3/LPAR1/AKR1B10/ASCL1/HOXB13/LRRC32/PRKCD/ACTL6A/PDLIM4/PLIN2/MSN/HNF1A/KSR1/USP43/INCENP/PHLDB2/ARNT2/BUB1/ZCCHC12/CNTNAP2/PRKAR2B/FZD4/B3GALT5/CDCA2/JADE2/TUBA1C/GM2A/GIMAP7/MSRB3/CD274/CTSF/C9orf24/SNPH/BAALC/SH3BP1/SNORA5C/OAS3/ORC1/SNORA71C/RASSF2/VSIG10L/LAIR1/PSMB10/C19orf33/GNLY/FAAH/IGFBP5/IGFBP2/PRKAR1B/ATP6V0E2/FOXF1/MEST/FA2H/TYMS/PRLR/PARP10/RPP25/STX19/ITPR2/BHLHE41/NR3C1/ST8SIA4/ZHX2/MMD/SLC1A1/GLI3/GIMAP2/AHR/NOTUM/BRI3BP/AQP5/SGCB/GPC1/AQP1/CAPN6/SNHG1/NGFR/JADE1/PNMA2/ATP2C2/ACTN2/TMEM198/PKMYT1/PARVB/TF/HOXC4/HSD17B11/CD2AP/DUOX1/MELTF/NTS/BEX2/SFTPD/FMO5/GALNT15/PLEKHH2/ACLY/AOC3/NTRK2/ZEB1/SH3KBP1/FCGR2A/CLEC12A/CSDC2/MAPK13/CROT/SKAP2/MBIP/NCAPD3/JPH2/FUCA1/TENT5C/CA4/CYP2S1/CHST13/MLANA/TCAP/RASGRP1/SLC25A24/MFNG/ARHGDIB/PDP1/DUSP16/WNT5B/PLCB4/SOX2/TMEM150C/ST6GALNAC1/HS6ST2/BMP1/COL18A1/IRF6/PABPC1/CDC42EP5/HR/HLA-B/TRIP13/BOP1/TAP1/TESK2/REEP4/TPST1/SLC25A42/GIMAP8/TMEM100/MED13L/FAM20A/ANO6/MAF/IRX5/ZWINT/BASP1/TMEM176B/EZH2/CDKN2C/RPS4Y1/IRF1/MPP2/THBD/FIBIN/DPP7/PCBD1/WWC1/LMNB1/BORCS7/IL4R/MIF/RARB/KIF18B/GALNT17/UBE2T/CTSO/DLX3/CLDN9/APBB1IP/ZDHHC9/RALGAPA2/KLF2/SYNGR3/MACF1/ETFB/FSD1/CLIP3/BCL2L15/SLC1A5/PNKD/BBC3/MYH14/MAP3K20/CES1/HMGN5/TOR4A/TFDP1/BCL2L10/AXIN2/BNIP3/CLIC3/ANTXR1/CENPX/SKIL/FLNB/VILL/MSX1/PDLIM5/NOSTRIN/RNF128/KL/POSTN/CHI3L1/SWAP70/ABLIM2/HEYL/RPL39L/CAMK2N2/RFC4/MEIS3P1/EXOSC4/NR1H4/TMTC2/MAGED1/CIITA/CAMK1D/GPC6/S100A10/UPP1/CLK1/BARX2/GPRC5A/RPL13/PLEKHG1/SELP/CD34/RND1/ANO1/PRR7/CACNA2D1/NR0B2/KHDRBS3/PDE3B/NAPSA/MST1R/PRODH/FERMT1/RAD51AP1/RUNX1/NFKBIE/PDIA6/CBR3/FDXR/NACC2/CASK/COX7A1/ITGA5/LCN2/PGAP3/ROBO1/RAB31/OSBPL3/KLK12/CMAHP/SOX7/SPIRE2/FMN1/RAP2B/RHOH/EFHD1/GLS/MAPT/ZNF467/SMPD1/DPCD/LARP6/SOX11/SEC24C/RPS6KA3/DDX39A/PRDX4/WWP1/SSPN/CIT/VAT1/RND2/SLC9A3R1/SNRPGP15/THBS4/PXMP2/PNMA1/CDK5R1/SYT17/AQP9/TOX3/CPPED1/MOGAT3/PLOD3/MYO1D/ESRP2/AGR2/B3GNT5/LMNB2/NLRC5/IGFBP4/MCRIP2/NPTX1/KRT5/ARMCX2/SORCS2/ACTG2/TAX1BP3/MAFF/REPIN1/PPP1R12B/CST7/ARHGEF25/CTTNBP2/POLD1/DGAT2/LPAR2/DGKD/LIMCH1/SFTA3/ZNF883/MS4A1/GLYATL2/RPS19/PRELP/TGFB1/NPIPB15/SEL1L3/VIL1/RABAC1/HIP1/TUBA4A/PLA2G5/ORC6/LAMB1/DTX2/TMEM98/SLC25A5/ZMYND10/NLGN1/RAC3/PEG3/NPAS3/TMEM25/CCDC3/ANKRD50/TNC/CP/TPP1/TPM4/ZBTB18/CYB5R2/CHST6/AXL/MACC1/TNFAIP8L3/MX2/PRAC1/STC1/AFF1/MUCL1/NRROS/MTHFD1L/SEMA6D/GCHFR/RAB30/SPEF1/CREBL2/OAS2/CDK2AP1/MAPRE3/CTTN/POC1A/SNORA73B/OSR2/CDC25B/PROC/TTYH1/NAP1L2/KRT14/FILIP1L/SYCE1L/BDKRB2/LGI3/CNN3/SLC35A3/FUT3/FPR1/MT1H/P2RY1/ITGAM/KLF13/FABP4/SERPINC1/LCK/SLC2A4/NUCB2/PTPN3/LMCD1/MMP12/CDC42EP3/TKT/TMBIM1/ZC3H12A/CTSS/COL8A1/PLA1A/LHFPL2/LPP/BOK/SYK/TRIP10/SLC7A5/RNF152/RPL36/FOXJ1/HMGCR/TMEM97/NFIL3/GIPC1/CWH43/IMPDH1/LHX2/RAB34/APBB1/CLMP/TRIM14/ERBB4/CKB/TUBA1B/MAZ/SGCA/FZD8/B3GNT8/RFTN1/PPT1/KREMEN2/BARX1/CHSY1/TOP2A/AK5/PPP1R1B/CYP4F12/CIB1/NUPR2/BCL9L/SAPCD2/ZNF486/ST3GAL6/EMP2/SLC12A2/UBD/PRAC2/SDC3/LAPTM5/AK4/DDAH2/FGFR1/GPR137B/RAVER1/MUC15/PCDH7/GOLT1A/SLC16A13/ZBTB4/IKZF3/OGT/MFSD12/OSR1/CD53/RPL8/NR2F6/EBP/PTGES/FAM111B/MEIS3/MYL6B/GJB3/LRRK2/CD79A/CCNE1/POR/ABCC6/ZFP36/ADAM28/MAMLD1/GBP6/ZNF703/FBXL7/CPNE7/VWA1/LTF/ACSM5/DPM3/FLNA/RAI14/APOLD1/MSC/ADA/NBEA/MYCT1/MYD88/CES2/PIFO/TCEAL1/TEK/ZNF770/SVIP/SLC39A8/TXNRD1/DAGLA/HOOK1/CCNJL/ETS1/FHOD3/RPS2/CMTM3/TBX3/KIFC3/OASL/MARVELD3/DTX1/MSI1/HOPX/FGB/CANT1/FAM241B/SCAND1/PPM1H/RAB7B/MCM5/SYNDIG1/MAP1LC3A/GCAT/MYL9/B4GALT1/AIF1/TMEM184A/ALDH2/HKDC1/VOPP1/EPHB1/RAB6B/PKIA/KLK2/CTNND2/MUC3A/IFFO2/CMTM8/FOS/S1PR1/ZBTB10/MT1DP/STMN1/RPH3AL/DHTKD1/KLK4/MRPL12/SPON1/EPPK1/SLC44A1/MGAT4A/VASH1/TRIB2/AGRN/F2R/EPAS1/SLC25A18/RELL1/STAT1/P2RY13/INSIG1/FHL2/MEX3D/ST3GAL5/NRM/GABRB3/VTN/GAMT/SVEP1/HLA-DPB1/CLIP2/KIF20A/ABCA1/DBN1/GHR/TNNI3/FBN1/HLF/HBEGF/EHHADH/ATP7B/OPTN/HCFC1R1/CDK2/RAP2A/FOXC2/SHMT1/ACER2/PHETA2/SLC2A4RG/SMPD3/TGIF1/CTSH/COL3A1/ATOH8/SFTPB/MCUB/BTC/TSPOAP1/TRAM1L1/ZNF608/AKAP6/ME3/FERMT3/MKI67/FADS1/FEZ1/MPZL2/SGPP2/SPINK5/PEMT/TMTC1/S100P/KLF15/LMO7/FAM110C/EID1/NAGS/VMP1/TNFSF13/USP18/TCEAL9/ALG3/ORM2/SPATA18/CAPN2/MUC6/PDPN/PSMB9/ZNF542P/ZIC2/CAPN1/RTN4R/RFLNB/ADRB1/SPATA13/SLFN5/BEX3/PCP4/CABCOCO1/WDR72/RIC3/FHL3/FOXE1/FAM3C/ZNF552/GADD45GIP1/CD47/ADH1B/SHISA2/SNN/CHEK2"
"GO:0044100","GO:0044100","sporoplasm",0,"0/1147",""
"GO:0044609","GO:0044609","DBIRD complex",0,"0/1147",""
"GO:0044796","GO:0044796","DNA polymerase processivity factor complex",0,"0/1147",""
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex",0,"0/1147",""
"GO:0045273","GO:0045273","respiratory chain complex II",0,"0/1147",""
"GO:0045275","GO:0045275","respiratory chain complex III",0,"0/1147",""
"GO:0045277","GO:0045277","respiratory chain complex IV",1,"1/1147","MTCO2P12"
"GO:0046821","GO:0046821","extrachromosomal DNA",0,"0/1147",""
"GO:0048269","GO:0048269","methionine adenosyltransferase complex",0,"0/1147",""
"GO:0052718","GO:0052718","tRNA-specific adenosine-34 deaminase complex",0,"0/1147",""
"GO:0060171","GO:0060171","stereocilium membrane",0,"0/1147",""
"GO:0070090","GO:0070090","metaphase plate",0,"0/1147",""
"GO:0070419","GO:0070419","nonhomologous end joining complex",0,"0/1147",""
"GO:0070477","GO:0070477","endospore core",0,"0/1147",""
"GO:0070725","GO:0070725","Yb body",0,"0/1147",""
"GO:0070850","GO:0070850","TACC/TOG complex",0,"0/1147",""
"GO:0071141","GO:0071141","SMAD protein complex",0,"0/1147",""
"GO:0071147","GO:0071147","TEAD-2 multiprotein complex",0,"0/1147",""
"GO:0071152","GO:0071152","G-protein alpha(q)-synembrin complex",0,"0/1147",""
"GO:0071153","GO:0071153","G-protein alpha(o)-synembrin complex",0,"0/1147",""
"GO:0071154","GO:0071154","G-protein alpha(i)1-synembrin complex",0,"0/1147",""
"GO:0071155","GO:0071155","G-protein alpha(13)-synembrin complex",0,"0/1147",""
"GO:0071159","GO:0071159","NF-kappaB complex",0,"0/1147",""
"GO:0072669","GO:0072669","tRNA-splicing ligase complex",0,"0/1147",""
"GO:0120123","GO:0120123","ubiquitin activating enzyme complex",0,"0/1147",""
"GO:1905348","GO:1905348","endonuclease complex",2,"2/1147","RPP25/ZFP36"
"GO:1990302","GO:1990302","Bre1-Rad6 ubiquitin ligase complex",0,"0/1147",""
"GO:1990303","GO:1990303","UBR1-RAD6 ubiquitin ligase complex",0,"0/1147",""
"GO:1990304","GO:1990304","MUB1-RAD6-UBR2 ubiquitin ligase complex",0,"0/1147",""
"GO:1990305","GO:1990305","RAD6-UBR2 ubiquitin ligase complex",0,"0/1147",""
"GO:1990306","GO:1990306","RSP5-BUL ubiquitin ligase complex",0,"0/1147",""
"GO:1990328","GO:1990328","RPB4-RPB7 complex",0,"0/1147",""
"GO:0044423","GO:0044423","virion part",0,"0/1147",""
"GO:0000133","GO:0000133","polarisome",0,"0/1147",""
"GO:0000346","GO:0000346","transcription export complex",0,"0/1147",""
"GO:0000347","GO:0000347","THO complex",0,"0/1147",""
"GO:0000417","GO:0000417","HIR complex",0,"0/1147",""
"GO:0000444","GO:0000444","MIS12/MIND type complex",0,"0/1147",""
"GO:0000797","GO:0000797","condensin core heterodimer",0,"0/1147",""
"GO:0000808","GO:0000808","origin recognition complex",3,"3/1147","ORC1/REPIN1/ORC6"
"GO:0000817","GO:0000817","COMA complex",0,"0/1147",""
"GO:0000930","GO:0000930","gamma-tubulin complex",1,"1/1147","PDE4B"
"GO:0000939","GO:0000939","condensed chromosome inner kinetochore",0,"0/1147",""
"GO:0000940","GO:0000940","condensed chromosome outer kinetochore",1,"1/1147","BUB1"
"GO:0000974","GO:0000974","Prp19 complex",0,"0/1147",""
"GO:0001114","GO:0001114","protein-DNA-RNA complex",0,"0/1147",""
"GO:0001534","GO:0001534","radial spoke",0,"0/1147",""
"GO:0001535","GO:0001535","radial spoke head",0,"0/1147",""
"GO:0001536","GO:0001536","radial spoke stalk",0,"0/1147",""
"GO:0002096","GO:0002096","polkadots",0,"0/1147",""
"GO:0002111","GO:0002111","BRCA2-BRAF35 complex",0,"0/1147",""
"GO:0002133","GO:0002133","polycystin complex",0,"0/1147",""
"GO:0002142","GO:0002142","stereocilia ankle link complex",0,"0/1147",""
"GO:0002144","GO:0002144","cytosolic tRNA wobble base thiouridylase complex",0,"0/1147",""
"GO:0002167","GO:0002167","VRK3/VHR/ERK complex",0,"0/1147",""
"GO:0002193","GO:0002193","MAML1-RBP-Jkappa- ICN1 complex",0,"0/1147",""
"GO:0002199","GO:0002199","zona pellucida receptor complex",0,"0/1147",""
"GO:0002929","GO:0002929","MECO complex",0,"0/1147",""
"GO:0005577","GO:0005577","fibrinogen complex",1,"1/1147","FGB"
"GO:0005581","GO:0005581","collagen trimer",8,"8/1147","CTHRC1/FCN1/SFTPD/COL18A1/C1QTNF1/COL8A1/COL3A1/C1QTNF6"
"GO:0005601","GO:0005601","classical-complement-pathway C3/C5 convertase complex",0,"0/1147",""
"GO:0005602","GO:0005602","complement component C1 complex",0,"0/1147",""
"GO:0005616","GO:0005616","larval serum protein complex",0,"0/1147",""
"GO:0005643","GO:0005643","nuclear pore",1,"1/1147","MX2"
"GO:0005662","GO:0005662","DNA replication factor A complex",0,"0/1147",""
"GO:0005663","GO:0005663","DNA replication factor C complex",1,"1/1147","RFC4"
"GO:0005667","GO:0005667","transcription regulator complex",17,"17/1147","HIPK2/ASCL1/HOXB13/ARNT2/FOXF1/GLI3/AHR/SOX2/TFDP1/SKIL/BARX2/RUNX1/BCL9L/ETS1/FOS/EPAS1/CDK2"
