"","ID","Description","Count","GeneRatio","geneID"
"GO:0140096","GO:0140096","catalytic activity, acting on a protein",69,"69/780","MASP2/LTBP1/NEDD4L/PHKA1/PTPN3/LNX1/P4HA2/PTPRC/ADAMTS2/TMPRSS11E/CPXM1/GALNT16/ASB2/PAPLN/PYCARD/PTPRS/DUSP16/PDGFRB/EGR2/P4HA1/WWP1/PKN1/SRMS/PKMYT1/PPT1/GALNT15/NAPSA/RNF128/ADAM19/LMO7/ABHD17C/ALPK3/ENPEP/CASP6/PPP3CA/DUSP6/REN/ECE2/RNF145/PM20D2/LATS2/PLOD2/GOLGA7B/SH3RF2/RHBDL2/ADAMTS4/FGFR4/PKDCC/CAPN2/TRIM17/PPM1L/CPA3/DTX3L/CTSB/CASP7/ADAMTS15/HTRA3/PTPRM/FKBP2/MST1/CTSF/NRIP3/CDK5R1/BACE2/TMPRSS2/SRC/PSMB9/HP/CCL5"
"GO:0140097","GO:0140097","catalytic activity, acting on DNA",6,"6/780","NTHL1/MCM2/GINS2/HMGA2/RECQL4/PGBD5"
"GO:0140098","GO:0140098","catalytic activity, acting on RNA",8,"8/780","DDX39A/RNASE1/DDX60/LACTB2/HENMT1/RNASE2/POLR2L/NYNRIN"
"GO:0003735","GO:0003735","structural constituent of ribosome",2,"2/780","RPL22L1/RPS4X"
"GO:0005199","GO:0005199","structural constituent of cell wall",0,"0/780",""
"GO:0005200","GO:0005200","structural constituent of cytoskeleton",5,"5/780","DSP/ARPC1B/VILL/TLN2/NEFL"
"GO:0005201","GO:0005201","extracellular matrix structural constituent",18,"18/780","LTBP1/NID2/COL9A3/LAMA1/MXRA5/ASPN/COL10A1/MATN3/POSTN/EMILIN1/FBN2/LUM/COL6A1/SBSPON/THBS3/GP2/COL22A1/COL8A2"
"GO:0005212","GO:0005212","structural constituent of eye lens",0,"0/780",""
"GO:0005213","GO:0005213","structural constituent of egg chorion",0,"0/780",""
"GO:0008147","GO:0008147","structural constituent of bone",0,"0/780",""
"GO:0008307","GO:0008307","structural constituent of muscle",3,"3/780","MYOM1/MYL3/NEXN"
"GO:0008316","GO:0008316","structural constituent of vitelline membrane",0,"0/780",""
"GO:0016490","GO:0016490","structural constituent of peritrophic membrane",0,"0/780",""
"GO:0017056","GO:0017056","structural constituent of nuclear pore",0,"0/780",""
"GO:0019911","GO:0019911","structural constituent of myelin sheath",2,"2/780","PLP1/MAL2"
"GO:0030280","GO:0030280","structural constituent of skin epidermis",0,"0/780",""
"GO:0030281","GO:0030281","structural constituent of cutaneous appendage",0,"0/780",""
"GO:0030527","GO:0030527","structural constituent of chromatin",0,"0/780",""
"GO:0035804","GO:0035804","structural constituent of egg coat",0,"0/780",""
"GO:0039660","GO:0039660","structural constituent of virion",0,"0/780",""
"GO:0042302","GO:0042302","structural constituent of cuticle",0,"0/780",""
"GO:0043886","GO:0043886","structural constituent of carboxysome",0,"0/780",""
"GO:0097099","GO:0097099","structural constituent of albumen",0,"0/780",""
"GO:0097493","GO:0097493","structural molecule activity conferring elasticity",2,"2/780","EMILIN1/FBN2"
"GO:0098918","GO:0098918","structural constituent of synapse",1,"1/780","NEFL"
"GO:0005319","GO:0005319","lipid transporter activity",4,"4/780","APOE/SLCO2B1/TTPA/FABP1"
"GO:0005344","GO:0005344","oxygen carrier activity",1,"1/780","CYGB"
"GO:0022857","GO:0022857","transmembrane transporter activity",49,"49/780","SLC11A1/SLC9A7/SIDT1/CLCN4/OCA2/SLC39A14/SFXN3/SLC38A1/GRIA2/ITPR2/SLC6A6/SLC6A11/SLC41A1/SLC43A3/LRRC8A/SLCO2B1/SLC44A5/SLC3A1/SLC39A8/SLC38A4/SLC46A3/SLC39A5/ATP6V1B2/SLC25A25/GJA1/SLC16A1/ATP2B2/SLC6A1/SLC13A3/SLC45A3/PPBP/SLC6A20/GRIK3/SLC3A2/KCNAB1/CLIC4/ATP6V0E2/KCNK3/AQP4/SLC16A13/SLC26A9/MFSD4A/KCNJ10/KCNJ11/GJA4/GJB4/SLC39A10/CLIC1/SLC26A6"
"GO:0140142","GO:0140142","nucleocytoplasmic carrier activity",1,"1/780","KPNA2"
"GO:0140318","GO:0140318","protein transporter activity",0,"0/780",""
"GO:0140481","GO:0140481","ATPase-coupled iron-sulfur cluster transmembrane transporter activity",0,"0/780",""
"GO:0000035","GO:0000035","acyl binding",0,"0/780",""
"GO:0003682","GO:0003682","chromatin binding",20,"20/780","MEOX1/TP63/CDC45/LHX2/STAT1/EGR2/PKN1/FOXA1/ACTL6A/KLF4/LEF1/NOTCH1/HMGA2/IKZF3/NFIA/FABP1/GPER1/APBB1/JUN/TSPY26P"
"GO:0003823","GO:0003823","antigen binding",3,"3/780","HLA-E/IGHV2-5/IGHV3-7"
"GO:0005515","GO:0005515","protein binding",565,"565/780","MEOX1/CX3CL1/TNFRSF12A/ETV1/CCL26/MAPK8IP2/MASP2/IYD/RUFY3/SLC11A1/WWTR1/SYT13/ARNTL2/IBSP/TG/EPN3/LTBP1/NEDD4L/DKK3/NFE2L3/SERPINB3/SOAT1/CALCRL/NTHL1/OAT/TRAM2/NTN1/MCM10/MTHFD2/SLC9A7/PHKA1/SDK2/PTPN3/LNX1/ALDH3A2/RHOBTB1/MCM2/TP63/CLCN4/ARHGEF10L/SEMA3A/TP73/PTPRC/NOX4/HSD17B14/TMPRSS11E/NID2/PTHLH/TFAP2C/PIR/EZR/CLSPN/DPYSL2/CDC45/ADA2/DSP/ACOT7/SCD/NDUFB7/CBX7/FOXRED2/PVALB/NCF4/ASB2/MAP1LC3A/TNNC2/MYOM1/LAMA1/VSIG1/PGRMC1/BEX4/TSC22D1/PYCARD/CD276/CEMIP/OCA2/BNIP3L/NOP53/CEACAM5/RABAC1/PTPRS/CLEC11A/RAB3D/LHX2/ECM2/FAM20A/CDR2L/FOXN1/ALDOC/NMU/AREG/INPP4B/AADAT/MS4A6A/DUSP16/LTBR/OAS2/SLC38A1/SOD2/RBM24/CCNG1/LMNB1/IRX4/NR3C1/ERGIC1/PDGFRB/DOK1/STAT1/IL1R1/ID2/PLCL1/ERRFI1/ARHGEF2/SRM/PIK3R3/HSD11B1/IRF6/MLANA/CD274/GRIA2/LRP11/PLEKHG1/ARAP3/SRGN/EGR2/P4HA1/CDKN2C/BHLHE41/ITPR2/WWP1/DDX39A/PKN1/ADGRE5/GIPC1/STIL/COL10A1/PLP1/MT1G/MT2A/RAP2A/IRF1/SRMS/SDCBP2/RAB3IP/IDUA/AUNIP/KLF2/SYNGR3/PKMYT1/PNKD/ECHS1/GNAZ/FOXA1/RNASE1/RHBDF2/ARHGEF6/APOE/PLVAP/BST2/ARPC1B/GSE1/GINS2/SH3BGRL/PRR7/PPT1/SH3BP5/GALNT15/NAPSA/LRRC4B/IL13RA1/CKMT2/TNS4/RAI2/LLGL1/NR0B2/GCH1/MATN3/PIK3C2B/SLC41A1/LGR6/TMCC2/POSTN/KL/RNF128/MICAL2/RAB33A/CDCA8/HOOK1/DSC2/DSC3/DTNA/APLNR/ADAM19/ARHGEF4/VILL/TBC1D4/LMO7/SCEL/NKX2-1/ACTL6A/IL1RN/BIN1/GYPC/LRRC8A/SMC2/KLF4/BAAT/FGFBP1/ARRB1/SYTL2/TTPA/DDX60/PAQR5/PLCB2/DUOX1/GCHFR/GIPC2/SLC3A1/EMILIN1/MYOF/CXCL9/SHROOM3/CENPE/CASP6/LEF1/PPP3CA/FBN2/MAPK8IP3/PARVG/ERP27/ETV6/SLC38A4/DUSP6/LUM/LNX2/RDH16/LPAR6/GRTP1/CDH24/NOVA1/OSGIN1/TOM1L1/SKAP1/PMAIP1/GRB7/COL6A1/UCK2/NECTIN4/CRABP2/RGS16/DEGS1/REN/ILDR1/ATP10D/DDIT4L/PDGFC/N4BP3/PM20D2/IL2RG/DOCK11/IGSF1/MFHAS1/MAGEA4/ATP6V1B2/TACC1/LACTB2/MAL2/SIGMAR1/PLPPR1/NOTCH1/CDC42EP2/ALDOA/HMGA2/MPP7/ITGB1/FCGR1A/LATS2/LYPD1/MAT1A/AKAP6/GPD1L/GJA1/UTRN/CMTM7/LURAP1L/PROM2/PIP4P2/GOLGA7B/HSPA13/RHOC/SLC16A1/FZD7/TSPAN7/SH3RF2/PPP2R2B/HK1/RAB11FIP1/ATP2B2/SLC6A1/RHPN1/XDH/TMSB15A/MRAS/SLC13A3/GPRASP2/SHROOM4/GDPD5/SLAMF8/NBL1/CDA/DMTN/ADAMTS4/STC1/C1QC/CIART/CSTB/SPATC1L/CACFD1/TLCD1/CD3G/ZBTB7B/CCR5/PTH1R/MYL3/PPP1R35/FGFR4/RECQL4/PPP1R16A/IKZF3/CYGB/AKR7A3/UBXN10/MEGF6/DIRAS3/NFIA/NEXN/DNAJB4/HENMT1/GBP4/GFI1/PEA15/VANGL2/KLHDC9/ATF3/IER5/KIF26B/KLHDC8A/OXER1/HAAO/CAPN2/TRIM17/FRZB/SPATA18/RPL22L1/FABP1/SMIM14/PPBP/CXCL1/TM4SF18/CDCP1/SLC6A20/DTX3L/BDH2/TMEM200A/DACT2/TAGAP/CTSB/SOX17/DLC1/ADCY1/GPER1/TP53INP1/ARHGEF40/CASP7/BTNL9/SALL2/HSPA12A/E2F7/AMOTL1/APBB1/SCG5/GREM1/TSC22D4/MS4A7/MAP1A/MAPRE2/ACAA2/RAB3IL1/FTH1/SLC3A2/ENTPD3/PXK/RGS14/EFNA1/CXCL10/CXCL11/ADRB2/KCNAB1/SHE/PGM2/P2RY12/RNASE2/CXCL8/SDC2/CLIC4/CCDC8/ELOVL6/PFKFB3/SERPINB9/SMAGP/CDH2/EMB/SIX2/DLGAP1/FOXA3/ZNF296/SDR16C5/HTRA3/CEL/NDUFA3/SCAND1/KCNK3/NINJ2/RRM2/FRMD5/AQP4/TLN2/SYNPO/KLF11/LRRC15/CD8B/FRMD3/SNTB1/BSG/MCRIP2/SMPDL3A/SAA1/PTPRM/FKBP2/VEGFB/MST1/CSPG4/LRFN4/CD34/SELP/SLC16A13/SLC26A9/PHYHD1/ANKS4B/NRIP3/SCUBE2/CLTB/LPL/LRRC25/CLCF1/FOSL1/RMI2/TOM1L2/KDF1/NR2F1/BAIAP2/PLEKHF2/LRRN1/DIRAS1/CDK5R1/SAMD12/JUN/AGTRAP/CRACR2B/CD151/POLR2L/NECTIN3/KCNJ10/CCDC184/ODF3B/ALS2CL/MLF1/THBD/ZHX2/RFLNA/PCED1B/PIPOX/LYNX1/EXT1/BACE2/AP1S2/NXPH4/KPNA2/TCEAL7/C11orf54/ARHGEF37/PNMA3/KIRREL1/TMPRSS2/CLDN5/OLIG1/FMNL1/SOCS1/STAC3/MUC1/PDE6G/NR2F2/LSAMP/OLFML2A/INKA1/SOWAHB/INSIG1/ENTPD5/FNBP1/LHFPL3/KCNJ11/GJA4/AGMO/NANOS3/PLEKHN1/ISG15/PALM3/HEPACAM2/SMTNL2/LITAF/PLAC9/S100A13/MAOA/S100A14/GSPT2/RASSF10/GJB4/IL1RAP/SRC/RPS4X/SH3BGRL2/MAFK/CCDC69/FAM3D/SREBF2/RAET1G/DDO/PLPP4/FOXO6/TCEAL5/MAFB/TCEA3/HSD17B8/ERICH2/MICB/HLA-E/IGFL2/CYS1/IGHV2-5/IGHV3-7/CLIC1/CKMT1A/MCRIP1/SLC26A6/TWIST2/TSPY26P/PYY2/PSMB9/PEG10/C4A/HP/GTF2I/CCL5/SRCIN1/NEFL"
"GO:0005549","GO:0005549","odorant binding",0,"0/780",""
"GO:0008144","GO:0008144","drug binding",5,"5/780","MT2A/PPP3CA/SIGMAR1/FABP1/FKBP2"
"GO:0008289","GO:0008289","lipid binding",44,"44/780","SYT13/EPN3/SOAT1/SIDT1/NCF4/MAP1LC3A/LAMA1/PGRMC1/CEACAM5/RASAL1/NR3C1/HSD11B1/ARAP3/ITPR2/SDCBP2/APOE/PRR7/PPT1/PIK3C2B/KL/VILL/BIN1/SYTL2/TTPA/PAQR5/MYOF/GRB7/CRABP2/PROM2/FZD7/OXER1/FABP1/DLC1/GPER1/PXK/SELP/SCUBE2/LPL/PLEKHF2/NR2F2/INSIG1/FNBP1/PLEKHN1/S100A13"
"GO:0008430","GO:0008430","selenium binding",1,"1/780","SELENOP"
"GO:0015643","GO:0015643","toxic substance binding",1,"1/780","A4GALT"
"GO:0019808","GO:0019808","polyamine binding",0,"0/780",""
"GO:0030246","GO:0030246","carbohydrate binding",13,"13/780","P4HA2/GALNT16/CLEC11A/P4HA1/GALNT15/ALDOA/PLOD2/HK1/GAA/BSG/CD34/SELP/SIGLEC14"
"GO:0031409","GO:0031409","pigment binding",0,"0/780",""
"GO:0033218","GO:0033218","amide binding",19,"19/780","MAPK8IP2/SOAT1/CALCRL/ACOT7/PGRMC1/CEMIP/GRIA2/APOE/ENPEP/PPP3CA/SSTR1/GPRASP2/PTH1R/APBB1/ADRB2/FKBP2/CLTB/KPNA2/HLA-E"
"GO:0035731","GO:0035731","dinitrosyl-iron complex binding",0,"0/780",""
"GO:0036094","GO:0036094","small molecule binding",97,"97/780","IYD/SOAT1/OAT/RHOBTB1/P4HA2/SIDT1/MCM2/CLCN4/NOX4/ACOT7/RASL10A/FOXRED2/CEMIP/RAB3D/AADAT/ALDH2/OAS2/PDGFRB/PLCL1/HSD11B1/P4HA1/ACADS/ITPR2/DDX39A/PKN1/RAP2A/SRMS/PKMYT1/GNAZ/PRR7/CKMT2/FMO5/GCH1/PIK3C2B/KL/MICAL2/RAB33A/TCN1/ALPK3/SMC2/TTPA/DDX60/DUOX1/GCHFR/CYP1B1/CENPE/RAB20/UCK2/CRABP2/ATP10D/MFHAS1/ATP6V1B2/ALDOA/LATS2/MAT1A/GPD1L/PLOD2/PROM2/HSPA13/RHOC/HK1/ATP2B2/XDH/MRAS/CDA/FGFR4/RECQL4/CYGB/DIRAS3/GBP4/KIF26B/PKDCC/OXER1/FABP1/BDH2/ADCY1/HSPA12A/SCG5/ENTPD3/KCNAB1/PFKFB3/BSG/SELP/DIRAS1/KCNJ10/SEPHS2/PDE6G/NR2F2/KCNJ11/PALM3/GSPT2/GAL3ST4/SRC/DDO/HSD17B8/CKMT1A/SIGLEC14"
"GO:0042165","GO:0042165","neurotransmitter binding",2,"2/780","SLC6A11/SLC6A1"
"GO:0042562","GO:0042562","hormone binding",4,"4/780","CALCRL/NR3C1/PTH1R/GPER1"
"GO:0043167","GO:0043167","ion binding",242,"242/780","MASP2/IYD/CYP24A1/SYT13/EPN3/LTBP1/GYG2/SOAT1/NTHL1/OAT/MCM10/MTHFD2/LNX1/RHOBTB1/P4HA2/MCM2/TP63/CLCN4/TP73/PTPRC/FAT2/NOX4/ADAMTS2/NID2/PIR/CPXM1/ADA2/ACOT7/SCD/RASL10A/FOXRED2/PVALB/NCF4/GALNT16/MAP1LC3A/TNNC2/STS/PGRMC1/CEMIP/CEACAM5/PTPRS/RAB3D/LHX2/PRUNE2/ASPN/ECM2/AADAT/OAS2/RASAL1/SOD2/NR3C1/PDGFRB/PLCL1/ARHGEF2/ARAP3/EGR2/P4HA1/ACADS/ITPR2/DDX39A/PKN1/ADGRE5/COL10A1/MT1G/MT2A/RAP2A/SRMS/SDCBP2/KLF2/PKMYT1/PNKD/GNAZ/APOE/ZNF428/PRR7/IDO1/PPT1/GALNT15/ACAP3/CKMT2/FMO5/GCH1/MATN3/PIK3C2B/LGR6/POSTN/RNF128/MICAL2/RAB33A/CYP2J2/DSC2/DSG3/DSC3/DTNA/ADAM19/VILL/LMO7/SCEL/ALPK3/BIN1/SMC2/KLF4/FGFBP1/SYTL2/TTPA/SULF1/DDX60/PLCB2/DUOX1/GCHFR/CYP1B1/MYOF/CENPE/ENPEP/PPP3CA/FBN2/LNX2/RAB20/CDH24/GRB7/UCK2/CRABP2/ECE2/ATP10D/BHMT/RNF145/MFHAS1/ATP6V1B2/ADHFE1/LACTB2/SLC25A25/NOTCH1/ITGB1/LATS2/MAT1A/UTRN/ZNF117/PLOD2/HSPA13/RHOC/FZD7/PCDH1/SH3RF2/HK1/ATP2B2/SLC6A1/HPD/XDH/MRAS/CDA/ADAMTS4/ZNF761/ZBTB7B/MYL3/FGFR4/RECQL4/IKZF3/CYGB/MEGF6/DIRAS3/ADGRL4/HENMT1/GBP4/GFI1/KIF26B/PKDCC/OXER1/HAAO/CAPN2/TRIM17/FABP1/PPM1L/PCOLCE2/CPA3/DTX3L/ADCY1/TMEM184A/SALL2/HSPA12A/ADAMTS15/SCG5/FTH1/ENTPD3/NT5DC2/PXK/THBS3/CXCL10/CXCL11/KCNAB1/PGM2/PFKFB3/CDH2/GTSF1/ZNF296/CEL/RRM2/KLF11/SMPDL3A/NDNF/SAA1/VEGFB/CD34/SELP/PHYHD1/SCUBE2/LPL/NR2F1/PLEKHF2/DIRAS1/CDK5R1/ZBED2/CRACR2B/POLR2L/KCNJ10/THBD/ZHX2/SEPHS2/EXT1/C11orf54/PNMA3/STAC3/PDE6G/NR2F2/KCNJ11/AGMO/NANOS3/PLEKHN1/PALM3/LITAF/S100A13/S100A14/GSPT2/GAL3ST4/SRC/CAPN8/DDO/TCEA3/HSD17B8/CKMT1A/ZNF542P/PEG10/SIGLEC14"
"GO:0043176","GO:0043176","amine binding",0,"0/780",""
"GO:0043287","GO:0043287","poly(3-hydroxyalkanoate) binding",0,"0/780",""
"GO:0043515","GO:0043515","kinetochore binding",1,"1/780","CENPE"
"GO:0044590","GO:0044590","iron-sulfur-molybdenum cofactor binding",0,"0/780",""
"GO:0044877","GO:0044877","protein-containing complex binding",62,"62/780","CX3CL1/MAPK8IP2/IBSP/PTPRC/NID2/EZR/CLSPN/PVALB/TNNC2/MYOM1/ASPN/ECM2/GNAZ/APOE/ARPC1B/PRR7/NR0B2/GCH1/VILL/ACTL6A/BIN1/CPEB2/ARRB1/GCHFR/SLC3A1/EMILIN1/SHROOM3/PPP3CA/LUM/SKAP1/COL6A1/HMGA2/ITGB1/FCGR1A/UTRN/SHROOM4/DMTN/CD3G/NEXN/CAPN2/PCOLCE2/CTSB/SALL2/APBB1/ADRB2/SIX2/DLGAP1/FRMD5/TLN2/LRRC15/LPL/CDK5R1/JUN/CD151/FMNL1/PDE6G/ISG15/SRC/MAFB/HLA-E/C4A/NEFL"
"GO:0046790","GO:0046790","virion binding",0,"0/780",""
"GO:0046812","GO:0046812","host cell surface binding",0,"0/780",""
"GO:0046848","GO:0046848","hydroxyapatite binding",0,"0/780",""
"GO:0046904","GO:0046904","calcium oxalate binding",0,"0/780",""
"GO:0048038","GO:0048038","quinone binding",1,"1/780","HSD17B8"
"GO:0050436","GO:0050436","microfibril binding",1,"1/780","LTBP1"
"GO:0050825","GO:0050825","ice binding",0,"0/780",""
"GO:0050840","GO:0050840","extracellular matrix binding",4,"4/780","ITGB1/ADAMTS15/LRRC15/OLFML2A"
"GO:0050997","GO:0050997","quaternary ammonium group binding",0,"0/780",""
"GO:0051192","GO:0051192","prosthetic group binding",0,"0/780",""
"GO:0051540","GO:0051540","metal cluster binding",2,"2/780","NTHL1/XDH"
"GO:0070026","GO:0070026","nitric oxide binding",0,"0/780",""
"GO:0072328","GO:0072328","alkene binding",0,"0/780",""
"GO:0072341","GO:0072341","modified amino acid binding",4,"4/780","SYT13/NOX4/SYTL2/PLEKHN1"
"GO:0097159","GO:0097159","organic cyclic compound binding",194,"194/780","MEOX1/ETV1/IYD/CYP24A1/ARNTL2/NFE2L3/SOAT1/NTHL1/OAT/MCM10/RHOBTB1/SIDT1/MCM2/TP63/CLCN4/TP73/NOX4/TFAP2C/EZR/CLSPN/CDC45/DSP/ACOT7/RASL10A/FOXRED2/SIX4/PGRMC1/NOP53/RAB3D/DBP/LHX2/FOXN1/AADAT/ALDH2/OAS2/RBM24/LMNB1/IRX4/NR3C1/PDGFRB/STAT1/HSD11B1/IRF6/HOXB8/BICC1/EGR2/ACADS/BHLHE41/DDX39A/PKN1/RAP2A/IRF1/SRMS/AUNIP/KLF2/PKMYT1/GNAZ/FOXA1/RNASE1/BST2/IDO1/CKMT2/FMO5/GCH1/PIK3C2B/KL/MICAL2/RAB33A/CYP2J2/TCN1/CKAP4/NKX2-1/ALPK3/ACTL6A/SMC2/KLF4/CPEB2/TTPA/DDX60/PAQR5/DUOX1/CYP1B1/CENPE/LEF1/ETV6/RAB20/NOVA1/GRB7/UCK2/ATP10D/MFHAS1/ATP6V1B2/LACTB2/NOTCH1/ALDOA/HMGA2/LATS2/MAT1A/GPD1L/ZNF117/PROM2/HSPA13/RHOC/SLC16A1/HK1/ATP2B2/XDH/MRAS/CDA/CIART/CSTB/ZNF761/ZBTB7B/FGFR4/RECQL4/IKZF3/CYGB/DIRAS3/NFIA/HENMT1/GBP4/GFI1/ATF3/KIF26B/PKDCC/EN1/RPL22L1/FABP1/BDH2/FOXQ1/SOX17/ADCY1/GPER1/SALL2/HSPA12A/E2F7/SCG5/ACAA2/SLC3A2/ENTPD3/ADRB2/KCNAB1/RNASE2/PFKFB3/IRX1/SIX2/FOXA3/ZNF296/KLF11/FKBP2/FOSL1/RMI2/NR2F1/DIRAS1/ZBED2/JUN/SRRM3/POLR2L/SOX12/KCNJ10/MLF1/ZHX2/FOXS1/SEPHS2/KPNA2/PNMA3/OLIG1/MUC1/PDE6G/NR2F2/INSIG1/KCNJ11/NANOS3/PALM3/LITAF/GSPT2/GAL3ST4/SRC/RPS4X/MAFK/SREBF2/MIR429/RNU4-2/DDO/FOXO6/MAFB/TCEA3/HSD17B8/NYNRIN/CKMT1A/TWIST2/ZNF542P/PEG10/GTF2I"
"GO:0097243","GO:0097243","flavonoid binding",0,"0/780",""
"GO:0097367","GO:0097367","carbohydrate derivative binding",85,"85/780","IYD/SOAT1/RHOBTB1/MCM2/CLCN4/PTPRC/ADA2/ACOT7/RASL10A/LAMA1/CEMIP/CEACAM5/PTPRS/RAB3D/ECM2/OAS2/PDGFRB/DDX39A/PKN1/RAP2A/SRMS/PKMYT1/GNAZ/APOE/PPT1/CKMT2/GCH1/PIK3C2B/LGR6/POSTN/RAB33A/ALPK3/SMC2/FGFBP1/SULF1/DDX60/CENPE/RAB20/UCK2/ATP10D/MFHAS1/ATP6V1B2/LATS2/MAT1A/HSPA13/RHOC/HK1/ATP2B2/MRAS/CDA/FGFR4/RECQL4/DIRAS3/GBP4/KIF26B/PKDCC/PCOLCE2/CTSB/ADCY1/TMEM184A/HSPA12A/ADAMTS15/SCG5/ENTPD3/THBS3/CXCL10/CXCL11/PFKFB3/CEL/NDNF/SAA1/VEGFB/SELP/LPL/DIRAS1/KCNJ10/SEPHS2/PDE6G/KCNJ11/PALM3/GSPT2/GAL3ST4/SRC/CKMT1A/SIGLEC14"
"GO:0140272","GO:0140272","exogenous protein binding",4,"4/780","SERPINB3/NECTIN4/ITGB1/CCR5"
"GO:0140355","GO:0140355","cargo receptor ligand activity",0,"0/780",""
