"","ID","Description","Count","GeneRatio","geneID"
"GO:0090713","GO:0090713","immunological memory process",0,"0/154",""
"GO:0006792","GO:0006792","regulation of sulfur utilization",0,"0/154",""
"GO:0045882","GO:0045882","negative regulation of sulfur utilization",0,"0/154",""
"GO:0045883","GO:0045883","positive regulation of sulfur utilization",0,"0/154",""
"GO:0006795","GO:0006795","regulation of phosphorus utilization",0,"0/154",""
"GO:0045942","GO:0045942","negative regulation of phosphorus utilization",0,"0/154",""
"GO:0045949","GO:0045949","positive regulation of phosphorus utilization",0,"0/154",""
"GO:0002118","GO:0002118","aggressive behavior",0,"0/154",""
"GO:0002209","GO:0002209","behavioral defense response",0,"0/154",""
"GO:0002210","GO:0002210","behavioral response to wounding",0,"0/154",""
"GO:0007611","GO:0007611","learning or memory",0,"0/154",""
"GO:0007622","GO:0007622","rhythmic behavior",0,"0/154",""
"GO:0007625","GO:0007625","grooming behavior",0,"0/154",""
"GO:0007626","GO:0007626","locomotory behavior",0,"0/154",""
"GO:0007631","GO:0007631","feeding behavior",1,"1/154","NR4A3"
"GO:0007632","GO:0007632","visual behavior",0,"0/154",""
"GO:0007635","GO:0007635","chemosensory behavior",0,"0/154",""
"GO:0007638","GO:0007638","mechanosensory behavior",0,"0/154",""
"GO:0019098","GO:0019098","reproductive behavior",0,"0/154",""
"GO:0030534","GO:0030534","adult behavior",1,"1/154","NR4A3"
"GO:0030537","GO:0030537","larval behavior",0,"0/154",""
"GO:0032537","GO:0032537","host-seeking behavior",0,"0/154",""
"GO:0035176","GO:0035176","social behavior",0,"0/154",""
"GO:0035187","GO:0035187","hatching behavior",0,"0/154",""
"GO:0035640","GO:0035640","exploration behavior",0,"0/154",""
"GO:0040040","GO:0040040","thermosensory behavior",0,"0/154",""
"GO:0042630","GO:0042630","behavioral response to water deprivation",0,"0/154",""
"GO:0048266","GO:0048266","behavioral response to pain",0,"0/154",""
"GO:0048520","GO:0048520","positive regulation of behavior",1,"1/154","NR4A3"
"GO:0048521","GO:0048521","negative regulation of behavior",0,"0/154",""
"GO:0050795","GO:0050795","regulation of behavior",1,"1/154","NR4A3"
"GO:0051780","GO:0051780","behavioral response to nutrient",0,"0/154",""
"GO:0051867","GO:0051867","general adaptation syndrome, behavioral process",0,"0/154",""
"GO:0060273","GO:0060273","crying behavior",0,"0/154",""
"GO:0060756","GO:0060756","foraging behavior",0,"0/154",""
"GO:0061744","GO:0061744","motor behavior",0,"0/154",""
"GO:0071625","GO:0071625","vocalization behavior",0,"0/154",""
"GO:0006734","GO:0006734","NADH metabolic process",0,"0/154",""
"GO:0006739","GO:0006739","NADP metabolic process",1,"1/154","KCNAB2"
"GO:0006807","GO:0006807","nitrogen compound metabolic process",67,"67/154","CCL4/GPC6/SLA2/CAB39L/PPP1R13L/CPVL/FOXE1/CDCA7/CCND3/IL1A/BSPRY/NR4A3/ACSL1/SGK2/RPLP0P6/PARP12/DKK3/DAPK2/CD4/GRHL2/PAX2/MMP1/CFD/GRHL1/GPNMB/MYCN/PSRC1/PKIB/CDK4/ASS1/RPL28/RNF43/AREG/GLCE/VDR/GAMT/CRY2/CXCR4/RASL11A/DDX39A/SNRPN/SLC40A1/CREB5/CANT1/CHST11/IRX5/TYMS/TCIM/MAPK15/PJA1/EXT1/UBE2E2/ZBTB7C/KLK12/DMD/SNORD12B/ARRDC4/FCN3/ADAMTSL4/ARMT1/TACC1/ADHFE1/SPATA18/S100A9/ADAMTS9/APBB1/DLX6"
"GO:0009056","GO:0009056","catabolic process",15,"15/154","GPC6/ACSL1/DAPK2/MMP1/CDK4/RPL28/RNF43/MAPK15/PJA1/CYP4F3/SLC27A2/ADHFE1/SPATA18/S100A9/ADAMTS9"
"GO:0009058","GO:0009058","biosynthetic process",45,"45/154","GPC6/SLA2/PPP1R13L/FOXE1/CDCA7/CCND3/IL1A/NR4A3/ACSL1/CYB5R1/ADGRF5/RPLP0P6/DKK3/CD4/GRHL2/PAX2/GRHL1/MYCN/PSRC1/PKIB/CDK4/ASS1/RPL28/GLCE/VDR/GAMT/CRY2/RASL11A/SLC40A1/CREB5/CANT1/CHST11/IRX5/TYMS/TCIM/MAPK15/EXT1/ZBTB7C/DMD/SLC27A2/FCN3/TACC1/S100A9/APBB1/DLX6"
"GO:0009892","GO:0009892","negative regulation of metabolic process",19,"19/154","SLA2/PPP1R13L/FOXE1/CCND3/NR4A3/DKK3/NEAT1/PAX2/GPNMB/MYCN/PKIB/RPL28/VDR/CRY2/IRX5/TYMS/DMD/FCN3/APBB1"
"GO:0009893","GO:0009893","positive regulation of metabolic process",34,"34/154","CCL4/CAB39L/FOXE1/CCND3/IL1A/CD2/NR4A3/ACSL1/ADGRF5/NEAT1/CD4/GRHL2/PAX2/GRHL1/GPNMB/RAMP2/MYCN/PSRC1/PKIB/CDK4/ASS1/AREG/VDR/CXCR4/RASL11A/SLC40A1/CREB5/TCIM/MAPK15/ZBTB7C/ARRDC4/TACC1/S100A9/APBB1"
"GO:0018933","GO:0018933","nicotine metabolic process",0,"0/154",""
"GO:0019222","GO:0019222","regulation of metabolic process",47,"47/154","CCL4/SLA2/CAB39L/PPP1R13L/FOXE1/CDCA7/CCND3/IL1A/CD2/NR4A3/ACSL1/ADGRF5/DKK3/DAPK2/NEAT1/CD4/GRHL2/PAX2/GRHL1/GPNMB/RAMP2/MYCN/PSRC1/PKIB/CDK4/ASS1/RPL28/AREG/VDR/CRY2/CXCR4/RASL11A/SLC40A1/CREB5/IRX5/TYMS/TCIM/MAPK15/ZBTB7C/DMD/ARRDC4/FCN3/TACC1/S100A9/BTNL9/APBB1/DLX6"
"GO:0019674","GO:0019674","NAD metabolic process",0,"0/154",""
"GO:0019748","GO:0019748","secondary metabolic process",0,"0/154",""
"GO:0032259","GO:0032259","methylation",4,"4/154","GRHL2/GAMT/TYMS/ARMT1"
"GO:0032963","GO:0032963","collagen metabolic process",1,"1/154","MMP1"
"GO:0042440","GO:0042440","pigment metabolic process",0,"0/154",""
"GO:0042445","GO:0042445","hormone metabolic process",2,"2/154","FOXE1/DKK3"
"GO:0044033","GO:0044033","multi-organism metabolic process",0,"0/154",""
"GO:0044237","GO:0044237","cellular metabolic process",70,"70/154","CCL4/GPC6/SLA2/CAB39L/PPP1R13L/FOXE1/CDCA7/CCND3/IL1A/BSPRY/NR4A3/ACSL1/SGK2/ADGRF5/RPLP0P6/PARP12/DKK3/DAPK2/CD4/GRHL2/PAX2/MMP1/GRHL1/GPNMB/RAMP2/MYCN/PSRC1/PKIB/CDK4/ASS1/RPL28/RNF43/AREG/GLCE/VDR/GAMT/CRY2/CXCR4/RASL11A/DDX39A/PREX1/SNRPN/SLC40A1/CREB5/CANT1/CHST11/IRX5/TYMS/TCIM/MAPK15/PJA1/EXT1/UBE2E2/ZBTB7C/CYP4F3/DMD/SNORD12B/SLC27A2/ARRDC4/SH3BGRL3/FCN3/ARMT1/TACC1/ADHFE1/SPATA18/S100A9/ADAMTS9/NCF1C/APBB1/DLX6"
"GO:0044238","GO:0044238","primary metabolic process",70,"70/154","CCL4/GPC6/SLA2/CAB39L/PPP1R13L/CPVL/FOXE1/CDCA7/CCND3/IL1A/BSPRY/NR4A3/ACSL1/CYB5R1/SGK2/ADGRF5/RPLP0P6/PARP12/DKK3/DAPK2/CD4/GRHL2/PAX2/MMP1/CFD/GRHL1/GPNMB/MYCN/PSRC1/PKIB/CDK4/ASS1/RPL28/RNF43/AREG/GLCE/VDR/CRY2/CXCR4/RASL11A/DDX39A/SNRPN/SLC40A1/CREB5/CANT1/CHST11/IRX5/TYMS/TCIM/MAPK15/PJA1/EXT1/UBE2E2/ZBTB7C/KLK12/CYP4F3/DMD/SNORD12B/SLC27A2/ARRDC4/FCN3/ADAMTSL4/ARMT1/TACC1/ADHFE1/SPATA18/S100A9/ADAMTS9/APBB1/DLX6"
"GO:0044281","GO:0044281","small molecule metabolic process",12,"12/154","NR4A3/ACSL1/DKK3/ASS1/GLCE/VDR/GAMT/CHST11/TYMS/CYP4F3/SLC27A2/ADHFE1"
"GO:0045730","GO:0045730","respiratory burst",1,"1/154","NCF1C"
"GO:0046034","GO:0046034","ATP metabolic process",0,"0/154",""
"GO:0051189","GO:0051189","prosthetic group metabolic process",0,"0/154",""
"GO:0055114","GO:0055114","oxidation-reduction process",10,"10/154","NR4A3/CYB5R1/ADGRF5/KCNAB2/CYP4F3/SLC27A2/SH3BGRL3/ADHFE1/STEAP2/NCF1C"
"GO:0070085","GO:0070085","glycosylation",1,"1/154","EXT1"
"GO:0070988","GO:0070988","demethylation",0,"0/154",""
"GO:0071704","GO:0071704","organic substance metabolic process",75,"75/154","CCL4/GPC6/SLA2/CAB39L/PPP1R13L/CPVL/FOXE1/CDCA7/CCND3/IL1A/CD2/BSPRY/NR4A3/ACSL1/CYB5R1/SGK2/ADGRF5/RPLP0P6/PARP12/DKK3/DAPK2/NEAT1/CD4/GRHL2/PAX2/MMP1/CFD/GRHL1/GPNMB/RAMP2/MYCN/PSRC1/PKIB/CDK4/ASS1/RPL28/RNF43/AREG/GLCE/VDR/GAMT/CRY2/CXCR4/RASL11A/DDX39A/SNRPN/SLC40A1/CREB5/CANT1/CHST11/IRX5/TYMS/TCIM/MAPK15/PJA1/EXT1/UBE2E2/ZBTB7C/KLK12/CYP4F3/DMD/SNORD12B/SLC27A2/ARRDC4/FCN3/ADAMTSL4/ARMT1/TACC1/ADHFE1/SPATA18/S100A9/ADAMTS9/BTNL9/APBB1/DLX6"
"GO:1901049","GO:1901049","atropine metabolic process",0,"0/154",""
"GO:1901275","GO:1901275","tartrate metabolic process",0,"0/154",""
"GO:1901286","GO:1901286","iron-sulfur-molybdenum cofactor metabolic process",0,"0/154",""
"GO:1901902","GO:1901902","tyrocidine metabolic process",0,"0/154",""
"GO:1902421","GO:1902421","hydrogen metabolic process",0,"0/154",""
"GO:1990845","GO:1990845","adaptive thermogenesis",2,"2/154","ACSL1/CXCR4"
"GO:0043610","GO:0043610","regulation of carbohydrate utilization",0,"0/154",""
"GO:0000075","GO:0000075","cell cycle checkpoint",0,"0/154",""
"GO:0000920","GO:0000920","septum digestion after cytokinesis",0,"0/154",""
"GO:0001775","GO:0001775","cell activation",18,"18/154","SLA2/CCND3/IL1A/CD2/NR4A3/ADGRF5/SIGLEC14/VCL/CD4/KCNAB2/CFD/GPNMB/CD5/PREX1/CANT1/TCIM/SLC27A2/S100A9"
"GO:0001906","GO:0001906","cell killing",0,"0/154",""
"GO:0006276","GO:0006276","plasmid maintenance",0,"0/154",""
"GO:0006457","GO:0006457","protein folding",0,"0/154",""
"GO:0006903","GO:0006903","vesicle targeting",2,"2/154","AREG/MAPK15"
"GO:0006928","GO:0006928","movement of cell or subcellular component",26,"26/154","CCL4/MISP/GPC6/FOXE1/CD2/NR4A3/XG/DAPK2/VCL/MMP1/ARHGEF16/GPNMB/TNS3/WASF1/CXCR4/PREX1/AQP4/MAPK15/EXT1/DMD/EMB/TPM1/SST/CXCL16/S100A9/ADAMTS9"
"GO:0006949","GO:0006949","syncytium formation",0,"0/154",""
"GO:0007017","GO:0007017","microtubule-based process",6,"6/154","MISP/PSRC1/WASF1/AQP4/MAPK15/TACC1"
"GO:0007034","GO:0007034","vacuolar transport",0,"0/154",""
"GO:0007049","GO:0007049","cell cycle",14,"14/154","MISP/CAB39L/CCND3/IL1A/NR4A3/GPNMB/PSRC1/CDK4/TYMS/TCIM/MAPK15/UBE2E2/TACC1/APBB1"
"GO:0007059","GO:0007059","chromosome segregation",2,"2/154","PSRC1/MAPK15"
"GO:0007154","GO:0007154","cell communication",61,"61/154","CCL4/GPC6/SLA2/CAB39L/PPP1R13L/CCND3/IL1A/CD2/NR4A3/ACSL1/SGK2/TSPAN12/RGS1/ADGRF5/PSD/DKK3/DAPK2/CD4/IGFBPL1/RGS11/MPZL1/PAX2/MMP1/CFD/S100A6/ARHGEF16/GPNMB/RAMP2/RAB11FIP5/CDK4/RERGL/RUNDC3A/RNF43/AREG/CD5/VDR/WASF1/CRY2/CXCR4/RASL11A/PREX1/VAMP1/CANT1/CHST11/TCIM/MAPK15/FRAT2/EXT1/ARHGAP30/DMD/SOSTDC1/NETO2/BCL2A1/ANXA9/SST/SYN2/CXCL16/TEDC2/S100A9/BTNL9/APBB1"
"GO:0007155","GO:0007155","cell adhesion",20,"20/154","CCL4/GPC6/IL1A/CD2/NR4A3/XG/SIGLEC14/VCL/CD4/GRHL2/GPNMB/ASS1/CD5/CXCR4/PREX1/EMB/TPM1/ANXA9/S100A9/ADAMTS9"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",2,"2/154","CCL4/MISP"
"GO:0007165","GO:0007165","signal transduction",57,"57/154","CCL4/GPC6/SLA2/CAB39L/PPP1R13L/CCND3/IL1A/CD2/NR4A3/ACSL1/SGK2/TSPAN12/RGS1/ADGRF5/PSD/DKK3/DAPK2/CD4/IGFBPL1/RGS11/MPZL1/PAX2/MMP1/CFD/S100A6/ARHGEF16/GPNMB/RAMP2/CDK4/RERGL/RUNDC3A/RNF43/AREG/CD5/VDR/WASF1/CRY2/CXCR4/RASL11A/PREX1/CANT1/CHST11/TCIM/MAPK15/FRAT2/EXT1/ARHGAP30/DMD/SOSTDC1/NETO2/BCL2A1/SST/CXCL16/TEDC2/S100A9/BTNL9/APBB1"
"GO:0007272","GO:0007272","ensheathment of neurons",1,"1/154","CXCR4"
"GO:0008037","GO:0008037","cell recognition",4,"4/154","CD5/CXCR4/EMB/FCN3"
"GO:0008219","GO:0008219","cell death",27,"27/154","PPP1R13L/ZMAT3/CDCA7/IL1A/CD2/NR4A3/DAPK2/PAX2/ARHGEF16/GPNMB/RAMP2/CDK4/SCIN/CD5/VDR/CXCR4/PREX1/SLC40A1/CHST11/TCIM/KLK12/BCL2A1/ADAMTSL4/ANP32E/SST/S100A9/APBB1"
"GO:0008283","GO:0008283","cell population proliferation",24,"24/154","CDCA7/CCND3/IL1A/NR4A3/SGK2/NEAT1/CD4/GRHL2/PAX2/S100A6/GPNMB/TNS3/CDK4/SCIN/RNF43/AREG/VDR/CHST11/MAPK15/ZBTB7C/TPM1/TACC1/SST/DLX6"
"GO:0010118","GO:0010118","stomatal movement",0,"0/154",""
"GO:0010496","GO:0010496","intercellular transport",0,"0/154",""
"GO:0016037","GO:0016037","light absorption",0,"0/154",""
"GO:0016049","GO:0016049","cell growth",9,"9/154","SGK2/VCL/IGFBPL1/PSRC1/WASF1/CXCR4/CXCL16/S100A9/APBB1"
"GO:0016192","GO:0016192","vesicle-mediated transport",23,"23/154","NR4A3/CYB5R1/SIGLEC14/VCL/KCNAB2/CFD/RAMP2/RAB11FIP5/SCIN/AREG/CD5/WASF1/VAMP1/CANT1/MAPK15/SLC27A2/FCN3/SYN2/STEAP2/CXCL16/S100A9/ADAMTS9/TRPV6"
"GO:0016458","GO:0016458","gene silencing",2,"2/154","NEAT1/MYCN"
"GO:0019725","GO:0019725","cellular homeostasis",10,"10/154","CD4/PAX2/RAB11FIP5/VDR/CXCR4/SLC40A1/AQP4/DMD/S100A9/TRPV6"
"GO:0019835","GO:0019835","cytolysis",0,"0/154",""
"GO:0022402","GO:0022402","cell cycle process",13,"13/154","MISP/CAB39L/CCND3/IL1A/GPNMB/PSRC1/CDK4/TYMS/TCIM/MAPK15/UBE2E2/TACC1/APBB1"
"GO:0022406","GO:0022406","membrane docking",0,"0/154",""
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",0,"0/154",""
"GO:0030029","GO:0030029","actin filament-based process",5,"5/154","SCIN/WASF1/PREX1/DMD/TPM1"
"GO:0032196","GO:0032196","transposition",0,"0/154",""
"GO:0033059","GO:0033059","cellular pigmentation",0,"0/154",""
"GO:0034337","GO:0034337","RNA folding",0,"0/154",""
"GO:0035212","GO:0035212","cell competition in a multicellular organism",0,"0/154",""
"GO:0036166","GO:0036166","phenotypic switching",0,"0/154",""
"GO:0043335","GO:0043335","protein unfolding",0,"0/154",""
"GO:0044663","GO:0044663","establishment or maintenance of cell type involved in phenotypic switching",0,"0/154",""
"GO:0044764","GO:0044764","multi-organism cellular process",2,"2/154","CD4/CXCR4"
"GO:0045103","GO:0045103","intermediate filament-based process",0,"0/154",""
"GO:0048522","GO:0048522","positive regulation of cellular process",56,"56/154","CCL4/CAB39L/PPP1R13L/FOXE1/ZMAT3/CCND3/IL1A/CD2/NR4A3/XG/ACSL1/ADGRF5/DAPK2/NEAT1/CD4/GRHL2/PAX2/MMP1/S100A6/GRHL1/ARHGEF16/GPNMB/RAMP2/TNS3/MYCN/PSRC1/PKIB/CDK4/ASS1/SCIN/RUNDC3A/AREG/CD5/VDR/WASF1/CXCR4/RASL11A/PREX1/SLC40A1/CREB5/CANT1/TCIM/MAPK15/UBE2E2/ZBTB7C/DMD/TPM1/ARRDC4/ADAMTSL4/TACC1/CXCL16/TEDC2/S100A9/ADAMTS9/APBB1/DLX6"
"GO:0048523","GO:0048523","negative regulation of cellular process",42,"42/154","SLA2/CAB39L/PPP1R13L/FOXE1/CCND3/IL1A/NR4A3/RGS1/ADGRF5/DKK3/NEAT1/VCL/GRHL2/RGS11/PAX2/GPNMB/RAMP2/PSRC1/RAB11FIP5/PKIB/CDK4/ASS1/SCIN/RNF43/AREG/VDR/CRY2/SLC40A1/CHST11/IRX5/TYMS/TCIM/MAPK15/ZBTB7C/DMD/SOSTDC1/BCL2A1/TPM1/FCN3/SST/ADAMTS9/APBB1"
"GO:0048869","GO:0048869","cellular developmental process",39,"39/154","PPP1R13L/FOXE1/IL1A/CD2/NR4A3/ADGRF5/PSD/VCL/CD4/GRHL2/KCNAB2/PAX2/S100A6/GRHL1/PRRC2B/GPNMB/RAMP2/NHSL1/SCIN/AREG/VDR/WASF1/CXCR4/PREX1/CHST11/IRX5/TYMS/EXT1/ZBTB7C/KLK12/DMD/SOSTDC1/EMB/TPM1/ADAMTSL4/S100A9/ADAMTS9/APBB1/DLX6"
"GO:0050794","GO:0050794","regulation of cellular process",92,"92/154","CCL4/MISP/GPC6/SLA2/CAB39L/PPP1R13L/FOXE1/ZMAT3/CDCA7/CCND3/IL1A/CD2/NR4A3/KCNK15/XG/ACSL1/SGK2/TSPAN12/RGS1/ADGRF5/PSD/DKK3/DAPK2/NEAT1/VCL/CD4/IGFBPL1/GRHL2/RGS11/KCNAB2/MPZL1/PAX2/MMP1/CFD/S100A6/GRHL1/ARHGEF16/GPNMB/RAMP2/TNS3/MYCN/PSRC1/RAB11FIP5/PKIB/CDK4/ASS1/RERGL/SCIN/RUNDC3A/RNF43/AREG/CD5/VDR/WASF1/CRY2/CXCR4/RASL11A/PREX1/SLC40A1/CREB5/VAMP1/CANT1/CHST11/IRX5/TYMS/TCIM/MAPK15/FRAT2/EXT1/UBE2E2/ZBTB7C/ARHGAP30/DMD/SOSTDC1/NETO2/BCL2A1/TPM1/ARRDC4/FCN3/ADAMTSL4/ANP32E/ARMT1/TACC1/SST/CXCL16/TEDC2/S100A9/ADAMTS9/TRPV6/BTNL9/APBB1/DLX6"
"GO:0051301","GO:0051301","cell division",6,"6/154","MISP/CCND3/IL1A/PSRC1/CDK4/TACC1"
"GO:0051641","GO:0051641","cellular localization",28,"28/154","MISP/GPC6/CD2/NR4A3/CYB5R1/SIGLEC14/VCL/CD4/KCNAB2/CFD/ARHGEF16/RAMP2/PSRC1/RAB11FIP5/SCIN/RPL28/AREG/TBC1D9/WASF1/DDX39A/VAMP1/CANT1/MAPK15/DMD/SLC27A2/SYN2/S100A9/TRPV6"
"GO:0051651","GO:0051651","maintenance of location in cell",4,"4/154","CD4/SCIN/DMD/S100A9"
"GO:0051674","GO:0051674","localization of cell",21,"21/154","CCL4/MISP/GPC6/FOXE1/CD2/NR4A3/XG/DAPK2/VCL/MMP1/ARHGEF16/GPNMB/TNS3/CXCR4/PREX1/MAPK15/TPM1/SST/CXCL16/S100A9/ADAMTS9"
"GO:0051716","GO:0051716","cellular response to stimulus",68,"68/154","CCL4/GPC6/SLA2/CAB39L/PPP1R13L/ZMAT3/CCND3/IL1A/CD2/BSPRY/NR4A3/ACSL1/SGK2/TSPAN12/RGS1/ADGRF5/PSD/DKK3/DAPK2/CD4/IGFBPL1/RGS11/MPZL1/PAX2/MMP1/CFD/S100A6/ARHGEF16/GPNMB/RAMP2/RAB11FIP5/CDK4/ASS1/RERGL/RUNDC3A/RNF43/AREG/CD5/VDR/WASF1/CRY2/CXCR4/RASL11A/PREX1/SLC40A1/CANT1/CHST11/AQP4/TCIM/MAPK15/FRAT2/EXT1/UBE2E2/ARHGAP30/DMD/SOSTDC1/NETO2/BCL2A1/TPM1/ARMT1/SST/CXCL16/TEDC2/GBP4/SPATA18/S100A9/BTNL9/APBB1"
"GO:0055085","GO:0055085","transmembrane transport",16,"16/154","MFSD4A/SLC16A4/NR4A3/KCNK15/SGK2/KCNAB2/S100A6/SLC35F2/SLC40A1/CLCN5/AQP4/DMD/NETO2/EMB/ANXA9/TRPV6"
"GO:0060352","GO:0060352","cell adhesion molecule production",0,"0/154",""
"GO:0061842","GO:0061842","microtubule organizing center localization",1,"1/154","MISP"
"GO:0061919","GO:0061919","process utilizing autophagic mechanism",4,"4/154","DAPK2/MAPK15/SPATA18/S100A9"
"GO:0071554","GO:0071554","cell wall organization or biogenesis",0,"0/154",""
"GO:0071840","GO:0071840","cellular component organization or biogenesis",43,"43/154","MISP/GPC6/IL1A/CD2/NR4A3/SGK2/RPLP0P6/PSD/VCL/CD4/IGFBPL1/GRHL2/PAX2/MMP1/S100A6/GRHL1/RAMP2/PSRC1/PKIB/CDK4/SCIN/AREG/WASF1/CXCR4/PREX1/VAMP1/AQP4/MAPK15/FRAT2/EXT1/DMD/EMB/SLC27A2/TPM1/ARRDC4/ADAMTSL4/ANP32E/TACC1/CXCL16/SPATA18/S100A9/ADAMTS9/APBB1"
"GO:0090618","GO:0090618","DNA clamp unloading",0,"0/154",""
"GO:0097194","GO:0097194","execution phase of apoptosis",0,"0/154",""
"GO:0097528","GO:0097528","execution phase of necroptosis",0,"0/154",""
"GO:0098743","GO:0098743","cell aggregation",0,"0/154",""
"GO:0140029","GO:0140029","exocytic process",1,"1/154","VAMP1"
"GO:0140253","GO:0140253","cell-cell fusion",0,"0/154",""
"GO:0140352","GO:0140352","export from cell",18,"18/154","IL1A/NR4A3/CYB5R1/SIGLEC14/VCL/KCNAB2/CFD/RAB11FIP5/SCIN/SLC40A1/VAMP1/CANT1/SLC27A2/SYN2/STEAP2/S100A9/TRPV6/APBB1"
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing",0,"0/154",""
"GO:1990748","GO:1990748","cellular detoxification",1,"1/154","S100A9"
"GO:0043609","GO:0043609","regulation of carbon utilization",0,"0/154",""
"GO:0006808","GO:0006808","regulation of nitrogen utilization",0,"0/154",""
"GO:0019676","GO:0019676","ammonia assimilation cycle",0,"0/154",""
"GO:0045847","GO:0045847","negative regulation of nitrogen utilization",0,"0/154",""
"GO:0045848","GO:0045848","positive regulation of nitrogen utilization",0,"0/154",""
"GO:0000728","GO:0000728","gene conversion at mating-type locus, DNA double-strand break formation",0,"0/154",""
"GO:0000734","GO:0000734","gene conversion at mating-type locus, DNA repair synthesis",0,"0/154",""
"GO:0000742","GO:0000742","karyogamy involved in conjugation with cellular fusion",0,"0/154",""
"GO:0000743","GO:0000743","nuclear migration involved in conjugation with cellular fusion",0,"0/154",""
"GO:0000752","GO:0000752","agglutination involved in conjugation with cellular fusion",0,"0/154",""
"GO:0002077","GO:0002077","acrosome matrix dispersal",0,"0/154",""
"GO:0003006","GO:0003006","developmental process involved in reproduction",6,"6/154","IL1A/GRHL2/AREG/VDR/GAMT/IRX5"
"GO:0007117","GO:0007117","budding cell bud growth",0,"0/154",""
"GO:0007300","GO:0007300","ovarian nurse cell to oocyte transport",0,"0/154",""
"GO:0007316","GO:0007316","pole plasm RNA localization",0,"0/154",""
"GO:0007318","GO:0007318","pole plasm protein localization",0,"0/154",""
"GO:0007340","GO:0007340","acrosome reaction",0,"0/154",""
"GO:0007343","GO:0007343","egg activation",0,"0/154",""
"GO:0007344","GO:0007344","pronuclear fusion",0,"0/154",""
"GO:0007534","GO:0007534","gene conversion at mating-type locus",0,"0/154",""
"GO:0007543","GO:0007543","sex determination, somatic-gonadal interaction",0,"0/154",""
"GO:0007566","GO:0007566","embryo implantation",0,"0/154",""
"GO:0009566","GO:0009566","fertilization",0,"0/154",""
"GO:0009846","GO:0009846","pollen germination",0,"0/154",""
"GO:0009856","GO:0009856","pollination",0,"0/154",""
"GO:0009859","GO:0009859","pollen hydration",0,"0/154",""
