"","ID","Description","Count","GeneRatio","geneID"
"GO:0005952","GO:0005952","cAMP-dependent protein kinase complex",0,"0/780",""
"GO:0005953","GO:0005953","CAAX-protein geranylgeranyltransferase complex",0,"0/780",""
"GO:0005954","GO:0005954","calcium- and calmodulin-dependent protein kinase complex",0,"0/780",""
"GO:0005955","GO:0005955","calcineurin complex",1,"1/780","PPP3CA"
"GO:0005956","GO:0005956","protein kinase CK2 complex",0,"0/780",""
"GO:0005963","GO:0005963","magnesium-dependent protein serine/threonine phosphatase complex",0,"0/780",""
"GO:0008043","GO:0008043","intracellular ferritin complex",1,"1/780","FTH1"
"GO:0009318","GO:0009318","exodeoxyribonuclease VII complex",0,"0/780",""
"GO:0009327","GO:0009327","NAD(P)+ transhydrogenase complex (AB-specific)",0,"0/780",""
"GO:0009330","GO:0009330","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",0,"0/780",""
"GO:0009337","GO:0009337","sulfite reductase complex (NADPH)",0,"0/780",""
"GO:0009338","GO:0009338","exodeoxyribonuclease V complex",0,"0/780",""
"GO:0009350","GO:0009350","ethanolamine ammonia-lyase complex",0,"0/780",""
"GO:0009356","GO:0009356","aminodeoxychorismate synthase complex",0,"0/780",""
"GO:0009366","GO:0009366","enterobactin synthetase complex",0,"0/780",""
"GO:0009368","GO:0009368","endopeptidase Clp complex",0,"0/780",""
"GO:0009375","GO:0009375","ferredoxin hydrogenase complex",0,"0/780",""
"GO:0009579","GO:0009579","thylakoid",0,"0/780",""
"GO:0010170","GO:0010170","glucose-1-phosphate adenylyltransferase complex",0,"0/780",""
"GO:0010598","GO:0010598","NAD(P)H dehydrogenase complex (plastoquinone)",0,"0/780",""
"GO:0016234","GO:0016234","inclusion body",0,"0/780",""
"GO:0016610","GO:0016610","nitrogenase complex",0,"0/780",""
"GO:0017101","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",0,"0/780",""
"GO:0017122","GO:0017122","protein N-acetylglucosaminyltransferase complex",0,"0/780",""
"GO:0030008","GO:0030008","TRAPP complex",0,"0/780",""
"GO:0030014","GO:0030014","CCR4-NOT complex",0,"0/780",""
"GO:0030076","GO:0030076","light-harvesting complex",0,"0/780",""
"GO:0030289","GO:0030289","protein phosphatase 4 complex",0,"0/780",""
"GO:0030880","GO:0030880","RNA polymerase complex",1,"1/780","POLR2L"
"GO:0030956","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex",0,"0/780",""
"GO:0031026","GO:0031026","glutamate synthase complex",0,"0/780",""
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex",0,"0/780",""
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",7,"7/780","ERRFI1/SRMS/GNAZ/DTNA/KCNAB1/STAC3/SRC"
"GO:0031248","GO:0031248","protein acetyltransferase complex",1,"1/780","ACTL6A"
"GO:0031371","GO:0031371","ubiquitin conjugating enzyme complex",0,"0/780",""
"GO:0031421","GO:0031421","invertasome",0,"0/780",""
"GO:0031431","GO:0031431","Dbf4-dependent protein kinase complex",0,"0/780",""
"GO:0031501","GO:0031501","mannosyltransferase complex",0,"0/780",""
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex",0,"0/780",""
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex",0,"0/780",""
"GO:0032144","GO:0032144","4-aminobutyrate transaminase complex",0,"0/780",""
"GO:0032299","GO:0032299","ribonuclease H2 complex",0,"0/780",""
"GO:0032300","GO:0032300","mismatch repair complex",0,"0/780",""
"GO:0032517","GO:0032517","SOD1-calcineurin complex",0,"0/780",""
"GO:0032996","GO:0032996","Bcl3-Bcl10 complex",0,"0/780",""
"GO:0033202","GO:0033202","DNA helicase complex",1,"1/780","ACTL6A"
"GO:0033256","GO:0033256","I-kappaB/NF-kappaB complex",0,"0/780",""
"GO:0033588","GO:0033588","Elongator holoenzyme complex",0,"0/780",""
"GO:0033593","GO:0033593","BRCA2-MAGE-D1 complex",0,"0/780",""
"GO:0033607","GO:0033607","SOD1-Bcl-2 complex",0,"0/780",""
"GO:0034615","GO:0034615","GCH1 complex",0,"0/780",""
"GO:0034657","GO:0034657","GID complex",0,"0/780",""
"GO:0034708","GO:0034708","methyltransferase complex",0,"0/780",""
"GO:0034716","GO:0034716","Gemin3-Gemin4-Gemin5 complex",0,"0/780",""
"GO:0034717","GO:0034717","Gemin6-Gemin7-unrip complex",0,"0/780",""
"GO:0034718","GO:0034718","SMN-Gemin2 complex",0,"0/780",""
"GO:0034751","GO:0034751","aryl hydrocarbon receptor complex",0,"0/780",""
"GO:0034977","GO:0034977","ABIN2-NFKB1-MAP3K8 complex",0,"0/780",""
"GO:0035301","GO:0035301","Hedgehog signaling complex",0,"0/780",""
"GO:0038201","GO:0038201","TOR complex",0,"0/780",""
"GO:0042575","GO:0042575","DNA polymerase complex",0,"0/780",""
"GO:0043229","GO:0043229","intracellular organelle",480,"480/780","MEOX1/ETV1/IYD/SLC11A1/WWTR1/CYP24A1/SYT13/ARNTL2/EPN3/LTBP1/NEDD4L/NFE2L3/SERPINB3/SOAT1/CALCRL/NTHL1/OAT/TRAM2/MCM10/MTHFD2/SLC9A7/PTPN3/ALDH3A2/RHOBTB1/P4HA2/SIDT1/MCM2/TP63/CLCN4/TP73/PTPRC/FAT2/NOX4/PTHLH/TFAP2C/PIR/COL9A3/EZR/CLSPN/DPYSL2/CDC45/ADA2/DSP/ACOT7/SCD/NDUFB7/RASL10A/CBX7/FOXRED2/PVALB/NCF4/SIX4/GALNT16/SERPINA4/MAP1LC3A/TNNC2/MYOM1/STS/PGRMC1/BEX4/TSC22D1/PYCARD/CEMIP/OCA2/SLC39A14/BNIP3L/NOP53/RABAC1/PTPRS/RAB3D/DBP/LHX2/SFXN3/FAM20A/FOXN1/ALDOC/AREG/AADAT/DUSP16/ALDH2/LTBR/OAS2/SOD2/RBM24/CCNG1/LMNB1/IRX4/NR3C1/ERGIC1/PDGFRB/DOK1/STAT1/CHST10/ID2/ERRFI1/ARHGEF2/IRF6/HOXB8/MLANA/CD274/GRIA2/PLEKHG1/MYCT1/ARAP3/SRGN/EGR2/P4HA1/ACADS/CDKN2C/BHLHE41/ITPR2/WWP1/DDX39A/PKN1/ADGRE5/GIPC1/EBPL/STIL/COL10A1/MT1G/MT2A/RAP2A/IRF1/SDCBP2/RAB3IP/IDUA/AUNIP/KLF2/SYNGR3/PKMYT1/PNKD/ECHS1/VPREB3/GNAZ/A4GALT/FOXA1/APOE/BST2/ARPC1B/HIGD1B/GINS2/SH3BGRL/PRR7/IDO1/PPT1/SH3BP5/GALNT15/NAPSA/CKMT2/TNS4/FMO5/LLGL1/NR0B2/GCH1/MATN3/PIK3C2B/LGR6/TMCC2/POSTN/KL/RNF128/MICAL2/RAB33A/CDCA8/HOOK1/CYP2J2/DSC2/TCN1/ADAM19/UGT2A3/CKAP4/VILL/LMO7/NKX2-1/ABHD17C/ALPK3/ACTL6A/BIN1/GYPC/SMC2/KLF4/BAAT/CPEB2/ARRB1/SYTL2/TTPA/SULF1/DDX60/DUOX1/GCHFR/CYP1B1/SLC3A1/MYOF/SHROOM3/CENPE/ENPEP/CASP6/LEF1/PPP3CA/SLC39A8/MAPK8IP3/PARVG/ERP27/ETV6/GLIPR1/DUSP6/LUM/RDH16/RAB20/NOVA1/TOM1L1/SKAP1/PMAIP1/GRB7/COL6A1/CRABP2/DEGS1/AMT/ECE2/ATP10D/PDGFC/RNF145/N4BP3/PM20D2/IL2RG/ATP6V1B2/TACC1/ADHFE1/LACTB2/ARHGAP39/SIGMAR1/PLPPR1/SLC25A25/NOTCH1/CDC42EP2/ALDOA/HMGA2/MPP7/ITGB1/FCGR1A/LATS2/AKAP6/GJA1/UTRN/ZNF117/PLOD2/PROM2/PIP4P2/GOLGA7B/HSPA13/RHOC/SLC16A1/FZD7/PCDH1/SH3RF2/PPP2R2B/HK1/RAB11FIP1/GLYATL2/ATP2B2/HPD/XDH/TMSB15A/GPRASP2/SHROOM4/GDPD5/CDA/DMTN/ADAMTS4/STC1/CIART/CSTB/SPATC1L/ZNF761/CD3G/ZBTB7B/CCR5/PTH1R/MYL3/FGFR4/LY6K/RECQL4/COL26A1/PGAP3/IKZF3/NFIA/NEXN/DNAJB4/ADGRL4/HENMT1/GBP4/GFI1/PEA15/VANGL2/ATF3/IER5/KIF26B/PKDCC/CAPN2/EN1/SPATA18/RPL22L1/FABP1/SMIM14/PPBP/CXCL1/CPA3/DTX3L/FOXQ1/FNDC1/CTSB/SOX17/DLC1/ADCY1/GPER1/TMEM184A/TP53INP1/ARHGEF40/CASP7/SALL2/HSPA12A/E2F7/AMOTL1/APBB1/SCG5/TSC22D4/MAP1A/MAPRE2/ACAA2/RAB3IL1/FTH1/SLC3A2/PXK/RGS14/ADRB2/B3GALNT1/PGM2/P2RY12/RNASE2/COL22A1/SDC2/CLIC4/CCDC8/ELOVL6/PFKFB3/SERPINB9/SMAGP/IRX1/CDH2/SIX2/FOXA3/SGCD/ZNF296/SDR16C5/NDUFA3/ATP6V0E2/SCAND1/GAA/COL8A2/FRMD5/AQP4/TLN2/SYNPO/KLF11/CD8B/FRMD3/SNTB1/BSG/MCRIP2/SAA1/FKBP2/VEGFB/CSPG4/CD34/CTSF/SELP/SLC16A13/CLTB/FOSL1/SUGCT/RMI2/TOM1L2/MTLN/KDF1/NR2F1/BAIAP2/PLEKHF2/LPCAT4/CDK5R1/ZBED2/JUN/PGBD5/AGTRAP/POLR2L/SOX12/ODF3B/MLF1/THBD/ZHX2/RFLNA/PIPOX/FOXS1/LYNX1/TDRP/EXT1/BACE2/AP1S2/KPNA2/TCEAL7/C11orf54/PNMA3/CLDN5/OLIG1/FMNL1/SOCS1/STAC3/MUC1/NR2F2/INKA1/INSIG1/ENTPD5/FNBP1/KCNJ11/AGMO/NANOS3/PLEKHN1/ISG15/HEPACAM2/SMTNL2/LITAF/S100A13/MAOA/RASSF10/GJB4/GAL3ST4/SRC/RPS4X/SH3BGRL2/MAFK/C2CD4A/CCDC69/SREBF2/SNORA31/RNU4-2/IQANK1/CAPN8/RAET1G/DDO/FOXO6/TCEAL5/MAFB/TCEA3/HSD17B8/LST1/HLA-E/CYS1/NYNRIN/JPT2/VGLL3/SNORD60/CLIC1/GOLGA8B/CKMT1A/MCRIP1/SLC26A6/ORM2/TWIST2/TSPY26P/SCARNA7/PSMB9/ZNF542P/PLEKHO2/PEG10/C4A/SELENOP/SIGLEC14/HP/GTF2I/SRCIN1/NEFL"
"GO:0044100","GO:0044100","sporoplasm",0,"0/780",""
"GO:0044609","GO:0044609","DBIRD complex",0,"0/780",""
"GO:0044796","GO:0044796","DNA polymerase processivity factor complex",0,"0/780",""
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex",0,"0/780",""
"GO:0045273","GO:0045273","respiratory chain complex II",0,"0/780",""
"GO:0045275","GO:0045275","respiratory chain complex III",0,"0/780",""
"GO:0045277","GO:0045277","respiratory chain complex IV",0,"0/780",""
"GO:0046821","GO:0046821","extrachromosomal DNA",0,"0/780",""
"GO:0048269","GO:0048269","methionine adenosyltransferase complex",0,"0/780",""
"GO:0052718","GO:0052718","tRNA-specific adenosine-34 deaminase complex",0,"0/780",""
"GO:0060171","GO:0060171","stereocilium membrane",0,"0/780",""
"GO:0070090","GO:0070090","metaphase plate",0,"0/780",""
"GO:0070419","GO:0070419","nonhomologous end joining complex",0,"0/780",""
"GO:0070477","GO:0070477","endospore core",0,"0/780",""
"GO:0070725","GO:0070725","Yb body",0,"0/780",""
"GO:0070850","GO:0070850","TACC/TOG complex",0,"0/780",""
"GO:0071141","GO:0071141","SMAD protein complex",1,"1/780","HMGA2"
"GO:0071147","GO:0071147","TEAD-2 multiprotein complex",0,"0/780",""
"GO:0071152","GO:0071152","G-protein alpha(q)-synembrin complex",0,"0/780",""
"GO:0071153","GO:0071153","G-protein alpha(o)-synembrin complex",0,"0/780",""
"GO:0071154","GO:0071154","G-protein alpha(i)1-synembrin complex",0,"0/780",""
"GO:0071155","GO:0071155","G-protein alpha(13)-synembrin complex",0,"0/780",""
"GO:0071159","GO:0071159","NF-kappaB complex",0,"0/780",""
"GO:0072669","GO:0072669","tRNA-splicing ligase complex",0,"0/780",""
"GO:0120123","GO:0120123","ubiquitin activating enzyme complex",0,"0/780",""
"GO:1905348","GO:1905348","endonuclease complex",0,"0/780",""
"GO:1990302","GO:1990302","Bre1-Rad6 ubiquitin ligase complex",0,"0/780",""
"GO:1990303","GO:1990303","UBR1-RAD6 ubiquitin ligase complex",0,"0/780",""
"GO:1990304","GO:1990304","MUB1-RAD6-UBR2 ubiquitin ligase complex",0,"0/780",""
"GO:1990305","GO:1990305","RAD6-UBR2 ubiquitin ligase complex",0,"0/780",""
"GO:1990306","GO:1990306","RSP5-BUL ubiquitin ligase complex",0,"0/780",""
"GO:1990328","GO:1990328","RPB4-RPB7 complex",0,"0/780",""
"GO:0044423","GO:0044423","virion part",0,"0/780",""
"GO:0000133","GO:0000133","polarisome",0,"0/780",""
"GO:0000346","GO:0000346","transcription export complex",0,"0/780",""
"GO:0000347","GO:0000347","THO complex",0,"0/780",""
"GO:0000417","GO:0000417","HIR complex",0,"0/780",""
"GO:0000444","GO:0000444","MIS12/MIND type complex",0,"0/780",""
"GO:0000797","GO:0000797","condensin core heterodimer",1,"1/780","SMC2"
"GO:0000808","GO:0000808","origin recognition complex",1,"1/780","MCM2"
"GO:0000817","GO:0000817","COMA complex",0,"0/780",""
"GO:0000930","GO:0000930","gamma-tubulin complex",0,"0/780",""
"GO:0000939","GO:0000939","condensed chromosome inner kinetochore",0,"0/780",""
"GO:0000940","GO:0000940","condensed chromosome outer kinetochore",0,"0/780",""
"GO:0000974","GO:0000974","Prp19 complex",0,"0/780",""
"GO:0001114","GO:0001114","protein-DNA-RNA complex",0,"0/780",""
"GO:0001534","GO:0001534","radial spoke",0,"0/780",""
"GO:0001535","GO:0001535","radial spoke head",0,"0/780",""
"GO:0001536","GO:0001536","radial spoke stalk",0,"0/780",""
"GO:0002096","GO:0002096","polkadots",0,"0/780",""
"GO:0002111","GO:0002111","BRCA2-BRAF35 complex",0,"0/780",""
"GO:0002133","GO:0002133","polycystin complex",0,"0/780",""
"GO:0002142","GO:0002142","stereocilia ankle link complex",0,"0/780",""
"GO:0002144","GO:0002144","cytosolic tRNA wobble base thiouridylase complex",0,"0/780",""
"GO:0002167","GO:0002167","VRK3/VHR/ERK complex",0,"0/780",""
"GO:0002193","GO:0002193","MAML1-RBP-Jkappa- ICN1 complex",1,"1/780","NOTCH1"
"GO:0002199","GO:0002199","zona pellucida receptor complex",0,"0/780",""
"GO:0002929","GO:0002929","MECO complex",0,"0/780",""
"GO:0005577","GO:0005577","fibrinogen complex",0,"0/780",""
"GO:0005581","GO:0005581","collagen trimer",9,"9/780","COL9A3/COL10A1/EMILIN1/LUM/COL6A1/C1QC/COL26A1/COL22A1/COL8A2"
"GO:0005601","GO:0005601","classical-complement-pathway C3/C5 convertase complex",0,"0/780",""
"GO:0005602","GO:0005602","complement component C1 complex",0,"0/780",""
"GO:0005616","GO:0005616","larval serum protein complex",0,"0/780",""
"GO:0005643","GO:0005643","nuclear pore",0,"0/780",""
"GO:0005662","GO:0005662","DNA replication factor A complex",0,"0/780",""
"GO:0005663","GO:0005663","DNA replication factor C complex",0,"0/780",""
"GO:0005667","GO:0005667","transcription regulator complex",13,"13/780","WWTR1/ARNTL2/SIX4/NKX2-1/KLF4/LEF1/GFI1/SOX17/E2F7/SIX2/SDR16C5/JUN/MAFB"
"GO:0005677","GO:0005677","chromatin silencing complex",0,"0/780",""
"GO:0005831","GO:0005831","steroid hormone aporeceptor complex",0,"0/780",""
"GO:0005833","GO:0005833","hemoglobin complex",0,"0/780",""
"GO:0005835","GO:0005835","fatty acid synthase complex",0,"0/780",""
"GO:0005838","GO:0005838","proteasome regulatory particle",0,"0/780",""
"GO:0005839","GO:0005839","proteasome core complex",1,"1/780","PSMB9"
"GO:0005849","GO:0005849","mRNA cleavage factor complex",0,"0/780",""
"GO:0005850","GO:0005850","eukaryotic translation initiation factor 2 complex",0,"0/780",""
"GO:0005851","GO:0005851","eukaryotic translation initiation factor 2B complex",0,"0/780",""
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex",0,"0/780",""
"GO:0005853","GO:0005853","eukaryotic translation elongation factor 1 complex",0,"0/780",""
"GO:0005854","GO:0005854","nascent polypeptide-associated complex",0,"0/780",""
"GO:0005861","GO:0005861","troponin complex",1,"1/780","TNNC2"
"GO:0005862","GO:0005862","muscle thin filament tropomyosin",0,"0/780",""
"GO:0005875","GO:0005875","microtubule associated complex",4,"4/780","CDCA8/PEA15/KIF26B/MAP1A"
"GO:0005885","GO:0005885","Arp2/3 protein complex",1,"1/780","ARPC1B"
"GO:0005931","GO:0005931","axonemal nexin link",0,"0/780",""
"GO:0008023","GO:0008023","transcription elongation factor complex",0,"0/780",""
"GO:0008074","GO:0008074","guanylate cyclase complex, soluble",0,"0/780",""
"GO:0008091","GO:0008091","spectrin",0,"0/780",""
"GO:0008180","GO:0008180","COP9 signalosome",1,"1/780","AMOTL1"
"GO:0008278","GO:0008278","cohesin complex",0,"0/780",""
"GO:0008290","GO:0008290","F-actin capping protein complex",0,"0/780",""
"GO:0008537","GO:0008537","proteasome activator complex",0,"0/780",""
"GO:0008540","GO:0008540","proteasome regulatory particle, base subcomplex",0,"0/780",""
"GO:0008541","GO:0008541","proteasome regulatory particle, lid subcomplex",0,"0/780",""
"GO:0009344","GO:0009344","nitrite reductase complex [NAD(P)H]",0,"0/780",""
"GO:0009346","GO:0009346","citrate lyase complex",0,"0/780",""
"GO:0010316","GO:0010316","pyrophosphate-dependent phosphofructokinase complex",0,"0/780",""
"GO:0010317","GO:0010317","pyrophosphate-dependent phosphofructokinase complex, alpha-subunit complex",0,"0/780",""
"GO:0010318","GO:0010318","pyrophosphate-dependent phosphofructokinase complex, beta-subunit complex",0,"0/780",""
"GO:0015627","GO:0015627","type II protein secretion system complex",0,"0/780",""
"GO:0016272","GO:0016272","prefoldin complex",0,"0/780",""
"GO:0016281","GO:0016281","eukaryotic translation initiation factor 4F complex",0,"0/780",""
"GO:0016459","GO:0016459","myosin complex",1,"1/780","MYL3"
"GO:0016592","GO:0016592","mediator complex",0,"0/780",""
"GO:0017086","GO:0017086","3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex",0,"0/780",""
"GO:0017102","GO:0017102","methionyl glutamyl tRNA synthetase complex",0,"0/780",""
"GO:0017177","GO:0017177","glucosidase II complex",0,"0/780",""
"GO:0018444","GO:0018444","translation release factor complex",1,"1/780","GSPT2"
"GO:0019008","GO:0019008","molybdopterin synthase complex",0,"0/780",""
"GO:0019035","GO:0019035","viral integration complex",0,"0/780",""
"GO:0019036","GO:0019036","viral transcriptional complex",0,"0/780",""
"GO:0019197","GO:0019197","phosphoenolpyruvate-dependent sugar phosphotransferase complex",0,"0/780",""
"GO:0019773","GO:0019773","proteasome core complex, alpha-subunit complex",0,"0/780",""
"GO:0019774","GO:0019774","proteasome core complex, beta-subunit complex",1,"1/780","PSMB9"
"GO:0019814","GO:0019814","immunoglobulin complex",4,"4/780","IGLV5-45/IGHV2-5/IGHV3-7/IGKV1-27"
"GO:0022623","GO:0022623","proteasome-activating nucleotidase complex",0,"0/780",""
"GO:0022624","GO:0022624","proteasome accessory complex",0,"0/780",""
"GO:0030015","GO:0030015","CCR4-NOT core complex",0,"0/780",""
"GO:0030080","GO:0030080","B875 antenna complex",0,"0/780",""
"GO:0030081","GO:0030081","B800-820 antenna complex",0,"0/780",""
"GO:0030082","GO:0030082","B800-850 antenna complex",0,"0/780",""
"GO:0030256","GO:0030256","type I protein secretion system complex",0,"0/780",""
"GO:0030257","GO:0030257","type III protein secretion system complex",0,"0/780",""
"GO:0030314","GO:0030314","junctional membrane complex",0,"0/780",""
"GO:0030689","GO:0030689","Noc complex",0,"0/780",""
"GO:0030870","GO:0030870","Mre11 complex",0,"0/780",""
"GO:0030877","GO:0030877","beta-catenin destruction complex",0,"0/780",""
"GO:0030895","GO:0030895","apolipoprotein B mRNA editing enzyme complex",0,"0/780",""
"GO:0030896","GO:0030896","checkpoint clamp complex",0,"0/780",""
"GO:0030929","GO:0030929","ADPG pyrophosphorylase complex",0,"0/780",""
"GO:0030990","GO:0030990","intraciliary transport particle",1,"1/780","UBXN10"
"GO:0030991","GO:0030991","intraciliary transport particle A",0,"0/780",""
"GO:0030992","GO:0030992","intraciliary transport particle B",1,"1/780","UBXN10"
"GO:0030993","GO:0030993","axonemal heterotrimeric kinesin-II complex",0,"0/780",""
"GO:0031080","GO:0031080","nuclear pore outer ring",0,"0/780",""
"GO:0031082","GO:0031082","BLOC complex",0,"0/780",""
"GO:0031105","GO:0031105","septin complex",0,"0/780",""
"GO:0031209","GO:0031209","SCAR complex",0,"0/780",""
"GO:0031250","GO:0031250","anaerobic ribonucleoside-triphosphate reductase complex",0,"0/780",""
"GO:0031251","GO:0031251","PAN complex",0,"0/780",""
"GO:0031262","GO:0031262","Ndc80 complex",0,"0/780",""
"GO:0031298","GO:0031298","replication fork protection complex",3,"3/780","MCM10/CDC45/GINS2"
"GO:0031389","GO:0031389","Rad17 RFC-like complex",0,"0/780",""
