"","ID","Description","Count","GeneRatio","geneID"
"GO:0030014","GO:0030014","CCR4-NOT complex",0,"0/656",""
"GO:0030076","GO:0030076","light-harvesting complex",0,"0/656",""
"GO:0030289","GO:0030289","protein phosphatase 4 complex",0,"0/656",""
"GO:0030880","GO:0030880","RNA polymerase complex",0,"0/656",""
"GO:0030956","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex",0,"0/656",""
"GO:0031026","GO:0031026","glutamate synthase complex",0,"0/656",""
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex",0,"0/656",""
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",2,"2/656","S100A6/MYZAP"
"GO:0031248","GO:0031248","protein acetyltransferase complex",1,"1/656","JADE1"
"GO:0031371","GO:0031371","ubiquitin conjugating enzyme complex",0,"0/656",""
"GO:0031421","GO:0031421","invertasome",0,"0/656",""
"GO:0031431","GO:0031431","Dbf4-dependent protein kinase complex",0,"0/656",""
"GO:0031501","GO:0031501","mannosyltransferase complex",0,"0/656",""
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex",0,"0/656",""
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex",0,"0/656",""
"GO:0032144","GO:0032144","4-aminobutyrate transaminase complex",0,"0/656",""
"GO:0032299","GO:0032299","ribonuclease H2 complex",0,"0/656",""
"GO:0032300","GO:0032300","mismatch repair complex",0,"0/656",""
"GO:0032517","GO:0032517","SOD1-calcineurin complex",0,"0/656",""
"GO:0032996","GO:0032996","Bcl3-Bcl10 complex",0,"0/656",""
"GO:0033202","GO:0033202","DNA helicase complex",0,"0/656",""
"GO:0033256","GO:0033256","I-kappaB/NF-kappaB complex",0,"0/656",""
"GO:0033588","GO:0033588","Elongator holoenzyme complex",0,"0/656",""
"GO:0033593","GO:0033593","BRCA2-MAGE-D1 complex",0,"0/656",""
"GO:0033607","GO:0033607","SOD1-Bcl-2 complex",0,"0/656",""
"GO:0034615","GO:0034615","GCH1 complex",0,"0/656",""
"GO:0034657","GO:0034657","GID complex",0,"0/656",""
"GO:0034708","GO:0034708","methyltransferase complex",0,"0/656",""
"GO:0034716","GO:0034716","Gemin3-Gemin4-Gemin5 complex",0,"0/656",""
"GO:0034717","GO:0034717","Gemin6-Gemin7-unrip complex",0,"0/656",""
"GO:0034718","GO:0034718","SMN-Gemin2 complex",0,"0/656",""
"GO:0034751","GO:0034751","aryl hydrocarbon receptor complex",0,"0/656",""
"GO:0034977","GO:0034977","ABIN2-NFKB1-MAP3K8 complex",0,"0/656",""
"GO:0035301","GO:0035301","Hedgehog signaling complex",0,"0/656",""
"GO:0038201","GO:0038201","TOR complex",1,"1/656","PRR5L"
"GO:0042575","GO:0042575","DNA polymerase complex",0,"0/656",""
"GO:0043229","GO:0043229","intracellular organelle",382,"382/656","PDK4/MCUB/ACSM3/TYROBP/NR1H4/MVP/CLK1/GPRC5A/STAP1/VCAN/RTN4R/RAB27B/RETSAT/ADAM28/BARX2/ADRB1/VMP1/ST6GALNAC2/PABPC1/SPAG5/CAMSAP3/DGKD/RARB/UBE2T/PPP1R12B/IL4R/CAPN6/APBB1IP/JADE1/AKR1B1/CTTN/LAMB1/CMTM6/MAP3K20/TF/GADD45B/MFNG/GCAT/DHRS2/CDC25B/RNF24/RASSF2/SNPH/FA2H/SALL1/RPS16/PLD3/BBC3/TGFB1/MYH14/CD79A/HOXA13/STX1A/SERPINE1/MOGAT3/RARRES2/AGR2/GIMAP2/COL1A1/VAT1/FAM20A/CORO1C/BIN2/IL23A/ACSS3/PPM1H/GMNN/GHR/HBEGF/LOX/SPARC/HMGCR/ABCC5/PLCH1/KCNIP3/GRB14/DOK1/GALNT3/CCDC88A/EVA1A/GLS/PECR/VAX2/ECE1/ID3/CD46/MXI1/HELLS/GOT1/CSTA/CAT/CALD1/SFTPA1/SRGN/PARD6B/RUNX2/EREG/MYRF/RTN2/VASP/RRBP1/THRA/BCL11B/RAC2/APOBEC3A/KRT17/IRF5/MRPS12/CNN1/TRPM4/NUP210/XAF1/RBM38/WASF3/TMTC1/RNF122/LOXL2/RAB33A/UGT2A3/TES/MRAP2/GNS/DYNC1LI2/KCNK1/GLUL/VILL/IGF2BP3/MYO1G/BIN1/HS6ST1/TXN/TMOD1/CPEB2/TLR2/CLCA2/IDH1/SHROOM3/ENPEP/ERP27/ETV6/KIF21A/RAB20/RTN1/RAB15/DUOXA2/HUNK/DOP1B/LMTK3/TM4SF5/RORC/OSR1/ATP6V1C2/NAT8/SFXN5/ZNF300/CPLX2/DOK3/CREB5/ZNF185/STOM/SLC25A25/PTGES/ADD3/MKX/NPAS3/NR3C2/SLC25A4/NADK2/BTG3/GOLGA7B/FGF18/HKDC1/RAB11FIP1/FBXO32/KIT/CCNB2/TSC22D3/DUSP2/XDH/CNNM4/ADAMTS4/FCER1G/APOA2/LAD1/STC1/HOXB13/CYB5R1/ACE/CHCHD6/TPPP3/ZDHHC1/PIP/ABCG1/TFF3/TMPRSS3/RSPH1/PDE9A/CSTB/C9orf116/LY6K/MGAT4B/MFSD12/COX7A1/FDXR/ASRGL1/AK4/S100A11/S100A12/TGFA/NPPC/ANTXR2/PBXIP1/INAVA/ADORA1/PRKCI/FABP1/ZC3H12A/RFC4/ABLIM2/CDC25A/PITX2/PRSS12/HAND2/ITGA2/STARD4/RHOBTB3/GPX8/CGAS/MICALL2/PDP1/C9orf24/FBP1/CYBB/MID1IP1/AQP3/CFL2/PKNOX2/PLEKHF1/SMPD1/APBB1/TUB/RIC3/ZMAT1/TMEM130/CENPN/CCDC68/BEX3/B2M/ACSM1/SLFN5/PCLAF/STX3/TUBA1C/CYP2S1/KIFC2/KLK5/KRT80/KRT1/EVPL/CXXC4/ATP5ME/KLK7/RAB3B/ROBO1/EMX2/DCLK2/GPRC5C/SCAND1/CHST11/KRT19/KRT15/CLSTN1/CXXC5/PIK3CD/ENC1/TCEAL1/RND1/HPSE/ADCY5/PARP14/ZBTB4/CNTNAP2/MARCKSL1/B3GNT5/RNF152/BASP1/TYMS/PNMA1/RPS6KA3/FZD8/PPFIA3/TGIF1/CPNE7/LGALS7B/RCC2/HLA-DQB1/GATA2/F2R/DHTKD1/SIAH2/SPNS2/SLC25A10/CAMK1D/GAS6/GPC6/CHST6/CBX6/MACC1/FAM110C/ARMCX2/TCEAL2/FMNL1/MUC6/KRT10/KLK12/INSIG1/ARHGAP30/PDE2A/SPIN4/ESPN/SELL/CERKL/SERPINA5/KRTDAP/HBA2/SULF2/ADH1B/UGT2B15/DAPK1/PDLIM7/FLNA/FAM3C/ERO1A/S100A6/RPL12/MBP/SNHG12/RPS4X/CD2AP/PEG3/HOXC4/ASPH/MT1F/APRT/DMD/MFAP3L/SNORA5C/SNORD6/HLA-G/HLA-F/SPIRE2/NT5M/MT1H/MT1DP/LBH/CLIC1/DDAH2/ITGA1/TAX1BP3/CPNE1/ALG3/CERS1/SNORA71A/ORM2/ORM1/MTCO2P12/PRAC2/TSPY26P/PSMB9/PNMA2/CEBPA/FMN1/CHCHD10/SNHG1/EPPK1/BOP1/MMP12/SPON1/MRPL12/MYZAP/PCGF2/SRCIN1"
"GO:0044100","GO:0044100","sporoplasm",0,"0/656",""
"GO:0044609","GO:0044609","DBIRD complex",0,"0/656",""
"GO:0044796","GO:0044796","DNA polymerase processivity factor complex",0,"0/656",""
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex",1,"1/656","ATP5ME"
"GO:0045273","GO:0045273","respiratory chain complex II",0,"0/656",""
"GO:0045275","GO:0045275","respiratory chain complex III",0,"0/656",""
"GO:0045277","GO:0045277","respiratory chain complex IV",1,"1/656","MTCO2P12"
"GO:0046821","GO:0046821","extrachromosomal DNA",0,"0/656",""
"GO:0048269","GO:0048269","methionine adenosyltransferase complex",0,"0/656",""
"GO:0052718","GO:0052718","tRNA-specific adenosine-34 deaminase complex",0,"0/656",""
"GO:0060171","GO:0060171","stereocilium membrane",0,"0/656",""
"GO:0070090","GO:0070090","metaphase plate",0,"0/656",""
"GO:0070419","GO:0070419","nonhomologous end joining complex",0,"0/656",""
"GO:0070477","GO:0070477","endospore core",0,"0/656",""
"GO:0070725","GO:0070725","Yb body",0,"0/656",""
"GO:0070850","GO:0070850","TACC/TOG complex",0,"0/656",""
"GO:0071141","GO:0071141","SMAD protein complex",0,"0/656",""
"GO:0071147","GO:0071147","TEAD-2 multiprotein complex",0,"0/656",""
"GO:0071152","GO:0071152","G-protein alpha(q)-synembrin complex",0,"0/656",""
"GO:0071153","GO:0071153","G-protein alpha(o)-synembrin complex",0,"0/656",""
"GO:0071154","GO:0071154","G-protein alpha(i)1-synembrin complex",0,"0/656",""
"GO:0071155","GO:0071155","G-protein alpha(13)-synembrin complex",0,"0/656",""
"GO:0071159","GO:0071159","NF-kappaB complex",0,"0/656",""
"GO:0072669","GO:0072669","tRNA-splicing ligase complex",0,"0/656",""
"GO:0120123","GO:0120123","ubiquitin activating enzyme complex",0,"0/656",""
"GO:1905348","GO:1905348","endonuclease complex",0,"0/656",""
"GO:1990302","GO:1990302","Bre1-Rad6 ubiquitin ligase complex",0,"0/656",""
"GO:1990303","GO:1990303","UBR1-RAD6 ubiquitin ligase complex",0,"0/656",""
"GO:1990304","GO:1990304","MUB1-RAD6-UBR2 ubiquitin ligase complex",0,"0/656",""
"GO:1990305","GO:1990305","RAD6-UBR2 ubiquitin ligase complex",0,"0/656",""
"GO:1990306","GO:1990306","RSP5-BUL ubiquitin ligase complex",0,"0/656",""
"GO:1990328","GO:1990328","RPB4-RPB7 complex",0,"0/656",""
"GO:0044423","GO:0044423","virion part",0,"0/656",""
"GO:0000133","GO:0000133","polarisome",0,"0/656",""
"GO:0000346","GO:0000346","transcription export complex",0,"0/656",""
"GO:0000347","GO:0000347","THO complex",0,"0/656",""
"GO:0000417","GO:0000417","HIR complex",0,"0/656",""
"GO:0000444","GO:0000444","MIS12/MIND type complex",0,"0/656",""
"GO:0000797","GO:0000797","condensin core heterodimer",0,"0/656",""
"GO:0000808","GO:0000808","origin recognition complex",0,"0/656",""
"GO:0000817","GO:0000817","COMA complex",0,"0/656",""
"GO:0000930","GO:0000930","gamma-tubulin complex",0,"0/656",""
"GO:0000939","GO:0000939","condensed chromosome inner kinetochore",0,"0/656",""
"GO:0000940","GO:0000940","condensed chromosome outer kinetochore",0,"0/656",""
"GO:0000974","GO:0000974","Prp19 complex",0,"0/656",""
"GO:0001114","GO:0001114","protein-DNA-RNA complex",0,"0/656",""
"GO:0001534","GO:0001534","radial spoke",0,"0/656",""
"GO:0001535","GO:0001535","radial spoke head",0,"0/656",""
"GO:0001536","GO:0001536","radial spoke stalk",0,"0/656",""
"GO:0002096","GO:0002096","polkadots",0,"0/656",""
"GO:0002111","GO:0002111","BRCA2-BRAF35 complex",0,"0/656",""
"GO:0002133","GO:0002133","polycystin complex",0,"0/656",""
"GO:0002142","GO:0002142","stereocilia ankle link complex",0,"0/656",""
"GO:0002144","GO:0002144","cytosolic tRNA wobble base thiouridylase complex",0,"0/656",""
"GO:0002167","GO:0002167","VRK3/VHR/ERK complex",0,"0/656",""
"GO:0002193","GO:0002193","MAML1-RBP-Jkappa- ICN1 complex",0,"0/656",""
"GO:0002199","GO:0002199","zona pellucida receptor complex",0,"0/656",""
"GO:0002929","GO:0002929","MECO complex",0,"0/656",""
"GO:0005577","GO:0005577","fibrinogen complex",0,"0/656",""
"GO:0005581","GO:0005581","collagen trimer",4,"4/656","COL1A1/LOX/SFTPA1/C1QL1"
"GO:0005601","GO:0005601","classical-complement-pathway C3/C5 convertase complex",0,"0/656",""
"GO:0005602","GO:0005602","complement component C1 complex",0,"0/656",""
"GO:0005616","GO:0005616","larval serum protein complex",0,"0/656",""
"GO:0005643","GO:0005643","nuclear pore",2,"2/656","MVP/NUP210"
"GO:0005662","GO:0005662","DNA replication factor A complex",0,"0/656",""
"GO:0005663","GO:0005663","DNA replication factor C complex",1,"1/656","RFC4"
"GO:0005667","GO:0005667","transcription regulator complex",7,"7/656","BARX2/MXI1/RUNX2/HOXB13/PITX2/HAND2/CEBPA"
"GO:0005677","GO:0005677","chromatin silencing complex",0,"0/656",""
"GO:0005831","GO:0005831","steroid hormone aporeceptor complex",0,"0/656",""
"GO:0005833","GO:0005833","hemoglobin complex",1,"1/656","HBA2"
"GO:0005835","GO:0005835","fatty acid synthase complex",0,"0/656",""
"GO:0005838","GO:0005838","proteasome regulatory particle",0,"0/656",""
"GO:0005839","GO:0005839","proteasome core complex",1,"1/656","PSMB9"
"GO:0005849","GO:0005849","mRNA cleavage factor complex",0,"0/656",""
"GO:0005850","GO:0005850","eukaryotic translation initiation factor 2 complex",0,"0/656",""
"GO:0005851","GO:0005851","eukaryotic translation initiation factor 2B complex",0,"0/656",""
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex",0,"0/656",""
"GO:0005853","GO:0005853","eukaryotic translation elongation factor 1 complex",0,"0/656",""
"GO:0005854","GO:0005854","nascent polypeptide-associated complex",0,"0/656",""
"GO:0005861","GO:0005861","troponin complex",0,"0/656",""
"GO:0005862","GO:0005862","muscle thin filament tropomyosin",0,"0/656",""
"GO:0005875","GO:0005875","microtubule associated complex",3,"3/656","DYNC1LI2/KIF21A/KIFC2"
"GO:0005885","GO:0005885","Arp2/3 protein complex",0,"0/656",""
"GO:0005931","GO:0005931","axonemal nexin link",0,"0/656",""
"GO:0008023","GO:0008023","transcription elongation factor complex",0,"0/656",""
"GO:0008074","GO:0008074","guanylate cyclase complex, soluble",0,"0/656",""
"GO:0008091","GO:0008091","spectrin",0,"0/656",""
"GO:0008180","GO:0008180","COP9 signalosome",2,"2/656","TMOD1/BASP1"
"GO:0008278","GO:0008278","cohesin complex",0,"0/656",""
"GO:0008290","GO:0008290","F-actin capping protein complex",0,"0/656",""
"GO:0008537","GO:0008537","proteasome activator complex",0,"0/656",""
"GO:0008540","GO:0008540","proteasome regulatory particle, base subcomplex",0,"0/656",""
"GO:0008541","GO:0008541","proteasome regulatory particle, lid subcomplex",0,"0/656",""
"GO:0009344","GO:0009344","nitrite reductase complex [NAD(P)H]",0,"0/656",""
"GO:0009346","GO:0009346","citrate lyase complex",0,"0/656",""
"GO:0010316","GO:0010316","pyrophosphate-dependent phosphofructokinase complex",0,"0/656",""
"GO:0010317","GO:0010317","pyrophosphate-dependent phosphofructokinase complex, alpha-subunit complex",0,"0/656",""
"GO:0010318","GO:0010318","pyrophosphate-dependent phosphofructokinase complex, beta-subunit complex",0,"0/656",""
"GO:0015627","GO:0015627","type II protein secretion system complex",0,"0/656",""
"GO:0016272","GO:0016272","prefoldin complex",0,"0/656",""
"GO:0016281","GO:0016281","eukaryotic translation initiation factor 4F complex",0,"0/656",""
"GO:0016459","GO:0016459","myosin complex",2,"2/656","MYH14/MYO1G"
"GO:0016592","GO:0016592","mediator complex",0,"0/656",""
"GO:0017086","GO:0017086","3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex",0,"0/656",""
"GO:0017102","GO:0017102","methionyl glutamyl tRNA synthetase complex",0,"0/656",""
"GO:0017177","GO:0017177","glucosidase II complex",0,"0/656",""
"GO:0018444","GO:0018444","translation release factor complex",0,"0/656",""
"GO:0019008","GO:0019008","molybdopterin synthase complex",0,"0/656",""
"GO:0019035","GO:0019035","viral integration complex",0,"0/656",""
"GO:0019036","GO:0019036","viral transcriptional complex",0,"0/656",""
"GO:0019197","GO:0019197","phosphoenolpyruvate-dependent sugar phosphotransferase complex",0,"0/656",""
"GO:0019773","GO:0019773","proteasome core complex, alpha-subunit complex",0,"0/656",""
"GO:0019774","GO:0019774","proteasome core complex, beta-subunit complex",1,"1/656","PSMB9"
"GO:0019814","GO:0019814","immunoglobulin complex",22,"22/656","CD79A/IGLV1-36/IGLV3-27/IGLV3-25/IGLV2-14/IGLV2-11/IGLV3-9/IGLC2/IGHG3/IGHD/IGHV6-1/IGHV3-23/IGLC6/IGHV3-64/IGKV3D-15/IGKV1D-8/IGKV3-20/IGKV1-17/IGKV1-8/IGKV1-16/IGKV2D-24/IGKV2-29"
"GO:0022623","GO:0022623","proteasome-activating nucleotidase complex",0,"0/656",""
"GO:0022624","GO:0022624","proteasome accessory complex",0,"0/656",""
"GO:0030015","GO:0030015","CCR4-NOT core complex",0,"0/656",""
"GO:0030080","GO:0030080","B875 antenna complex",0,"0/656",""
"GO:0030081","GO:0030081","B800-820 antenna complex",0,"0/656",""
"GO:0030082","GO:0030082","B800-850 antenna complex",0,"0/656",""
"GO:0030256","GO:0030256","type I protein secretion system complex",0,"0/656",""
"GO:0030257","GO:0030257","type III protein secretion system complex",0,"0/656",""
"GO:0030314","GO:0030314","junctional membrane complex",0,"0/656",""
"GO:0030689","GO:0030689","Noc complex",0,"0/656",""
"GO:0030870","GO:0030870","Mre11 complex",0,"0/656",""
"GO:0030877","GO:0030877","beta-catenin destruction complex",0,"0/656",""
"GO:0030895","GO:0030895","apolipoprotein B mRNA editing enzyme complex",0,"0/656",""
"GO:0030896","GO:0030896","checkpoint clamp complex",0,"0/656",""
"GO:0030929","GO:0030929","ADPG pyrophosphorylase complex",0,"0/656",""
"GO:0030990","GO:0030990","intraciliary transport particle",0,"0/656",""
"GO:0030991","GO:0030991","intraciliary transport particle A",0,"0/656",""
"GO:0030992","GO:0030992","intraciliary transport particle B",0,"0/656",""
"GO:0030993","GO:0030993","axonemal heterotrimeric kinesin-II complex",0,"0/656",""
"GO:0031080","GO:0031080","nuclear pore outer ring",0,"0/656",""
"GO:0031082","GO:0031082","BLOC complex",1,"1/656","BCAS4"
"GO:0031105","GO:0031105","septin complex",0,"0/656",""
"GO:0031209","GO:0031209","SCAR complex",1,"1/656","WASF3"
"GO:0031250","GO:0031250","anaerobic ribonucleoside-triphosphate reductase complex",0,"0/656",""
"GO:0031251","GO:0031251","PAN complex",0,"0/656",""
"GO:0031262","GO:0031262","Ndc80 complex",0,"0/656",""
"GO:0031298","GO:0031298","replication fork protection complex",0,"0/656",""
"GO:0031389","GO:0031389","Rad17 RFC-like complex",0,"0/656",""
"GO:0031390","GO:0031390","Ctf18 RFC-like complex",1,"1/656","RFC4"
"GO:0031395","GO:0031395","bursicon neuropeptide hormone complex",0,"0/656",""
"GO:0031422","GO:0031422","RecQ family helicase-topoisomerase III complex",0,"0/656",""
"GO:0031499","GO:0031499","TRAMP complex",0,"0/656",""
"GO:0031511","GO:0031511","Mis6-Sim4 complex",0,"0/656",""
"GO:0031518","GO:0031518","CBF3 complex",0,"0/656",""
"GO:0031519","GO:0031519","PcG protein complex",2,"2/656","CBX6/PCGF2"
"GO:0031521","GO:0031521","spitzenkorper",0,"0/656",""
"GO:0031522","GO:0031522","cell envelope Sec protein transport complex",0,"0/656",""
"GO:0031523","GO:0031523","Myb complex",1,"1/656","FLNA"
"GO:0031617","GO:0031617","NMS complex",0,"0/656",""
"GO:0031680","GO:0031680","G-protein beta/gamma-subunit complex",0,"0/656",""
"GO:0031838","GO:0031838","haptoglobin-hemoglobin complex",1,"1/656","HBA2"
"GO:0031941","GO:0031941","filamentous actin",3,"3/656","ESPN/PDLIM7/CD2AP"
"GO:0032039","GO:0032039","integrator complex",0,"0/656",""
"GO:0032116","GO:0032116","SMC loading complex",0,"0/656",""
"GO:0032311","GO:0032311","angiogenin-PRI complex",0,"0/656",""
"GO:0032449","GO:0032449","CBM complex",0,"0/656",""
"GO:0032545","GO:0032545","CURI complex",0,"0/656",""
"GO:0032766","GO:0032766","NHE3/E3KARP/ACTN4 complex",0,"0/656",""
"GO:0032807","GO:0032807","DNA ligase IV complex",0,"0/656",""
"GO:0032992","GO:0032992","protein-carbohydrate complex",0,"0/656",""
"GO:0032993","GO:0032993","protein-DNA complex",1,"1/656","KCNIP3"
"GO:0032994","GO:0032994","protein-lipid complex",2,"2/656","BIN1/APOA2"
"GO:0033061","GO:0033061","DNA recombinase mediator complex",0,"0/656",""
"GO:0033104","GO:0033104","type VI protein secretion system complex",0,"0/656",""
"GO:0033186","GO:0033186","CAF-1 complex",0,"0/656",""
"GO:0033193","GO:0033193","Lsd1/2 complex",0,"0/656",""
"GO:0033551","GO:0033551","monopolin complex",0,"0/656",""
"GO:0033557","GO:0033557","Slx1-Slx4 complex",0,"0/656",""
"GO:0033596","GO:0033596","TSC1-TSC2 complex",0,"0/656",""
"GO:0033597","GO:0033597","mitotic checkpoint complex",0,"0/656",""
"GO:0034044","GO:0034044","exomer complex",0,"0/656",""
"GO:0034064","GO:0034064","Tor2-Mei2-Ste11 complex",0,"0/656",""
"GO:0034081","GO:0034081","polyketide synthase complex",0,"0/656",""
