"","ID","Description","Count","GeneRatio","geneID"
"GO:0005952","GO:0005952","cAMP-dependent protein kinase complex",0,"0/1080",""
"GO:0005953","GO:0005953","CAAX-protein geranylgeranyltransferase complex",0,"0/1080",""
"GO:0005954","GO:0005954","calcium- and calmodulin-dependent protein kinase complex",0,"0/1080",""
"GO:0005955","GO:0005955","calcineurin complex",1,"1/1080","ITPR1"
"GO:0005956","GO:0005956","protein kinase CK2 complex",0,"0/1080",""
"GO:0005963","GO:0005963","magnesium-dependent protein serine/threonine phosphatase complex",0,"0/1080",""
"GO:0008043","GO:0008043","intracellular ferritin complex",1,"1/1080","FTL"
"GO:0009318","GO:0009318","exodeoxyribonuclease VII complex",0,"0/1080",""
"GO:0009327","GO:0009327","NAD(P)+ transhydrogenase complex (AB-specific)",0,"0/1080",""
"GO:0009330","GO:0009330","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",0,"0/1080",""
"GO:0009337","GO:0009337","sulfite reductase complex (NADPH)",0,"0/1080",""
"GO:0009338","GO:0009338","exodeoxyribonuclease V complex",0,"0/1080",""
"GO:0009350","GO:0009350","ethanolamine ammonia-lyase complex",0,"0/1080",""
"GO:0009356","GO:0009356","aminodeoxychorismate synthase complex",0,"0/1080",""
"GO:0009366","GO:0009366","enterobactin synthetase complex",0,"0/1080",""
"GO:0009368","GO:0009368","endopeptidase Clp complex",0,"0/1080",""
"GO:0009375","GO:0009375","ferredoxin hydrogenase complex",0,"0/1080",""
"GO:0009579","GO:0009579","thylakoid",0,"0/1080",""
"GO:0010170","GO:0010170","glucose-1-phosphate adenylyltransferase complex",0,"0/1080",""
"GO:0010598","GO:0010598","NAD(P)H dehydrogenase complex (plastoquinone)",0,"0/1080",""
"GO:0016234","GO:0016234","inclusion body",5,"5/1080","MAPT/CLU/MIOX/HAP1/MT3"
"GO:0016610","GO:0016610","nitrogenase complex",0,"0/1080",""
"GO:0017101","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",0,"0/1080",""
"GO:0017122","GO:0017122","protein N-acetylglucosaminyltransferase complex",0,"0/1080",""
"GO:0030008","GO:0030008","TRAPP complex",0,"0/1080",""
"GO:0030014","GO:0030014","CCR4-NOT complex",0,"0/1080",""
"GO:0030076","GO:0030076","light-harvesting complex",0,"0/1080",""
"GO:0030289","GO:0030289","protein phosphatase 4 complex",0,"0/1080",""
"GO:0030880","GO:0030880","RNA polymerase complex",1,"1/1080","POLR2L"
"GO:0030956","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex",0,"0/1080",""
"GO:0031026","GO:0031026","glutamate synthase complex",0,"0/1080",""
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex",0,"0/1080",""
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",11,"11/1080","GNG4/STAC3/GNA14/MYZAP/SHANK3/HCK/STAC2/GNAO1/GNAZ/GNAI1/FES"
"GO:0031248","GO:0031248","protein acetyltransferase complex",1,"1/1080","JADE1"
"GO:0031371","GO:0031371","ubiquitin conjugating enzyme complex",0,"0/1080",""
"GO:0031421","GO:0031421","invertasome",0,"0/1080",""
"GO:0031431","GO:0031431","Dbf4-dependent protein kinase complex",0,"0/1080",""
"GO:0031501","GO:0031501","mannosyltransferase complex",0,"0/1080",""
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex",0,"0/1080",""
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex",0,"0/1080",""
"GO:0032144","GO:0032144","4-aminobutyrate transaminase complex",0,"0/1080",""
"GO:0032299","GO:0032299","ribonuclease H2 complex",0,"0/1080",""
"GO:0032300","GO:0032300","mismatch repair complex",0,"0/1080",""
"GO:0032517","GO:0032517","SOD1-calcineurin complex",0,"0/1080",""
"GO:0032996","GO:0032996","Bcl3-Bcl10 complex",0,"0/1080",""
"GO:0033202","GO:0033202","DNA helicase complex",0,"0/1080",""
"GO:0033256","GO:0033256","I-kappaB/NF-kappaB complex",0,"0/1080",""
"GO:0033588","GO:0033588","Elongator holoenzyme complex",0,"0/1080",""
"GO:0033593","GO:0033593","BRCA2-MAGE-D1 complex",0,"0/1080",""
"GO:0033607","GO:0033607","SOD1-Bcl-2 complex",0,"0/1080",""
"GO:0034615","GO:0034615","GCH1 complex",0,"0/1080",""
"GO:0034657","GO:0034657","GID complex",0,"0/1080",""
"GO:0034708","GO:0034708","methyltransferase complex",0,"0/1080",""
"GO:0034716","GO:0034716","Gemin3-Gemin4-Gemin5 complex",0,"0/1080",""
"GO:0034717","GO:0034717","Gemin6-Gemin7-unrip complex",0,"0/1080",""
"GO:0034718","GO:0034718","SMN-Gemin2 complex",0,"0/1080",""
"GO:0034751","GO:0034751","aryl hydrocarbon receptor complex",1,"1/1080","AHR"
"GO:0034977","GO:0034977","ABIN2-NFKB1-MAP3K8 complex",0,"0/1080",""
"GO:0035301","GO:0035301","Hedgehog signaling complex",0,"0/1080",""
"GO:0038201","GO:0038201","TOR complex",0,"0/1080",""
"GO:0042575","GO:0042575","DNA polymerase complex",0,"0/1080",""
"GO:0043229","GO:0043229","intracellular organelle",653,"653/1080","IKBKE/SNORD14A/CTSA/CNN2/TRIB2/CYBRD1/ATP10A/KDELR3/ITGA8/MAP2/TNS1/BPIFB2/TP73/SNTA1/XYLT1/DDO/VLDLR/ARC/TGFB1/PLIN3/CIDEC/ATP8B2/AHR/S100A7/SLC27A3/HNF4G/LGR5/LUM/PLK2/IGF2/GZMA/LHFPL2/HOXD8/VTN/TMEM97/GLS/IGFBP5/RFLNB/ABHD17C/LIMD2/FBXL7/UACA/CLIC4/SPRED1/LIPC/AMOTL1/DNASE1L3/PMAIP1/MUC1/NDUFA3/PLA2G1B/DYNC1I1/RAB39B/DCTPP1/FGD6/AHNAK/UBE2E2/SYNM/FGFR4/SPART/GSTT2B/CNP/HOXB3/ADAM19/ARRDC3/FAM20C/PTPRB/THBS4/CCNG1/SH3BP5/RAB11FIP4/PLAU/PPT1/MED13L/STIL/MSMB/SELENOP/SCIN/AMACR/HLTF/SLC11A1/MARCO/CCDC88C/CHDH/SYT13/JPH4/CDH17/TP53INP2/NOL4L/CPPED1/CENPW/FOXO6/PLIN2/CDKN2B/EPOR/NOP53/LRBA/ALG1L/FABP5/ADCY1/CHMP4C/AEBP1/GAS2L3/GLIPR1/DDR2/PIK3R1/SNX20/GPRC5B/FN1/PECR/EFHD1/CIB2/TNFAIP8L3/DENND5A/STAT1/A2M/ABTB2/PLEKHA2/MAPK4/DUSP23/AHCYL2/NR2F2/EGLN3/KIF5C/MMP16/FOXO1/TMTC1/PIP4K2A/CCNA1/ITPR1/TSPAN1/DMGDH/LPIN3/CD93/MUC13/MILR1/POLR2L/SOX12/SDF2L1/MSI1/SLC12A2/EYA2/RHOBTB1/WAS/CD74/TACC3/DPEP1/CYP24A1/ITPKC/SNX10/RAD54L/FTL/EGR2/CIT/LILRB2/PRR7/SLC5A1/SYNGR1/BRINP1/CST7/LIPE/SLC1A3/CEACAM1/SAMHD1/TOX3/HP/MAGI2/RPS19/KAZN/DLC1/ADAM15/SYTL3/ITGAL/VCAM1/PHLDA1/PEG10/SSBP2/MCM10/ACTN1/HMMR/FAM20A/FRMD3/ITPKA/RPLP1/PLEKHF2/PACSIN3/LARGE2/P3H4/MGST2/MANEAL/OSCAR/STAC3/IRF7/CD1E/CYP2D6/TIMP3/CISD3/RPL36/CLIC2/TMEM150B/GLYCTK/KIF5A/SOX15/LAMP3/ORC6/AMPH/ITM2A/RAPGEF3/MYZAP/IER2/CDC20/LGR6/PRDX1/LIMK2/B4GALNT4/TJP1/CST3/AHCY/HOMER2/HOXB8/PTGER3/COL23A1/RCN1/KITLG/LTBP1/TMEM132A/HAVCR2/TMEM35A/CASD1/RAB3IP/LMNB1/SYNGR3/PARD6G/HOGA1/ARHGDIG/CDKN2A/ABCA7/LPAR2/RASSF10/FAM53B/COL4A1/CD79A/DDX39B/CCDC69/BBC3/MYH14/C5orf49/TRIP13/SIDT1/VASH1/LMCD1/HGF/WWTR1/SNAI2/CAPN1/CREB3L4/FNDC1/GIMAP2/DTL/PKDCC/MMP2/EPDR1/KREMEN2/BARX1/SFTPA1/P4HA1/F12/COL10A1/ACADS/SRGN/IDO1/CHST3/SKP2/PDGFB/RAB36/HSPA7/HOXA9/NLRP1/ADCYAP1R1/NEBL/DUOX1/TBX1/NKX2-1/SPR/REG1A/SEMA6D/NACAD/KLF11/UCP2/DOCK10/EPN3/PER3/IGFBP4/ABHD6/ERBB2/APBB2/ZNF750/TC2N/PROM1/ARSD/PYCARD/ZNF106/E2F1/HLA-DMB/DECR2/AUTS2/MTSS1/PAQR8/GDPD5/CALCRL/HIPK2/NEFL/MARCKS/REPIN1/RTL8A/SOX18/MEIS3P1/FZD2/LYNX1/MAGED1/MCU/GADD45GIP1/BST2/ZBED6/ATP1A2/NTRK2/MICAL2/KL/SEC24D/SHC1/MXRA7/LY6K/AP1S2/BACE2/TONSL/ZBTB7B/NYNRIN/CYS1/BCL2L15/MAPT/LAT2/SLC26A6/MLANA/SORBS3/CLU/UQCRH/TMEM176B/AGR2/S100A8/NFE2L3/ARHGAP6/NFAM1/ANGPT2/FGFR1/GPR137B/SLC25A43/TGFB2/ESR1/DUSP6/PEA15/MLF1/GAL3ST1/VPREB3/GOLM1/SGCE/SDS/HNF1A/KLF2/OTULINL/CD3D/PDIA5/SNCAIP/MYLK/HMG20B/TRAM2/SLC9A3R2/TLDC2/HCK/PPP1R16B/SERPINA1/STS/TBL1X/TAX1BP3/AP1G2/ACAP1/GOLGA8B/UBE2QL1/CREBL2/ALPK3/MACC1/OAS2/DOK7/SUGCT/BCL2L10/SLC9A3R1/GPNMB/FLNB/GATA4/GRB7/CLEC3B/PPBP/IQANK1/HLA-H/DENND1C/JPT2/DSG2/B4GALT1/NOX4/CEACAM6/NAPRT/CD1D/F11R/CDKN2C/ZWINT/LLGL1/AKAP12/COX4I2/FKBP9/ACSS2/NUDT10/CKMT2/RAMP2/TSPY26P/SOX8/FOXRED2/TJP3/TRPV2/BAZ1A/STK39/SRCIN1/LMBRD1/PXK/NRIP1/ACTN4/BATF/AFDN/COLGALT1/APOC1/LDLR/FZD7/FOXA1/BBOX1/PLEKHO2/SLC22A17/UNC13D/CDC45/JADE1/ADA2/ACTN2/EDN1/SPON1/RNU4ATAC/GLI3/LYST/RASSF3/CDCA7L/CD53/ANXA9/SHH/SBNO2/OAT/ADH1C/LDOC1/COL26A1/EXT1/CCR5/NBEAL2/AZGP1/HK3/RECQL4/POSTN/TESMIN/ALDH3B2/P2RY13/CD3G/SLC7A11/FOXA2/SLC25A23/STK10/MGAT4A/TCF3/IGSF8/PIEZO1/SALL1/FAM83D/MAZ/MAMLD1/NCDN/MCRIP1/DUSP1/GLT8D2/HELLS/HAP1/TGFBI/PRRX2/ARHGEF5/CP/ALDH3B1/CROT/ACHE/LPCAT2/CAPN8/ETV4/ACSM2A/ADAP2/ADRA2C/TSPYL2/MMD/RAPGEF5/AQP4/KIF23/ALDH2/CYP4F11/ATP6V1B1/EPAS1/IL6/SKIL/CEMIP2/BICDL1/GALNT11/GNAZ/CTSL/GNAI1/IDUA/HMGCR/PRLR/ST8SIA4/SMC4/FGD3/GTF2I/RPL36A/CENPM/TTLL12/RASL10A/ARHGAP39/RNF157/SECTM1/TIPARP/CPA3/KIF15/RNASE6/PGM2/ECSCR/FAR2/COL9A3/EZR/CLSPN/DPYSL2/ZDHHC9/DBP/CTNND1/WDHD1/PLA2G4C/S100A4/TMEM198/BCAT2/FNBP1/NDE1/P4HA2/LIMS2/CRMP1/EVC/SPEG/TFRC/ALDH3A2/SIX2/KCNS3/ZFP36L1/KRT6B/PMEL/CDA/TCEAL9/CD1A/SNRPGP15/MTCO2P12/SFTA3/LHX2/COL1A2/GPER1/DUSP10/HEY1/ASAP1/CTSB/CELF2/LIMA1/BCAR1/CRYM/RBBP8/SYT17/LIPG/SMAD7/CTSH/MAP1LC3A/ACACA/SAC3D1/GADD45G/TSPYL5/GNL3L/TDRP/C1orf194/YBX2/DLX6/GBP2/LRIG3/ASCL1/MRPL12/MT3/ORC1/TUBA1B/SSPN/HJURP/SH3BGRL/RFTN1/KCNC3/MAP1B/KHDRBS3/FMO5/NR0B2/MCCC2/CHSY1/AQP1/CHCHD10/MYRF/SPDEF/C3/UBA7/NOCT/FAAH/SHMT2/FBXL6/SATB1/SLC2A1/FES/DIXDC1/KPNA2/LMNA/SIAH2/BGN/PTH1R/SLC39A11/TMX4/NTS/NAPB/IQGAP2/NKD2/CERCAM/TCEA3/RNU4-2/RNU4-1/BIK/MYH9/NCF4/NTHL1"
"GO:0044100","GO:0044100","sporoplasm",0,"0/1080",""
"GO:0044609","GO:0044609","DBIRD complex",0,"0/1080",""
"GO:0044796","GO:0044796","DNA polymerase processivity factor complex",0,"0/1080",""
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex",0,"0/1080",""
"GO:0045273","GO:0045273","respiratory chain complex II",0,"0/1080",""
"GO:0045275","GO:0045275","respiratory chain complex III",1,"1/1080","UQCRH"
"GO:0045277","GO:0045277","respiratory chain complex IV",2,"2/1080","COX4I2/MTCO2P12"
"GO:0046821","GO:0046821","extrachromosomal DNA",0,"0/1080",""
"GO:0048269","GO:0048269","methionine adenosyltransferase complex",0,"0/1080",""
"GO:0052718","GO:0052718","tRNA-specific adenosine-34 deaminase complex",0,"0/1080",""
"GO:0060171","GO:0060171","stereocilium membrane",0,"0/1080",""
"GO:0070090","GO:0070090","metaphase plate",0,"0/1080",""
"GO:0070419","GO:0070419","nonhomologous end joining complex",0,"0/1080",""
"GO:0070477","GO:0070477","endospore core",0,"0/1080",""
"GO:0070725","GO:0070725","Yb body",0,"0/1080",""
"GO:0070850","GO:0070850","TACC/TOG complex",0,"0/1080",""
"GO:0071141","GO:0071141","SMAD protein complex",1,"1/1080","SMAD7"
"GO:0071147","GO:0071147","TEAD-2 multiprotein complex",0,"0/1080",""
"GO:0071152","GO:0071152","G-protein alpha(q)-synembrin complex",0,"0/1080",""
"GO:0071153","GO:0071153","G-protein alpha(o)-synembrin complex",0,"0/1080",""
"GO:0071154","GO:0071154","G-protein alpha(i)1-synembrin complex",0,"0/1080",""
"GO:0071155","GO:0071155","G-protein alpha(13)-synembrin complex",0,"0/1080",""
"GO:0071159","GO:0071159","NF-kappaB complex",0,"0/1080",""
"GO:0072669","GO:0072669","tRNA-splicing ligase complex",0,"0/1080",""
"GO:0120123","GO:0120123","ubiquitin activating enzyme complex",0,"0/1080",""
"GO:1905348","GO:1905348","endonuclease complex",0,"0/1080",""
"GO:1990302","GO:1990302","Bre1-Rad6 ubiquitin ligase complex",0,"0/1080",""
"GO:1990303","GO:1990303","UBR1-RAD6 ubiquitin ligase complex",0,"0/1080",""
"GO:1990304","GO:1990304","MUB1-RAD6-UBR2 ubiquitin ligase complex",0,"0/1080",""
"GO:1990305","GO:1990305","RAD6-UBR2 ubiquitin ligase complex",0,"0/1080",""
"GO:1990306","GO:1990306","RSP5-BUL ubiquitin ligase complex",0,"0/1080",""
"GO:1990328","GO:1990328","RPB4-RPB7 complex",0,"0/1080",""
"GO:0044423","GO:0044423","virion part",0,"0/1080",""
"GO:0000133","GO:0000133","polarisome",0,"0/1080",""
"GO:0000346","GO:0000346","transcription export complex",1,"1/1080","DDX39B"
"GO:0000347","GO:0000347","THO complex",0,"0/1080",""
"GO:0000417","GO:0000417","HIR complex",0,"0/1080",""
"GO:0000444","GO:0000444","MIS12/MIND type complex",0,"0/1080",""
"GO:0000797","GO:0000797","condensin core heterodimer",1,"1/1080","SMC4"
"GO:0000808","GO:0000808","origin recognition complex",3,"3/1080","ORC6/REPIN1/ORC1"
"GO:0000817","GO:0000817","COMA complex",0,"0/1080",""
"GO:0000930","GO:0000930","gamma-tubulin complex",0,"0/1080",""
"GO:0000939","GO:0000939","condensed chromosome inner kinetochore",0,"0/1080",""
"GO:0000940","GO:0000940","condensed chromosome outer kinetochore",0,"0/1080",""
"GO:0000974","GO:0000974","Prp19 complex",0,"0/1080",""
"GO:0001114","GO:0001114","protein-DNA-RNA complex",0,"0/1080",""
"GO:0001534","GO:0001534","radial spoke",0,"0/1080",""
"GO:0001535","GO:0001535","radial spoke head",0,"0/1080",""
"GO:0001536","GO:0001536","radial spoke stalk",0,"0/1080",""
"GO:0002096","GO:0002096","polkadots",0,"0/1080",""
"GO:0002111","GO:0002111","BRCA2-BRAF35 complex",0,"0/1080",""
"GO:0002133","GO:0002133","polycystin complex",0,"0/1080",""
"GO:0002142","GO:0002142","stereocilia ankle link complex",0,"0/1080",""
"GO:0002144","GO:0002144","cytosolic tRNA wobble base thiouridylase complex",0,"0/1080",""
"GO:0002167","GO:0002167","VRK3/VHR/ERK complex",0,"0/1080",""
"GO:0002193","GO:0002193","MAML1-RBP-Jkappa- ICN1 complex",0,"0/1080",""
"GO:0002199","GO:0002199","zona pellucida receptor complex",0,"0/1080",""
"GO:0002929","GO:0002929","MECO complex",0,"0/1080",""
"GO:0005577","GO:0005577","fibrinogen complex",1,"1/1080","FN1"
"GO:0005581","GO:0005581","collagen trimer",11,"11/1080","LUM/C1QTNF6/MARCO/C1QL4/COL23A1/COL4A1/SFTPA1/COL10A1/COL26A1/COL9A3/COL1A2"
"GO:0005601","GO:0005601","classical-complement-pathway C3/C5 convertase complex",0,"0/1080",""
"GO:0005602","GO:0005602","complement component C1 complex",0,"0/1080",""
"GO:0005616","GO:0005616","larval serum protein complex",0,"0/1080",""
"GO:0005643","GO:0005643","nuclear pore",0,"0/1080",""
"GO:0005662","GO:0005662","DNA replication factor A complex",1,"1/1080","TONSL"
"GO:0005663","GO:0005663","DNA replication factor C complex",0,"0/1080",""
"GO:0005667","GO:0005667","transcription regulator complex",16,"16/1080","AHR/WWTR1/HOXA9/NKX2-1/E2F1/HIPK2/TBL1X/GATA4/GLI3/TCF3/EPAS1/SKIL/SIX2/RBBP8/SMAD7/ASCL1"
"GO:0005677","GO:0005677","chromatin silencing complex",0,"0/1080",""
"GO:0005831","GO:0005831","steroid hormone aporeceptor complex",0,"0/1080",""
"GO:0005833","GO:0005833","hemoglobin complex",0,"0/1080",""
"GO:0005835","GO:0005835","fatty acid synthase complex",0,"0/1080",""
"GO:0005838","GO:0005838","proteasome regulatory particle",0,"0/1080",""
"GO:0005839","GO:0005839","proteasome core complex",0,"0/1080",""
"GO:0005849","GO:0005849","mRNA cleavage factor complex",0,"0/1080",""
"GO:0005850","GO:0005850","eukaryotic translation initiation factor 2 complex",0,"0/1080",""
"GO:0005851","GO:0005851","eukaryotic translation initiation factor 2B complex",0,"0/1080",""
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex",0,"0/1080",""
"GO:0005853","GO:0005853","eukaryotic translation elongation factor 1 complex",0,"0/1080",""
"GO:0005854","GO:0005854","nascent polypeptide-associated complex",1,"1/1080","NACAD"
"GO:0005861","GO:0005861","troponin complex",0,"0/1080",""
"GO:0005862","GO:0005862","muscle thin filament tropomyosin",0,"0/1080",""
"GO:0005875","GO:0005875","microtubule associated complex",9,"9/1080","MAP2/DYNC1I1/KIF5C/KIF5A/PEA15/KIF23/KIF15/NDE1/MAP1B"
