"","ID","Description","Count","GeneRatio","geneID"
"GO:0002682","GO:0002682","regulation of immune system process",124,"124/1147","PDE4B/CD6/FCN1/LGALS1/CXCR3/IGHV4-59/FOXN1/STXBP2/EBI3/CARD11/LRRC32/PRKCD/MSN/CD274/RASSF2/LAIR1/PSMB10/LILRB4/IGFBP2/FOXF1/IGLC2/GLI3/AHR/CD3E/SFTPD/PRAM1/ZEB1/SH3KBP1/FCGR2A/LCP2/CACNB3/RASGRP1/IGHV4-4/HLA-B/IGLC3/ANO6/IGLV2-11/TMEM176B/EFNB2/IRF1/EFNB3/IL4R/MIF/IGHV3-30/IL20RB/SWAP70/CAMK1D/SELP/CD34/RUNX1/RHOH/HCAR2/SOX11/IGLC7/THBS4/NLRC5/CST7/IGKV1-17/TRIL/MS4A1/RPS19/TGFB1/ICAM5/PLA2G5/AXL/MUCL1/GGT1/CLEC7A/FPR1/ITGAM/KLF13/LCK/MMP12/TNFAIP8L2/ZC3H12A/SYK/SLC7A5/FOXJ1/IGLV3-1/CCL8/RFTN1/CIB1/IGKV1-16/GPR137B/MUC15/IKZF3/SH2B2/LRRK2/CD79A/ZFP36/PDCD1/LTF/SLC39A10/ADA/ETS1/CMTM3/DTX1/RAB7B/MYL9/AIF1/MUC3A/FOS/STAT1/C2/VTN/NECTIN2/TRBC2/HLA-DPB1/IGHV3-74/FBN1/LBP/CD19/SMPD3/CTSH/COL3A1/SPINK5/TGFBR2/TNFSF13/USP18/CD300LF/ORM2/MUC6/PSMB9/CD47"
"GO:0002683","GO:0002683","negative regulation of immune system process",36,"36/1147","LRRC32/CD274/LILRB4/FOXF1/GLI3/SFTPD/HLA-B/TMEM176B/IRF1/IL4R/MIF/IL20RB/RUNX1/SOX11/NLRC5/CST7/RPS19/TGFB1/AXL/KLF13/MMP12/TNFAIP8L2/ZC3H12A/FOXJ1/CIB1/GPR137B/ZFP36/PDCD1/LTF/ADA/DTX1/FBN1/COL3A1/SPINK5/CD300LF/CD47"
"GO:0002684","GO:0002684","positive regulation of immune system process",89,"89/1147","PDE4B/CD6/FCN1/LGALS1/IGHV4-59/STXBP2/EBI3/CARD11/PRKCD/CD274/PSMB10/LILRB4/IGFBP2/FOXF1/IGLC2/GLI3/CD3E/PRAM1/SH3KBP1/FCGR2A/LCP2/CACNB3/RASGRP1/IGHV4-4/HLA-B/IGLC3/ANO6/IGLV2-11/EFNB2/EFNB3/IL4R/MIF/IGHV3-30/SWAP70/CAMK1D/SELP/RUNX1/RHOH/HCAR2/IGLC7/THBS4/NLRC5/IGKV1-17/MS4A1/RPS19/TGFB1/PLA2G5/AXL/MUCL1/CLEC7A/FPR1/ITGAM/LCK/MMP12/ZC3H12A/SYK/SLC7A5/FOXJ1/IGLV3-1/CCL8/RFTN1/IGKV1-16/MUC15/SH2B2/LRRK2/CD79A/PDCD1/SLC39A10/ADA/ETS1/CMTM3/RAB7B/AIF1/MUC3A/FOS/STAT1/C2/VTN/NECTIN2/TRBC2/HLA-DPB1/IGHV3-74/LBP/CD19/TGFBR2/TNFSF13/MUC6/PSMB9/CD47"
"GO:0006955","GO:0006955","immune response",168,"168/1147","AGPAT2/PDE4B/CD6/SLCO4C1/LTBR/FCN1/LGALS1/CXCR3/IGHV4-59/TRBV6-5/ALDOC/STXBP2/NFKB2/EBI3/CARD11/PRKCD/GM2A/CD274/OAS3/LAIR1/PSMB10/GNLY/IL1R2/LILRB4/FOXF1/IGLC2/IGKV1-8/TF/CD3E/SFTPD/PRAM1/ACLY/FCGR2A/CLEC12A/TNK1/FUCA1/LCP2/CACNB3/RASGRP1/MFNG/IGHV4-4/IRF6/HLA-B/TAP1/IGLC3/ANO6/IGLV2-11/IRF1/DPP7/IGKV3D-15/IL4R/TMEM106A/MIF/IGHV3-30/LTB4R/APBB1IP/IL20RB/FLNB/CHI3L1/SWAP70/NR1H4/CIITA/CD34/PRR7/MST1R/IGKV1D-13/RUNX1/LCN2/LGR4/RAB31/RAP2B/IGLV3-9/IGLC7/TRBV20-1/PRDX4/TRBJ2-1/VAT1/PNMA1/CPPED1/NLRC5/CST7/IGKV1-17/TRIL/MS4A1/RPS19/TGFB1/ICAM5/PLA2G5/TMEM98/AXL/MX2/MUCL1/NRROS/OAS2/WFDC2/CLEC7A/FPR1/ITGAM/SERPINC1/LCK/MMP12/TNFAIP8L2/TMBIM1/ZC3H12A/CTSS/SYK/SLC7A5/TRBJ2-3/FOXJ1/TRBJ2-7/TRBV28/IGLV3-1/NFIL3/IMPDH1/TRIM14/CCL8/TRGC1/TRBV19/RFTN1/EMP2/UBD/IGKV1-16/MUC15/DOCK11/CD53/SH2B2/CD79A/PDCD1/GBP6/LTF/SLC39A10/ADA/MYD88/SVIP/ETS1/CMTM3/OASL/FGB/CANT1/RAB7B/B4GALT1/AIF1/MUC3A/FOS/STAT1/C2/VTN/NECTIN2/TRBC2/HLA-DPB1/IGHV3-74/LBP/OPTN/CD19/SRMS/CTSH/COL3A1/SPINK5/S100P/TNFSF13/USP18/CD300LF/ORM2/MUC6/IGKV1-6/PSMB9/CAPN1/CD47"
"GO:0019882","GO:0019882","antigen processing and presentation",11,"11/1147","CTSF/PSMB10/HLA-B/TAP1/SEC24C/CTSS/RAB34/RFTN1/HLA-DPB1/CTSH/PSMB9"
"GO:0031294","GO:0031294","lymphocyte costimulation",8,"8/1147","LGALS1/CARD11/CD274/CD3E/EFNB2/EFNB3/LCK/PDCD1"
"GO:0035172","GO:0035172","hemocyte proliferation",0,"0/1147",""
"GO:0042386","GO:0042386","hemocyte differentiation",0,"0/1147",""
"GO:0045058","GO:0045058","T cell selection",6,"6/1147","FOXN1/CARD11/GLI3/CD3E/SYK/JAG2"
"GO:0045321","GO:0045321","leukocyte activation",118,"118/1147","AGPAT2/CD6/SLCO4C1/LTBR/FCN1/LGALS1/IGHV4-59/FOXN1/ALDOC/STXBP2/EBI3/CARD11/LRRC32/PRKCD/MSN/GM2A/CD274/LAIR1/PSMB10/LILRB4/IGFBP2/FOXF1/IGLC2/GLI3/AHR/CD3E/SFTPD/PRAM1/ACLY/ZEB1/SH3KBP1/FCGR2A/CLEC12A/ADAM9/SKAP2/FUCA1/LCP2/RASGRP1/MFNG/IGHV4-4/HLA-B/IGLC3/ANO6/EFNB2/IRF1/DPP7/EFNB3/IL4R/TMEM106A/MIF/IGHV3-30/APBB1IP/IL20RB/CHI3L1/SWAP70/PRR7/RUNX1/LCN2/RAB31/RAP2B/RHOH/MAPT/SOX11/IGLC7/PRDX4/VAT1/CPPED1/CST7/MS4A1/TGFB1/TMEM98/AXL/CLEC7A/LY6D/FPR1/ITGAM/LCK/TNFAIP8L2/TMBIM1/ZC3H12A/CTSS/SYK/FOXJ1/IMPDH1/FZD8/JAG2/UBD/GPR137B/IKZF3/DOCK11/CD53/LRRK2/CD79A/PDCD1/LTF/SLC39A10/ADA/SVIP/DTX1/CANT1/B4GALT1/AIF1/EPHB1/NECTIN2/TRBC2/HLA-DPB1/IGHV3-74/LBP/CD19/CTSH/SPINK5/S100P/TGFBR2/TNFSF13/CD300LF/ORM2/CAPN1/CD47"
"GO:0050900","GO:0050900","leukocyte migration",48,"48/1147","PDE4B/CXCR3/IGHV4-59/MSN/PTPRO/IGLC2/GPC1/ITGA6/SFTPD/IGLC3/ANO6/IGLV2-11/THBD/MIF/IGHV3-30/SWAP70/CAMK1D/SELP/CD34/ATP1B1/ITGA5/RHOH/IGLC7/THBS4/IGKV1-17/RPS19/TGFB1/CEACAM5/ESAM/EPS8/ITGAM/LCK/SYK/SLC7A5/FOXJ1/IGLV3-1/CCL8/SLC12A2/IGKV1-16/SDC3/ADA/TEK/B4GALT1/AIF1/S1PR1/LBP/SMPD3/CD47"
"GO:0090713","GO:0090713","immunological memory process",0,"0/1147",""
"GO:0006792","GO:0006792","regulation of sulfur utilization",0,"0/1147",""
"GO:0045882","GO:0045882","negative regulation of sulfur utilization",0,"0/1147",""
"GO:0045883","GO:0045883","positive regulation of sulfur utilization",0,"0/1147",""
"GO:0006795","GO:0006795","regulation of phosphorus utilization",0,"0/1147",""
"GO:0045942","GO:0045942","negative regulation of phosphorus utilization",0,"0/1147",""
"GO:0045949","GO:0045949","positive regulation of phosphorus utilization",0,"0/1147",""
"GO:0002118","GO:0002118","aggressive behavior",0,"0/1147",""
"GO:0002209","GO:0002209","behavioral defense response",0,"0/1147",""
"GO:0002210","GO:0002210","behavioral response to wounding",0,"0/1147",""
"GO:0007611","GO:0007611","learning or memory",15,"15/1147","INSR/FEN1/CNTNAP2/PRKAR2B/GM2A/PRKAR1B/STRA6/NTRK2/ITGA5/MAPT/SLC2A4/HMGCR/PPT1/PPP1R1B/FOS"
"GO:0007622","GO:0007622","rhythmic behavior",5,"5/1147","NLGN1/GPR157/ADA/NMU/ADRB1"
"GO:0007625","GO:0007625","grooming behavior",2,"2/1147","PPT1/NMU"
"GO:0007626","GO:0007626","locomotory behavior",10,"10/1147","SLITRK6/ARRDC3/HIPK2/FZD4/EFNB3/EPS8/NLGN2/PPT1/PPP1R1B/LRRK2"
"GO:0007631","GO:0007631","feeding behavior",7,"7/1147","STRA6/NTRK2/ACE2/GLS/P2RY1/FOS/NMU"
"GO:0007632","GO:0007632","visual behavior",2,"2/1147","HMGCR/PPP1R1B"
"GO:0007635","GO:0007635","chemosensory behavior",0,"0/1147",""
"GO:0007638","GO:0007638","mechanosensory behavior",3,"3/1147","SLITRK6/CNTNAP2/STRA6"
"GO:0019098","GO:0019098","reproductive behavior",2,"2/1147","FUOM/PPP1R1B"
"GO:0030534","GO:0030534","adult behavior",7,"7/1147","SLITRK6/HIPK2/CNTNAP2/EFNB3/EPS8/PPT1/PPP1R1B"
"GO:0030537","GO:0030537","larval behavior",0,"0/1147",""
"GO:0032537","GO:0032537","host-seeking behavior",0,"0/1147",""
"GO:0035176","GO:0035176","social behavior",1,"1/1147","CNTNAP2"
"GO:0035187","GO:0035187","hatching behavior",0,"0/1147",""
"GO:0035640","GO:0035640","exploration behavior",2,"2/1147","NLGN2/LRRK2"
"GO:0040040","GO:0040040","thermosensory behavior",0,"0/1147",""
"GO:0042630","GO:0042630","behavioral response to water deprivation",0,"0/1147",""
"GO:0048266","GO:0048266","behavioral response to pain",4,"4/1147","LPAR5/THBS4/VWA1/CAPN2"
"GO:0048520","GO:0048520","positive regulation of behavior",2,"2/1147","STRA6/NLGN1"
"GO:0048521","GO:0048521","negative regulation of behavior",3,"3/1147","ARRDC3/ADA/NMU"
"GO:0050795","GO:0050795","regulation of behavior",6,"6/1147","ARRDC3/STRA6/NLGN1/ADA/NMU/ADRB1"
"GO:0051780","GO:0051780","behavioral response to nutrient",0,"0/1147",""
"GO:0051867","GO:0051867","general adaptation syndrome, behavioral process",0,"0/1147",""
"GO:0060273","GO:0060273","crying behavior",0,"0/1147",""
"GO:0060756","GO:0060756","foraging behavior",0,"0/1147",""
"GO:0061744","GO:0061744","motor behavior",1,"1/1147","MFSD2A"
"GO:0071625","GO:0071625","vocalization behavior",3,"3/1147","CNTNAP2/GLI3/MYH14"
"GO:0006734","GO:0006734","NADH metabolic process",2,"2/1147","GPD1/ALDOC"
"GO:0006739","GO:0006739","NADP metabolic process",2,"2/1147","FMO5/TKT"
"GO:0006807","GO:0006807","nitrogen compound metabolic process",541,"541/1147","LPCAT4/FASN/PDE4B/GPD1/MAP6D1/LTBR/LGALS1/INSR/CHST10/ZNF692/FEN1/SFTPC/NT5M/CDC42BPG/RPS6KA2/F3/TCEAL7/WIPI1/FGF1/NME4/ARRDC3/MEOX2/ABCC1/FOXN1/ALDOC/IRX4/CAPN13/NFKB2/MTCO2P12/MBNL3/HIPK2/FBLL1/APOH/CHTF18/FBL/LPAR1/CARD11/AKR1B10/ASCL1/HOXB13/PRKCD/ACTL6A/EFNA3/MSN/HNF1A/KSR1/USP43/INCENP/PTPRO/ARNT2/BUB1/ZCCHC12/PRKAR2B/FZD4/B3GALT5/RIPK4/CDCA2/LPAR5/JADE2/GM2A/GIMAP7/PPA1/MSRB3/CTSF/SNORA5C/OAS3/ORC1/SNORA71C/RASSF2/PIK3IP1/PPP1R14A/HPR/PSMB10/IL1R2/LILRB4/IGFBP5/IGFBP2/PRKAR1B/NRTN/FOXF1/FA2H/TYMS/PRLR/PARP10/RPP25/BHLHE41/NR3C1/ST8SIA4/ZHX2/WSB1/MMD/GLI3/AHR/NOTUM/FBXO41/GPC1/AQP1/SNHG1/NGFR/JADE1/ACTN2/FBLN1/NANOS1/PKMYT1/DPYD/ITGA6/TF/HOXC4/CD3E/SULT1C2/CD2AP/CSF2RA/DUOX1/MELTF/BDH2/SFTPD/DDAH1/GALNT15/ACLY/AOC3/NTRK2/ZEB1/PNMT/CSDC2/MAPK13/CROT/ADAM9/PRSS22/TNK1/MBIP/FUCA1/OPLAH/TENT5C/LCP2/CHST13/RASGRP1/PDP1/DUSP16/SOX2/AATK/PJA1/ST6GALNAC1/HS6ST2/BMP1/IRF6/PABPC1/CDC42EP5/HR/TRIP13/BOP1/TESK2/TPST1/TMPRSS6/MED13L/FAM20A/MAF/IRX5/RHBDL1/NECAB2/BASP1/EZH2/CDKN2C/RPS4Y1/IRF1/PDE8B/DPP7/PCBD1/WWC1/ACE2/TMEM106A/MIF/RARB/IL3RA/GALNT17/CDON/UBE2T/CTSO/DLX3/ZDHHC9/KLF2/CLIP3/FBXL16/PNKD/BBC3/MAP3K20/SULT1C4/CES1/HMGN5/TFDP1/BCL2L10/AXIN2/BNIP3/ANTXR1/CENPX/SKIL/MSX1/NOSTRIN/RNF128/KL/INHBB/DCLK1/CHI3L1/SWAP70/ABLIM2/HEYL/RPL39L/CAMK2N2/RFC4/MEIS3P1/EXOSC4/NR1H4/TMTC2/MAGED1/CIITA/CAMK1D/GPC6/UPP1/CLK1/BARX2/GPRC5A/RPL13/CD34/C1QTNF1/PRR7/NR0B2/KHDRBS3/GFPT2/NAPSA/MST1R/PRODH/RAD51AP1/SH2B3/GGT5/RUNX1/NFKBIE/CPAMD8/PDIA6/NACC2/CASK/ITGA5/PGAP3/TRABD2A/LGR4/SPINT2/ROBO1/RCAN3/KLK12/MFSD2A/SOX7/SPIRE2/DAPP1/RAP2B/RHOH/GLS/MAPT/ZNF467/SMPD1/LARP6/SOX11/RPS6KA3/DDX39A/PRDX4/WWP1/CIT/SLC9A3R1/SNRPGP15/THBS4/CDK5R1/QPRT/TOX3/CPPED1/SAT1/PLOD3/ESRP2/B3GNT5/APLNR/NLRC5/NKD1/IGFBP4/NRBP2/INPP5J/MAFF/REPIN1/SLC51B/CST7/POLD1/DGAT2/LIMCH1/SFTA3/ZNF883/RPS19/PRELP/TGFB1/VIL1/HIP1/TNFRSF19/PLA2G5/ORC6/LAMB1/DTX2/TMEM98/GFRA2/ASPHD1/PEG3/NPAS3/QDPR/TNC/LMO3/CP/TPP1/ZBTB18/CHST6/AXL/MACC1/TNFAIP8L3/MUCL1/MTHFD1L/GCHFR/CREBL2/OAS2/CDK2AP1/MAPRE3/SNORA73B/GGT1/OSR2/WFDC2/CDC25B/CLEC7A/PROC/SERPINA11/NAP1L2/BDKRB2/SLC35A3/FUT3/FPR1/P2RY1/ITGAM/KLF13/FABP4/SERPINC1/MAP4K4/LCK/PTPN3/LMCD1/MMP12/ZC3H12A/CTSS/PLA1A/BOK/SYK/RNF152/RPL36/FOXJ1/RHBDF2/HMGCR/GZMK/NFIL3/GIPC1/CWH43/IMPDH1/LHX2/APBB1/TRIM14/ERBB4/CKB/CCL8/MAZ/FZD8/B3GNT8/PPT1/BARX1/CHSY1/TOP2A/AK5/SPOCK1/PPP1R1B/PRR16/CIB1/NUPR2/BCL9L/ZNF486/ST3GAL6/EMP2/UBD/SDC3/AK4/DDAH2/FGFR1/RAVER1/MUC15/SERINC2/ZBTB4/CRLF1/ADCY6/SLC16A2/IKZF3/OGT/OSR1/RPL8/NR2F6/HABP2/MEIS3/LRRK2/CCNE1/POR/ZFP36/TGM1/ADAM28/MAMLD1/ZNF703/FBXL7/VWA1/LTF/ACSM5/DPM3/FLNA/APOLD1/MSC/SLC39A10/ADA/CARNS1/MYD88/TEK/ZNF770/SVIP/SLC39A8/PIM3/TXNRD1/CCNJL/ETS1/RPS2/TBX3/OASL/MARVELD3/DTX1/ECEL1/HOPX/FGB/CANT1/SCAND1/PPM1H/RAB7B/TNS2/MCM5/GCAT/B4GALT1/AIF1/HKDC1/EPHB1/CST2/PKIA/KLK2/MUC3A/FOS/S1PR1/ZBTB10/PDE7A/DHTKD1/KLK4/PSCA/MRPL12/SPON1/SLC44A1/ASNS/MGAT4A/VASH1/TRIB2/AGRN/F2R/EPAS1/RELL1/STAT1/INSIG1/FHL2/MEX3D/ST3GAL5/C2/VTN/GAMT/PPP1R14D/ABCA1/GHR/FBN1/HLF/HBEGF/HMGCS1/ATP7B/CDK2/RAP2A/FOXC2/SHMT1/ACER2/SLC2A4RG/SRMS/SMPD3/TGIF1/CTSH/COL3A1/ATOH8/SFTPB/BTC/ZNF608/CRIM1/ADAMTS12/DUSP15/FADS1/SGPP2/SPINK5/PEMT/TMTC1/SLC19A3/KLF15/LMO7/TGFBR2/EID1/NAGS/LTK/TNFSF13/USP18/RASA3/KCTD11/ALG3/SPATA18/CAPN2/MUC6/PSMB9/ZNF542P/FBXO17/ZIC2/CAPN1/NOG/TMEM119/RNF186/BEX3/SERPINB7/FHL3/FOXE1/ZNF552/GADD45GIP1/CD47/CHEK2"
"GO:0009056","GO:0009056","catabolic process",149,"149/1147","PDE4B/GPD1/INSR/FEN1/NT5M/WIPI1/ACADS/PLEKHF1/ALDOC/HIPK2/AKR1B10/PRKCD/MSN/USP43/GM2A/CTSF/PSMB10/FAAH/ATP6V0E2/ZHX2/NOTUM/GPC1/NANOS1/DPYD/HSD17B11/CD2AP/DUOX1/LIPH/BDH2/DDAH1/CSDC2/CROT/ADAM9/FUCA1/TENT5C/CYP2S1/PLCB4/TMEM150C/PJA1/PABPC1/HSD11B1/TMPRSS6/RPS4Y1/PDE8B/PCBD1/CTSO/ETFB/FBXL16/PNKD/SULT1C4/CES1/AXIN2/BNIP3/RNF128/CHI3L1/EXOSC4/GPC6/UPP1/RPL13/PDE3B/PRODH/GGT5/CBR3/MFSD2A/GLS/MAPT/HCAR2/ALDH1A1/SMPD1/PRDX4/WWP1/CDK5R1/QPRT/SAT1/NKD1/NRBP2/INPP5J/GLYATL2/RPS19/PRELP/TGFB1/PLA2G5/QDPR/TPP1/OAS2/CTTN/GGT1/FABP4/PTPN3/MMP12/ZC3H12A/CTSS/PLA1A/BOK/RNF152/RPL36/HMGCR/GIPC1/TRIM14/PPT1/CYP4F12/UBD/SDC3/DDAH2/GPR137B/OGT/RPL8/LRRK2/POR/ZFP36/FBXL7/FLNA/ADA/CARNS1/MYD88/CES2/SVIP/DAGLA/RPS2/MAP1LC3A/GCAT/ALDH2/HKDC1/PDE7A/DHTKD1/SLC44A1/TRIB2/PLCD1/AGRN/MEX3D/EHHADH/OPTN/CDK2/SHMT1/ACER2/SMPD3/CTSH/ADAMTS12/FEZ1/VMP1/TNFSF13/USP18/SPATA18/CAPN2/PSMB9/FBXO17/CAPN1/RNF186/CHEK2"
