"","ID","Description","Count","GeneRatio","geneID"
"GO:1904517","GO:1904517","MgATP(2-) binding",0,"0/196",""
"GO:1990300","GO:1990300","cellulosome binding",0,"0/196",""
"GO:0004362","GO:0004362","glutathione-disulfide reductase activity",0,"0/196",""
"GO:0004601","GO:0004601","peroxidase activity",2,"2/196","HBB/GPX1"
"GO:0004784","GO:0004784","superoxide dismutase activity",0,"0/196",""
"GO:0004791","GO:0004791","thioredoxin-disulfide reductase activity",0,"0/196",""
"GO:0032542","GO:0032542","sulfiredoxin activity",0,"0/196",""
"GO:0045174","GO:0045174","glutathione dehydrogenase (ascorbate) activity",0,"0/196",""
"GO:0050605","GO:0050605","superoxide reductase activity",0,"0/196",""
"GO:0051920","GO:0051920","peroxiredoxin activity",0,"0/196",""
"GO:0004873","GO:0004873","asialoglycoprotein receptor activity",0,"0/196",""
"GO:0004998","GO:0004998","transferrin receptor activity",1,"1/196","TFRC"
"GO:0005044","GO:0005044","scavenger receptor activity",1,"1/196","CXCL16"
"GO:0008196","GO:0008196","vitellogenin receptor activity",0,"0/196",""
"GO:0016964","GO:0016964","alpha-2 macroglobulin receptor activity",0,"0/196",""
"GO:0030226","GO:0030226","apolipoprotein receptor activity",0,"0/196",""
"GO:0030228","GO:0030228","lipoprotein particle receptor activity",2,"2/196","APOBR/CXCL16"
"GO:0033568","GO:0033568","lactoferrin receptor activity",0,"0/196",""
"GO:0061714","GO:0061714","folic acid receptor activity",0,"0/196",""
"GO:0070287","GO:0070287","ferritin receptor activity",0,"0/196",""
"GO:0140488","GO:0140488","heme receptor activity",0,"0/196",""
"GO:0004694","GO:0004694","eukaryotic translation initiation factor 2alpha kinase activity",0,"0/196",""
"GO:0030371","GO:0030371","translation repressor activity",2,"2/196","CIRBP/PAIP2B"
"GO:0045183","GO:0045183","translation factor activity, non-nucleic acid binding",0,"0/196",""
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding",1,"1/196","PAIP2B"
"GO:0000156","GO:0000156","phosphorelay response regulator activity",0,"0/196",""
"GO:0009927","GO:0009927","histidine phosphotransfer kinase activity",0,"0/196",""
"GO:0031992","GO:0031992","energy transducer activity",0,"0/196",""
"GO:0038023","GO:0038023","signaling receptor activity",10,"10/196","S1PR2/EDNRA/IL22RA1/ADGRF5/MET/GPC6/IL7R/PLXNB1/PAX8/REG4"
"GO:0030533","GO:0030533","triplet codon-amino acid adaptor activity",0,"0/196",""
"GO:0030674","GO:0030674","protein-macromolecule adaptor activity",1,"1/196","JCHAIN"
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity",3,"3/196","RAPGEFL1/ARHGEF17/RASGRP1"
"GO:0016247","GO:0016247","channel regulator activity",4,"4/196","KCNAB2/PKP2/SGK2/KCNMB4"
"GO:0030234","GO:0030234","enzyme regulator activity",9,"9/196","AGAP2/NGF/ITPRIP/TBC1D8/C4A/ARHGDIG/ALDH1A1/PLXNB1/PKIB"
"GO:0030545","GO:0030545","receptor regulator activity",8,"8/196","CCL4/PGF/IL1A/NGF/DKK3/CXCL16/EDN3/BMP4"
"GO:0097690","GO:0097690","iron ion transmembrane transporter inhibitor activity",0,"0/196",""
"GO:0140110","GO:0140110","transcription regulator activity",18,"18/196","GRHL2/PPP1R13L/HOXD11/RUNX1/GRHL1/MYCN/CREB3L3/MXD1/DLX6/PAX2/HOXA5/SIM2/POU5F1/CEBPA/SCAND1/PITX2/PAX8/SNAI1"
"GO:0140416","GO:0140416","DNA-binding transcription factor inhibitor activity",0,"0/196",""
"GO:0016530","GO:0016530","metallochaperone activity",0,"0/196",""
"GO:0032977","GO:0032977","membrane insertase activity",0,"0/196",""
"GO:0097163","GO:0097163","sulfur carrier activity",0,"0/196",""
"GO:0140132","GO:0140132","iron-sulfur cluster carrier activity",0,"0/196",""
"GO:0140414","GO:0140414","phosphopantetheine-dependent carrier activity",0,"0/196",""
"GO:0000155","GO:0000155","phosphorelay sensor kinase activity",0,"0/196",""
"GO:0005034","GO:0005034","osmosensor activity",0,"0/196",""
"GO:0019826","GO:0019826","oxygen sensor activity",0,"0/196",""
"GO:0035991","GO:0035991","nitric oxide sensor activity",0,"0/196",""
"GO:0061891","GO:0061891","calcium ion sensor activity",0,"0/196",""
"GO:0070027","GO:0070027","carbon monoxide sensor activity",0,"0/196",""
"GO:0097063","GO:0097063","cadmium ion sensor activity",0,"0/196",""
"GO:0097077","GO:0097077","copper ion sensor activity",0,"0/196",""
"GO:0106219","GO:0106219","zinc ion sensor activity",0,"0/196",""
"GO:0106254","GO:0106254","lipid sensor activity",0,"0/196",""
"GO:0140442","GO:0140442","peroxide sensor activity",0,"0/196",""
"GO:0140482","GO:0140482","iron sensor activity",0,"0/196",""
"GO:0140311","GO:0140311","protein sequestering activity",0,"0/196",""
"GO:0140319","GO:0140319","receptor decoy activity",0,"0/196",""
"GO:0140487","GO:0140487","metal ion sequestering activity",0,"0/196",""
"GO:0000497","GO:0000497","DNA template activity",0,"0/196",""
"GO:0140490","GO:0140490","microtubule nucleator activity",0,"0/196",""
