"","ID","Description","Count","GeneRatio","geneID"
"GO:0005963","GO:0005963","magnesium-dependent protein serine/threonine phosphatase complex",0,"0/1283",""
"GO:0008043","GO:0008043","intracellular ferritin complex",0,"0/1283",""
"GO:0009318","GO:0009318","exodeoxyribonuclease VII complex",0,"0/1283",""
"GO:0009327","GO:0009327","NAD(P)+ transhydrogenase complex (AB-specific)",0,"0/1283",""
"GO:0009330","GO:0009330","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",1,"1/1283","TOP2A"
"GO:0009337","GO:0009337","sulfite reductase complex (NADPH)",0,"0/1283",""
"GO:0009338","GO:0009338","exodeoxyribonuclease V complex",0,"0/1283",""
"GO:0009350","GO:0009350","ethanolamine ammonia-lyase complex",0,"0/1283",""
"GO:0009356","GO:0009356","aminodeoxychorismate synthase complex",0,"0/1283",""
"GO:0009366","GO:0009366","enterobactin synthetase complex",0,"0/1283",""
"GO:0009368","GO:0009368","endopeptidase Clp complex",0,"0/1283",""
"GO:0009375","GO:0009375","ferredoxin hydrogenase complex",0,"0/1283",""
"GO:0009579","GO:0009579","thylakoid",0,"0/1283",""
"GO:0010170","GO:0010170","glucose-1-phosphate adenylyltransferase complex",0,"0/1283",""
"GO:0010598","GO:0010598","NAD(P)H dehydrogenase complex (plastoquinone)",0,"0/1283",""
"GO:0016234","GO:0016234","inclusion body",4,"4/1283","CLU/HSPA1B/HSPA1A/KLHL14"
"GO:0016610","GO:0016610","nitrogenase complex",0,"0/1283",""
"GO:0017101","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",0,"0/1283",""
"GO:0017122","GO:0017122","protein N-acetylglucosaminyltransferase complex",0,"0/1283",""
"GO:0030008","GO:0030008","TRAPP complex",0,"0/1283",""
"GO:0030014","GO:0030014","CCR4-NOT complex",1,"1/1283","ZFP36"
"GO:0030076","GO:0030076","light-harvesting complex",0,"0/1283",""
"GO:0030289","GO:0030289","protein phosphatase 4 complex",0,"0/1283",""
"GO:0030880","GO:0030880","RNA polymerase complex",1,"1/1283","MCM3"
"GO:0030956","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex",0,"0/1283",""
"GO:0031026","GO:0031026","glutamate synthase complex",0,"0/1283",""
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex",0,"0/1283",""
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",8,"8/1283","TIAM1/GNB4/STAC2/CYTH3/GNG4/ERRFI1/GNG8/FRK"
"GO:0031248","GO:0031248","protein acetyltransferase complex",3,"3/1283","ACTL6A/MBIP/KAT2B"
"GO:0031371","GO:0031371","ubiquitin conjugating enzyme complex",0,"0/1283",""
"GO:0031421","GO:0031421","invertasome",0,"0/1283",""
"GO:0031431","GO:0031431","Dbf4-dependent protein kinase complex",0,"0/1283",""
"GO:0031501","GO:0031501","mannosyltransferase complex",0,"0/1283",""
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex",0,"0/1283",""
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex",0,"0/1283",""
"GO:0032144","GO:0032144","4-aminobutyrate transaminase complex",0,"0/1283",""
"GO:0032299","GO:0032299","ribonuclease H2 complex",0,"0/1283",""
"GO:0032300","GO:0032300","mismatch repair complex",0,"0/1283",""
"GO:0032517","GO:0032517","SOD1-calcineurin complex",0,"0/1283",""
"GO:0032996","GO:0032996","Bcl3-Bcl10 complex",0,"0/1283",""
"GO:0033202","GO:0033202","DNA helicase complex",2,"2/1283","ACTL6A/TFPT"
"GO:0033256","GO:0033256","I-kappaB/NF-kappaB complex",0,"0/1283",""
"GO:0033588","GO:0033588","Elongator holoenzyme complex",0,"0/1283",""
"GO:0033593","GO:0033593","BRCA2-MAGE-D1 complex",0,"0/1283",""
"GO:0033607","GO:0033607","SOD1-Bcl-2 complex",0,"0/1283",""
"GO:0034615","GO:0034615","GCH1 complex",0,"0/1283",""
"GO:0034657","GO:0034657","GID complex",0,"0/1283",""
"GO:0034708","GO:0034708","methyltransferase complex",3,"3/1283","EPOP/JARID2/SNRPB"
"GO:0034716","GO:0034716","Gemin3-Gemin4-Gemin5 complex",0,"0/1283",""
"GO:0034717","GO:0034717","Gemin6-Gemin7-unrip complex",0,"0/1283",""
"GO:0034718","GO:0034718","SMN-Gemin2 complex",0,"0/1283",""
"GO:0034751","GO:0034751","aryl hydrocarbon receptor complex",0,"0/1283",""
"GO:0034977","GO:0034977","ABIN2-NFKB1-MAP3K8 complex",0,"0/1283",""
"GO:0035301","GO:0035301","Hedgehog signaling complex",0,"0/1283",""
"GO:0038201","GO:0038201","TOR complex",1,"1/1283","SESN1"
"GO:0042575","GO:0042575","DNA polymerase complex",2,"2/1283","MCM3/MAD2L2"
"GO:0043229","GO:0043229","intracellular organelle",809,"809/1283","MCM3/ST3GAL1/PROS1/ANXA2/BNIP3/MPEG1/PHYH/ACTA2/TNFRSF1B/ZNF532/LIPA/DNER/CDK6/ENO1/EBF4/NPM2/DMTN/SQLE/SFTA2/RASSF9/STMN2/TMEM14A/GOLIM4/SNORA26/BNC1/RPL8/CERS6/SNORD94/TCF7/ALDH7A1/STK17B/PORCN/IFT57/HEYL/KIF15/DLG5/NCAPH/SIGMAR1/NTS/PKIA/FPR1/PCSK2/CDT1/CLMP/GPT2/CMAHP/BCL2L10/APOC1/HNF1A/TCF21/PFKFB2/KHDRBS3/ABCG2/PKD2/TUBA1B/CASQ2/VAMP8/KDR/SOD2/PHACTR1/LPCAT1/MCOLN3/FAR1/ENPP1/SPHK1/CYFIP2/KNTC1/PON2/SRI/SP5/ETHE1/SFXN3/NAMPT/GATA3/CHGA/KLF6/FCER1G/NEO1/GALNT16/ANTXR1/MUC2/SCAMP5/PNP/ESRP1/SNORA12/PAX9/CEBPB/RECQL4/BICD2/FGF18/ARHGEF2/GPER1/USP11/BAALC/OSR2/COX6C/MICALL2/FBXO6/CAMK2N2/KLF15/UGCG/ACTL6A/ECHDC2/MELTF/MND1/ASCL1/TSHZ3/S1PR1/BMP2/FKBP10/COL6A1/LARP6/BDKRB2/IGFBP4/SDS/ARHGAP26/LHFPL2/N4BP3/ELOVL4/TGIF2/SPINK2/RHOBTB2/SERPINB3/SOAT1/DPP4/SERPINB13/NUAK1/CD44/ZBTB12/TMEM59L/DMBT1/ZNF737/S100A3/ARL4C/DHRS2/APOA2/DUSP23/CDA/LZTS3/VWA5A/DDX3Y/BUB1/CBX2/ACOT7/NDRG1/CRISP3/CD55/TIAM1/BSG/SH3RF2/MGAT4B/IER2/CLDN8/FUT6/BEX4/FGD1/CADPS2/PKP1/PCSK1N/ARG2/ADCY1/DNALI1/SLC7A11/THRB/PLS1/ASTN2/GNB4/RB1/GALNT6/NMNAT3/PODXL2/ZC3H12A/TKT/CDKN2A/CLEC3B/SFTPD/LBR/CREB3L4/TRIP10/LAMP5/PRRT2/IGF2/VASP/RPL13/DUOX1/NFIC/GABRB3/DPCD/CKB/AVPR1A/FBN1/GADD45G/CCDC146/DTX1/TBX3/CCNJL/OASL/FMO5/ACSL3/IQGAP2/TOP2A/RARA/PPP1R1B/SSBP2/CHPF/SRD5A3/APOBEC3A/TST/VPREB3/CAP2/FANCE/MGST1/CHST13/ASAP1/RASSF5/ATP9A/TTC3/CEND1/PTP4A3/SIPA1L3/NPM3/UPK1A/DTX4/PYGL/FGFR2/GNPNAT1/HIF1A/KIF26A/PFKP/SIGLEC1/ADAMTS4/SMOX/CLIC3/PLAT/NCALD/GDAP1/DPY19L1/JPH1/ZNF358/SLC39A14/AGPAT2/CENPX/SRPK1/INPP5F/ZNF521/HKDC1/SNORD99/PCDH1/SNORD100/MAGED2/SOX17/LRP2/ARMCX3/VGLL1/TIMP1/GEM/MEF2C/TP53INP1/FBXO2/COL4A4/NDC80/BCL9/CIB2/LUM/RDH16/PLXNA1/DTX3L/HYAL1/CDKN2B/NTRK2/SLC25A25/PTGES/GLT8D2/AKAP6/ANXA2P2/S100A7/HS6ST2/INSR/CA4/OVOL2/ACAA2/FILIP1L/TRPM2/HELZ2/SSBP4/PXK/IFITM3/PCBD1/HR/GRB7/TAP1/RHOH/JAM3/MSI1/BICDL1/RBM24/C1orf210/CYTH3/AASS/BAG2/CYB561/SHISA2/PIK3R1/TNFAIP8/PPL/CNR1/ATP10B/TTR/NFE2/OBSL1/STIL/ENKD1/FAM210B/RAB38/ZNF300/PAM/HOXB4/ZFP36/KRT17/SPECC1/BAIAP2L2/RAC2/P4HTM/GLDC/FAS/MAF/PTGDS/ABCA2/DLX5/NOTCH4/AGER/HPN/GLIS3/EPOP/SIAE/PIGR/PKDCC/B3GAT1/PKM/ZBTB16/UNC93B1/LAPTM4B/SNORD19/SCD/DSP/CLIC4/ZEB2/COL26A1/STK38L/MFSD12/VAMP2/TONSL/CD8B/SNORA11/MAGI3/PLS3/RHOU/DHCR24/PHLPP1/SMARCA1/SYTL4/SPR/SLC25A36/SKIL/RDH10/RFC4/RPL39L/PRKCD/GAS2L3/LIMD2/EGR1/CPA3/USP9Y/ST6GALNAC4/TBX2/SOX7/ZNF415/NFIX/NRSN2/MYO5B/RRM1/RRBP1/SNX20/JSRP1/S1PR4/SLC25A27/ZDHHC20/PLPP2/SEMA6D/OLFM1/HUNK/GDF15/ABTB2/LSP1/APOE/AMN/SPRED1/FAM107A/RAB31/ADCY3/PARVA/FOXC1/TUBB6/NME2/DUSP8/NUPR1/HILPDA/HAVCR2/NT5E/ATP2A3/WDR91/GRIK5/RRAGD/MGLL/HACD3/COL15A1/SHB/PON3/RAB3A/CUBN/ZFY/CAPN2/LGMN/PLEK2/IDI1/SERPINA4/ST3GAL4/LPXN/SIX4/F11R/PRAC1/TPX2/EPB41L1/MIS18A/TNFAIP3/CXCL14/NR0B2/DNAJB1/LRP1/RNF145/PTPRE/PPARG/IQCA1/TENM2/SPP1/LLGL1/SORBS1/NET1/RTL8B/SPTBN2/SNORD69/RCSD1/RYR1/COLGALT2/FUT4/FKBP5/TRPS1/ANXA13/SNORA53/HOXB2/GAL3ST1/PODXL/VGF/MGAT3/COX7A1/PGAP3/BATF/ISG20/FGFR4/ATP6V1B1/ERRFI1/VAX2/PRRX1/DEFB1/ELF4/FZD6/CTSB/PTPRC/SMC2/KLF4/BIN1/LYPLA1/CLU/AKAP1/MAGI1/CSPG5/NOCT/SEC24D/LCN2/ECT2/GSN/STOM/DUSP4/VLDLR/TMPO/S100P/SGMS2/GCNT2/PTP4A1/TENM1/RIPOR2/SPAG9/NCOA7/TRNP1/TXNIP/TMEM64/PRF1/PDGFD/SPINK5/PAQR8/TMTC1/OSCAR/HAS2/NDN/COL4A6/MAML2/APOBEC3D/FOXA2/MMP24/DTX3/ERBB4/NOTCH3/MIPEP/TYRP1/CXCL12/CA9/HSPA1B/HSPA1A/PDLIM1/COL4A5/ARHGAP21/BORCS7/LIPC/SCNN1B/UACA/CLCA2/COL6A2/LSM7/ERBB2/AFDN/ASAP3/KLHL5/KIF26B/CTSC/HOXB13/LAD1/DNMT3B/ISOC1/DYNC1I1/MDFIC/CKAP2L/TBC1D2/SNORD17/GSDMD/EEF1A1P5/TUBB/GREB1/NLGN3/ITPR3/PIAS3/CHSY1/TBC1D14/LGALS3/RAP1GAP2/SGK1/CYP2E1/SLPI/HOXC11/CDK2/TRIM22/GZMA/KCNJ2/G0S2/TNFAIP6/NMI/MMP16/CALB2/HK3/CSDC2/IKZF3/NEDD9/IYD/FRK/MLXIPL/COL12A1/JARID2/RNF19B/YWHAZ/TMEM184A/COL5A3/HNF4G/RIBC2/MPST/DNAJB9/GALNT5/MBIP/HS6ST1/AMOTL2/PLIN2/ITPR1/WNT5A/B4GALNT1/BCHE/ABHD17C/HSPH1/FGF12/HES1/PLBD1/GALC/PKP2/SYNE2/SEC61G/GIMAP8/IRAK2/FUT3/AGRN/NEU1/RNASET2/WNT7B/RPL18A/COL14A1/CITED1/ROMO1/DSTN/SNRPB/FOSB/CD3D/OR51E2/SH3D19/SNX25/EN1/GZMB/FGFR3/TESC/HSPA8/P2RX7/CD1E/GDPD5/SGCB/ITPKA/APP/GCHFR/FNBP1L/SAMD1/CYP1B1/ACOX2/KIF5C/AMOTL1/IRF5/BST2/ACTN4/TNNI2/SLCO4C1/CDC7/CRAT/ZDHHC2/GSR/THEM5/SELENOM/NUDT11/ADAM19/UGT2A3/HMGCS2/LY6K/PPP2R2B/PLEKHG6/UST/ETV7/RUBCNL/ASB9/SMARCA2/MAD2L2/DNAJC6/ABCD1/FMC1/PDP1/MYORG/EPB41L2/ATP8B1/HDAC1/HJURP/SARDH/COL5A1/HMGN3/MREG/LAMA5/MCCC2/NUP210/SERPINF1/VPS37D/HOXA4/PTPRN/SORBS3/CSTA/KAT2B/LGR5/TLR4/SLAIN1/ABLIM2/CXCL1/PLPPR1/RBP1/CEP55/CDC42EP1/SDF2L1/RNF112/TEAD2/ARNTL2/TFPT/KANK1/DDX58/SH3GL2/B3GNT9/ARRDC2/JAK3/DEPDC1/ITPKB/LYST/ACTA1/SLC27A3/SOX13/S100A8/PLA2G1B/GSTM3/MEIS2/CCNB1/RRAS2/NCAPG/PPARGC1A/ITGB3/AURKA/PIR/IL2RB/TRIM9/MTHFD2/PDE4A/CD84/SPI1/OAS1/MPV17L/UGT1A6/ID1/NAPB/PLEKHA2/WHRN/CCDC8/PLK3/DCXR/LDB2/HOXA10/E2F2/WASF1/FHL5/RAB23/MAN1A1/REEP4/PLEKHF1/TRPM4/RPL36/CD109/UBE2L6/ITGA5/KRT5/MAGEA3/CEBPD/CLEC12A/ID4/MRAP2/ELF5/TES/SORT1/CD63/TESPA1/CDK4/SESN1/MARK1/PLP2/DLC1/SRPX/KCNN2/KLHL14/DOK7/A2M/PLEKHH1/TOP1MT/F7/RAB32/ELL2/PNPLA7/ASS1/HOXC13/CPLX2/PLAGL1/TGFBI/ZSCAN18/RAB20/GATA4/STXBP1/BAAT/PHLDA1/NAPRT/VIM/PARP10/PSMB8/IGF2BP2/HSD17B6/MPDZ/STEAP1B/MAST1"
"GO:0044100","GO:0044100","sporoplasm",0,"0/1283",""
"GO:0044609","GO:0044609","DBIRD complex",0,"0/1283",""
"GO:0044796","GO:0044796","DNA polymerase processivity factor complex",0,"0/1283",""
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex",0,"0/1283",""
"GO:0045273","GO:0045273","respiratory chain complex II",0,"0/1283",""
"GO:0045275","GO:0045275","respiratory chain complex III",0,"0/1283",""
"GO:0045277","GO:0045277","respiratory chain complex IV",0,"0/1283",""
"GO:0046821","GO:0046821","extrachromosomal DNA",0,"0/1283",""
"GO:0048269","GO:0048269","methionine adenosyltransferase complex",0,"0/1283",""
"GO:0052718","GO:0052718","tRNA-specific adenosine-34 deaminase complex",0,"0/1283",""
"GO:0060171","GO:0060171","stereocilium membrane",1,"1/1283","RIPOR2"
"GO:0070090","GO:0070090","metaphase plate",0,"0/1283",""
"GO:0070419","GO:0070419","nonhomologous end joining complex",0,"0/1283",""
"GO:0070477","GO:0070477","endospore core",0,"0/1283",""
"GO:0070725","GO:0070725","Yb body",0,"0/1283",""
"GO:0070850","GO:0070850","TACC/TOG complex",0,"0/1283",""
"GO:0071141","GO:0071141","SMAD protein complex",0,"0/1283",""
"GO:0071147","GO:0071147","TEAD-2 multiprotein complex",0,"0/1283",""
"GO:0071152","GO:0071152","G-protein alpha(q)-synembrin complex",0,"0/1283",""
"GO:0071153","GO:0071153","G-protein alpha(o)-synembrin complex",0,"0/1283",""
"GO:0071154","GO:0071154","G-protein alpha(i)1-synembrin complex",0,"0/1283",""
"GO:0071155","GO:0071155","G-protein alpha(13)-synembrin complex",0,"0/1283",""
"GO:0071159","GO:0071159","NF-kappaB complex",0,"0/1283",""
"GO:0072669","GO:0072669","tRNA-splicing ligase complex",0,"0/1283",""
"GO:0120123","GO:0120123","ubiquitin activating enzyme complex",0,"0/1283",""
"GO:1905348","GO:1905348","endonuclease complex",1,"1/1283","ZFP36"
"GO:1990302","GO:1990302","Bre1-Rad6 ubiquitin ligase complex",0,"0/1283",""
"GO:1990303","GO:1990303","UBR1-RAD6 ubiquitin ligase complex",0,"0/1283",""
"GO:1990304","GO:1990304","MUB1-RAD6-UBR2 ubiquitin ligase complex",0,"0/1283",""
"GO:1990305","GO:1990305","RAD6-UBR2 ubiquitin ligase complex",0,"0/1283",""
"GO:1990306","GO:1990306","RSP5-BUL ubiquitin ligase complex",0,"0/1283",""
"GO:1990328","GO:1990328","RPB4-RPB7 complex",0,"0/1283",""
"GO:0044423","GO:0044423","virion part",0,"0/1283",""
"GO:0000133","GO:0000133","polarisome",0,"0/1283",""
"GO:0000346","GO:0000346","transcription export complex",0,"0/1283",""
