"","ID","Description","Count","GeneRatio","geneID"
"GO:0106265","GO:0106265","THPH synthase activity",0,"0/1074",""
"GO:0140096","GO:0140096","catalytic activity, acting on a protein",119,"119/1074","P3H3/AKT3/USP2/TRIO/P3H2/AURKB/CTSZ/BRSK2/STYK1/WNK4/DMPK/SSH3/RIPK4/PJA2/BMPR1B/WNK2/CAPN5/PAK1/PCSK6/ASRGL1/PTPRU/MMP1/ZDHHC1/PIP/AATK/APH1B/CPM/PTPRF/TRABD2B/MELK/EPHB6/CASP10/LAP3/FKBP4/HERC5/KLK12/ZAP70/TINAG/LOXL1/XPNPEP2/TTK/PTK7/FLT4/RNF19A/GUCY2C/TPP1/RNF43/FURIN/IGF1R/KLHL13/ASPRV1/GALNT12/USP18/PTPN14/BTK/RNF183/RNF150/ZDHHC9/SOSTDC1/TGFBR3/POMGNT2/CPVL/LTBP4/PNCK/IRAK3/ST14/MMP15/EGFR/HERC6/TPST1/FKBP11/SYK/PRKCB/PPIF/CPD/PIM1/SGK2/MMP14/CAPN13/PTPRG/TNK2/MMP11/DAPK1/CTSF/GGT6/ECEL1/ADAM33/ACE/PJA1/NPR2/WEE1/MMP10/DAPK2/FBXO17/ERN2/CDC42BPG/FBLL1/F13A1/DPP7/UBE2L6/IRF2BPL/BSPRY/PARP12/TPSAB1/CTSW/KLK1/PLOD1/MAST4/GLUL/C1R/PRSS3/FYN/PRSS2/FBXO27/MAP3K6/PLK4/TNK1/DUSP9/NEK6"
"GO:0140097","GO:0140097","catalytic activity, acting on DNA",8,"8/1074","RPS3/NME1/CHD3/HMGA1/PCNA/DNMT1/MCM6/RFC4"
"GO:0140098","GO:0140098","catalytic activity, acting on RNA",4,"4/1074","RNASEH2A/SLFN11/ERN2/FBLL1"
"GO:0003735","GO:0003735","structural constituent of ribosome",11,"11/1074","RPS5/RPS3/RPL29/RPS4X/RPL21/RPLP0P6/RPL12/RPS6/RPL39L/MRPS12/RPL8"
"GO:0005199","GO:0005199","structural constituent of cell wall",0,"0/1074",""
"GO:0005200","GO:0005200","structural constituent of cytoskeleton",15,"15/1074","KRT15/DMD/KRT14/KRT16/TUBB2A/CD2AP/TUBA3D/SORBS2/TUBB2B/TUBB4A/TPM1/TUBG2/SPTBN2/KRT20/TUBA1C"
"GO:0005201","GO:0005201","extracellular matrix structural constituent",27,"27/1074","COL11A1/MMRN1/NID1/MUC6/NPNT/COL6A3/MFGE8/LTBP2/LAMA4/MATN2/LTBP4/PODN/EFEMP2/COL27A1/DCN/ANOS1/FBN1/EDIL3/FMOD/CILP/COL3A1/MFAP4/VCAN/VWF/FRAS1/MUC3A/TINAGL1"
"GO:0005212","GO:0005212","structural constituent of eye lens",2,"2/1074","HSPB2/HSPB6"
"GO:0005213","GO:0005213","structural constituent of egg chorion",0,"0/1074",""
"GO:0008147","GO:0008147","structural constituent of bone",0,"0/1074",""
"GO:0008307","GO:0008307","structural constituent of muscle",5,"5/1074","DMD/SORBS2/PDLIM3/TPM4/TPM1"
"GO:0008316","GO:0008316","structural constituent of vitelline membrane",0,"0/1074",""
"GO:0016490","GO:0016490","structural constituent of peritrophic membrane",0,"0/1074",""
"GO:0017056","GO:0017056","structural constituent of nuclear pore",0,"0/1074",""
"GO:0019911","GO:0019911","structural constituent of myelin sheath",2,"2/1074","PLLP/MBP"
"GO:0030280","GO:0030280","structural constituent of skin epidermis",0,"0/1074",""
"GO:0030281","GO:0030281","structural constituent of cutaneous appendage",0,"0/1074",""
"GO:0030527","GO:0030527","structural constituent of chromatin",1,"1/1074","HMGA1"
"GO:0035804","GO:0035804","structural constituent of egg coat",0,"0/1074",""
"GO:0039660","GO:0039660","structural constituent of virion",0,"0/1074",""
"GO:0042302","GO:0042302","structural constituent of cuticle",0,"0/1074",""
"GO:0043886","GO:0043886","structural constituent of carboxysome",0,"0/1074",""
"GO:0097099","GO:0097099","structural constituent of albumen",0,"0/1074",""
"GO:0097493","GO:0097493","structural molecule activity conferring elasticity",1,"1/1074","FBN1"
"GO:0098918","GO:0098918","structural constituent of synapse",2,"2/1074","SPTBN2/DLG3"
"GO:0005319","GO:0005319","lipid transporter activity",9,"9/1074","SLC27A5/PITPNM1/SLCO2A1/TNFAIP8L3/ABCA1/PRELID3B/ANO9/GM2A/NPC2"
"GO:0005344","GO:0005344","oxygen carrier activity",3,"3/1074","HBB/MB/HBA2"
"GO:0022857","GO:0022857","transmembrane transporter activity",70,"70/1074","ATP1B3/P2RX1/SLC29A2/KCNJ3/KCNK1/SLC6A14/NIPAL1/SNAP25/SLC27A5/SLC7A2/TCIRG1/SLC29A1/SLCO2A1/AQP3/GABRB3/SLC22A23/KCND3/SLC16A4/SLCO4A1/SLC6A8/MFSD4A/RHCG/CFTR/MPC1/SLC24A3/KCNE4/SLC35F2/SLC16A5/KCNIP3/S100A6/MFSD3/MFSD12/TMEM37/CLIC3/KCNK2/SLC15A2/SLCO3A1/CACNG4/TRPM8/SLC2A3/SLC7A4/ATP5F1D/TMC4/CLIC5/SLC25A42/SLC6A13/SLC4A7/ABCA1/CYBB/SLC38A2/GJB2/SLC17A9/KCNJ15/CACNA1D/CLIC1/SLC47A1/SCN4B/HCN2/ANO9/NIPAL4/SLC25A10/SLC43A2/SLCO4C1/TAP1/SLC49A3/CACNB3/ATP6V1C2/SLC26A9/GJC3/ATP8A1"
"GO:0140142","GO:0140142","nucleocytoplasmic carrier activity",0,"0/1074",""
"GO:0140318","GO:0140318","protein transporter activity",1,"1/1074","ABCA1"
"GO:0140481","GO:0140481","ATPase-coupled iron-sulfur cluster transmembrane transporter activity",0,"0/1074",""
"GO:0000035","GO:0000035","acyl binding",0,"0/1074",""
"GO:0003682","GO:0003682","chromatin binding",21,"21/1074","NFAT5/NFATC2/PER1/TFAP2A/ERG/HNF4A/HMGN5/SIX1/EGFR/PRKCB/GRHL2/HMGA1/HOXD10/CENPA/PCNA/GRHL1/DNMT1/CHAF1A/CDCA5/RELB/SVEP1"
"GO:0003823","GO:0003823","antigen binding",21,"21/1074","HLA-DQA1/IGLV3-27/CD209/IGLL5/SIRPA/IGLV3-21/IGLV2-23/HLA-F/IL7R/IGLC3/IGHV3-64/SPON2/HLA-G/CD48/LILRB4/IGLV3-25/IGLC7/MFAP4/TAP1/IGLV3-19/LAG3"
"GO:0005515","GO:0005515","protein binding",769,"769/1074","HIF3A/ARVCF/AKT3/MYO5C/MYCL/TENT5A/VEGFA/DLK2/USP2/ATP1B3/FAT1/MAOB/RPS5/PCED1A/RIN2/GNG8/TSPAN5/TRIO/P2RX1/GALK1/CHRD/HIBADH/AURKB/CTSZ/BRSK2/HIP1R/TSC22D3/RGS11/BICDL2/SPAG5/ACACB/TRAF4/KCNJ3/NT5C2/LY6H/ICA1/ELOVL7/STYK1/WNK4/STAT5A/ASL/CCL22/MSLN/ELMO3/PLLP/HLA-DQA1/DMPK/NCAPG2/SSH3/RIPK4/KLC3/TWIST2/FHL3/RILP/PJA2/FAM131B/FCGBP/ZNF844/MZT2B/MMRN1/BMPR1B/MRC2/KCNK1/PDE5A/DYSF/RAB11FIP5/SPIN4/MYRIP/MID1IP1/NLGN2/MYCN/KIF2C/LDHA/ARL2/LY96/IGFL2/CLDN1/ANTXR2/APOBEC3G/MBP/PAK1/PCSK6/ITGAX/TP53I3/NID1/APLN/SNAP25/SLC27A5/GSTP1/MAT2A/RIMS4/SHMT1/LRP5/CBLN1/GLIS2/NFAT5/PTPRU/CCL17/RHOJ/ASF1B/GPRASP1/RETN/CD37/SCX/ZDHHC1/ZYX/HNF1B/PIP/TNFRSF18/ZNF467/TMEM102/TPPP3/AATK/SYNE4/CCL13/APH1B/ARHGAP24/CCL18/PTPRF/ROBO1/ADRA1B/SAA2/TRABD2B/CLDN3/MELK/CKB/TCF19/HEYL/GABBR1/KLF15/TGFA/RPS3/SERPINH1/IQGAP1/ARRDC4/PGF/TCIRG1/PITPNM1/PAIP2B/GADD45B/RASSF7/RIMS3/DLL4/CXCR4/KRT15/UBL3/PAEP/NPNT/VAMP5/RAB25/A2ML1/OXCT1/TMTC2/CCL24/CD209/LGALS7B/HRAS/HSPB1/DPM3/MUC20/MAMSTR/CASP10/LAP3/PAG1/RPL29/HBB/TPD52/FKBP4/BCAT1/ZNF423/NDRG4/ZMAT3/S100A2/OVOL1/CCL19/RAB37/DMD/PSPH/FBXL7/GPC6/TENT5C/MX2/LYPD5/ANLN/ABR/HERC5/PLAUR/KRT14/C5orf38/KRT16/MYO7B/AVPR1A/ALCAM/VEGFD/AQP3/CLDN2/GABRB3/ZAP70/SERPINA5/FAM83G/RALGAPA2/TUBB2A/NPPC/PBXIP1/DAPL1/SLC22A23/IGLL5/TBC1D8/CHODL/PPFIBP1/CSRNP1/SIRPA/ELOVL2/CD2AP/LPAR1/RPS4X/TFDP1/PALM/TWSG1/TPPP/TMOD2/RPL21/KCND3/BMP8B/TTK/DNPH1/PTK7/FLT4/RNF19A/GUCY2C/TPP1/RUNDC3A/KRT23/HOXB6/RNF43/NFATC2/STX1A/PER1/MAGED1/SLCO4A1/B4GAT1/TGFB1I1/FURIN/MFGE8/FANCI/RHCG/CYP11A1/IGF1R/CFTR/C8G/AOC1/TMEM176A/KLHL13/CD38/TUBA3D/PNMA1/LTBP2/TGFB3/CREB3L3/PARD6A/RRAS/IFI6/MPC1/STEAP3/CYTIP/SELP/TNNT1/ARHGEF37/RASGRP1/JAG2/USP18/CIB1/OLFM2/RARG/EGFL7/KCNE4/GNS/SOX2/TMEM45A/RAP2B/AGT/SEMA7A/FGF2/LRRC23/PTPN14/TYROBP/CXCR3/BTK/SYT7/PDE2A/TNFRSF4/FAXDC2/SLC16A5/DPCD/GPR37L1/TMEM154/SMIM22/RNF183/HSPB2/TM4SF1/NETO2/POF1B/TRERF1/ZDHHC9/LPAR3/CGNL1/MCC/LAMA4/SOSTDC1/GAD1/SNRPN/CXADR/HLA-F/BTG3/INAVA/JAM2/CD177/SORBS2/PDLIM3/CAMK2N2/FZD5/FOXF2/S100A9/FOXP4/TUBB2B/TFAP2A/CAVIN2/PITX1/SCT/NUCB2/IL7R/HES2/MATN2/ATOH8/BTBD3/JSRP1/HOXC8/TPM4/RRAD/PLA2G10/TGFBR3/POMGNT2/NME1/CSF3/RAPGEFL1/ASPA/ENO3/ITGB6/KCNIP3/IL34/THEMIS2/ERG/MYO1E/MPP1/LTBP4/SLA2/ADCY6/HNF4A/THPO/IL20RB/LYZ/CERS4/PNCK/COBL/BMP7/IRAK3/AKR1B10/SVIP/S100A6/RPL12/ANXA5/STX19/CXCL16/TCIM/FIBIN/SEC24C/HSPB6/PLXNA2/GLB1L2/GNA15/MMP15/TSC22D1/MEDAG/PRDX5/SIX1/HSPA2/PRRG2/NDUFS8/MDK/ZNF92/AMH/EGFR/APRT/NIPSNAP2/MSRB3/IL27RA/EFEMP2/TUBB4A/CREB5/MFSD3/MAFF/BDKRB2/LY6D/TMEM121/RASAL3/WT1/TCEAL2/CYB5D2/PLXNB2/TLE1/DHTKD1/DST/STX11/IGLC3/DCN/MICAL1/IGHV3-64/HK2/SPON2/FMO1/ANOS1/TPM1/SIGLEC10/EMP3/GMDS/BSG/CERS6/CLEC7A/KIF21B/SYNPO2/KRT13/TMEM9/JUNB/LY86/CHAC1/SCAND1/MDFI/GPSM2/P2RY1/RSAD2/KLF13/TPST1/ITGAM/IL6ST/S1PR2/GRP/IL15RA/CTNND2/SPTSSA/FBN1/TSHR/FPR1/DYNLT3/SYK/CHD3/SLN/SOX7/CLIC3/MTCL1/APLP2/ADGRF5/ITGB5/NES/PRKCB/LDB2/GRHL2/DPYD/LBH/PPIF/RASD1/S100A12/HMGA1/SLC15A2/IER3/HLA-G/PIM1/RPS6/OPLAH/CMKLR1/CNTNAP2/ICAM1/PLXNA3/RGS1/SH3PXD2B/MYBL2/MMP14/GRB10/FOXE1/GOLT1A/POU2AF1/CD69/PAX2/WDR62/MOCOS/CD99/CACNG4/OSR2/EDIL3/ITGA2/TYMS/ZG16B/PTPRG/ARL6IP5/DCDC2/TNFSF12/TRPM8/PACSIN1/DLGAP5/CCR7/TNK2/GUCY1B1/MXD1/LZTS1/SLC2A3/BCL2L12/HAS3/MPZL1/TMEM229B/ATP5F1D/SMPDL3A/DAPK1/GPX1/TMEM106A/RND1/KIFC2/SLFN11/DHCR7/SPTBN2/PPP1R13L/CKM/FCGRT/GGT6/TNFAIP8L3/TMEM140/PSCA/CLIC5/HPCA/HOXD10/CD2/IL16/CLEC12A/HOPX/CD48/KRT20/TENM4/EPS8/CCL20/RTKN/CENPA/CCL4/LILRB4/BTN3A2/SOWAHB/ACE/NPL/SLC25A42/PJA1/CHCHD6/BTG2/GNE/DMKN/IGLC7/AP1S3/ALDH4A1/BAG3/NPR2/SLC4A7/COL3A1/MFAP4/WEE1/CCDC68/LDLRAD4/LINGO1/STAP1/CA4/MVD/SDK2/PKIG/TUBA1C/RAB27A/VCAN/SFTPB/DAPK2/CRABP1/DLG3/HSPA12B/REEP2/PCNA/EFR3B/FBXO17/ZNF692/ERN2/MORN4/CDC42BPG/MTRNR2L12/LMO4/SYTL1/FST/SYPL2/DIRAS2/ABCA1/NFIL3/RASEF/S1PR1/GRHL1/CYBB/METTL27/SLC38A2/GJB2/TMEM100/LARP6/CLEC2B/VWF/CD5/SLC17A9/FUCA1/RRS1/RCC2/KCNJ15/GIMAP7/CACNA1D/NPTX2/ARHGEF16/RAB5IF/BIRC5/DNMT1/HBA2/S100A16/NANOS1/CLIC1/SLC47A1/NDP/MCM6/BASP1/FSCN1/TNFSF13/RACGAP1/ERFE/DSCAML1/SCN4B/PHETA2/IRF4/RFC4/NCAM2/ABLIM2/TKT/RPL39L/NOSTRIN/IGFBPL1/UBE2L6/IRF2BPL/NR4A3/CDHR5/HCN2/MISP/DERL3/CORO1A/NME3/SPAG4/NR1D1/YBX3/RGCC/OLFM4/ITGA9/LRIG1/HES6/MRPS12/CHN1/CRYZ/TPSAB1/PIK3CD/FAM43A/LAIR1/ANO9/NIPAL4/NLGN4X/SLC25A10/SEMA4B/LRRC20/PRR16/TCEAL1/SLC43A2/CHAF1A/MVB12B/CDCA5/IGFBP3/CD47/RELB/TCF4/TAP1/NBEA/SEMA6B/MUCL1/RASGRP2/BCL3/COBLL1/PLOD1/GAL/ATP11A/SH3YL1/RTN4R/RBM38/VSTM2L/RAC3/CDH1/ZEB2/NSG1/CXXC4/CHRM1/SYT11/TMEM130/TIMP2/CACNB3/CORO6/DOCK10/GLUL/C1R/TMEM159/PRSS3/FYN/CKMT1A/WWC2/KRT7/C1QL4/RPL8/PRSS2/SCGB3A1/F2R/MAPT/LRRC56/PLXDC1/FBXO27/PBLD/ENDOD1/SESN3/SERPING1/TNKS1BP1/FUT3/PKIA/ATP6V1C2/IL2RA/TINAGL1/TMEM106C/PLK4/CNKSR1/SLC26A9/TRAM1L1/HOXA5/TNK1/FZD4/HOXA3/ZBTB4/CD248/WNT2/SPHK1/GJC3/MX1/AFAP1L1/DUSP9/GMIP/GNG7/BLVRB/LAG3/GREM2/RFLNA/LYPD3/ATP8A1/NEK6/NPC2"
"GO:0005549","GO:0005549","odorant binding",2,"2/1074","LCN12/PAEP"
"GO:0008144","GO:0008144","drug binding",11,"11/1074","P2RX1/GSTP1/CXCR4/FKBP4/AOC1/PDE2A/PPIF/TYMS/ACE/FSCN1/FOLR2"
"GO:0008289","GO:0008289","lipid binding",57,"57/1074","HIP1R/ICA1/LCN12/DYSF/FABP6/SERPINA6/LY96/GSTP1/MELK/IQGAP1/PITPNM1/PLA2G4F/CYP26B1/SERPINA5/LPAR1/TPP1/MFGE8/C8G/SELP/RASGRP1/BTK/SYT7/CERKL/LPAR3/FZD5/S100A9/CAVIN2/PLA2G10/MYO1E/HNF4A/ANXA5/HSPA2/SPON2/S1PR2/NCF1C/SH3PXD2B/PACSIN1/SPTBN2/TNFAIP8L3/STAP1/CRABP1/ABCA1/S1PR1/PHLDA3/APOLD1/RACGAP1/UQCC3/ALDH1A2/MVB12B/RASGRP2/SH3YL1/RTN4R/SYT11/ACBD4/MAPT/SPHK1/NPC2"
"GO:0008430","GO:0008430","selenium binding",0,"0/1074",""
"GO:0015643","GO:0015643","toxic substance binding",1,"1/1074","GUCY2C"
"GO:0019808","GO:0019808","polyamine binding",0,"0/1074",""
"GO:0030246","GO:0030246","carbohydrate binding",24,"24/1074","P3H3/GALK1/P3H2/MRC2/CD209/LGALS7B/CHODL/GALNT12/SELP/HK2/SIGLEC10/BSG/CLEC7A/SIGLEC14/CD69/ZG16B/SLC2A3/CLEC12A/VCAN/CLEC2B/NPTX2/ADGRL2/PLOD1/CD248"
"GO:0031409","GO:0031409","pigment binding",0,"0/1074",""
"GO:0033218","GO:0033218","amide binding",25,"25/1074","ACACB/HLA-DQA1/GSTP1/CD209/FKBP4/AVPR1A/GUCY2C/TPP1/FURIN/IGF1R/GPR37L1/HLA-F/FZD5/ITGAM/PPIF/HLA-G/ITGA2/TYMS/ALDH6A1/NPR2/TAP1/RTN4R/ACBD4/FOLR2/FZD4"
"GO:0035731","GO:0035731","dinitrosyl-iron complex binding",1,"1/1074","GSTP1"
"GO:0036094","GO:0036094","small molecule binding",174,"174/1074","P3H3/AKT3/MYO5C/RASL11A/MAOB/TRIO/P2RX1/GALK1/P3H2/HIBADH/AURKB/BRSK2/ACACB/NT5C2/STYK1/WNK4/GBP6/DMPK/RIPK4/LCN12/BMPR1B/PDE5A/WNK2/KIF2C/LDHA/ARL2/PAK1/TP53I3/SLC27A5/GSTP1/MAT2A/SHMT1/RHOJ/AATK/MELK/CKB/PAEP/RAB25/CD209/EPHB6/HRAS/CYP26B1/HBB/ADCY9/FKBP4/RAB37/ACSM5/MX2/MYO7B/ZAP70/SERPINA5/TUBB2A/TINAG/TTK/PTK7/FLT4/GUCY2C/IGF1R/CFTR/C8G/TUBA3D/RRAS/SELP/RAP2B/BTK/PDE2A/GAD1/ASPDH/S100A9/TUBB2B/RRAD/NME1/MYO1E/ADCY6/HNF4A/PNCK/IRAK3/GNA15/HSPA2/EGFR/APRT/TUBB4A/GPT/DHTKD1/MICAL1/HK2/FMO1/HAPLN3/SIGLEC10/GMDS/BSG/KIF21B/GPSM2/P2RY1/CMPK2/SYK/CHD3/TUBG2/PRKCB/RIMKLB/SLFN5/DPYD/RASD1/PIM1/SIGLEC14/OPLAH/SGK2/MOCOS/TYMS/NAGS/TNK2/GUCY1B1/SLC2A3/MB/ATP5F1D/DAPK1/RND1/KIFC2/SLFN11/DHCR7/CKM/ALDH6A1/RTKN/GNE/BAG3/NPR2/WEE1/MVD/TUBA1C/RAB27A/VCAN/DAPK2/CRABP1/HSPA12B/ERN2/CDC42BPG/DIRAS2/ABCA1/RASEF/CYBB/GIMAP7/DNMT1/HBA2/MCM6/RFC4/TKT/HCN2/NME3/CRYZ/PIK3CD/ALDH1A2/TAP1/PLOD1/ATP11A/RTN4R/RAC3/CXXC4/MAST4/TOR4A/GLUL/FYN/CKMT1A/ACBD4/SESN3/MAP3K6/FOLR2/PLK4/TNK1/ZBTB4/SPHK1/MX1/ATP8A1/NEK6/NPC2"
"GO:0042165","GO:0042165","neurotransmitter binding",1,"1/1074","SLC6A13"
"GO:0042562","GO:0042562","hormone binding",6,"6/1074","ABHD2/AVPR1A/GUCY2C/IGF1R/EGFR/NPR2"
