"","ID","Description","Count","GeneRatio","geneID"
"GO:0097159","GO:0097159","organic cyclic compound binding",47,"47/173","CRYZ/PRRC2B/AOX1/NQO1/THRA/DLX6/TBXAS1/FLT1/UBE2S/CAMK1D/APOBEC3C/POU3F3/TEAD4/SCX/IKBKE/HOXD13/SLPI/SNAI1/HOXD9/SLC27A2/DNAJA4/NR3C1/P2RX7/PYGB/HNF4A/CKM/KCNIP3/DLX5/HSPA7/FOXP1/RAC3/MYO1D/FOXE1/ZNF552/PRKAR1B/NFIA/HSPA13/ATP2B2/SYN2/CIART/ATP13A2/ZNF761/ABCA3/FABP1/BDH2/SAP30/STK17A"
"GO:0097243","GO:0097243","flavonoid binding",0,"0/173",""
"GO:0097367","GO:0097367","carbohydrate derivative binding",25,"25/173","FLT1/UBE2S/CAMK1D/SIGLEC14/IKBKE/SLC27A2/DNAJA4/P2RX7/CKM/HSPA7/SMOC2/SAA1/NDNF/THBS2/RAC3/CXCL11/MYO1D/PRKAR1B/ABI3BP/HSPA13/ATP2B2/SYN2/ATP13A2/ABCA3/STK17A"
"GO:0140272","GO:0140272","exogenous protein binding",1,"1/173","SLC20A2"
"GO:0140355","GO:0140355","cargo receptor ligand activity",0,"0/173",""
"GO:1901363","GO:1901363","heterocyclic compound binding",46,"46/173","CRYZ/PRRC2B/AOX1/NQO1/THRA/DLX6/TBXAS1/FLT1/UBE2S/CAMK1D/APOBEC3C/POU3F3/TEAD4/SCX/IKBKE/HOXD13/SLPI/SNAI1/HOXD9/SLC27A2/DNAJA4/NR3C1/P2RX7/PYGB/HNF4A/CKM/KCNIP3/DLX5/HSPA7/FOXP1/RAC3/MYO1D/FOXE1/ZNF552/PRKAR1B/NFIA/HSPA13/ATP2B2/SYN2/CIART/ATP13A2/ZNF761/ABCA3/BDH2/SAP30/STK17A"
"GO:1901567","GO:1901567","fatty acid derivative binding",0,"0/173",""
"GO:1901681","GO:1901681","sulfur compound binding",6,"6/173","SMOC2/SAA1/NDNF/THBS2/CXCL11/ABI3BP"
"GO:1902670","GO:1902670","carbon dioxide binding",0,"0/173",""
"GO:1904483","GO:1904483","synthetic cannabinoid binding",0,"0/173",""
"GO:1904493","GO:1904493","tetrahydrofolyl-poly(glutamate) polymer binding",0,"0/173",""
"GO:1904517","GO:1904517","MgATP(2-) binding",0,"0/173",""
"GO:1990300","GO:1990300","cellulosome binding",0,"0/173",""
"GO:0004362","GO:0004362","glutathione-disulfide reductase activity",0,"0/173",""
"GO:0004601","GO:0004601","peroxidase activity",0,"0/173",""
"GO:0004784","GO:0004784","superoxide dismutase activity",1,"1/173","NQO1"
"GO:0004791","GO:0004791","thioredoxin-disulfide reductase activity",0,"0/173",""
"GO:0032542","GO:0032542","sulfiredoxin activity",0,"0/173",""
"GO:0045174","GO:0045174","glutathione dehydrogenase (ascorbate) activity",0,"0/173",""
"GO:0050605","GO:0050605","superoxide reductase activity",0,"0/173",""
"GO:0051920","GO:0051920","peroxiredoxin activity",0,"0/173",""
"GO:0004873","GO:0004873","asialoglycoprotein receptor activity",0,"0/173",""
"GO:0004998","GO:0004998","transferrin receptor activity",0,"0/173",""
"GO:0005044","GO:0005044","scavenger receptor activity",2,"2/173","CD5/PRSS12"
"GO:0008196","GO:0008196","vitellogenin receptor activity",0,"0/173",""
"GO:0016964","GO:0016964","alpha-2 macroglobulin receptor activity",0,"0/173",""
"GO:0030226","GO:0030226","apolipoprotein receptor activity",0,"0/173",""
"GO:0030228","GO:0030228","lipoprotein particle receptor activity",0,"0/173",""
"GO:0033568","GO:0033568","lactoferrin receptor activity",0,"0/173",""
"GO:0061714","GO:0061714","folic acid receptor activity",0,"0/173",""
"GO:0070287","GO:0070287","ferritin receptor activity",0,"0/173",""
"GO:0140488","GO:0140488","heme receptor activity",0,"0/173",""
"GO:0004694","GO:0004694","eukaryotic translation initiation factor 2alpha kinase activity",0,"0/173",""
"GO:0030371","GO:0030371","translation repressor activity",0,"0/173",""
"GO:0045183","GO:0045183","translation factor activity, non-nucleic acid binding",0,"0/173",""
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding",0,"0/173",""
"GO:0000156","GO:0000156","phosphorelay response regulator activity",0,"0/173",""
"GO:0009927","GO:0009927","histidine phosphotransfer kinase activity",0,"0/173",""
"GO:0031992","GO:0031992","energy transducer activity",0,"0/173",""
"GO:0038023","GO:0038023","signaling receptor activity",14,"14/173","GPR17/CD5/FLT1/CCR2/ADGRB2/SORT1/NOTCH2/NR3C1/IL1R2/P2RX7/CD40/THBD/SLC20A2/ADGRL4"
"GO:0030533","GO:0030533","triplet codon-amino acid adaptor activity",0,"0/173",""
"GO:0030674","GO:0030674","protein-macromolecule adaptor activity",4,"4/173","GAB2/EPB41L3/DOK2/COL8A2"
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity",1,"1/173","VAV3"
"GO:0016247","GO:0016247","channel regulator activity",1,"1/173","KCNIP3"
"GO:0030234","GO:0030234","enzyme regulator activity",8,"8/173","GMIP/IKBKE/SLPI/VAV3/CDK5R1/PRKAR1B/ARHGAP27/RACGAP1"
"GO:0030545","GO:0030545","receptor regulator activity",3,"3/173","SEMA5B/CXCL11/BMP1"
"GO:0097690","GO:0097690","iron ion transmembrane transporter inhibitor activity",0,"0/173",""
"GO:0140110","GO:0140110","transcription regulator activity",20,"20/173","THRA/DLX6/POU3F3/TEAD4/SCX/HOXD13/SNAI1/HOXD9/NR3C1/HNF4A/KCNIP3/DLX5/GMNN/FOXP1/FOXE1/ZNF552/CITED4/NFIA/ZNF761/SAP30"
"GO:0140416","GO:0140416","DNA-binding transcription factor inhibitor activity",0,"0/173",""
"GO:0016530","GO:0016530","metallochaperone activity",0,"0/173",""
"GO:0032977","GO:0032977","membrane insertase activity",0,"0/173",""
"GO:0097163","GO:0097163","sulfur carrier activity",0,"0/173",""
"GO:0140132","GO:0140132","iron-sulfur cluster carrier activity",0,"0/173",""
"GO:0140414","GO:0140414","phosphopantetheine-dependent carrier activity",0,"0/173",""
"GO:0000155","GO:0000155","phosphorelay sensor kinase activity",0,"0/173",""
"GO:0005034","GO:0005034","osmosensor activity",0,"0/173",""
"GO:0019826","GO:0019826","oxygen sensor activity",0,"0/173",""
"GO:0035991","GO:0035991","nitric oxide sensor activity",0,"0/173",""
"GO:0061891","GO:0061891","calcium ion sensor activity",0,"0/173",""
"GO:0070027","GO:0070027","carbon monoxide sensor activity",0,"0/173",""
"GO:0097063","GO:0097063","cadmium ion sensor activity",0,"0/173",""
"GO:0097077","GO:0097077","copper ion sensor activity",0,"0/173",""
"GO:0106219","GO:0106219","zinc ion sensor activity",0,"0/173",""
"GO:0106254","GO:0106254","lipid sensor activity",0,"0/173",""
"GO:0140442","GO:0140442","peroxide sensor activity",0,"0/173",""
"GO:0140482","GO:0140482","iron sensor activity",0,"0/173",""
"GO:0140311","GO:0140311","protein sequestering activity",0,"0/173",""
"GO:0140319","GO:0140319","receptor decoy activity",0,"0/173",""
"GO:0140487","GO:0140487","metal ion sequestering activity",0,"0/173",""
"GO:0000497","GO:0000497","DNA template activity",0,"0/173",""
"GO:0140490","GO:0140490","microtubule nucleator activity",0,"0/173",""
