"","ID","Description","Count","GeneRatio","geneID"
"GO:0032259","GO:0032259","methylation",2,"2/200","TTLL12/BTG2"
"GO:0032963","GO:0032963","collagen metabolic process",4,"4/200","TRAM2/MMP1/SERPINB7/MMP13"
"GO:0042440","GO:0042440","pigment metabolic process",0,"0/200",""
"GO:0042445","GO:0042445","hormone metabolic process",4,"4/200","CYP2C18/HSD17B14/FOXE1/PNPLA2"
"GO:0044033","GO:0044033","multi-organism metabolic process",0,"0/200",""
"GO:0044237","GO:0044237","cellular metabolic process",104,"104/200","HMGB3/PCBP4/MSLN/GDA/PMEPA1/CXCR4/FABP3/NR4A3/CRYZ/HIF3A/CTH/GPD2/FOXP1/DNPH1/CCND3/QKI/VDR/BCL2L12/CCR7/DYSF/FGF7/SECISBP2L/PKIB/CMPK2/GAD1/CYP2C18/ZMIZ1/PAX2/PLD1/CACNG4/STK10/PLA2G10/PYGM/MCM10/CREB3L3/YBX3/NFE2L3/RCN1/STAP1/SH3YL1/BPIFB2/CEACAM1/HIBADH/PPP1R13L/DHDH/TTLL12/DLG3/NDUFB7/ATP5F1D/ACHE/HSD17B14/PLOD1/TRAF5/SERPING1/DHTKD1/PAPSS2/GSTM2/TRIM31/CD3E/SNHG12/ERO1A/MMP1/MYO18A/CXCL17/GAS6/GPC2/APOBEC3G/GPX1/SLC25A10/SLC25A4/LDLRAD4/KLF13/CHD3/MAPK15/SMPDL3A/SLFN11/ALOX15/SERPINB7/BTG2/ATP13A2/PTMS/BCL6B/TNFSF13/S100A12/HAND2/FBP1/FOXE1/DEPTOR/RETREG1/ANGPT1/GAL3ST2/SLC16A1/LMX1B/MMP13/MYOZ1/PNPLA2/MUC20/SOX11/BASP1/CDK5R1/MYO1D/FOXP4/GMPR/SLC26A2"
"GO:0044238","GO:0044238","primary metabolic process",100,"100/200","HMGB3/PCBP4/MSLN/GDA/PMEPA1/CXCR4/FABP3/NR4A3/HIF3A/CTH/GPD2/FOXP1/DNPH1/CCND3/QKI/VDR/BCL2L12/CCR7/DYSF/FGF7/SECISBP2L/PKIB/CMPK2/GAD1/CYP2C18/ZMIZ1/PAX2/PLD1/STK10/PLA2G10/PYGM/MCM10/CREB3L3/YBX3/NFE2L3/RCN1/STAP1/SH3YL1/BPIFB2/CEACAM1/HIBADH/PPP1R13L/DHDH/TTLL12/DLG3/ATP5F1D/TMPRSS11E/ACHE/HSD17B14/PLOD1/TRAF5/SERPING1/DHTKD1/PAPSS2/GSTM2/TRIM31/CD3E/SNHG12/ERO1A/MMP1/MYO18A/CXCL17/GAS6/GPC2/ASPRV1/APOBEC3G/GPX1/SLC25A10/LDLRAD4/KLF13/CHD3/MAPK15/SMPDL3A/SLFN11/ALOX15/SERPINB7/BTG2/ATP13A2/BCL6B/TNFSF13/S100A12/HAND2/FBP1/FOXE1/DEPTOR/ANGPT1/GAL3ST2/SLC16A1/LMX1B/MMP13/MYOZ1/PNPLA2/MUC20/SOX11/BASP1/TINAG/CDK5R1/FOXP4/GMPR/SLC26A2"
"GO:0044281","GO:0044281","small molecule metabolic process",31,"31/200","GDA/FABP3/NR4A3/CTH/GPD2/DNPH1/QKI/VDR/DYSF/CMPK2/GAD1/CYP2C18/PLA2G10/CEACAM1/HIBADH/DHDH/ATP5F1D/DHTKD1/PAPSS2/GSTM2/APOBEC3G/GPX1/SLC25A10/SMPDL3A/ALOX15/FBP1/ANGPT1/SLC16A1/PNPLA2/GMPR/SLC26A2"
"GO:0045730","GO:0045730","respiratory burst",0,"0/200",""
"GO:0046034","GO:0046034","ATP metabolic process",4,"4/200","NDUFB7/ATP5F1D/DHTKD1/FBP1"
"GO:0051189","GO:0051189","prosthetic group metabolic process",0,"0/200",""
"GO:0055114","GO:0055114","oxidation-reduction process",18,"18/200","FABP3/NR4A3/CRYZ/GPD2/CYP2C18/PYGM/HIBADH/DHDH/NDUFB7/ATP5F1D/HSD17B14/PLOD1/DHTKD1/ERO1A/GPX1/SLC25A10/ALOX15/GMPR"
"GO:0070085","GO:0070085","glycosylation",1,"1/200","MUC20"
"GO:0070988","GO:0070988","demethylation",1,"1/200","APOBEC3G"
"GO:0071704","GO:0071704","organic substance metabolic process",107,"107/200","HS3ST1/HMGB3/PCBP4/MSLN/GDA/PMEPA1/SASH3/CXCR4/FABP3/NR4A3/HIF3A/CTH/GPD2/FOXP1/DNPH1/CCND3/QKI/VDR/BCL2L12/CCR7/DYSF/DNAJA4/FGF7/SECISBP2L/PKIB/CMPK2/GAD1/CYP2C18/ZMIZ1/PAX2/PLD1/CACNG4/STK10/PLA2G10/PYGM/MCM10/CREB3L3/YBX3/NFE2L3/RCN1/STAP1/SH3YL1/BPIFB2/CEACAM1/HIBADH/PPP1R13L/DHDH/TTLL12/DLG3/ATP5F1D/TMPRSS11E/ACHE/HSD17B14/PLOD1/TRAF5/SERPING1/DHTKD1/PAPSS2/GSTM2/HLA-G/TRIM31/CD3E/SNHG12/ERO1A/MMP1/MYO18A/CXCL17/GAS6/GPC2/ASPRV1/APOBEC3G/GPX1/SLC25A10/LDLRAD4/KLF13/CHD3/MAPK15/SMPDL3A/SLFN11/ALOX15/SERPINB7/BTG2/ATP13A2/PTMS/BCL6B/TNFSF13/S100A12/HAND2/FBP1/FOXE1/DEPTOR/ANGPT1/GAL3ST2/SLC16A1/VSIG4/LMX1B/MMP13/MYOZ1/PNPLA2/MUC20/SOX11/BASP1/TINAG/CDK5R1/FOXP4/GMPR/SLC26A2"
"GO:1901049","GO:1901049","atropine metabolic process",0,"0/200",""
"GO:1901275","GO:1901275","tartrate metabolic process",0,"0/200",""
"GO:1901286","GO:1901286","iron-sulfur-molybdenum cofactor metabolic process",0,"0/200",""
"GO:1901902","GO:1901902","tyrocidine metabolic process",0,"0/200",""
"GO:1902421","GO:1902421","hydrogen metabolic process",0,"0/200",""
"GO:1990845","GO:1990845","adaptive thermogenesis",3,"3/200","CXCR4/GRB10/ACHE"
"GO:0043610","GO:0043610","regulation of carbohydrate utilization",0,"0/200",""
"GO:0000075","GO:0000075","cell cycle checkpoint",3,"3/200","PCBP4/BTG2/SOX11"
"GO:0000920","GO:0000920","septum digestion after cytokinesis",0,"0/200",""
"GO:0001775","GO:0001775","cell activation",25,"25/200","HMGB3/SASH3/NR4A3/FOXP1/CCND3/CCR7/DYSF/ZMIZ1/PLD1/STK10/PLA2G10/STAP1/CDH17/CEACAM1/LFNG/HLA-G/CD3E/MYO18A/GAS6/IGLL5/TNFSF13/S100A12/VSIG4/SOX11/SIT1"
"GO:0001906","GO:0001906","cell killing",4,"4/200","STAP1/CEACAM1/HLA-G/S100A12"
"GO:0006276","GO:0006276","plasmid maintenance",0,"0/200",""
"GO:0006457","GO:0006457","protein folding",3,"3/200","DNAJA4/ERO1A/RIC3"
"GO:0006903","GO:0006903","vesicle targeting",1,"1/200","MAPK15"
"GO:0006928","GO:0006928","movement of cell or subcellular component",40,"40/200","CXCR4/CSF3R/NR4A3/FOXP1/XG/CCR7/DYSF/ARHGAP18/DNAJA4/FGF7/MATN2/ARHGEF16/ZMIZ1/PLD1/STK10/PLA2G10/LAMC3/STAP1/DEPDC1B/CEACAM1/GRB10/IGLV1-40/MMP1/MYO18A/CXCL17/FAM110C/GAS6/GPC2/IGKV1-39/GPX1/SEMA6B/LDLRAD4/MAPK15/S100A12/HAND2/FOXE1/ANGPT1/SLC16A1/CDK5R1/MYO1D"
"GO:0006949","GO:0006949","syncytium formation",0,"0/200",""
"GO:0007017","GO:0007017","microtubule-based process",7,"7/200","PHLDB1/CHD3/MAPK15/NUSAP1/SLC16A1/TACC2/CDK5R1"
"GO:0007034","GO:0007034","vacuolar transport",2,"2/200","CACNG4/ATP13A2"
"GO:0007049","GO:0007049","cell cycle",19,"19/200","PCBP4/NR4A3/CCND3/STK10/MCM10/LFNG/TTLL12/HLA-G/CHD3/MAPK15/SLFN11/BTG2/DYNLT3/NUSAP1/SLC16A1/TACC2/SOX11/CDK5R1/TMEM8B"
"GO:0007059","GO:0007059","chromosome segregation",2,"2/200","MAPK15/NUSAP1"
"GO:0007154","GO:0007154","cell communication",86,"86/200","PCBP4/PMEPA1/CXCR4/CSF3R/NR4A3/CTH/FOXP1/CCND3/VDR/BCL2L12/CCR7/DYSF/ARHGAP18/ZNF385B/GPR17/IL22RA1/ARHGEF19/FGF7/RUNDC3A/XAF1/THEMIS2/ARHGEF16/CGNL1/GAD1/SLC1A2/ZMIZ1/RGS11/PAX2/PLD1/CACNG4/PLA2G10/CREB3L3/YBX3/STAP1/DEPDC1B/CDH17/CEACAM1/GRB10/LFNG/PPP1R13L/TTLL12/DLG3/ACHE/TRAF5/GSTM2/IGLV1-40/HLA-G/TRIM31/CD3E/ERO1A/MMP1/CXCL17/FAM110C/GAS6/GPC2/IGLL5/IGKV1-39/PEG10/CASTOR3/GPX1/SLC25A4/SEMA6B/LDLRAD4/NLGN2/CHD3/NPTX1/MAPK15/CNTNAP2/ALOX15/BTG2/TNFSF13/S100A12/HAND2/FBP1/RIC3/DEPTOR/ANGPT1/SLC16A1/METRNL/STX19/MYOZ1/MUC20/SOX11/CDK5R1/IL11RA/SIT1"
"GO:0007155","GO:0007155","cell adhesion",29,"29/200","MSLN/SASH3/CXCR4/CSF3R/NR4A3/XG/CCR7/DYSF/THEMIS2/ZMIZ1/STK10/LAMC3/CDH17/CEACAM1/DLG3/CDHR5/ACHE/HLA-G/CD3E/CLDN6/GAS6/NLGN2/CNTNAP2/ALOX15/ANGPT1/VSIG4/TINAG/CDK5R1/TMEM8B"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",3,"3/200","CCR7/DLG3/MYO18A"
"GO:0007165","GO:0007165","signal transduction",76,"76/200","PCBP4/PMEPA1/CXCR4/CSF3R/NR4A3/CTH/FOXP1/CCND3/VDR/BCL2L12/CCR7/ARHGAP18/ZNF385B/GPR17/IL22RA1/ARHGEF19/FGF7/RUNDC3A/XAF1/THEMIS2/ARHGEF16/CGNL1/ZMIZ1/RGS11/PAX2/PLD1/CACNG4/CREB3L3/YBX3/STAP1/DEPDC1B/CDH17/CEACAM1/GRB10/LFNG/PPP1R13L/TTLL12/DLG3/TRAF5/GSTM2/IGLV1-40/HLA-G/TRIM31/CD3E/ERO1A/MMP1/CXCL17/FAM110C/GAS6/GPC2/IGLL5/IGKV1-39/PEG10/CASTOR3/GPX1/SEMA6B/LDLRAD4/NLGN2/CHD3/NPTX1/MAPK15/ALOX15/BTG2/TNFSF13/S100A12/HAND2/FBP1/DEPTOR/ANGPT1/METRNL/MYOZ1/MUC20/SOX11/CDK5R1/IL11RA/SIT1"
"GO:0007272","GO:0007272","ensheathment of neurons",2,"2/200","CXCR4/QKI"
"GO:0008037","GO:0008037","cell recognition",5,"5/200","CXCR4/CCR7/IGLL5/CNTNAP2/CDK5R1"
"GO:0008219","GO:0008219","cell death",35,"35/200","CXCR4/NR4A3/HIF3A/CTH/FOXP1/VDR/BCL2L12/CCR7/GULP1/ZNF385B/ARHGEF19/XAF1/ARHGEF16/PAX2/YBX3/PPP1R13L/TRAF5/HLA-G/CD3E/ERO1A/ATAD3A/MYO18A/GAS6/PEG10/GPX1/SLC25A4/SLFN11/BTG2/ATP13A2/HAND2/DEPTOR/RETREG1/ANGPT1/SOX11/CDK5R1"
"GO:0008283","GO:0008283","cell population proliferation",29,"29/200","SASH3/FABP3/NR4A3/FOXP1/CCND3/VDR/DYSF/FGF7/ZMIZ1/PAX2/MCM10/CEACAM1/DLG3/HLA-G/CD3E/GAS6/GPX1/KLF13/MAPK15/SERPINB7/BTG2/BCL6B/TNFSF13/HAND2/ANGPT1/VSIG4/TACC2/SOX11/IL11RA"
"GO:0010118","GO:0010118","stomatal movement",0,"0/200",""
"GO:0010496","GO:0010496","intercellular transport",0,"0/200",""
"GO:0016037","GO:0016037","light absorption",0,"0/200",""
"GO:0016049","GO:0016049","cell growth",8,"8/200","CXCR4/DNPH1/COBL/CEACAM1/ATAD3A/SEMA6B/FBP1/CDK5R1"
"GO:0016192","GO:0016192","vesicle-mediated transport",25,"25/200","NR4A3/DYSF/GULP1/PLD1/CACNG4/STK10/STAP1/CEACAM1/FCGRT/ACHE/SERPING1/IGLV1-40/MYO18A/GAS6/IGLL5/IGKV1-39/NLGN2/MAPK15/ALOX15/ATP13A2/S100A12/ANGPT1/STX19/CDK5R1/MYO1D"
"GO:0016458","GO:0016458","gene silencing",0,"0/200",""
"GO:0019725","GO:0019725","cellular homeostasis",12,"12/200","CXCR4/VDR/CCR7/GPR17/PAX2/GSTM2/ERO1A/NELL2/GAS6/GPX1/ATP13A2/RIC3"
"GO:0019835","GO:0019835","cytolysis",0,"0/200",""
"GO:0022402","GO:0022402","cell cycle process",12,"12/200","PCBP4/CCND3/MCM10/HLA-G/CHD3/MAPK15/SLFN11/BTG2/NUSAP1/SLC16A1/TACC2/CDK5R1"
"GO:0022406","GO:0022406","membrane docking",1,"1/200","STX19"
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",2,"2/200","QKI/ZMIZ1"
"GO:0030029","GO:0030029","actin filament-based process",12,"12/200","CCR7/ARHGAP18/ARHGEF19/FGF7/CGNL1/COBL/STAP1/MYO18A/ALOX15/MYOZ1/CDK5R1/MYO1D"
"GO:0032196","GO:0032196","transposition",1,"1/200","APOBEC3G"
"GO:0033059","GO:0033059","cellular pigmentation",0,"0/200",""
"GO:0034337","GO:0034337","RNA folding",0,"0/200",""
"GO:0035212","GO:0035212","cell competition in a multicellular organism",0,"0/200",""
"GO:0036166","GO:0036166","phenotypic switching",0,"0/200",""
"GO:0043335","GO:0043335","protein unfolding",0,"0/200",""
"GO:0044663","GO:0044663","establishment or maintenance of cell type involved in phenotypic switching",0,"0/200",""
"GO:0044764","GO:0044764","multi-organism cellular process",2,"2/200","CXCR4/GAS6"
"GO:0045103","GO:0045103","intermediate filament-based process",0,"0/200",""
"GO:0048522","GO:0048522","positive regulation of cellular process",75,"75/200","PHLDB1/HMGB3/PCBP4/SASH3/CXCR4/FABP3/NR4A3/CTH/FOXP1/DNPH1/CCND3/VDR/XG/BCL2L12/CCR7/DYSF/GPR17/ARHGEF19/FGF7/PKIB/RUNDC3A/ARHGEF16/SLC1A2/COBL/ZMIZ1/PAX2/PLD1/CACNG4/PLA2G10/CREB3L3/YBX3/NFE2L3/STAP1/DEPDC1B/CDH17/CEACAM1/GRB10/LFNG/PPP1R13L/DLG3/ACHE/TRAF5/GSTM2/HLA-G/CD3E/MMP1/MYO18A/CXCL17/FAM110C/GAS6/GPC2/IGLL5/GPX1/SEMA6B/NLGN2/MAPK15/SLFN11/ALOX15/SERPINB7/BTG2/ATP13A2/TNFSF13/S100A12/HAND2/DYNLT3/FOXE1/NUSAP1/ANGPT1/LMX1B/METRNL/PNPLA2/MUC20/SOX11/CDK5R1/IL11RA"
"GO:0048523","GO:0048523","negative regulation of cellular process",62,"62/200","HMGB3/PCBP4/PMEPA1/FABP3/NR4A3/CTH/FOXP1/CCND3/VDR/BCL2L12/CCR7/DYSF/DNAJA4/PKIB/CGNL1/RGS11/PAX2/YBX3/NFE2L3/STAP1/CEACAM1/GRB10/LFNG/PPP1R13L/TTLL12/DLG3/ACHE/SERPING1/GSTM2/HLA-G/CD3E/ERO1A/ATAD3A/MYO18A/GAS6/PEG10/APOBEC3G/CASTOR3/GPX1/SLC25A4/SEMA6B/LDLRAD4/KLF13/MAPK15/SLFN11/SERPINB7/BTG2/ATP13A2/BCL6B/HAND2/FBP1/FOXE1/DEPTOR/RETREG1/ANGPT1/VSIG4/MYOZ1/SOX11/BASP1/CDK5R1/MYO1D/FOXP4"
