"","ID","Description","Count","GeneRatio","geneID"
"GO:0030527","GO:0030527","structural constituent of chromatin",0,"0/1080",""
"GO:0035804","GO:0035804","structural constituent of egg coat",0,"0/1080",""
"GO:0039660","GO:0039660","structural constituent of virion",0,"0/1080",""
"GO:0042302","GO:0042302","structural constituent of cuticle",0,"0/1080",""
"GO:0043886","GO:0043886","structural constituent of carboxysome",0,"0/1080",""
"GO:0097099","GO:0097099","structural constituent of albumen",0,"0/1080",""
"GO:0097493","GO:0097493","structural molecule activity conferring elasticity",2,"2/1080","AHNAK/ELN"
"GO:0098918","GO:0098918","structural constituent of synapse",2,"2/1080","ACTN1/NEFL"
"GO:0005319","GO:0005319","lipid transporter activity",12,"12/1080","CETP/SLC27A3/FABP5/TNFAIP8L3/CEACAM1/STRA6/SLC27A6/ABCA7/SLC5A8/SFTPA1/ANO9/SLC2A1"
"GO:0005344","GO:0005344","oxygen carrier activity",0,"0/1080",""
"GO:0022857","GO:0022857","transmembrane transporter activity",59,"59/1080","CLIC4/SLC19A2/KCNIP2/SLC11A1/CDH17/TTYH3/SLC28A1/ITPR1/SLC12A2/CLCA4/SLC5A1/SLC1A3/CEACAM1/KCNN3/SLC16A6/STRA6/KCNE3/CLIC2/KCNMA1/SLC7A8/SLC12A7/ABCA7/SIDT1/SLC38A5/SLC5A8/UCP2/MCU/ATP1A2/CALHM6/SLC26A6/SLC25A43/SLC9A3R1/SLC38A11/SLC6A20/PPBP/ANO9/COX4I2/SLC6A6/TRPV2/LMBRD1/SLC22A17/ANXA9/AZGP1/SLC7A11/SLC25A23/PIEZO1/AQP4/ATP6V1B1/GJB5/KCNS3/SLC45A3/MTCO2P12/C1orf194/KCNC3/AQP1/GPM6A/SLC2A1/SLC41A1/SLC39A11"
"GO:0140142","GO:0140142","nucleocytoplasmic carrier activity",1,"1/1080","KPNA2"
"GO:0140318","GO:0140318","protein transporter activity",1,"1/1080","AZGP1"
"GO:0140481","GO:0140481","ATPase-coupled iron-sulfur cluster transmembrane transporter activity",0,"0/1080",""
"GO:0000035","GO:0000035","acyl binding",0,"0/1080",""
"GO:0003682","GO:0003682","chromatin binding",27,"27/1080","STAT1/FOXO1/EGR2/TOX3/SOX15/SNAI2/ZNF750/AUTS2/REPIN1/ESR1/TSPY26P/ACTN4/FOXA1/CDC45/GLI3/SBNO2/HELLS/TSPYL2/SKIL/WDHD1/LHX2/GPER1/TSPYL5/ASCL1/ORC1/SHMT2/SATB1"
"GO:0003823","GO:0003823","antigen binding",21,"21/1080","IGHV3-13/TGFB1/IGHV3-11/IGHV3-7/IGHV1-18/CD1E/SLC7A8/IGHV6-1/IGHV2-5/IGHV3-15/TRBV7-9/IGKV1-39/HLA-H/IGHV4-59/CD1D/IGHV3-21/IGHV1-24/IGKV1-16/TSPAN4/CD1A/IGHV1-3"
"GO:0005515","GO:0005515","protein binding",756,"756/1080","NHLRC4/IKBKE/XK/CCL26/CNN2/TRIB2/CYBRD1/IL20RA/IGHV3-13/ATP10A/CD200/MAP2/TNS1/TP73/SNTA1/TPSB2/JAG1/FAM229B/DDO/VLDLR/ARC/TGFB1/CXCL17/PLIN3/CIDEC/GSPT2/AHR/S100A7/LGR5/LUM/PLK2/IGF2/GZMA/LHFPL2/HOXD8/VTN/TMEM97/CCL11/GLS/MANSC1/ALDH1A3/IGFBP5/RFLNB/LIMD2/FBXL7/UACA/CLIC4/SPRED1/LIPC/AMOTL1/DNASE1L3/PMAIP1/MUC1/NDUFA3/PLA2G1B/SLAMF8/DYNC1I1/RAB39B/DCTPP1/RHBDF2/GNG4/FGD6/FREM2/AHNAK/UBE2E2/SYNM/SLC19A2/FGFR4/SPART/C1QTNF6/CD7/KCNIP2/ADAM19/ARRDC3/FAM20C/CD151/PTPRB/THBS4/CCNG1/CDH6/SH3BP5/RAB11FIP4/PLAU/PPT1/STIL/MSMB/SCIN/HLTF/SLC11A1/MARCO/CCDC88C/CHDH/SYT13/SERPINB5/JPH4/CDH17/TP53INP2/NOL4L/CENPW/FOXO6/PLIN2/CDKN2B/EPOR/NOP53/LRBA/EFNA3/FABP5/ADCY1/CHMP4C/AEBP1/GAS2L3/DDR2/PIK3R1/OSMR/SNX20/GPRC5B/FN1/PECR/CIB2/TNFAIP8L3/DENND5A/SH2D1A/STAT1/A2M/ABTB2/PLEKHA2/MAPK4/HTRA1/DUSP23/AHCYL2/NR2F2/GPIHBP1/EGLN3/RNASE1/KIF5C/WIF1/LY6E/FOXO1/LYVE1/PIP4K2A/CCNA1/ITPR1/TSPAN1/EFNB2/CD93/MUC13/HEG1/MMP28/MILR1/POLR2L/SDF2L1/MSI1/PSAT1/SLC12A2/EYA2/RDH11/RHOBTB1/WAS/RUFY3/IGHV3-11/CD74/IGHV3-7/TACC3/DPEP1/ITPKC/HSD17B14/SNX10/RAD54L/FTL/EGR2/CIT/LILRB2/PRR7/SLC5A1/SYNGR1/BRINP1/CST7/CCDC80/LIPE/SLC1A3/CEACAM1/SAMHD1/TOX3/CYSRT1/PLPP4/HP/MAGI2/ALKAL2/BCAM/S100A14/LHFPL3/RPS19/KAZN/C1QL4/DLC1/ADAM15/KCNN3/SYTL3/PREX2/CCL5/ITGAL/VCAM1/SLAMF6/PHLDA1/OXER1/PEG10/MCM10/ACTN1/HMMR/FAM20A/FRMD3/PAQR5/ITPKA/RPLP1/LRRC15/PLCB2/KCNE3/PLEKHF2/CNTN1/IGHV1-18/PACSIN3/LARGE2/SERPINB4/MGST2/MORN5/FAM43A/GSTA4/STAC3/IRF7/LSAMP/INPP5J/TIMP3/CLIC2/GLYCTK/GNA14/KIF5A/KCNMA1/GAS1/SOX15/LRRC6/SLC7A8/ORC6/LXN/AMPH/ITM2A/RAPGEF3/MYZAP/MTRNR2L1/IER2/PIK3R3/CDC20/LGR6/PRDX1/LIMK2/QPRT/TJP1/CST3/AHCY/HOMER2/COL23A1/RCN1/KITLG/LTBP1/CX3CL1/RASL10B/HAVCR2/CRACR2B/TMEM35A/FAM189A2/ADM2/RAB3IP/LMNB1/SLC12A7/SYNGR3/LRRC61/PARD6G/HOGA1/ARHGDIG/CDKN2A/ERBB3/LPAR2/TMEM205/RASSF10/ICAM5/COL4A1/CD79A/DDX39B/CCDC69/SIGLEC8/BBC3/MYH14/STARD10/C5orf49/TRIP13/VASH1/LMCD1/HGF/IGHV6-1/WWTR1/IGHV2-5/IGHV3-15/SNAI2/CAPN1/BLVRA/CREB3L4/TNFRSF11B/GIMAP2/DTL/TRBV7-9/MMP2/WNT11/EPDR1/GGT7/IL13RA1/SFTPA1/P4HA1/F12/COL10A1/SRGN/RAI2/SKP2/PDGFB/RAB36/HSPA7/HOXA9/NLRP1/ADCYAP1R1/NEBL/FBLN1/SH2B3/DUOX1/TBX1/NKX2-1/REG1A/CDR2L/SEMA6D/NACAD/EFNB3/KLF11/BZW2/UCP2/DOCK10/EPN3/TNFRSF17/PER3/IGFBP4/ABHD6/PNMT/ERBB2/IL17RE/APBB2/ZNF750/TNFRSF12A/CD24/PROM1/PYCARD/ZNF106/WFDC2/E2F1/HLA-DMB/DECR2/CYTL1/AUTS2/MTSS1/PAQR8/GDPD5/CALCRL/HIPK2/NEFL/MARCKS/ADGRL1/RTL8A/FZD2/LYNX1/MAGED1/MCU/GADD45GIP1/BST2/DEPTOR/ZBED6/ATP1A2/NTRK2/SHANK3/MICAL2/KL/ARTN/SEC24D/SHC1/FDCSP/PPP1R35/AP1S2/BACE2/TONSL/ZBTB7B/CRIM1/CYS1/BCL2L15/FAM3D/APLP1/CALHM6/MAPT/NOXA1/LAT2/SLC26A6/MLANA/SORBS3/CLU/EPCAM/UQCRH/TMEM176B/AGR2/S100A8/PKLR/NFE2L3/ARHGAP6/CRLF1/NFAM1/ADCY2/FAP/ANGPT2/TMEM101/FGFR1/GPR137B/TGFB2/ESR1/CADM3/SDSL/DUSP6/PEA15/STAP2/CALML3/MLF1/ALS2CL/TMEM243/GOLM1/SDS/HNF1A/KLF2/SPRR2A/OTULINL/CD3D/CCL3/PDIA5/SNCAIP/MYLK/HMG20B/TRAM2/SLC9A3R2/METRN/HCK/PPP1R16B/LAMA1/SERPINA1/TBL1X/VSIG1/CAPNS2/TAX1BP3/AP1G2/ACAP1/UBE2QL1/CREBL2/MACC1/OAS2/DOK7/BCL2L10/SLC9A3R1/GPNMB/FLNB/GATA4/ITGA11/STAC2/MIEN1/GRB7/CLEC3B/PTER/CDCP1/SMCO4/SLC38A11/SLC6A20/PPBP/SPRR2E/HLA-H/DENND1C/IGHV4-59/LMO3/DKK3/DSG2/NOX4/CEACAM6/SHC3/NAPRT/DPYS/CD1D/F11R/FAM131C/ANO9/CDKN2C/ZWINT/IL13RA2/LLGL1/AKAP12/NUDT10/CKMT2/RAMP2/INHBA/TSPY26P/GGCT/SOX8/FOXRED2/TJP3/NKG7/SULT1C2/CSF2RA/BAZ1A/STK39/SRCIN1/LMBRD1/PXK/CXCL13/NRIP1/ACTN4/BATF/AFDN/APOC1/LDLR/ARHGEF6/FZD7/FOXA1/BBOX1/INMT/UNC13D/CDC45/JADE1/ADA2/ACTN2/EDN1/SPON1/GLI3/LYST/RASSF3/CDCA7L/CD53/ANXA9/SHH/CDON/NTN1/SBNO2/OAT/LDOC1/TMEM252/EXT1/CCR5/NBEAL2/AZGP1/HK3/RECQL4/POSTN/P2RY13/CD3G/SLC7A11/FOXA2/SLC25A23/TREM1/STK10/TCF3/IGSF8/IL24/FAH/C6orf141/SALL1/FAM83D/MAZ/PLEKHB1/NCDN/IGHV3-21/IGHV1-24/MCRIP1/DUSP1/HELLS/HAP1/TGFBI/PTPRM/LIX1/ARHGEF5/CP/ALDH3B1/ACHE/LPCAT2/GNAO1/LRRN1/ETV4/WSB1/PMP22/CMTM4/TMPRSS2/ADAP2/ADRA2C/TSPYL2/MMD/TBC1D4/RAPGEF5/AQP4/KIF23/CYP4F11/UNC119B/EPAS1/EFEMP1/IL6/SKIL/SHISA3/CEMIP2/BICDL1/GALNT11/GNAZ/CTSL/CCDC184/GNAI1/TSPAN8/IDUA/HMGCR/NPR3/PRLR/SMC4/FGD3/GTF2I/RHEX/RPL36A/CD302/TTLL12/RASD2/MAL2/HACD1/SECTM1/KIF15/CCR1/PGM2/ECSCR/GBA3/EZR/CLSPN/DPYSL2/ZDHHC9/ITGBL1/CTNND1/WDHD1/S100A4/GJB5/PLPPR2/FAM83E/BCAT2/SPRY4/FNBP1/NDE1/CRMP1/SPEG/TSPAN4/TFRC/ALDH3A2/SIX2/ZFP36L1/DLGAP1/PDE6G/KRT6B/PMEL/CDA/TCEAL9/TNFAIP2/CD1A/MTCO2P12/CD6/IGHV1-3/LHX2/COL1A2/GPER1/DUSP10/HEY1/ASAP1/CTSB/ADGRF4/LCP2/LIMA1/BCAR1/ELN/RHBDL1/CRYM/RBBP8/SYT17/SMAD7/CTSH/MAP1LC3A/ACACA/SAC3D1/GADD45G/MTURN/TSPYL5/GNL3L/CDH4/PLVAP/REX1BD/ITGA3/PRSS21/GBP2/LRIG3/ASCL1/MRPL12/MT3/ORC1/TUBA1B/HJURP/EPS8L1/SH3BGRL/NINJ1/MAP1B/KHDRBS3/TXLNGY/NR0B2/MCCC2/AQP1/CHCHD10/GPR162/TMEM254/SCGB2A1/SPDEF/ADGRB1/C3/GPM6A/IL18/UBA7/FAAH/SHMT2/NXPH3/SATB1/SLC2A1/FES/DIXDC1/KPNA2/TNFSF9/SLC41A1/AMIGO1/LMNA/SIAH2/BGN/ACY3/PTH1R/FBXO44/PHLDA2/NTS/NAPB/IQGAP2/NKD2/CERCAM/TCEA3/BIK/MYH9/NCF4/NTHL1"
"GO:0005549","GO:0005549","odorant binding",0,"0/1080",""
"GO:0008144","GO:0008144","drug binding",3,"3/1080","CYP2D6/ATP1A2/MT3"
"GO:0008289","GO:0008289","lipid binding",72,"72/1080","CETP/BPIFB2/JAG1/PLA2G1B/PPT1/SCIN/SYT13/FABP5/SNX20/TNFAIP8L3/PLEKHA2/NR2F2/GPIHBP1/ITPR1/DPEP1/SNX10/PRR7/DLC1/SYTL3/PHLDA1/OXER1/PAQR5/STRA6/PLEKHF2/PACSIN3/CD1E/AMPH/CPNE5/HAVCR1/LPAR2/STARD10/SIDT1/EPDR1/EPN3/PROM1/PAQR8/ATP1A2/KL/SHC1/MAPT/S100A8/ESR1/DGKA/LAMA1/DOK7/GRB7/DENND1C/CD1D/PXK/APOC1/FZD7/ACTN2/ANXA9/ARHGEF5/ADAP2/CYP4F11/UNC119B/GPR183/PLA2G4C/FNBP1/CD1A/CD6/GPER1/ASAP1/SYT17/MAP1LC3A/MAP1B/ADGRB1/FES/PHLDA2/IQGAP2/NCF4"
"GO:0008430","GO:0008430","selenium binding",1,"1/1080","SELENOP"
"GO:0015643","GO:0015643","toxic substance binding",0,"0/1080",""
"GO:0019808","GO:0019808","polyamine binding",0,"0/1080",""
"GO:0030246","GO:0030246","carbohydrate binding",16,"16/1080","VTN/EGLN3/CD93/CNTN1/SIGLEC8/SFTPA1/P4HA1/REG1A/ADGRL1/CLEC3B/HK3/EVA1C/GALNT11/CD302/CHI3L2/P4HA2"
"GO:0031409","GO:0031409","pigment binding",0,"0/1080",""
"GO:0033218","GO:0033218","amide binding",30,"30/1080","KDELR3/KCNIP2/MARCO/PIK3R1/CD74/LILRB2/MGST2/CD1E/SLC7A8/ITM2A/CST3/TRBV7-9/TMEM158/ADCYAP1R1/APBB2/CALCRL/FOLH1/CLU/TGFB2/HLA-H/CD1D/RAMP2/INHBA/LDLR/ACHE/NPR3/PRLR/CD1A/KPNA2/PTH1R"
"GO:0035731","GO:0035731","dinitrosyl-iron complex binding",0,"0/1080",""
"GO:0036094","GO:0036094","small molecule binding",138,"138/1080","IKBKE/ATP10A/CETP/DDO/GSPT2/ATP8B2/SLC27A3/PLK2/ALDH1A3/PLA2G1B/RAB39B/DCTPP1/UBE2E2/FGFR4/DCLK1/CNP/FAM20C/HLTF/CHDH/FABP5/ADCY1/DDR2/HAPLN1/MAPK4/NR2F2/EGLN3/KIF5C/SEPHS2/LYVE1/PIP4K2A/ITPR1/PSAT1/RHOBTB1/ITPKC/RAD54L/CIT/PRR7/SLC1A3/SAMHD1/OXER1/HMMR/ITPKA/STRA6/GLYCTK/GNA14/KIF5A/RAPGEF3/GIMAP4/LIMK2/AHCY/RASL10B/SLC27A6/ABCA7/ERBB3/DDX39B/SIGLEC8/MYH14/TRIP13/SIDT1/GIMAP2/PKDCC/P4HA1/ACADS/RAB36/HSPA7/NLRP1/DUOX1/SPR/ERBB2/PROM1/NRBP2/HIPK2/ATP1A2/NTRK2/MICAL2/KL/SUSD5/S100A8/PKLR/ADCY2/FGFR1/SDSL/SDS/DGKA/MYLK/HCK/UBE2QL1/ALPK3/OAS2/NOX4/DPYS/ACSS2/CKMT2/FOXRED2/STK39/LMBRD1/ACTN4/APOC1/OAT/HK3/RECQL4/GIMAP6/STK10/HELLS/ARHGEF5/GNAO1/ACSM2A/ADAP2/KIF23/ALDH2/CYP4F11/ATP6V1B1/GNAZ/GNAI1/HMGCR/ST8SIA4/SMC4/TTLL12/RASD2/RASL10A/KIF15/P4HA2/SPEG/PDE6G/CDA/CRYM/ACACA/GNL3L/GBP2/ORC1/TUBA1B/FMO5/MCCC2/UBA7/SHMT2/FES/ATP13A3/MYH9"
"GO:0042165","GO:0042165","neurotransmitter binding",1,"1/1080","ACHE"
"GO:0042562","GO:0042562","hormone binding",14,"14/1080","ALDH1A3/PIK3R1/ADCYAP1R1/CALCRL/ATP1A2/SHC1/RAMP2/INHBA/NPR3/PRLR/GPER1/CRYM/CTSH/PTH1R"
"GO:0043167","GO:0043167","ion binding",321,"321/1080","IKBKE/CYBRD1/ATP10A/CETP/ITGA8/TP73/XYLT1/JAG1/DDO/VLDLR/GSPT2/ATP8B2/S100A7/SLC27A3/HNF4G/PLK2/VTN/ALDH1A3/LIMD2/LIPC/DNASE1L3/DLK1/PLA2G1B/RAB39B/DCTPP1/FGD6/FREM2/UBE2E2/FGFR4/DCLK1/KCNIP2/ADAM19/FAM20C/THBS4/CDH6/RAB11FIP4/PPT1/SCIN/HLTF/CHDH/SYT13/CDH17/CPPED1/MMP17/FABP5/ADCY1/AEBP1/DDR2/SNX20/HAPLN1/FN1/EFHD1/CIB2/TNFAIP8L3/PLEKHA2/MAPK4/NR2F2/EGLN3/NT5DC2/KIF5C/SEPHS2/CDO1/MMP16/LYVE1/PIP4K2A/ITPR1/CD93/HEG1/MMP28/POLR2L/PSAT1/EYA2/RHOBTB1/DPEP1/CYP24A1/CLCA4/ITPKC/SNX10/RAD54L/FTL/EGR2/CIT/PRR7/CCDC80/SLC1A3/SAMHD1/S100A14/ADAM15/SYTL3/ITGAL/PHLDA1/OXER1/PEG10/MCM10/ACTN1/HMMR/ITPKA/PLCB2/PLEKHF2/PACSIN3/LARGE2/MGST2/STAC3/CYP2D6/TIMP3/CISD3/GLYCTK/GNA14/KIF5A/KCNMA1/LXN/AMPH/RAPGEF3/GIMAP4/LGR6/LIMK2/CPNE5/RCN1/LTBP1/RASL10B/HAVCR2/CRACR2B/HAVCR1/ABCA7/ERBB3/DDX39B/SIGLEC8/MYH14/TRIP13/LMCD1/SNAI2/CAPN1/BLVRA/GIMAP2/PKDCC/MMP2/ADAMTS2/EPDR1/P4HA1/F12/COL10A1/ACADS/IDO1/BHMT/RAB36/HSPA7/NLRP1/FBLN1/DUOX1/KLF11/EPN3/ERBB2/ZNF750/ARSD/ZNF106/NRBP2/HIPK2/REPIN1/ZBED6/ATP1A2/NTRK2/SHANK3/MICAL2/BHMT2/PDE6B/SEC24D/SHC1/ZBTB7B/APLP1/MAPT/FOLH1/SUSD5/S100A8/PKLR/MIOX/ADCY2/ANGPT2/FGFR1/ESR1/SDSL/CALML3/SDS/PCDHB5/KLF2/DGKA/MYLK/HCK/STS/CAPNS2/ACAP1/UBE2QL1/ALPK3/OAS2/GPNMB/GATA4/ITGA11/STAC2/GRB7/CLEC3B/PTER/DENND1C/LMO3/DSG2/B4GALT1/NOX4/NAPRT/DPYS/ACAP3/FKBP9/ACSS2/NUDT10/CKMT2/FOXRED2/BAZ1A/STK39/PXK/CXCL13/ACTN4/APOC1/LDLR/FZD7/BBOX1/UNC13D/JADE1/ADA2/ACTN2/SPON1/GLI3/ANXA9/SHH/OAT/ADH1C/EXT1/HK3/RECQL4/GIMAP6/POSTN/TESMIN/SLC25A23/STK10/MGAT4A/FAH/SALL1/MAZ/HELLS/EVA1C/ARHGEF5/CP/ACHE/LPCAT2/GNAO1/CAPN8/ACSM2A/ADAP2/KIF23/CYP4F11/ATP6V1B1/EFEMP1/CEMIP2/GALNT11/GNAZ/GNAI1/HMGCR/NPR3/PRLR/ST8SIA4/SMC4/FGD3/TTLL12/RASD2/RASL10A/RNF157/TIPARP/CPA3/KIF15/PGM2/PLA2G4C/S100A4/P4HA2/LIMS2/SPEG/ZFP36L1/PDE6G/CDA/MTCO2P12/LHX2/COL1A2/ASAP1/LIMA1/SYT17/LIPG/SMAD7/MAP1LC3A/ACACA/GNL3L/CDH4/ITGA3/GBP2/AMDHD1/MT3/ORC1/TUBA1B/MAP1B/FMO5/MCCC2/CHSY1/ADGRB1/UBA7/NOCT/SHMT2/FES/SIAH2/ACY3/PHLDA2/ATP13A3/IQGAP2/NKD2/TCEA3/MYH9/NCF4/NTHL1"
"GO:0043176","GO:0043176","amine binding",0,"0/1080",""
"GO:0043287","GO:0043287","poly(3-hydroxyalkanoate) binding",0,"0/1080",""
"GO:0043515","GO:0043515","kinetochore binding",0,"0/1080",""
"GO:0044590","GO:0044590","iron-sulfur-molybdenum cofactor binding",0,"0/1080",""
"GO:0044877","GO:0044877","protein-containing complex binding",89,"89/1080","VLDLR/AHR/LUM/PLK2/IGF2/VTN/LIPC/DYNC1I1/SYNM/CD151/THBS4/SCIN/CDH17/AEBP1/GAS2L3/DDR2/PIK3R1/FN1/CIB2/GPIHBP1/CD93/CD74/LILRB2/PRR7/FCGR3A/ADAM15/ITGAL/VCAM1/ACTN1/RPLP1/LRRC15/P3H4/GNA14/CDC20/HOMER2/CX3CL1/ADM2/ICAM5/DDX39B/MYH14/HGF/PDGFB/NEBL/FBLN1/HLA-DMB/NEFL/MARCKS/SHC1/MAPT/CLU/EPCAM/FAP/SLC9A3R1/GPNMB/ITGA11/F11R/INHBA/LMBRD1/ACTN4/AFDN/LDLR/ACTN2/GLI3/CD3G/TGFBI/ACHE/GNAO1/ATP6V1B1/GNAZ/CTSL/GNAI1/TSPAN8/EZR/CLSPN/ITGBL1/TSPAN4/TFRC/SIX2/DLGAP1/PDE6G/CTSB/LIMA1/SMAD7/ITGA3/EPS8L1/MAP1B/NR0B2/IQGAP2/MYH9"
