"","ID","Description","Count","GeneRatio","geneID"
"GO:0005515","GO:0005515","protein binding",623,"623/901","CFH/GCLC/LAP3/CASP10/USH1C/SCIN/NOS2/BAIAP3/TEAD3/SELE/FMO3/MYLIP/SYN1/JARID2/MAPK8IP2/RHOBTB2/TENM1/ETV7/HHATL/FUZ/RUFY3/CNTN1/SLC11A1/SYT13/NCDN/FHL1/NLRP2/GCLM/BTN3A1/SH2D2A/ARNTL2/IBSP/BAK1/SLC4A7/TMSB10/RNF19A/TIMP2/USP2/FLT4/VCAN/TNFRSF17/EPN3/LTBP1/RCN1/ELN/MSMO1/NRIP2/KCNQ1/SYNE2/KCNH2/DCBLD2/PKP2/PRDM1/ATP2B4/GNA15/CREB3L3/PTPRU/MPC1/SBNO2/CALCRL/COL17A1/GSTO2/ME1/TBC1D1/MTHFD2/SLC9A7/CTNNA2/TIE1/SLC9A3/NGEF/ASPM/KLF6/TRO/FGFR3/RASGRP2/MAOB/PLA2G10/LNX1/ALDH3A2/SREBF1/TMEM38A/PVR/TP63/CLCN4/ACAT1/GRAMD4/FSCN1/RGS11/SPAG5/TPD52/ACACB/PAG1/CAMSAP3/MAP2/HOXA9/ADCYAP1R1/PAFAH1B3/EPB41L2/MOXD1/PTPRH/SLC4A4/COL5A3/MEF2C/IL12RB2/FYB1/PGR/C1QTNF3/TRAF5/SEMA5B/OXCT1/RPS5/FAT1/GSTP1/MAPRE3/EPDR1/SNX10/ERO1B/ACHE/FTL/TMPRSS11E/TFAP2C/PIR/ASAP3/C20orf194/PEBP1/ICAM1/EFNB1/TGM1/TBX15/UNC13D/TSPAN15/ARVCF/DDT/NEFH/MCM5/TSPO/PDGFB/FOXRED2/PVALB/CTSG/CD40/MYBL2/NFATC2/CTSZ/SLCO4A1/MYOM1/TBL1X/GPR143/CAB39L/KLF5/TSC22D1/OLFM4/MSLN/NFAT5/ZNF423/CCL22/CCL17/PARD6A/CD276/FAH/CEMIP/SCG3/SLC30A4/MCM4/KCNN4/TUBB4A/FCGRT/CD37/RETN/DMPK/IL27RA/ASF1B/TNNT1/PLPPR2/JAK3/ARRDC2/CAV1/WNT2/PTPRZ1/PCOLCE/LHX2/TGFBR1/ENG/RNF43/GALK1/ICAM2/SYNGR2/RAB34/IL10RA/TCIRG1/POU2AF1/CORO1C/ASIC1/LIN7A/ARHGDIB/ATN1/PERP/CCND3/GMDS/TTK/LAMA4/LY86/NUDT12/SEMA5A/GHR/EHHADH/KNG1/ZBTB47/TP53I3/CENPA/ITGA4/PECR/MLPH/ID2/PLCL1/MIIP/MYCL/APOA1/CAMSAP2/TTR/NPC2/LTBP2/CNRIP1/HSPH1/UBL3/NR4A1/LRP1/TUBA1B/LYPD3/NDP/UNC5CL/BMP4/ALKBH7/FOSB/VASP/SDCBP2/ASL/IFI6/FGFRL1/PKMYT1/RASL11B/IVD/E2F8/AJUBA/RPS4Y1/LBP/TNNI3/CBFA2T3/SH3BP4/GADD45G/ACE2/RAB11FIP4/SH3BP5/NAPSA/AOC3/TNS4/TOP2A/RARA/PPP1R1B/KHDRBS3/PIAS3/FAM83F/SFTPD/TMEM254/HAVCR2/MSI1/OASL/MYO1G/NKX2-1/LIMD2/RPLP1/PAQR5/UACA/LRIG3/SECTM1/ZNF750/PMAIP1/MIEN1/DUSP10/NKD2/MYO10/SLC22A3/IGFBP3/SYBU/MAL2/FAM83A/MKI67/LRRC4C/SCGB1A1/GLYAT/SLC43A1/ARID5B/PDCD4/ADRA2A/VEGFC/PRSS23/DOCK1/DIXDC1/PIP4K2A/FOXO1/ANKRD50/RNF144A/ADAM17/TMEM45B/UTRN/PTPRK/CENPH/BANK1/DAB2/ACMSD/BMP6/RASSF3/PLA2R1/PID1/CABYR/ANGPT1/PRKCA/PDIA4/FZD7/ELMO1/RAET1L/SLA/RAB39B/ATP2B2/TMEM171/CNNM4/SLC13A3/AUTS2/SHROOM4/CDC25C/TSPAN33/AHCYL2/NPM2/CCDC24/RUNX1/CBR3/CHAF1B/SIM2/ARHGAP27/ATP13A2/MPZL3/JAML/TLCD1/CD3G/S100A1/ZBTB7B/SHC1/IL6R/CCR5/PTH1R/CYGB/ITGA5/IP6K3/CXCL16/MEGF6/DIRAS3/GBP4/GFI1/CADM3/IGSF8/MSX1/CDS1/PTPN13/ALB/PPM1K/SMIM14/APBB2/BDH2/CDCA7L/SYTL3/ZNF704/C9orf24/MAMDC2/ARHGEF40/NSMF/ZNF219/BTNL9/SALL2/PRAP1/LARGE2/PLEKHF1/TMEM100/APBB1/USP54/CHP2/NAB2/STX3/TSC22D4/MS4A7/SMAD3/TEF/CORO6/TUBA1A/TUBA1C/GPD1/CYP2S1/AXL/TTYH1/FTH1/ENTPD3/LTBP3/SAC3D1/CCDC88B/SCARA3/BMP1/PHYHIP/FEN1/ADRB2/GPRIN1/SHE/MT1E/DCXR/LDB2/CTNND2/SMAGP/IRX2/EMB/SIX2/DLGAP1/FOXA3/FUT3/C9orf16/MORN4/ZNF692/NETO2/CDC42BPG/FAM241B/KNDC1/PWWP2B/NINJ2/RRM2/RPS21/PRNP/FRMD5/AQP4/TLN2/SYNPO/MAL/SUCLG2/IL16/ARNT2/SYNPO2/IL17D/TCEAL1/C1QA/INSM1/AGR3/PTPRM/FKBP2/VEGFB/TNFRSF10D/MST1/TNFRSF10C/CCDC106/HOXB2/NRROS/CD34/MSRB3/TNK1/NRIP3/SCUBE2/LPL/CLCF1/KCNE3/CCDC85B/B3GNT5/LMNB2/RNF152/MYO1D/CD163/AGTRAP/POLR2L/MYOZ1/RPP25/STX19/ZHX2/C5orf46/TMEM139/APOBEC3B/PIPOX/LYNX1/OR51E1/CUEDC1/SCRIB/SLC25A42/MRPL41/RGMA/LDOC1/UBE2E2/SYNM/AP1S2/C1orf116/CRIP2/LCK/TCEAL7/SPATA13/GJC1/CADM1/ABAT/GPR39/SMTN/NPW/ADRA2C/DUSP8/SOCS3/NELL2/CLDN6/STAC3/FAM131C/PDE6G/NR2F2/OLFML2A/PDIA2/P4HB/CD300LF/BCL9L/THBS2/KRT10/SLIT1/EPOR/MAGI2/LHFPL3/KCNJ11/AGMO/TMEM220/PRKAR1B/PLSCR1/GJB5/GSPT2/EVL/EPHB4/S100A5/MYL6B/SULT1A1/TCEAL3/CACNA1H/SRC/ACSL5/MAGEA6/NOL4L/SERPINA1/TPSB2/KANK2/C6orf141/LYPD2/STMN3/PARVA/RPS26/S100A10/ATAD3A/OCLN/MYO1C/TEAD4/ARC/LRBA/STK39/EIF1AY/SCAMP5/PNP/SUCNR1/ARHGEF15/TOX/CD3E/RUSC2/PRC1/L1CAM/SREBF2/RASGEF1A/SPRR2E/DDO/PLPP4/FOXO6/TCEAL5/NEU4/COL5A2/HLA-DRA/ERICH2/CARD16/LY6G6C/MICB/POU5F1/DDR1/TRIM15/CYS1/SERPINB5/HLA-H/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/KLHL23/GSTM2/NEURL1B/C5orf49/UBE2QL1/TENM3/APOL6/FADS3/IGLC6/IGHV4-31/TNF/NFAM1/HOGA1/ARHGDIG/DECR2/ETV5/SCARF2/GBA3/CHCHD10/HOXA10/HP/NHLRC4/ZBED6/HOXB7/IKBKE/MSMB/TXNIP/FXYD1/MILR1/CD24/ACACA"
"GO:0005549","GO:0005549","odorant binding",0,"0/901",""
"GO:0008144","GO:0008144","drug binding",8,"8/901","FSCN1/GSTP1/CYP2D6/TOP2A/RARA/ALB/FKBP2/PNP"
"GO:0008289","GO:0008289","lipid binding",46,"46/901","CYP26B1/SCIN/BAIAP3/SYT13/GRAMD1B/EPN3/KCNQ1/RASGRP2/PLA2G10/CYP2W1/FYB1/PGR/GSTP1/EPDR1/SNX10/PEBP1/TSPO/PLEKHA4/CAV1/APOA1/NPC2/SDCBP2/LBP/STARD8/RARA/MYO1G/PAQR5/MYO10/AKR1C2/FZD7/ATP13A2/SHC1/ALB/SYTL3/PLEKHF1/STX3/AXL/MAL/SCUBE2/LPL/NR2F2/PDIA2/CD300LF/PLA2G2A/GSTM2/APOL6"
"GO:0008430","GO:0008430","selenium binding",1,"1/901","SELENOP"
"GO:0015643","GO:0015643","toxic substance binding",1,"1/901","ALB"
"GO:0019808","GO:0019808","polyamine binding",0,"0/901",""
"GO:0030246","GO:0030246","carbohydrate binding",12,"12/901","SELE/CNTN1/VCAN/ENG/GALK1/GALNT18/SFTPD/PLOD2/PLA2R1/CD34/HLA-DRA/LAYN"
"GO:0031409","GO:0031409","pigment binding",0,"0/901",""
"GO:0033218","GO:0033218","amide binding",22,"22/901","MAPK8IP2/CALCRL/ACACB/ADCYAP1R1/GSTP1/ACHE/CEMIP/GHR/APOA1/LRP1/LBP/PTH1R/APBB2/APBB1/ADRB2/PRNP/C1QA/FKBP2/CD300LF/HLA-DRA/HLA-H/GSTM2"
"GO:0035731","GO:0035731","dinitrosyl-iron complex binding",1,"1/901","GSTP1"
"GO:0036094","GO:0036094","small molecule binding",117,"117/901","GCLC/CYP26B1/NOS2/SELE/FMO3/SYN1/RHOBTB2/NLRP2/GRAMD1B/TUBG2/FLT4/VCAN/ATP2B4/GNA15/ABCA7/ME1/TIE1/FGFR3/MAOB/CYP2W1/CLCN4/ACACB/GSTP1/PEBP1/MCM5/TSPO/FOXRED2/GPR143/CEMIP/MCM4/TUBB4A/DMPK/JAK3/CAV1/EPHB6/IMPDH1/TGFBR1/ENG/GALK1/RAB34/GMDS/TTK/TP53I3/PLCL1/APOA1/NPC2/HSPH1/RASL11A/TUBA1B/PKMYT1/RASL11B/IVD/TOP2A/RARA/FMO5/DCLK1/GIMAP6/GIMAP4/ATP13A3/MYO1G/ALPK3/ATP8B2/MYO10/MKI67/PIP4K2A/AKR1C2/ACSL1/PLOD2/STK32B/PRKCA/RAB39B/NMNAT2/ATP2B2/RUNX1/CBR3/ATP13A2/CYGB/IP6K3/DIRAS3/GBP4/ALB/BDH2/STK17A/STX3/TUBA1A/TUBA1C/GPD1/AXL/ENTPD3/STK32A/GIMAP8/CDC42BPG/SUCLG2/TNK1/MYO1D/UBE2E2/LCK/ABAT/PDE6G/NR2F2/KCNJ11/PRKAR1B/GSPT2/EPHB4/SRC/ACSL5/ATAD3A/MYO1C/STK39/PNP/DDO/LAYN/DDR1/GSTM2/UBE2QL1/IKBKE/ACACA"
"GO:0042165","GO:0042165","neurotransmitter binding",1,"1/901","ACHE"
"GO:0042562","GO:0042562","hormone binding",7,"7/901","CALCRL/ADCYAP1R1/TSPO/GHR/TTR/SHC1/PTH1R"
"GO:0043167","GO:0043167","ion binding",275,"275/901","CFH/GCLC/LAP3/CYP26B1/SCIN/NOS2/BAIAP3/SELE/FMO3/MYLIP/SYN1/RHOBTB2/TENM1/IDS/CYP24A1/SYT13/FHL1/NLRP2/GRAMD1B/BAK1/RNF19A/TIMP2/USP2/TUBG2/FLT4/VCAN/EPN3/LTBP1/RCN1/MSMO1/KCNQ1/PRDM1/ATP2B4/TBXAS1/GNA15/COL11A1/ABCA7/ME1/MTHFD2/TIE1/KLF6/FGFR3/RASGRP2/MAOB/PLA2G10/LNX1/CYP2W1/TP63/CLCN4/ACAT1/TPD52/ACACB/MOXD1/COL5A3/PGR/TRAF5/FAT1/GSTP1/EPDR1/SNX10/FAT2/ACHE/FTL/PIR/ASAP3/PEBP1/YPEL3/TGM1/UNC13D/SERPIND1/CYP2D6/MCM5/FOXRED2/PVALB/CTSG/GPR143/KLF5/ACP5/ZNF423/FAH/CEMIP/MCM4/TUBB4A/DMPK/PLEKHA4/JAK3/EPHB6/PCOLCE/IMPDH1/LHX2/PRUNE2/TGFBR1/GLIS3/RNF43/GALK1/RAB34/GALNT18/GMDS/TTK/PCDHB2/NUDT12/SEMA5A/KNG1/ZBTB47/TP53I3/GPD2/ITGA4/MLPH/PLCL1/APOA1/BSPRY/LTBP2/HSPH1/RASL11A/XPNPEP2/NR4A1/LRP1/TUBA1B/BMP4/ALKBH7/SDCBP2/TGM3/FGFRL1/PKMYT1/RASL11B/IVD/AJUBA/TNNI3/CBFA2T3/ACE2/RAB11FIP4/AOC3/TOP2A/RARA/FMO5/PIAS3/DCLK1/GIMAP6/GIMAP4/ATP13A3/HAVCR2/MYO1G/ALPK3/LIMD2/ZNF750/ATP8B2/NKD2/MYO10/IGFBP3/MKI67/PIP4K2A/AKR1C2/RNF144A/ADAM17/ACSL1/UTRN/PLOD2/STK32B/ACMSD/CABYR/PRKCA/ENPP3/FZD7/RAB39B/FRRS1/NMNAT2/ATP2B2/RUNX1/CBR3/ATP13A2/S100A1/ZBTB7B/SHC1/CYGB/ITGA5/IP6K3/BCL6B/MEGF6/DIRAS3/GBP4/GFI1/ALB/ADAMTS9/PPM1K/TIPARP/STK17A/STEAP1/SYTL3/ZNF704/SVEP1/ZNF219/SALL2/LARGE2/PLEKHF1/CHP2/STX3/SMAD3/TUBA1A/TUBA1C/CYP2S1/AXL/TTYH1/FTH1/ENTPD3/LTBP3/BMP1/FEN1/THBS3/STK32A/MT1E/GIMAP8/ZNF692/CDC42BPG/RRM2/PRNP/SUCLG2/NDNF/INSM1/VEGFB/CD34/MSRB3/TNK1/SCUBE2/LPL/RNF152/MYO1D/POLR2L/ZHX2/APOBEC3B/UBE2E2/CRIP2/LCK/ABAT/GPR39/NELL2/STAC3/PDE6G/NR2F2/DLK1/CD300LF/THBS2/SLIT1/KCNJ11/AGMO/PRKAR1B/PLA2G2A/PLSCR1/GSPT2/EPHB4/S100A5/MYL6B/CACNA1H/SRC/ACSL5/S100A10/ATAD3A/MYO1C/STK39/PNP/DDO/COL5A2/LAYN/DDR1/TRIM15/GSTM2/NEURL1B/UBE2QL1/ZNF579/NPTXR/ZNF737/PCDHGB7/ZBED6/IKBKE/PCDHB16/ACACA"
"GO:0043176","GO:0043176","amine binding",0,"0/901",""
"GO:0043287","GO:0043287","poly(3-hydroxyalkanoate) binding",0,"0/901",""
"GO:0043515","GO:0043515","kinetochore binding",2,"2/901","TTK/CENPH"
"GO:0044590","GO:0044590","iron-sulfur-molybdenum cofactor binding",0,"0/901",""
"GO:0044877","GO:0044877","protein-containing complex binding",78,"78/901","GCLC/USH1C/SCIN/MAPK8IP2/GCLM/IBSP/BAK1/TIMP2/SYNE2/PKP2/GNA15/CTNNA2/SREBF1/FSCN1/CAMSAP3/PAFAH1B3/EPB41L2/COL5A3/FYB1/ACHE/ICAM1/NEFH/PDGFB/PVALB/MYOM1/FCGRT/CAV1/PTPRZ1/PCOLCE/TGFBR1/ENG/ICAM2/CORO1C/ITGA4/APOA1/CAMSAP2/TTR/LRP1/AJUBA/TNNI3/MYO1G/RPLP1/P3H4/MYO10/ADRA2A/ADAM17/UTRN/PRKCA/SHROOM4/JAML/CD3G/SHC1/ITGA5/SALL2/APBB1/SMAD3/CORO6/ADRB2/SIX2/DLGAP1/PRNP/FRMD5/TLN2/SUCLG2/ARNT2/LPL/MYO1D/SYNM/LCK/PDE6G/P4HB/SRC/MYO1C/SCAMP5/CD3E/FCGR3A/HLA-DRA/DDR1"
"GO:0046790","GO:0046790","virion binding",0,"0/901",""
"GO:0046812","GO:0046812","host cell surface binding",0,"0/901",""
"GO:0046848","GO:0046848","hydroxyapatite binding",0,"0/901",""
"GO:0046904","GO:0046904","calcium oxalate binding",0,"0/901",""
"GO:0048038","GO:0048038","quinone binding",2,"2/901","TP53I3/AOC3"
"GO:0050436","GO:0050436","microfibril binding",2,"2/901","LTBP1/LTBP2"
"GO:0050825","GO:0050825","ice binding",0,"0/901",""
"GO:0050840","GO:0050840","extracellular matrix binding",5,"5/901","ELN/COL11A1/ACHE/LYPD3/OLFML2A"
"GO:0050997","GO:0050997","quaternary ammonium group binding",1,"1/901","APOA1"
"GO:0051192","GO:0051192","prosthetic group binding",0,"0/901",""
"GO:0051540","GO:0051540","metal cluster binding",1,"1/901","ABAT"
"GO:0070026","GO:0070026","nitric oxide binding",1,"1/901","GSTP1"
"GO:0072328","GO:0072328","alkene binding",0,"0/901",""
"GO:0072341","GO:0072341","modified amino acid binding",8,"8/901","SCIN/SYT13/GRAMD1B/GSTP1/GPR143/AXL/CD300LF/GSTM2"
"GO:0097159","GO:0097159","organic cyclic compound binding",219,"219/901","GCLC/CYP26B1/DLX6/NOS2/TEAD3/FMO3/SYN1/JARID2/RHOBTB2/ETV7/CYP24A1/NLRP2/GRAMD1B/ARNTL2/TUBG2/FLT4/CELF2/PRDM1/ATP2B4/TBXAS1/GNA15/CREB3L3/ABCA7/SBNO2/ME1/TIE1/KLF6/FGFR3/MAOB/SREBF1/CYP2W1/TP63/CLCN4/FSCN1/ACACB/HOXA9/MEF2C/PGR/RPS5/TFAP2C/PEBP1/TBX15/CYP2D6/MCM5/TSPO/FOXRED2/MYBL2/NFATC2/PABPC1L/TBL1X/GPR143/KLF5/NFAT5/ZNF423/SCG3/MCM4/TUBB4A/DMPK/JAK3/CAV1/EPHB6/IMPDH1/LHX2/TGFBR1/GLIS3/GALK1/RAB34/POU2AF1/GMDS/TTK/ZBTB47/TP53I3/CENPA/MYCL/APOA1/NPC2/HSPH1/RASL11A/NR4A1/LRP1/TUBA1B/FOSB/PKMYT1/RASL11B/HOXD11/IVD/E2F8/RPS4Y1/TOP2A/RARA/KHDRBS3/FMO5/DCLK1/GIMAP6/GIMAP4/ATP13A3/MSI1/OASL/MYO1G/NKX2-1/ALPK3/PAQR5/ZNF750/ATP8B2/MYO10/NFIB/MKI67/SCGB1A1/ARID5B/PDCD4/ADRA2A/PIP4K2A/FOXO1/AKR1C2/ACSL1/STK32B/PRKCA/ENPP3/PDIA4/RAB39B/NMNAT2/ATP2B2/NPM2/RUNX1/CBR3/SIM2/ATP13A2/ZBTB7B/CYGB/IP6K3/BCL6B/DIRAS3/GBP4/GFI1/EN1/MSX1/ALB/TIPARP/BDH2/STK17A/ZNF704/ZNF219/SALL2/SMAD3/TEF/PBX3/TUBA1A/TUBA1C/GPD1/CYP2S1/AXL/ENTPD3/FEN1/ADRB2/STK32A/IRX1/IRX2/SIX2/FOXA3/GIMAP8/ZNF692/CDC42BPG/RPS21/SUCLG2/RCAN2/ARNT2/INSM1/FKBP2/HOXB2/TNK1/MYO1D/POLR2L/RPP25/ZHX2/APOBEC3B/MRPL14/MRPL41/UBE2E2/LCK/ABAT/ADRA2C/PDE6G/NR2F2/PDIA2/P4HB/KCNJ11/PRKAR1B/PLSCR1/GSPT2/SYCP2/EPHB4/SRC/ACSL5/RPS26/ATAD3A/MYO1C/TEAD4/ARC/STK39/EIF1AY/PNP/TOX/SREBF2/DDO/FOXO6/POU5F1/DDR1/MIR590/MIR23A/UBE2QL1/ZNF579/TNF/ZNF737/ETV5/HOXA10/ZBED6/HOXB7/IKBKE/ACACA"
"GO:0097243","GO:0097243","flavonoid binding",0,"0/901",""
